Probabilities,predicted labels,label
0.33397967,Ireland,United Kingdom
0.4064824,Japan,Italy
0.6994947,France,France
0.4678677,Botswana,South Africa
0.3147985,Lesotho,Brazil
0.100952946,Uruguay,Thailand
0.52258575,Puerto Rico,Thailand
0.7446516,South Korea,South Korea
0.4514321,Belgium,Lithuania
0.11702797,Italy,Bulgaria
0.6175039,Senegal,Senegal
0.58428276,France,France
0.5931233,United Kingdom,United Kingdom
0.69277495,Mexico,Peru
0.3474467,Uruguay,Japan
0.14138268,Brazil,South Africa
0.28671688,Belgium,Finland
0.12789999,Italy,Slovenia
0.1199134,Bulgaria,Austria
0.37368938,France,Austria
0.17451973,Argentina,Canada
0.15167114,Tunisia,Peru
0.5199101,Canada,Canada
0.30385643,Ireland,France
0.280719,Italy,Italy
0.47056976,France,France
0.16337176,Latvia,Poland
0.21858016,Denmark,Sweden
0.3776192,Kenya,Eswatini
0.7844153,Italy,Ecuador
0.58357644,Latvia,Russia
0.5701259,Russia,Russia
0.23976906,Latvia,Russia
0.28642732,Greece,Brazil
0.24230537,New Zealand,Portugal
0.25012448,Japan,France
0.51218015,United Kingdom,United Kingdom
0.2508105,Bhutan,Greece
0.3672424,South Africa,South Africa
0.22058354,Argentina,Uruguay
0.25521937,New Zealand,United States
0.1451214,Uruguay,Bulgaria
0.30470005,Latvia,Lithuania
0.24029951,Costa Rica,Mexico
0.15592816,South Africa,South Africa
0.9668872,Japan,Japan
0.20839009,Brazil,Brazil
0.43158805,Dominican Republic,Brazil
0.6019851,Uganda,Kenya
0.6713791,Finland,Finland
0.17785542,New Zealand,Poland
0.1693177,Portugal,Spain
0.44043624,New Zealand,New Zealand
0.21729732,France,France
0.35684925,New Zealand,New Zealand
0.23549132,Canada,United States
0.22971904,Singapore,Singapore
0.3786713,Canada,United States
0.21921937,Costa Rica,Portugal
0.8659868,Japan,Japan
0.78322715,Australia,Australia
0.26302332,Russia,Argentina
0.20635264,Italy,Russia
0.22292249,France,United Kingdom
0.16552447,France,United States
0.507811,New Zealand,Australia
0.20883833,Canada,United States
0.36986038,New Zealand,Japan
0.6303467,Australia,Australia
0.8587569,France,France
0.21470813,Denmark,France
0.7894719,United Kingdom,United Kingdom
0.4379686,Brazil,Brazil
0.15409413,Canada,United States
