Probabilities,predicted labels,label
0.25643694,Albania,Peru
0.10359648,Serbia,Romania
0.49332663,Laos,Thailand
0.46148285,France,France
0.16655749,Estonia,Sweden
0.5810806,Reunion,United Kingdom
0.44314831,Sweden,Sweden
0.740657,Malaysia,Malaysia
0.21393472,United States,United States
0.12649435,Uruguay,Thailand
0.09885258,Philippines,Mexico
0.3666801,Canada,United States
0.17422894,France,Montenegro
0.34823388,United States,United States
0.084416725,Japan,Japan
0.3070398,Slovenia,Czechia
0.28463873,Ireland,United Kingdom
0.44921714,United States,United States
0.8050512,Japan,Japan
0.39178625,Reunion,United States
0.79765093,Japan,Japan
0.4236014,Laos,Kenya
0.1642507,Laos,Colombia
0.15047316,Latvia,Germany
0.21525429,Malaysia,Singapore
0.140453,Slovenia,Croatia
0.3687462,United States,United States
0.3039068,Laos,Thailand
0.722128,Singapore,Singapore
0.5859677,Japan,Japan
0.28503838,Ireland,Chile
0.08085156,Latvia,Poland
0.449389,Uganda,Uganda
0.4743943,United Kingdom,France
0.22925282,Luxembourg,France
0.16051036,Canada,United States
0.57796156,Jordan,Israel
0.77533084,United Kingdom,United Kingdom
0.1679736,Croatia,Latvia
0.38657978,Belgium,France
0.20345837,Senegal,Brazil
0.4851133,United States,United States
0.123301625,United States,Mexico
0.27331474,Mongolia,Ireland
0.17430618,United Kingdom,Finland
0.25779736,United States,Canada
0.18386462,Uganda,Brazil
0.19935705,Denmark,Netherlands
0.13615955,Ukraine,Romania
0.110176235,Serbia,United States
0.18954328,Sweden,Poland
0.56764555,Canada,Norway
0.329691,Eswatini,Colombia
0.32219645,Canada,Canada
0.36361933,United States,United States
0.59123087,United Arab Emirates,Israel
0.12671168,Spain,Israel
0.64967835,Canada,United States
0.46581608,Singapore,Hong Kong
0.2095471,Uruguay,Brazil
0.12778611,Hong Kong,United Kingdom
0.2218071,Ukraine,Russia
0.15205504,North Macedonia,Spain
0.24540341,Albania,France
0.4331605,United Kingdom,United Kingdom
0.26636875,Tunisia,Portugal
0.32724667,United Kingdom,Denmark
0.27663276,Latvia,Latvia
0.46265945,Ireland,Ireland
0.63598484,Japan,Taiwan
0.16889153,Reunion,Australia
0.17399454,Lithuania,Belgium
0.57025224,Japan,Japan
0.6764889,Singapore,Singapore
0.36814898,Puerto Rico,Brazil
0.64424807,Japan,Japan
0.1302803,Portugal,France
0.42641073,Malaysia,Indonesia
0.2224982,Netherlands,Sweden
0.05825025,Eswatini,South Africa
0.2099446,Norway,United States
0.6623248,France,France
0.28213772,United States,United States
0.17217328,Netherlands,Germany
0.31941512,Lesotho,Spain
0.09644295,Canada,Greece
0.1622153,Hungary,Hungary
0.4459056,South Africa,South Africa
0.23326229,Uruguay,Spain
0.35830873,Nigeria,Nigeria
0.8074422,Japan,Japan
0.33750856,Canada,United States
0.8416251,Canada,Canada
0.46399072,Reunion,United Kingdom
0.18701053,Eswatini,Australia
0.10387801,Uruguay,United States
0.15480116,Ukraine,Russia
0.15867242,Uruguay,Mexico
0.19445013,Malaysia,Malaysia
0.21338092,United States,United States
0.36909494,Reunion,United States
0.23504406,United States,Brazil
0.18796933,Thailand,Australia
0.6788915,Canada,Finland
0.11386939,Latvia,United States
0.31359398,Latvia,Russia
0.40376008,United Kingdom,United Kingdom
0.35182717,Ireland,France
0.17577681,Reunion,United States
0.35597244,Latvia,Russia
0.97883135,Japan,Japan
0.24080484,Portugal,Croatia
0.13953784,Uruguay,United States
0.4191267,Ireland,United Kingdom
0.29165128,Malaysia,Malaysia
0.791794,Japan,Japan
0.54643506,Reunion,United States
0.18662448,Japan,Japan
0.6463533,United Kingdom,France
0.25585774,Laos,Brazil
0.84154046,United States,United States
0.7343667,Singapore,Singapore
0.52073956,Laos,Thailand
0.21204332,Philippines,Taiwan
0.2092959,Canada,Canada
