Probabilities,predicted labels,label
0.29376352,Israel,Spain
0.17709394,Canada,Canada
0.25249743,Latvia,Finland
0.45155224,South Africa,South Africa
0.24170612,Denmark,Sweden
0.242692,Italy,France
0.3114087,France,France
0.31040826,Spain,Malta
0.6536656,Netherlands,France
0.6957205,Japan,Japan
0.13203542,Lithuania,Russia
0.16432643,Mongolia,Argentina
0.15607734,Greece,Russia
0.38938975,Sweden,Sweden
0.18914938,Latvia,Germany
0.17209525,Greece,South Korea
0.4382847,Canada,United States
0.24687968,Latvia,United States
0.15578926,Slovakia,Canada
0.123870686,Latvia,Poland
0.1923391,United States,Botswana
0.117111266,Lithuania,Austria
0.21853301,Latvia,Poland
0.24910192,Sweden,Finland
0.16923304,Cambodia,Senegal
0.5853944,Ireland,United Kingdom
0.4473198,Canada,United States
0.95670265,Japan,Japan
0.28500092,Australia,Australia
0.44616884,United States,United States
0.2353456,Eswatini,Brazil
0.27128014,Canada,Norway
0.14080647,Switzerland,Italy
0.4614106,Canada,Canada
0.19722435,Poland,Poland
0.13085453,Slovenia,Poland
0.070400864,Luxembourg,North Macedonia
0.15532345,Spain,Brazil
0.51977354,France,France
0.6774747,Japan,Japan
0.13315512,United States,Denmark
0.59572405,Australia,Australia
0.5236534,Australia,Australia
0.27832502,Eswatini,Australia
0.30368716,Finland,Sweden
0.50788873,Malaysia,Malaysia
0.2019305,Costa Rica,Singapore
0.42644143,United Kingdom,United Kingdom
0.63735676,United States,United States
0.3242915,Canada,Finland
0.6037333,Japan,Japan
0.10546304,Poland,Poland
0.49452966,United States,United States
0.25119504,Uruguay,Italy
0.22232977,Eswatini,Argentina
0.17941816,Ukraine,Argentina
0.18527034,Sweden,Canada
0.5517099,Norway,Norway
0.13791591,Israel,Colombia
0.74760175,Singapore,Singapore
0.09506896,Japan,Switzerland
0.3484793,Japan,United States
0.1332488,Finland,Sweden
0.44761884,Malaysia,Singapore
0.15463936,Albania,Lithuania
0.12992667,Reunion,New Zealand
0.33511978,Canada,Finland
0.39792955,Luxembourg,France
0.3477972,Latvia,United States
0.32593837,Belgium,France
0.43123516,Senegal,United Arab Emirates
0.20806056,Egypt,Mongolia
0.48402777,United Kingdom,United Kingdom
0.18559632,Montenegro,Romania
0.3719078,Finland,Russia
0.38299865,Australia,Australia
0.34069777,South Africa,South Africa
0.12733313,Japan,Belgium
0.37069312,Uganda,Uganda
0.113967374,United Kingdom,Denmark
0.26414824,Finland,Finland
0.53006166,Ireland,United Kingdom
0.106996424,Lithuania,Denmark
0.15945385,Uruguay,Brazil
0.1936815,Colombia,Brazil
0.61772776,United States,United States
0.14758727,Lithuania,Russia
0.19977027,Uganda,Brazil
0.23257242,Norway,Iceland
0.13221864,Portugal,Spain
0.7982407,United Kingdom,United Kingdom
0.77143717,United States,United States
0.31708565,Latvia,Latvia
0.3759191,Kyrgyzstan,Tunisia
0.13665287,Latvia,Brazil
0.19117676,Canada,Lithuania
0.28284428,Brazil,Brazil
0.30554065,Canada,United States
0.28219584,Latvia,Argentina
0.52900213,Lesotho,South Africa
0.40861905,Canada,United States
0.06335434,Albania,Indonesia
0.40436533,Ireland,Ireland
0.3189446,Thailand,Japan
0.72728324,United Kingdom,United Kingdom
0.13945623,Italy,Russia
0.12216165,Canada,United States
0.28883103,Eswatini,Colombia
0.17177758,Lithuania,France
0.18427174,Latvia,Sweden
0.24326979,Eswatini,South Africa
0.60751957,United States,United States
0.31629324,Kyrgyzstan,Chile
0.13535371,Latvia,United States
0.08375906,Reunion,United States
0.24427669,Belgium,Poland
0.13685484,Laos,Japan
0.33098125,Eswatini,South Africa
0.3047431,Hong Kong,South Korea
0.36503348,United Kingdom,United Kingdom
0.46109647,Italy,Spain
0.28154588,Latvia,Finland
0.38975883,Malta,Tunisia
0.8757203,Japan,Japan
0.7951586,Japan,Japan
0.1657596,New Zealand,United Kingdom
0.1444748,Japan,Taiwan
0.31832027,Latvia,Finland
0.31419435,Thailand,Thailand
0.49770057,Japan,Japan
0.5789769,Canada,Argentina
0.12514354,Reunion,Germany
0.23132166,Denmark,Norway
0.3297257,Luxembourg,Germany
0.3094748,Israel,Spain
0.3830751,Eswatini,Brazil
0.6674649,United Kingdom,United Kingdom
0.34737667,Reunion,United States
0.5390263,Australia,Australia
0.39414284,Singapore,Singapore
0.09877016,Eswatini,France
0.10989962,Hungary,Poland
0.2533719,Uruguay,Argentina
0.38505524,France,France
0.33848196,Canada,Canada
0.14976314,Netherlands,Netherlands
0.5777016,Finland,Finland
0.23283967,Slovenia,France
0.74569905,Malaysia,Malaysia
0.21700256,Costa Rica,Japan
0.15783389,Dominican Republic,Colombia
0.33208442,United States,United States
0.29107744,Hong Kong,Thailand
0.36500254,France,France
0.57433033,Canada,United States
0.15133312,Poland,France
0.8021207,Netherlands,Netherlands
0.7583993,Singapore,Singapore
0.11192218,Reunion,United States
0.19342245,Serbia,Russia
0.59855616,United States,United States
0.21735628,Japan,Japan
0.61517495,Canada,Canada
0.1716142,France,France
0.2887393,Japan,Japan
0.067891516,Singapore,Thailand
0.25631237,Luxembourg,Germany
0.31405503,Sweden,Finland
0.7368219,Spain,Spain
0.4055297,Philippines,Taiwan
0.12863807,Latvia,United States
0.30974558,Kyrgyzstan,Russia
0.121637635,Reunion,Japan
0.21652013,Eswatini,Kenya
0.32979274,Canada,Canada
0.37552348,Norway,Sweden
0.54814094,United Kingdom,Australia
0.6652758,Australia,Australia
0.20750858,Uruguay,South Africa
0.3241762,United States,United States
0.3370069,United States,United States
0.22738938,United Kingdom,France
0.34991732,Reunion,Norway
0.32910138,Lesotho,Peru
0.31922868,Sweden,Sweden
0.28764963,United States,Brazil
0.11105753,Spain,Sweden
0.21446878,Sweden,Finland
0.21474181,Eswatini,Brazil
0.95023286,Japan,Japan
0.21161318,Mexico,Greece
0.28472668,Switzerland,Italy
0.1995881,Turkey,Jordan
0.80636525,Australia,Australia
0.32933906,Kenya,Kenya
0.3848364,Sweden,Sweden
0.7149679,United Kingdom,United Kingdom
0.47242367,France,France
0.20016192,United States,United States
0.15894775,Israel,France
0.38951984,Reunion,United States
0.18388979,Latvia,Russia
0.6165713,Italy,Italy
0.25820774,Japan,Japan
0.19985665,Bolivia,Russia
0.43912837,Netherlands,Netherlands
0.19576053,Estonia,Croatia
0.07615109,Latvia,Australia
0.63265,United Kingdom,United Kingdom
0.4142451,New Zealand,New Zealand
0.14604008,Uruguay,South Africa
0.15499069,Latvia,Estonia
0.15070745,Canada,Peru
0.19829763,Russia,Kyrgyzstan
0.77180713,Mongolia,Mongolia
0.08619848,Jordan,Spain
0.76505315,Japan,Japan
0.2350294,Eswatini,South Africa
0.13391572,Italy,Italy
0.12502593,Argentina,Peru
0.25707427,Italy,Slovenia
0.48791474,Japan,Japan
0.11819967,Austria,Netherlands
0.27525544,United States,Russia
0.28790742,Slovenia,Slovenia
0.15191239,France,France
0.21647187,Germany,Austria
0.23893984,Japan,Japan
0.22124228,Eswatini,United States
0.2929774,Netherlands,United Kingdom
0.08407972,Hungary,South Korea
0.2782079,Latvia,Latvia
0.26765722,Latvia,Finland
0.40136987,Sweden,Finland
0.8206864,Japan,Japan
0.20168263,Eswatini,Brazil
0.32265466,Reunion,Japan
0.31241167,Latvia,Finland
0.19185196,Poland,France
0.44883478,Finland,Norway
0.3257258,Ireland,Mexico
0.742361,France,France
0.22743344,Sweden,Sweden
0.16131544,Canada,Russia
0.14512116,Finland,Finland
0.14700107,Latvia,Hungary
0.41889948,Ireland,United Kingdom
0.9330349,Japan,Japan
0.20118652,Spain,Argentina
0.81256473,United States,United States
0.3378682,Greece,Greece
0.25477755,Australia,Australia
0.6468578,Australia,Australia
0.85538036,Japan,Japan
0.17090127,Luxembourg,United States
0.14246239,Slovenia,Poland
0.46990606,Singapore,Singapore
0.34208184,Germany,Germany
0.7332068,Ireland,Ireland
0.49756527,United States,United States
0.7263123,Canada,Canada
0.79134506,United Kingdom,United Kingdom
0.80138487,Japan,Japan
0.047307156,Switzerland,Norway
0.1425713,Portugal,Italy
0.13958262,Latvia,Austria
0.28251463,France,France
0.15567772,Botswana,Botswana
0.26515943,Latvia,Sweden
0.30835193,United States,United States
0.11338801,Eswatini,Greece
0.72475344,France,France
0.12350708,Kyrgyzstan,Argentina
0.58152586,Singapore,Singapore
0.2250095,Guatemala,Brazil
0.16422126,United Arab Emirates,United Arab Emirates
0.19175537,Botswana,Botswana
0.14172238,United States,United States
0.59332234,Thailand,Taiwan
0.6018442,Canada,Canada
0.36813974,Japan,Japan
0.13785079,Latvia,France
0.24271874,Dominican Republic,Mexico
0.373271,Belgium,France
0.19365916,Slovenia,Canada
0.13515095,United Kingdom,United Kingdom
0.32092974,Uruguay,Portugal
0.57499856,Malaysia,Singapore
0.36409917,United Arab Emirates,Palestine
0.29124525,Eswatini,France
0.28870597,Netherlands,Japan
0.123595536,Poland,Germany
0.21126918,Argentina,United States
0.53991026,Canada,Canada
0.095372185,Latvia,Japan
0.5214163,Thailand,Malaysia
0.9712549,Japan,Japan
0.516183,France,France
0.5369643,Philippines,Ecuador
0.89305645,Japan,Japan
0.23749171,Eswatini,Brazil
0.8550581,Japan,Japan
0.1233277,Bulgaria,Hungary
0.1812217,Ecuador,Bolivia
0.17340468,Bhutan,Indonesia
0.38752773,Singapore,Singapore
0.8819217,Japan,Japan
0.12117458,Reunion,United States
0.064265095,Luxembourg,France
0.37459534,South Africa,South Africa
0.13845553,Eswatini,Sri Lanka
0.25249776,Japan,Japan
0.269781,Lesotho,South Africa
0.37347654,France,Belgium
0.14180817,Malaysia,Japan
0.3432798,Malaysia,Singapore
0.21875367,Philippines,Brazil
0.33148497,Reunion,United States
0.32501116,Japan,Colombia
0.2569273,Canada,Canada
0.10406006,United States,United States
0.07866229,Reunion,Canada
0.21012096,France,France
0.20127362,Greece,France
0.17419115,Latvia,Netherlands
0.23305625,Australia,Australia
0.67836744,Australia,Australia
0.18158157,Canada,Canada
0.7470825,Australia,Australia
0.1747839,Poland,France
0.94034934,Japan,Japan
0.32857993,Reunion,United States
0.41374567,Mongolia,South Africa
0.11016515,Slovenia,Slovenia
0.11125555,Slovenia,Japan
0.17660129,Latvia,United Kingdom
0.8795484,Netherlands,Netherlands
0.18073459,Slovenia,Austria
0.51442933,Kenya,Eswatini
0.10301338,Nigeria,India
0.13195868,Lithuania,Poland
0.87052745,New Zealand,New Zealand
0.29616976,Eswatini,Thailand
0.499404,Luxembourg,France
0.14272141,Canada,Japan
0.15123987,Japan,France
0.64237964,France,France
0.5764686,Canada,United States
0.22963707,Uruguay,Brazil
0.40128785,Canada,United States
0.07679953,Bulgaria,Japan
0.3141115,Australia,Australia
0.57665545,Canada,Canada
0.25155005,Slovenia,Japan
0.4273369,Mongolia,Mongolia
0.15378258,United States,Spain
0.32429045,United States,United States
0.24027231,Uruguay,Australia
0.6967839,Australia,Australia
0.13003072,Slovenia,Sweden
0.6408123,Guatemala,India
0.12521054,Poland,Austria
0.19861737,Greece,Greece
0.48407248,Singapore,Singapore
0.21307133,Italy,Spain
0.48324302,South Africa,Spain
0.26335818,United States,Mexico
0.33769983,Reunion,Germany
0.10662762,Dominican Republic,Brazil
0.6238218,Mongolia,Russia
0.42695463,Laos,Thailand
0.29123548,Latvia,Sweden
0.44648537,Eswatini,Brazil
0.13715519,Serbia,Bulgaria
0.49806908,United States,United States
0.22789493,Ireland,France
0.8262942,United States,United States
0.3046396,United Kingdom,France
0.16096294,Uruguay,Ecuador
0.7538131,Ireland,Ireland
0.13708384,Estonia,Estonia
0.58947223,South Korea,South Korea
0.29558828,Puerto Rico,Brazil
0.38533065,Canada,United States
0.43693316,France,France
0.68516856,Australia,Australia
0.22770213,Portugal,Spain
0.8068968,France,France
0.090432465,Albania,Tunisia
0.20751962,United States,United States
0.35060617,Canada,Canada
0.35013875,Indonesia,Indonesia
0.65752035,Malta,India
0.20286019,Lesotho,Brazil
0.18150762,Latvia,France
0.2544751,Germany,Germany
0.17972064,Chile,Peru
0.20529889,Greece,Spain
0.21570459,Latvia,Germany
0.62961346,Australia,Australia
0.3046138,United Kingdom,Norway
0.106569946,Ukraine,United States
0.49697664,France,France
0.57310784,United States,United States
0.16843192,United States,Finland
0.22736222,Sweden,Finland
0.6146276,Ireland,United Kingdom
0.3240142,Finland,Finland
0.53912985,Australia,Australia
0.3296839,Uganda,Nigeria
