Probabilities,predicted labels,label
0.18182954,Bulgaria,Brazil
0.6786898,Italy,Spain
0.16885404,South Korea,Canada
0.16751437,Belgium,Argentina
0.30597985,Finland,Norway
0.22248225,Ireland,United Kingdom
0.66207933,United Kingdom,United Kingdom
0.0977494,Lithuania,Sweden
0.5051994,New Zealand,Australia
0.13355613,Dominican Republic,Argentina
0.31684804,Japan,Taiwan
0.23465778,Dominican Republic,Mexico
0.5848357,Japan,Japan
0.52937126,Japan,Japan
0.75545746,Israel,Israel
0.8282893,Japan,Japan
0.6561794,France,Spain
0.16153467,Slovakia,Czechia
0.08774743,United Kingdom,Brazil
0.21585187,Latvia,Switzerland
0.09546452,Mongolia,South Africa
0.3904215,Australia,Cambodia
0.44429502,Belgium,France
0.21073602,Japan,Japan
0.29283956,Japan,Japan
0.16510457,Portugal,Israel
0.37353185,Canada,Canada
0.4291902,Japan,Japan
0.090820976,Australia,United States
0.107513264,Finland,United States
0.123236716,Belgium,Finland
0.838831,Mongolia,Argentina
0.7058167,Lesotho,South Africa
0.120554686,Slovakia,United States
0.8591986,Japan,Japan
0.13509895,Russia,Romania
0.31866452,Slovakia,Japan
0.19829181,South Africa,Uganda
0.3087691,Italy,Germany
0.64253336,New Zealand,Australia
0.09615435,Canada,France
0.12756135,Italy,United States
0.20032597,Italy,Spain
0.35955498,Philippines,Sri Lanka
0.6573055,Philippines,Bangladesh
0.26158518,Ireland,France
0.12467832,Russia,Chile
0.83494467,France,France
0.40886065,France,Belgium
0.37813026,Slovakia,Switzerland
0.17079088,Latvia,United States
0.14355381,New Zealand,Japan
0.15320629,Sweden,Germany
0.6106934,Cambodia,Thailand
0.6435478,Italy,Italy
0.59731954,France,France
0.3785546,Italy,Italy
0.563417,Canada,Canada
0.16941418,Iceland,Japan
0.28047833,Finland,Russia
0.19767442,South Africa,Argentina
0.20729029,Belgium,Netherlands
0.14116539,Ghana,Nigeria
0.58974695,Philippines,Mexico
0.2126236,Italy,France
0.23116536,United Kingdom,United States
0.31680205,United Kingdom,France
0.2092546,South Africa,India
0.19828022,New Zealand,Norway
0.17053865,Ukraine,Poland
0.2260614,United Kingdom,Argentina
0.91678214,United Kingdom,United Kingdom
0.7673209,Philippines,Thailand
0.5238756,Finland,Norway
0.49978426,United Kingdom,United Kingdom
0.9189912,France,France
0.14892125,Guatemala,Brazil
0.42859074,France,France
0.18373072,Indonesia,Thailand
0.076180056,Ireland,Japan
0.71838146,New Zealand,South Africa
0.67983675,Finland,Sweden
0.1624831,Finland,Lithuania
0.16288446,New Zealand,Iceland
0.09193241,South Africa,United Kingdom
0.458895,Kyrgyz Republic,Romania
0.70602655,Finland,Finland
0.7439899,France,France
0.10521708,United Kingdom,Argentina
0.13560663,United States,United States
0.33086315,Finland,Norway
0.14840925,Australia,Russia
0.2492703,Belgium,United Kingdom
0.62576395,Montenegro,Greece
0.090963945,New Zealand,Spain
0.20804638,Cambodia,Thailand
0.5405129,Singapore,Singapore
0.23573263,Tunisia,Israel
0.25359586,Finland,Russia
0.29428667,Canada,Argentina
0.32188135,Japan,Japan
0.18705419,New Zealand,Australia
0.19738878,United States,United States
0.29272816,Mongolia,Mongolia
0.5261403,Puerto Rico,Puerto Rico
0.13879758,United Kingdom,Japan
0.38534895,Australia,Japan
0.9294017,Japan,Japan
0.31746486,Belgium,Latvia
0.14950353,Canada,United States
0.19438873,Dominican Republic,Brazil
0.3526191,South Africa,Brazil
0.28873608,Slovakia,Poland
0.78608805,New Zealand,New Zealand
0.2584122,Macedonia,Turkey
0.11827519,Italy,North Macedonia
0.1063783,Belgium,South Korea
0.38776845,Finland,Canada
0.68915313,Japan,South Korea
0.21510936,Belgium,Croatia
0.87915266,Finland,Finland
0.5607329,Australia,Australia
0.26355326,Canada,United States
0.38858935,Finland,Latvia
0.15656,Lithuania,United States
0.724414,Australia,Australia
0.35581985,Russia,Russia
0.40478215,Mongolia,Canada
0.2576262,Canada,United States
0.17740646,Singapore,Thailand
0.15569729,Belgium,South Africa
0.11546286,Slovakia,Italy
0.21349831,Belgium,United Kingdom
0.30119908,Malta,Spain
0.3483409,Italy,Brazil
0.19218174,Latvia,South Africa
0.10706607,United Kingdom,France
0.9318937,New Zealand,New Zealand
0.16977644,Australia,United States
0.46948543,France,France
0.7686277,New Zealand,New Zealand
0.2292245,South Korea,Japan
0.83447844,Ireland,United Kingdom
0.16856523,Luxembourg,Japan
0.64930725,South Korea,Japan
0.064436406,Macedonia,Tunisia
0.2657836,Canada,United States
0.7392315,Malaysia,Singapore
0.2869279,Japan,Japan
0.40478992,Uganda,Nigeria
0.24902292,Bulgaria,Kyrgyzstan
0.3237918,Dominican Republic,United States
0.24903159,Finland,Hungary
0.18332766,Latvia,Argentina
0.17054583,South Korea,Thailand
0.25663665,Uganda,Brazil
0.87095314,Japan,Japan
0.6278256,United Kingdom,United Kingdom
0.26944795,Russia,Russia
0.3722877,Mongolia,Turkey
