Probabilities,predicted labels,label
0.88555926,Netherlands,Netherlands
0.18252738,Colombia,Brazil
0.32855025,Cambodia,Thailand
0.19560985,New Zealand,United States
0.19728324,Italy,Norway
0.22372407,Lesotho,Peru
0.821812,Japan,Japan
0.27885133,New Zealand,Ecuador
0.28446755,France,United Kingdom
0.6431194,South Africa,South Africa
0.31392047,Belgium,France
0.22792725,Slovakia,United Kingdom
0.09823153,Cambodia,United States
0.15137738,South Africa,United States
0.22634643,Finland,Canada
0.20865025,Peru,Peru
0.2121508,Philippines,Taiwan
0.21500713,Jordan,United States
0.15831348,Chile,Jordan
0.49542505,Singapore,Singapore
0.16013293,Spain,Finland
0.43936735,United Kingdom,United Kingdom
0.490618,Taiwan,Taiwan
0.2135517,Dominican Republic,Thailand
0.15604511,Chile,Spain
0.20408861,Philippines,Thailand
0.6171987,Singapore,Singapore
0.80439746,Japan,Japan
0.34467047,South Korea,Japan
0.6026959,Finland,Finland
0.19109501,Mexico,Senegal
0.5695053,Sri Lanka,Malaysia
0.57543445,United Kingdom,United Kingdom
0.22524588,Sri Lanka,Taiwan
0.23799954,United States,Canada
0.8900744,Japan,Japan
0.21880811,Bulgaria,Russia
0.25077814,Canada,United States
0.55373085,Mongolia,Mongolia
0.828411,New Zealand,New Zealand
0.26282668,New Zealand,Italy
0.52978426,Japan,Japan
0.3389951,Japan,Japan
0.4713039,Slovakia,Estonia
0.4435609,Cambodia,Cambodia
0.61440045,Japan,Japan
0.27854043,Finland,Latvia
0.14342234,Sri Lanka,Japan
0.2495298,United States,United States
0.29554585,United Kingdom,Japan
0.1442914,Sweden,Australia
0.19927232,South Africa,Brazil
0.7098837,Singapore,Singapore
0.18730325,Canada,Canada
0.38392714,Taiwan,Japan
0.14255157,Portugal,Spain
0.51084125,Canada,Norway
0.1834725,Lithuania,Poland
0.15973276,Slovakia,Czechia
0.47944897,Hong Kong,Hong Kong
0.73208356,Japan,Japan
0.87409806,Japan,Japan
0.20439847,Belgium,France
0.42581525,Luxembourg,Germany
0.17165595,Finland,Russia
0.13068515,Lithuania,Poland
0.17848442,Finland,United States
0.20065387,Japan,Brazil
0.09683785,Dominican Republic,Sri Lanka
0.24691851,Slovakia,United States
0.65192324,Finland,Russia
0.41138804,Philippines,Thailand
0.07526816,New Zealand,United States
0.6760699,Japan,Japan
0.5242258,Spain,Spain
0.8837035,South Africa,South Africa
0.32737646,Costa Rica,Costa Rica
0.8952488,United Kingdom,United Kingdom
0.19295214,Finland,Denmark
0.9623688,United Kingdom,United Kingdom
0.38046736,Japan,Japan
0.10945639,Guatemala,United States
0.66530865,Finland,Sweden
0.10602176,Israel,Singapore
0.10262394,Bulgaria,Bangladesh
0.38738662,Russia,Czechia
0.07862196,Latvia,Argentina
0.4298036,South Africa,Chile
0.21017891,Philippines,Mexico
0.33046332,South Africa,Brazil
0.17946696,Belgium,France
0.5248138,United Kingdom,Finland
0.0962859,Portugal,Chile
0.9343532,Japan,Japan
0.45880365,Portugal,France
0.48759955,Netherlands,Netherlands
0.24689718,South Korea,Japan
0.24477495,Luxembourg,Turkey
0.43051472,Philippines,Mexico
0.3442926,South Africa,South Africa
0.96446556,United Kingdom,United Kingdom
0.44832796,Iceland,Iceland
0.15073101,South Africa,Brazil
0.96880734,Japan,Japan
0.38131046,Slovakia,Japan
0.38257095,Finland,Latvia
0.22496499,Finland,Japan
0.13233691,Mongolia,Japan
0.27736196,Latvia,Latvia
0.73963904,New Zealand,New Zealand
0.36194015,South Africa,South Africa
0.21175237,Mongolia,Argentina
0.460632,United Kingdom,Ireland
0.096044056,New Zealand,Russia
0.21187574,Dominican Republic,Japan
0.24193399,Philippines,Japan
0.34234324,Finland,Finland
0.56034106,Cambodia,Indonesia
0.32279924,Egypt,Mongolia
0.59544665,India,India
0.6275378,Ireland,United Kingdom
0.121779695,Luxembourg,United Arab Emirates
0.19306748,Mexico,Mexico
0.17881723,Slovakia,Russia
0.29512724,Finland,Sweden
0.14017124,Uganda,United States
0.7154886,Australia,Australia
0.12808274,Turkey,India
0.12448036,Hungary,France
0.28641772,Canada,Canada
0.14662358,South Africa,United Kingdom
0.16688158,Latvia,Ecuador
0.19271259,South Africa,France
0.07139798,Sweden,Chile
0.26280522,Sweden,Austria
0.11108519,Italy,France
0.25382656,Italy,Spain
0.1088547,United States,United States
0.21999334,Finland,Sweden
0.36404145,South Korea,Japan
0.17026614,Lesotho,South Africa
0.08820557,Guatemala,Brazil
0.5759612,Israel,Israel
0.12648505,Spain,Malta
0.26456946,Chile,United States
0.15277068,United Kingdom,Russia
0.24421163,New Zealand,Taiwan
0.096412644,Malta,France
0.3174438,Canada,Finland
0.4095576,New Zealand,Ireland
0.74119425,South Africa,Australia
0.3246779,Mongolia,Russia
0.80918163,Finland,Sweden
0.31790474,Norway,Norway
0.16405034,United States,United States
0.5510307,Finland,Finland
0.1826533,Indonesia,Taiwan
0.29459402,Singapore,United States
0.4386773,France,France
0.18383653,Taiwan,India
0.15603524,Chile,Mexico
0.6959851,Japan,Japan
0.30500793,Argentina,Brazil
0.5366962,Lesotho,South Africa
0.5082111,Philippines,Philippines
0.24520299,Latvia,Poland
0.17611068,Italy,Albania
0.1373764,New Zealand,United States
0.50315595,New Zealand,United States
0.73965424,South Africa,Eswatini
0.3291801,United Kingdom,France
0.2809553,Philippines,Japan
0.36029333,Cambodia,India
0.4218263,Malaysia,Malaysia
0.1229661,Philippines,Philippines
0.25624743,United States,United States
0.19532014,Canada,Russia
0.38748026,Finland,Norway
0.16519287,Eswatini,Senegal
0.27992746,Australia,United States
0.23783657,Netherlands,Thailand
0.59948343,New Zealand,New Zealand
0.42222068,United Kingdom,France
0.73923147,Australia,Australia
0.30659816,Taiwan,Japan
0.14273955,Russia,Italy
0.14509256,Portugal,Spain
0.48266536,Canada,Canada
