Probabilities,predicted labels,label
0.41431764,Sweden,Norway
0.24873854,Latvia,Russia
0.2858728,Argentina,Argentina
0.16937023,Slovenia,Canada
0.23581478,Mexico,United States
0.39213204,Puerto Rico,Taiwan
0.4162879,Japan,Japan
0.12986836,Uruguay,Argentina
0.6854684,Japan,Japan
0.25802842,Puerto Rico,United States
0.42619216,Sweden,Finland
0.5318335,Canada,Russia
0.19400795,Netherlands,Poland
0.24905829,Laos,Laos
0.35761085,Japan,Japan
0.2531669,Belgium,Netherlands
0.29460126,Philippines,Japan
0.0851902,Brazil,United States
0.20062746,France,Czechia
0.24440423,Sweden,Canada
0.6195417,Australia,Australia
0.98245585,Ireland,Ireland
0.19558807,Argentina,South Africa
0.30647984,Uruguay,United States
0.956082,United Kingdom,United Kingdom
0.29136384,France,France
0.6046388,Netherlands,Japan
0.43355438,Norway,Norway
0.11590038,Serbia,Russia
0.42606786,Tunisia,Spain
0.36421937,Brazil,Colombia
0.109419085,Puerto Rico,Finland
0.1430651,United Kingdom,Sweden
0.5370371,Philippines,Taiwan
0.3237154,Spain,Spain
0.7417418,Canada,United States
0.6878672,France,France
0.35535222,Taiwan,Taiwan
0.23606054,Uganda,Brazil
0.5358335,Philippines,Thailand
0.2685911,Norway,Slovenia
0.46743056,United States,United States
0.52705306,Thailand,Thailand
0.408158,France,France
0.33046222,Sweden,Estonia
0.73797333,Norway,Norway
0.23368293,Argentina,Colombia
0.16929832,Italy,Japan
0.31729424,Latvia,Poland
0.21482524,Australia,Canada
0.9916781,Japan,Japan
0.2080737,Philippines,Brazil
0.1549251,Chile,United States
0.3005095,Iceland,Peru
0.29771554,Singapore,Australia
0.85587996,United Kingdom,United Kingdom
0.15611964,Belgium,France
0.8355823,Ireland,France
0.31342196,Latvia,Canada
0.5109081,Canada,Canada
0.6247498,New Zealand,Australia
0.5626877,Singapore,Singapore
0.19284245,New Zealand,Australia
0.8972307,Canada,Canada
0.09011232,France,Spain
0.26147848,Latvia,Bulgaria
0.69796187,Italy,France
0.6396633,Australia,Australia
0.15949452,Australia,Australia
0.12119413,South Korea,United States
0.5686383,Canada,Finland
0.2813314,South Africa,South Africa
0.56859046,Mexico,Mexico
0.47501412,United Kingdom,Belgium
0.089367084,France,United States
0.14355518,Colombia,Brazil
0.2961356,Italy,Italy
0.87483406,United Kingdom,United Kingdom
0.22245948,Puerto Rico,Taiwan
0.24209847,Malta,Israel
0.2650485,Belgium,Argentina
0.3509681,Italy,France
0.25139305,Netherlands,Poland
0.24847558,Belgium,Czechia
0.2756524,Russia,Russia
0.18218121,Latvia,United States
0.6330904,Singapore,Singapore
0.26106712,Belgium,Japan
0.61878955,Australia,Australia
0.21549681,Mexico,Israel
0.060174104,Brazil,Brazil
0.2349272,Macedonia,Russia
0.110595144,United States,United States
0.7535384,Japan,Japan
0.3981775,New Zealand,New Zealand
0.93698955,United Kingdom,United Kingdom
0.34182104,Spain,Spain
0.1800986,Canada,Russia
0.7875122,Canada,United States
0.8052718,France,France
0.26828492,Australia,Australia
0.23238377,Argentina,Argentina
0.17578956,Canada,Japan
0.28744033,Costa Rica,Indonesia
0.23958047,South Africa,South Africa
0.491136,United States,United States
0.14029565,Japan,Mexico
0.21309625,Norway,Sweden
0.5377106,Argentina,Australia
0.37500677,United Kingdom,United Kingdom
0.19204018,Argentina,Kyrgyzstan
0.48434922,Chile,Chile
0.8706395,Singapore,Singapore
0.47125745,Reunion,United States
0.3229214,Uruguay,Peru
0.81328946,Canada,Canada
0.3077188,Italy,Canada
0.48927808,Sweden,Sweden
0.15072495,Hungary,Czechia
0.14103208,Latvia,Russia
0.301337,Bulgaria,Bulgaria
0.45761484,Mexico,Botswana
0.4726804,Luxembourg,France
0.9868858,Japan,Japan
0.81268686,United Kingdom,United Kingdom
0.18451689,Canada,Canada
0.830995,Malaysia,Malaysia
0.117601156,Luxembourg,United States
0.101780765,Thailand,Mexico
0.27047747,Belgium,Japan
0.2989449,Belgium,Poland
0.22734745,Ecuador,Italy
0.18503925,Thailand,Thailand
0.37593994,Japan,Japan
0.11018708,Uruguay,Brazil
0.5638091,Finland,Finland
0.7422873,United Kingdom,United Kingdom
0.20762792,Israel,Tunisia
0.73115444,Canada,Canada
0.20986351,Costa Rica,Sri Lanka
0.3257821,Belgium,Poland
0.44598913,Ireland,United Kingdom
0.76320297,Japan,Japan
0.19029559,Latvia,Poland
0.35907713,Belgium,Finland
0.14820598,Denmark,United Kingdom
0.2507303,Spain,Spain
0.36784336,Malaysia,Malaysia
0.6729179,Japan,South Korea
0.30963022,Puerto Rico,Portugal
0.39801413,Thailand,Thailand
0.2768344,Italy,Italy
0.13926333,Philippines,Philippines
0.31971163,Croatia,Croatia
0.47845325,Singapore,Thailand
0.45285362,Philippines,Thailand
0.57764167,United Kingdom,United Kingdom
0.26097828,Uganda,Ghana
0.52411395,United States,United States
0.33592582,South Korea,Brazil
0.13871408,Luxembourg,United States
0.34421986,Finland,Finland
0.12376349,Canada,Poland
0.19526975,Canada,Russia
0.32361418,Singapore,Singapore
0.2099942,Italy,France
0.1543113,United Kingdom,Brazil
0.14682724,Russia,Russia
0.14447746,Senegal,France
0.21261874,Costa Rica,Australia
0.36558872,Bolivia,Argentina
0.5332955,Canada,Canada
0.100826174,United States,United States
0.1503823,Finland,United States
0.15593901,Uruguay,Argentina
0.13427524,Switzerland,Japan
0.78636557,Australia,Australia
0.25939554,Netherlands,Netherlands
0.29828712,Philippines,Indonesia
0.10898308,Bulgaria,Romania
0.10066789,Belgium,Germany
0.4104803,Malaysia,Malaysia
0.09933131,Luxembourg,France
0.39762157,Puerto Rico,United States
0.5720163,United Kingdom,United Kingdom
0.19945195,South Africa,United States
0.17269844,Denmark,Japan
0.45983127,Thailand,Thailand
0.20228735,Bulgaria,Turkey
0.50272626,Japan,Japan
0.9042161,France,France
0.30036247,New Zealand,South Africa
0.3405451,Ireland,New Zealand
0.11679826,New Zealand,Russia
0.52736425,Singapore,Australia
0.11468178,Belgium,North Macedonia
0.0965359,United States,United States
0.7543719,Finland,Russia
0.1625536,Mexico,United States
0.15841284,Bulgaria,Romania
0.14245087,Canada,Canada
0.72514224,New Zealand,New Zealand
0.5090039,New Zealand,New Zealand
0.94514745,Canada,Canada
0.22802554,Senegal,France
0.37076682,United Kingdom,Spain
0.14644359,United States,United States
0.19851345,Uganda,Argentina
0.1459112,Uganda,Brazil
0.2043154,Cambodia,India
0.64688575,United States,United States
0.30370712,Italy,Hungary
0.8381384,South Africa,South Africa
0.13149497,France,Austria
0.19174698,Sweden,United States
0.34691963,Mexico,Mexico
0.24021633,Malta,Albania
0.8822335,Ireland,Taiwan
0.6888201,Japan,Japan
0.16428603,Brazil,Japan
0.79340637,Australia,Australia
0.2874363,Argentina,Italy
0.25322843,Spain,Spain
0.33721805,Tunisia,Israel
0.5503711,United Kingdom,Denmark
0.39095882,Spain,Spain
0.14439079,Brazil,Brazil
0.44982305,Ireland,United Kingdom
0.15045983,Latvia,Argentina
0.81633425,Australia,Australia
0.89271206,Canada,United States
0.24390829,Latvia,Canada
0.18648218,South Africa,South Africa
0.37893078,Sweden,Germany
0.26632887,South Korea,Japan
0.17573784,Bulgaria,Romania
0.16039857,Costa Rica,Taiwan
0.23742878,Belgium,Sweden
0.25969484,Italy,Spain
0.16039114,Puerto Rico,Italy
0.30911183,Latvia,Sweden
0.5447059,Ireland,Ireland
0.79690474,Ireland,United Kingdom
0.16552038,Cambodia,Thailand
0.5080228,Singapore,Singapore
0.16915247,Spain,Italy
0.0977181,Norway,Japan
0.5126122,Ireland,Norway
0.5564235,Ireland,United Kingdom
0.21685928,Indonesia,Thailand
0.31844622,Argentina,Botswana
0.57739115,Belgium,Netherlands
0.4121587,Finland,Finland
0.2922644,United States,United States
0.12466878,Uganda,France
0.079832844,Puerto Rico,Australia
0.2058465,Chile,Mexico
0.20233044,Brazil,Brazil
0.48047024,New Zealand,Australia
0.51936775,Japan,Japan
0.26181132,Canada,Finland
0.31558305,Sweden,Sweden
0.8840004,Japan,Japan
0.10956297,Italy,New Zealand
0.2123064,Argentina,France
0.45916972,United States,United States
0.30172735,Albania,Turkey
0.72455364,Hong Kong,Brazil
0.70918536,Finland,Finland
0.26566952,France,France
0.09468858,Canada,United States
0.29669952,Canada,Uruguay
0.34098783,South Korea,Thailand
0.2714219,Italy,Portugal
0.56530786,Ireland,United Kingdom
0.45861065,Singapore,Poland
0.14489782,Philippines,United Kingdom
0.3431021,Canada,Austria
0.17549257,Estonia,Poland
0.9603049,France,France
0.40231696,Taiwan,Japan
0.20020027,Kenya,Indonesia
0.16796383,Canada,Japan
0.32613125,United States,United States
0.19555004,Puerto Rico,Italy
0.53924406,Japan,Japan
0.33921608,Denmark,United States
0.62499315,Singapore,Singapore
0.3004095,France,France
0.12712058,Latvia,United Kingdom
0.23405187,France,Austria
0.22344081,United Kingdom,United Kingdom
0.15498248,Botswana,Botswana
0.12548763,South Africa,South Africa
0.73178077,France,France
0.32767397,Thailand,Indonesia
0.6289566,Uganda,Uganda
0.9021347,France,France
0.31360072,Canada,United States
0.28989363,Latvia,Russia
0.5229114,Japan,Japan
0.24635814,Uruguay,Argentina
0.23807019,Cambodia,Cambodia
0.13090046,Bulgaria,Poland
