Probabilities,predicted labels,label
0.16404949,Russia,United States
0.18257168,South Korea,United States
0.40273708,Belgium,France
0.17129675,Belgium,Japan
0.11070774,Philippines,Japan
0.3010642,Lithuania,Russia
0.2939577,Philippines,Malaysia
0.68331563,Australia,Australia
0.47210926,France,France
0.57448834,Australia,Australia
0.4242688,United Kingdom,France
0.8989171,Japan,Japan
0.11376038,Israel,Israel
0.85273886,United Kingdom,United Kingdom
0.20088656,New Zealand,United States
0.5567627,Japan,Japan
0.69625974,South Africa,Brazil
0.12130192,New Zealand,United States
0.3898531,France,France
0.67081934,Japan,Japan
0.8346784,Japan,Japan
0.3044441,Dominican Republic,United States
0.4947177,Belgium,Netherlands
0.32045043,Ghana,Uganda
0.30815122,Spain,Greece
0.17909898,Egypt,Peru
0.10589521,United Kingdom,Romania
0.061081145,Uganda,France
0.10108485,Italy,Canada
0.098502375,Malta,Greece
0.44140694,Australia,Australia
0.11566126,Portugal,France
0.1443392,Dominican Republic,Brazil
0.18455186,Uganda,United States
0.09939744,Latvia,Brazil
0.6396808,New Zealand,Norway
0.1838363,Luxembourg,Japan
0.225082,Sweden,Denmark
0.6913845,South Africa,Brazil
0.6777238,Mongolia,Mongolia
0.28851646,South Africa,Brazil
0.52305895,France,Germany
0.64615643,Cambodia,Brazil
0.21024089,Dominican Republic,Thailand
0.9024011,Ireland,Ireland
0.36872366,Canada,United States
0.16374475,Hungary,Bulgaria
0.33087903,Puerto Rico,Ecuador
0.812545,France,France
0.22176465,Belgium,United Kingdom
0.5743975,Japan,Taiwan
0.52871424,Italy,Italy
0.19434467,Canada,United States
0.9510573,United Kingdom,United Kingdom
0.33390445,South Africa,Spain
0.096949145,United Kingdom,Slovakia
0.35944363,Dominican Republic,Ghana
0.112346545,Argentina,Russia
0.7812907,New Zealand,South Africa
0.4106014,Australia,Australia
0.73485816,New Zealand,New Zealand
0.4473968,Finland,Sweden
0.3901187,South Africa,Brazil
0.27295312,Sweden,Russia
0.2191385,India,India
0.36653596,Philippines,Colombia
0.27451664,Puerto Rico,United States
0.18217099,Ghana,Brazil
0.31660354,Turkey,Albania
0.20178176,Russia,Thailand
0.1671325,United States,United States
0.19066128,Italy,Brazil
0.86069137,United Kingdom,United Kingdom
