Probabilities,predicted labels,label
0.49488235,Canada,Canada
0.49286646,Ireland,United Kingdom
0.22434513,Spain,Italy
0.14019595,Eswatini,Brazil
0.7830518,Philippines,Thailand
0.15698211,Bulgaria,Bulgaria
0.12197556,Puerto Rico,United States
0.29061243,Netherlands,Germany
0.7283694,Malaysia,Singapore
0.67951,United States,United States
0.22882502,Canada,Russia
0.31420752,Spain,Turkey
0.81420124,Australia,Australia
0.686855,Italy,Italy
0.10513925,Argentina,South Africa
0.11973571,France,Poland
0.17280765,Poland,Japan
0.32999194,Japan,Japan
0.30463684,France,Germany
0.59125423,New Zealand,New Zealand
0.9013283,Japan,Japan
0.102562636,Bulgaria,Japan
0.6994568,Japan,Austria
0.91884625,Japan,Japan
0.72025836,Malta,Malta
0.3284266,South Africa,Brazil
0.16016363,Dominican Republic,Colombia
0.41877472,Malaysia,Singapore
0.2170219,South Korea,South Korea
0.4138155,France,France
0.32725003,Puerto Rico,Argentina
0.19462,Finland,France
0.102426484,Reunion,United States
0.13779931,Kyrgyz Republic,United States
0.17355503,Kyrgyz Republic,France
0.37267387,New Zealand,Chile
0.2643421,Philippines,Peru
0.1892128,Italy,Spain
0.47771466,Switzerland,Switzerland
0.3086425,Argentina,Argentina
0.49371693,United Kingdom,United Kingdom
0.8272894,Japan,Japan
0.21570367,Thailand,Thailand
0.20572592,Chile,Mexico
0.32364038,Greece,Greece
0.580878,United Kingdom,United Kingdom
0.1772939,Italy,Israel
0.2928681,Japan,Japan
0.9567339,United Kingdom,United Kingdom
0.6212654,Brazil,Brazil
0.37710634,Mexico,Japan
0.2267345,South Africa,Czechia
0.5400343,United Kingdom,France
0.14438784,Switzerland,Slovenia
0.3271394,Portugal,Croatia
0.1492875,Latvia,Japan
0.7308864,France,France
0.49969846,Belgium,United States
0.5895174,Thailand,Thailand
0.25515297,Sweden,Sweden
0.1795518,Singapore,Singapore
0.16462076,Mexico,United States
0.44443107,Thailand,Laos
0.22783095,Netherlands,Denmark
0.2809907,Mexico,Mexico
0.897016,Australia,Australia
0.3174439,Mexico,Brazil
0.5917338,Japan,Japan
0.10041421,Chile,United States
0.18097733,Russia,Russia
0.24296388,Belgium,Czechia
0.27237716,Uganda,Kenya
0.94605774,Australia,Australia
0.1670788,Greece,Israel
0.14303824,Israel,Spain
0.4037561,Ireland,France
0.1524394,Dominican Republic,Brazil
0.40220138,Macedonia,Turkey
0.2859294,Lesotho,Italy
0.84533703,Japan,Japan
0.3145667,Belgium,United States
0.25007734,Spain,Italy
0.5185509,Argentina,Chile
0.24759331,Puerto Rico,Argentina
0.18585007,Italy,United States
0.21655482,France,Hungary
0.43534565,United Kingdom,United Kingdom
0.57175857,France,France
0.1947136,Uruguay,Argentina
0.15064488,United States,Israel
0.14125961,France,Russia
0.40092722,Mexico,Brazil
0.26880285,Norway,Sweden
0.25553912,Canada,Romania
0.26009718,Canada,United States
0.15828441,Japan,Sri Lanka
0.6848831,Singapore,Singapore
0.11339979,Estonia,Brazil
0.075483404,New Zealand,Malaysia
0.2970553,Spain,Mexico
0.38903347,France,Spain
0.06696364,Portugal,Chile
