Probabilities,predicted labels,label
0.7174208,Australia,Australia
0.23528792,France,Japan
0.24743052,Finland,France
0.16478,Canada,United States
0.53653556,Japan,Canada
0.16946666,South Africa,Ghana
0.14409316,France,United States
0.5702845,France,Italy
0.23778489,France,France
0.3039772,United Kingdom,Denmark
0.3731804,Canada,Canada
0.12855656,Italy,France
0.2820042,South Africa,Australia
0.103396066,United States,United States
0.50368416,Japan,Japan
0.19619997,Japan,United States
0.59365696,Italy,Italy
0.07936297,Palestine,United Arab Emirates
0.8318717,Finland,Finland
0.3896202,Canada,Canada
0.11766878,United States,United States
0.4095011,New Zealand,Finland
0.6286941,Mongolia,Mongolia
0.07094596,Sweden,United Kingdom
0.33661637,Finland,Sweden
0.33629632,New Zealand,United States
0.4150721,United Kingdom,Australia
0.11136894,Dominican Republic,Mexico
0.2699818,United States,United States
0.11544192,South Africa,United States
0.1447596,Canada,United States
0.13521291,Portugal,Argentina
0.6913911,New Zealand,Australia
0.3698446,France,France
0.20051873,Belgium,Denmark
0.19648375,Dominican Republic,United States
0.9486121,United Kingdom,United Kingdom
0.37285858,Singapore,Singapore
0.34298843,Malaysia,Philippines
0.8895737,United Kingdom,United Kingdom
0.08491386,Latvia,Bangladesh
0.20483865,New Zealand,United States
0.14272332,Russia,United States
0.30449507,Hungary,Poland
0.35413972,South Africa,Taiwan
0.81777775,South Africa,South Africa
0.15449111,South Korea,Thailand
0.32700887,United States,United States
0.16257076,United States,United States
0.28288573,New Zealand,Thailand
0.31497526,Finland,Sweden
0.6047111,Sri Lanka,Indonesia
0.6377747,Singapore,Singapore
0.13023186,Czechia,Austria
0.7759438,Canada,Canada
0.6484174,United Kingdom,United Kingdom
0.18831845,Lesotho,Brazil
0.5198574,Ireland,United Kingdom
0.34690905,Latvia,France
0.13505605,Sweden,United States
0.17045602,Russia,Denmark
0.16138838,South Africa,Uruguay
0.19265638,North Macedonia,Turkey
0.7661003,New Zealand,Australia
0.43418398,Japan,Japan
0.4816704,Japan,Japan
0.14729467,Spain,Spain
0.5643156,Ireland,Ireland
0.2435159,Luxembourg,Germany
0.38280946,South Korea,Japan
0.20557049,Dominican Republic,Kenya
0.23541255,Luxembourg,Germany
0.26406854,South Africa,Senegal
0.34781963,Spain,Spain
0.11303028,South Korea,France
0.3453398,New Zealand,France
0.18415661,Latvia,Russia
0.5400825,Malaysia,Singapore
0.7272841,France,France
0.56946874,Spain,Spain
0.26417527,Spain,Greece
0.15400632,Japan,Brazil
0.23596977,New Zealand,Italy
0.770637,Australia,Australia
0.9766241,Japan,Japan
0.5998557,United Kingdom,United Kingdom
0.7095151,United Kingdom,United Kingdom
0.7604303,France,Belgium
0.25477794,Russia,Russia
0.28655672,Dominican Republic,Mexico
0.118014045,Slovakia,Czechia
0.55225617,Philippines,Thailand
0.19466907,Malta,Greece
0.3252979,Mongolia,Uruguay
0.2577692,Hungary,France
0.6546373,Netherlands,Netherlands
0.26310387,Egypt,Turkey
0.2944121,Dominican Republic,Brazil
0.92048186,Japan,Japan
0.33054155,South Africa,Japan
0.19590376,United States,United States
0.20524952,Slovakia,Russia
0.7081829,Netherlands,Netherlands
0.7555675,Finland,Finland
0.085333414,Luxembourg,Romania
0.37024203,United States,United States
0.21986991,Russia,Russia
0.6993596,Japan,Japan
0.6769372,France,France
0.21602356,Australia,Australia
0.5360868,Russia,Russia
0.9169025,Italy,Italy
0.23174779,Sweden,Sweden
0.82269573,Ireland,United Kingdom
0.98323244,Japan,Japan
0.39090574,Taiwan,Taiwan
0.9769644,Japan,Japan
0.19513169,South Africa,Eswatini
0.6746274,South Africa,South Africa
0.11310571,Bulgaria,Russia
0.16610216,Finland,United States
0.30721393,Australia,Australia
0.23680006,South Africa,Kenya
0.12717657,Slovenia,Slovenia
0.68541485,Ireland,France
0.26370835,South Korea,Japan
0.94434327,Japan,Japan
0.25039163,Finland,United States
0.18428569,Australia,Brazil
0.40101618,Finland,Sweden
0.2985976,Chile,Israel
0.24514936,United States,United States
0.29943174,Turkey,Chile
0.2127258,Lesotho,Spain
0.63071114,Italy,Italy
0.21155411,Sweden,France
0.3863594,Latvia,Russia
0.37603107,South Africa,New Zealand
0.5524579,New Zealand,Australia
0.41157278,Canada,Canada
0.61844474,United Kingdom,United Kingdom
0.34125817,United Kingdom,France
0.16815558,Puerto Rico,Brazil
0.33321226,Dominican Republic,France
0.6022768,Finland,Finland
0.28227052,Finland,Norway
0.17505556,Cambodia,Ghana
0.6355681,Japan,Japan
0.18081798,France,Poland
0.4482379,Sweden,Norway
0.31878722,Japan,Japan
0.13702634,Mexico,South Korea
0.75558823,South Africa,Spain
0.31820953,South Korea,Japan
0.10064222,Slovakia,United States
0.14405404,Latvia,Argentina
0.09580392,United States,Canada
0.7757771,France,France
0.27577704,Mexico,Mexico
0.23122321,Italy,Spain
0.14378646,Slovakia,Poland
0.91144896,United Kingdom,United Kingdom
0.18109854,Puerto Rico,Brazil
0.12336942,Latvia,Estonia
0.11372863,Russia,Russia
0.2037971,United States,United States
0.16125022,Finland,Norway
0.30042365,Italy,Greece
0.15109648,Poland,France
0.20403275,Chile,Mongolia
0.120144375,Dominican Republic,United States
0.29562125,Russia,Brazil
0.9105454,Japan,Japan
0.16066161,South Africa,Israel
0.76509196,Canada,Canada
0.15191777,Hungary,United States
0.45862463,South Africa,Brazil
0.65888476,Ireland,United Kingdom
0.2894155,New Zealand,Australia
0.23822807,Uganda,Brazil
0.5455168,South Africa,South Africa
0.22954515,New Zealand,Norway
0.1843095,Chile,Brazil
