Probabilities,predicted labels,label
0.20519195,Malta,Italy
0.24713302,Italy,Russia
0.3311324,Philippines,Thailand
0.29712713,Kenya,Brazil
0.1404058,Brazil,Russia
0.30445108,Italy,France
0.12105531,Greece,Chile
0.8277291,Japan,Japan
0.20096284,Costa Rica,Australia
0.3348589,Brazil,Dominican Republic
0.1674229,Canada,Canada
0.9309407,Australia,Australia
0.5066478,Uganda,Nigeria
0.31482393,United States,United States
0.18000406,Slovakia,Switzerland
0.38585898,Sweden,Finland
0.5112829,Malta,Tunisia
0.38982847,Colombia,Colombia
0.33715078,Sweden,Latvia
0.17335798,New Zealand,Taiwan
0.61543727,Canada,Ukraine
0.4562099,Mexico,Mexico
0.79114866,Puerto Rico,Mexico
0.9040998,Singapore,Singapore
0.117012106,United Kingdom,Italy
0.12522797,Canada,Poland
0.3438743,Canada,Canada
0.11258489,Canada,United States
0.16200587,Lithuania,Latvia
0.28801432,Brazil,Brazil
0.18600671,Belgium,France
0.09452234,Portugal,Canada
0.5855662,United States,United States
0.9454165,Australia,Australia
0.42953855,Hong Kong,Hong Kong
0.6656725,Ireland,United Kingdom
0.79585207,Finland,Finland
0.8575143,New Zealand,New Zealand
0.4153784,United Kingdom,Japan
0.74027485,United Kingdom,Germany
0.87737596,Singapore,Singapore
0.9490624,United Kingdom,United Kingdom
0.19776754,Italy,Poland
0.29373333,Belgium,Germany
0.5801545,United Kingdom,United Kingdom
0.62176067,Ireland,United Kingdom
0.33568788,Uruguay,Japan
0.2854226,Italy,Italy
0.35689917,Uganda,Thailand
0.47433448,Canada,South Africa
0.7640346,New Zealand,New Zealand
0.3318656,Denmark,Denmark
0.29162216,Italy,Latvia
0.31141108,Philippines,Philippines
0.13907126,Latvia,Lithuania
0.2557078,Mongolia,South Africa
0.21604186,Mexico,Brazil
0.5144276,Malta,Malta
0.8247367,United Kingdom,United Kingdom
0.20362727,Puerto Rico,Brazil
0.4673854,Spain,Hong Kong
0.8177804,United Kingdom,Germany
0.4984137,Uganda,Brazil
0.26503485,Canada,Canada
0.3340533,Brazil,Brazil
0.389004,Australia,Australia
0.1548692,Lesotho,South Africa
0.12845613,Argentina,Spain
0.5451602,United Kingdom,United Kingdom
0.414234,Japan,Japan
0.2539987,Sweden,Russia
0.14953811,Argentina,United States
0.2913955,Finland,Finland
0.5304993,Belgium,France
0.20575394,Italy,Chile
0.4899498,Canada,Canada
0.3217283,South Africa,South Africa
0.24780202,Argentina,United States
0.14419225,Canada,Canada
0.72905934,South Africa,South Africa
0.41434786,Ireland,France
0.1676552,Canada,Greece
0.15517928,Costa Rica,Brazil
0.19013226,Reunion,United States
0.69816464,Canada,Canada
0.6675485,Canada,United States
0.5119273,Spain,Spain
0.11266356,Czechia,France
0.29019108,Japan,Japan
0.17246954,Norway,Sweden
0.21659361,Bulgaria,Russia
0.7124777,Mexico,Peru
0.07038847,South Africa,Israel
0.20825571,Puerto Rico,United States
0.40329978,France,France
0.14393863,Brazil,Brazil
0.79198337,Canada,Canada
0.29861066,Latvia,United States
0.38457188,Canada,France
0.54611593,Italy,France
0.22662555,United Kingdom,Netherlands
0.16051842,Mexico,South Africa
0.37408483,Tunisia,United States
0.5832815,United Kingdom,United Kingdom
0.13686053,Canada,Sweden
0.35626528,Uganda,Taiwan
0.37785855,New Zealand,Japan
0.99605596,Japan,Japan
0.34768343,Ireland,France
0.13015023,Bulgaria,Bulgaria
0.7773182,Israel,Israel
0.23958983,Latvia,Russia
0.23310314,United Kingdom,United Kingdom
0.19406675,Australia,Australia
0.35734808,Dominican Republic,Philippines
0.59073955,France,Austria
0.15989867,Luxembourg,France
0.1929268,United States,United States
0.53597975,United Kingdom,United Kingdom
0.67741954,Singapore,Taiwan
0.5892842,Netherlands,Netherlands
0.38387316,New Zealand,New Zealand
0.57223886,Japan,Japan
0.6497305,Italy,Slovenia
0.7183731,New Zealand,Australia
0.90726614,France,France
0.62682766,United Kingdom,United Kingdom
0.29742354,United States,United States
0.09507104,France,France
0.40787292,Norway,Norway
0.27309746,Dominican Republic,Mexico
0.5869808,South Africa,South Africa
0.13638917,Mexico,Mexico
0.18615194,Argentina,Kenya
0.64181805,Japan,Japan
0.23442197,United Kingdom,Sweden
0.19416428,United States,United States
0.25276983,United Kingdom,Taiwan
0.23388515,Canada,Poland
0.2812952,Chile,South Africa
0.1369438,Argentina,Argentina
0.23066784,United Kingdom,France
0.38157803,Italy,Russia
0.1355979,South Africa,Spain
0.22780724,United Kingdom,Norway
0.15535162,Denmark,Netherlands
0.18544045,Costa Rica,Brazil
0.15173884,Belgium,United States
0.1058305,Japan,Thailand
0.8557432,France,France
0.1704863,Ghana,South Africa
0.13551661,Russia,Ukraine
0.35771155,Israel,Israel
0.2512905,Finland,Russia
0.9121473,Japan,Japan
0.17210989,Mongolia,Turkey
0.21632032,Luxembourg,Germany
0.89250606,Australia,Australia
0.5272416,South Korea,South Korea
0.27634802,Japan,Japan
0.23181136,Argentina,Turkey
0.21778408,Canada,United States
