Probabilities,predicted labels,label
0.20048618,Singapore,Thailand
0.31028914,Sweden,Estonia
0.14076623,Belgium,Russia
0.21088023,Bulgaria,Turkey
0.39149368,Belgium,France
0.32055116,Uruguay,Australia
0.1929772,United Kingdom,Japan
0.22653271,Philippines,Thailand
0.3549102,Mexico,Argentina
0.565968,Canada,United States
0.57058364,Lesotho,Eswatini
0.21145132,Argentina,South Africa
0.3103738,United States,United States
0.51087457,Puerto Rico,Brazil
0.12639037,Chile,Chile
0.26909167,Reunion,United States
0.8806997,Netherlands,Netherlands
0.08454067,France,United Kingdom
0.15373881,Argentina,Australia
0.2276603,Germany,Germany
0.1708106,Latvia,Canada
0.14888652,Latvia,United States
0.313266,Sweden,Sweden
0.09601122,Uruguay,Greece
0.41555655,Japan,Japan
0.63560236,France,France
0.46746126,Puerto Rico,Mexico
0.3513652,United Kingdom,Argentina
0.5680388,Greece,Greece
0.4726692,Switzerland,Switzerland
0.7145413,Canada,Canada
0.4048824,Philippines,Cambodia
0.23713715,Japan,Japan
0.20594214,New Zealand,Thailand
0.087674275,Dominican Republic,Russia
0.19974606,Belgium,Germany
0.20360248,Taiwan,Mexico
0.62520206,United Kingdom,United Kingdom
0.6975464,Italy,Japan
0.58709055,Ireland,France
0.28530517,United States,United States
0.12631646,Lithuania,Poland
0.16007933,France,Germany
0.21269614,France,France
0.14880306,Latvia,Finland
0.640326,Malta,Malta
0.4402705,Ireland,France
0.31265062,Thailand,Indonesia
0.14738908,Taiwan,Bolivia
0.2201992,Netherlands,France
0.2967233,Botswana,South Africa
0.2429804,Mexico,South Africa
0.30511206,South Africa,South Africa
0.3063202,Latvia,Portugal
0.06919342,Serbia,Sweden
0.19577216,United States,United States
0.86729765,United Kingdom,United Kingdom
0.119727574,Estonia,Austria
0.6088072,Japan,Japan
0.11542521,Iceland,Lithuania
0.16721708,Luxembourg,France
0.33145648,Greece,Jordan
0.3252871,Germany,Germany
0.15763573,France,Austria
0.29886574,Sweden,Finland
0.35608622,United Arab Emirates,Hong Kong
0.390452,Latvia,Chile
0.3219024,France,Austria
0.21717148,Argentina,South Africa
0.16049948,Mexico,Argentina
0.56078464,Australia,Australia
0.7215016,Japan,Japan
0.20432726,Canada,Canada
0.25174278,Tunisia,Jordan
0.33125985,Iceland,Bolivia
0.7012689,Italy,France
0.643312,Japan,Japan
0.39622432,Malaysia,Malaysia
0.94631344,Australia,Australia
0.123379275,Laos,South Africa
0.16833878,Greece,Thailand
0.6689265,New Zealand,New Zealand
0.265124,Dominican Republic,Brazil
0.43617207,Japan,Japan
0.11367395,New Zealand,Brazil
0.417312,Italy,France
0.14143056,Romania,Turkey
0.4748078,United Kingdom,United Kingdom
0.3731249,Brazil,Bolivia
0.24905084,Philippines,Philippines
0.07303185,Italy,Russia
0.55910903,South Africa,South Africa
0.36621848,Thailand,Thailand
