Probabilities,predicted labels,label
0.5947624,Australia,Australia
0.978294,Japan,Japan
0.24261922,Netherlands,Poland
0.360083,Botswana,United States
0.5374598,Japan,Italy
0.57399726,Italy,United Kingdom
0.16073222,Uruguay,Australia
0.36068952,Hong Kong,Japan
0.67143565,Australia,Australia
0.2083684,United Kingdom,United States
0.5882468,Malaysia,Malaysia
0.2981066,Latvia,Poland
0.21428175,Uruguay,Guatemala
0.32104012,Singapore,Colombia
0.12894341,Portugal,France
0.1957678,Canada,Finland
0.510717,Thailand,Thailand
0.20164481,Denmark,Poland
0.47642282,United States,United States
0.16084853,Belgium,Belgium
0.16457227,Ukraine,Bulgaria
0.19829465,Eswatini,Ghana
0.10541844,Macedonia,Romania
0.19398813,Belgium,France
0.122244865,Latvia,Russia
0.14942661,Hungary,Poland
0.15840593,Taiwan,Mexico
0.11162892,Lithuania,Indonesia
0.13257481,Philippines,Chile
0.2121667,United Kingdom,France
0.093518496,Austria,United States
0.11605509,Mexico,India
0.2402182,New Zealand,United Kingdom
0.42327237,Ireland,New Zealand
0.38958278,Australia,Japan
0.47309273,Dominican Republic,United States
0.4474472,United States,United States
0.29573393,Montenegro,Italy
0.17023025,Ukraine,France
0.32555887,Montenegro,Italy
0.12683214,Estonia,Peru
0.2693475,South Africa,South Africa
0.27707306,United Kingdom,United Kingdom
0.74402905,South Korea,South Korea
0.23351932,Reunion,Australia
0.22501612,Luxembourg,France
0.11678124,Hungary,United States
0.32565263,Latvia,Finland
0.109493285,Eswatini,France
0.10356194,France,Brazil
0.353515,Eswatini,Brazil
0.8169901,Laos,Brazil
0.28004533,Kenya,South Africa
0.1620613,Latvia,Russia
0.32332894,Australia,Australia
0.7701494,New Zealand,New Zealand
0.25293645,Netherlands,Netherlands
0.6777392,Dominican Republic,Philippines
0.12397068,Lesotho,France
0.41937998,United Kingdom,United Kingdom
0.17961536,Poland,United States
0.6054085,Japan,Japan
0.19105051,Luxembourg,Russia
0.6772776,Malaysia,Singapore
0.5377702,United States,United States
