Probabilities,predicted labels,label
0.49047077,South Korea,South Korea
0.17007776,Slovakia,Bulgaria
0.344545,Eswatini,Brazil
0.28483233,Botswana,Ghana
0.6696482,Finland,Sweden
0.68276846,Malaysia,Malaysia
0.1456768,France,France
0.39689693,South Africa,France
0.12772755,France,Eswatini
0.22465691,Guatemala,Mexico
0.41683593,Italy,Austria
0.109347165,Philippines,Thailand
0.16799115,Bulgaria,Russia
0.09476604,Mexico,Thailand
0.79574305,Australia,Portugal
0.6014151,Japan,Japan
0.26601148,Israel,Spain
0.13404183,Russia,United States
0.762697,Singapore,Malaysia
0.1305812,Slovakia,Romania
0.8258424,France,France
0.06569108,Canada,United States
0.17379156,Hungary,United States
0.47112662,South Africa,Uganda
0.13679613,Guatemala,Canada
0.39132014,Malaysia,Malaysia
0.18747906,Colombia,Colombia
0.3098641,Belgium,France
0.38182932,United States,United States
0.43971598,Israel,Israel
0.21821812,United States,United States
0.6854457,Netherlands,Netherlands
0.15532096,Bulgaria,France
0.878767,United Kingdom,United Kingdom
0.17672919,Dominican Republic,United States
0.109387994,Costa Rica,Brazil
0.6051072,France,Italy
0.21132064,South Africa,Brazil
0.2680481,United States,United States
0.33313206,Japan,Japan
0.15404902,Italy,France
0.2346844,Canada,Canada
0.29468352,Finland,Poland
0.6025772,Lesotho,Turkey
0.06682565,Canada,Japan
0.26060602,Latvia,Poland
0.36970255,Indonesia,Philippines
0.3182711,Finland,France
0.30279648,United Kingdom,Sweden
0.4143961,Botswana,Brazil
0.29791203,Finland,Finland
0.4916799,United Kingdom,Finland
0.28192723,Netherlands,Brazil
0.15998028,Turkey,Serbia
0.24116932,South Africa,Kenya
0.17872763,South Africa,Brazil
0.23533516,Malaysia,United States
0.3222504,United Kingdom,Belgium
0.3739579,Belgium,France
0.65460557,Japan,Japan
0.31587496,Luxembourg,Canada
0.10370209,France,France
0.09374376,Bulgaria,Bulgaria
0.20777042,Bulgaria,Slovakia
0.25975493,Chile,Peru
0.10567581,Argentina,Argentina
