Probabilities,predicted labels,label
0.24027231,Uruguay,Australia
0.36503348,United Kingdom,United Kingdom
0.20236707,Peru,Peru
0.13920484,Netherlands,United Kingdom
0.28586286,United States,United States
0.48176926,United States,United States
0.08677773,Laos,Japan
0.31834638,Ukraine,Russia
0.13533948,Slovenia,Czechia
0.18967168,Costa Rica,Mexico
0.20436019,Latvia,United Kingdom
0.40185934,Canada,Canada
0.7226633,Japan,Japan
0.43136472,Japan,Japan
0.10807434,Latvia,France
0.33367845,Uruguay,Brazil
0.10524601,Poland,Czechia
0.12819001,Norway,Russia
0.42148468,Belgium,Poland
0.41876894,Reunion,United States
0.6855629,United Kingdom,United Kingdom
0.6584247,Netherlands,Netherlands
0.2166117,Canada,Russia
0.4312216,New Zealand,Australia
0.7147594,Japan,Taiwan
0.6512317,Canada,Canada
0.30170634,South Africa,Brazil
0.37265533,Canada,Canada
0.55227596,United States,United States
0.6892004,United Kingdom,United Kingdom
0.16625653,Lithuania,Latvia
0.22153117,Latvia,United States
0.2445629,Costa Rica,Colombia
0.20164481,Denmark,Poland
0.25185177,Serbia,Romania
0.20807452,Uruguay,Tunisia
0.30221003,United States,United States
0.44996393,Sweden,Sweden
0.27708197,Costa Rica,Mexico
0.20789586,France,France
0.04872214,Reunion,France
0.30991462,Bangladesh,Nigeria
0.07518615,Latvia,Hungary
0.21995905,Latvia,Russia
0.5343832,United States,United States
0.334293,Latvia,Poland
0.21278726,Ghana,Ghana
0.21712282,Latvia,Poland
0.30607998,Greece,Israel
0.20965004,Reunion,United States
0.5585613,Ireland,Ireland
0.5753936,Australia,Australia
0.2305532,Latvia,Russia
0.21013947,Japan,Japan
0.1292658,Eswatini,Argentina
0.3760487,Laos,Malaysia
0.13050339,Albania,Philippines
0.3187581,Eswatini,Brazil
0.42691103,Japan,Canada
0.5172818,Japan,Japan
0.20806983,Belgium,France
0.8969603,Canada,Canada
0.17612053,United Kingdom,France
0.43636802,Latvia,Finland
0.43887663,Reunion,Sweden
0.18565135,Switzerland,Switzerland
0.23860377,Latvia,Poland
0.30226117,New Zealand,New Zealand
0.25106156,Thailand,United States
0.35103884,United States,United States
0.3736071,Macedonia,Bulgaria
0.09324454,Latvia,France
0.43156165,Sweden,Sweden
0.92912614,Japan,Japan
0.6139166,Mongolia,Lesotho
0.46615985,United Kingdom,United Kingdom
0.25307286,Australia,New Zealand
0.5577931,Spain,Spain
0.50152266,United States,United States
0.38195547,Luxembourg,Austria
0.25932565,Portugal,Spain
0.7325349,Lesotho,Lesotho
