Probabilities,predicted labels,label
0.47544435,Belgium,France
0.15833835,Canada,Japan
0.28453976,Singapore,Thailand
0.23632006,Reunion,United States
0.39178625,Reunion,United States
0.44673166,Switzerland,Switzerland
0.23983294,Uruguay,Argentina
0.34883425,Japan,Japan
0.1941698,Latvia,United States
0.3403102,Sweden,Finland
0.16793169,Eswatini,Brazil
0.24347472,Slovakia,Czechia
0.7324268,Canada,Canada
0.8748745,Japan,Japan
0.38559973,Reunion,France
0.4358943,United States,United States
0.3857123,Puerto Rico,United States
0.43677878,New Zealand,South Africa
0.42003953,Reunion,United States
0.4628958,Finland,Finland
0.35971838,Montenegro,France
0.17323579,Brazil,Japan
0.43134156,United States,United States
0.14449058,Montenegro,Albania
0.13391572,Italy,Italy
0.32795548,Canada,United States
0.53125674,France,France
0.35680294,United Kingdom,United Kingdom
0.23306961,Lesotho,Chile
0.53006166,Ireland,United Kingdom
0.40205643,South Africa,Australia
0.16225503,Singapore,United States
0.079119064,Lesotho,South Africa
0.2459651,Luxembourg,Canada
0.326927,United Kingdom,United Kingdom
0.33824655,United Kingdom,United Kingdom
0.39715582,Canada,Canada
0.40947276,Ireland,United Kingdom
0.26819566,United Kingdom,France
0.13198926,Singapore,Singapore
0.25976557,Latvia,Russia
0.49972317,United Kingdom,United Kingdom
0.23728141,Israel,Spain
0.21853301,Latvia,Poland
0.22423731,South Africa,Brazil
0.17428838,Kyrgyz Republic,Spain
0.74402905,South Korea,South Korea
0.32634163,Latvia,Finland
0.12683214,Estonia,Peru
0.19914453,Luxembourg,United States
0.15589294,Mexico,Mexico
0.15136755,Denmark,Argentina
0.33987927,Cambodia,Thailand
0.67997926,Ireland,United Kingdom
0.21889925,Reunion,France
0.57433033,Canada,United States
0.10962781,Eswatini,Japan
0.3073703,Reunion,United States
0.27019137,Puerto Rico,Thailand
0.16492814,Belgium,Netherlands
0.094022095,Latvia,Serbia
0.42641073,Malaysia,Indonesia
0.4142451,New Zealand,New Zealand
0.67364264,Eswatini,Brazil
0.64370334,Ireland,Ireland
0.3147463,Luxembourg,France
0.32493973,Norway,Brazil
0.45449948,Malta,Greece
0.15405288,Netherlands,Croatia
0.15812977,Bulgaria,Japan
0.20689163,Canada,United States
0.2614306,Latvia,Lithuania
0.91008645,Ireland,United Kingdom
0.2676844,Latvia,Russia
0.110283434,Uruguay,United States
0.12291606,Austria,Canada
0.30354288,Poland,Poland
0.46982464,United Kingdom,United Kingdom
0.103599235,Turkey,Spain
