Probabilities,predicted labels,label
0.13014464,Singapore,Spain
0.17339924,Malta,France
0.1358517,Serbia,Italy
0.11828118,Slovenia,Slovenia
0.24568725,Philippines,Reunion
0.49818853,United States,United States
0.41682604,Belgium,Netherlands
0.2224982,Netherlands,Sweden
0.22415653,Guatemala,Bolivia
0.20978191,Ecuador,Peru
0.30467704,Philippines,Philippines
0.30955905,Thailand,Japan
0.26073095,Guatemala,Mexico
0.21203004,Philippines,Brazil
0.6160135,Japan,Japan
0.38822794,Laos,Thailand
0.06497741,Albania,Hungary
0.18534435,Albania,Spain
0.18823151,Canada,Japan
0.27980685,Latvia,France
0.1251026,Slovenia,France
0.32691607,Greece,Greece
0.14856714,Austria,Switzerland
0.14648336,Canada,Canada
0.08024289,Laos,Mexico
0.31746534,Netherlands,Germany
0.32337978,Netherlands,Poland
0.6198693,Reunion,United States
0.16747318,Spain,Italy
0.27193254,France,France
0.49198645,Sweden,Finland
0.23505002,Tunisia,Egypt
0.1418066,France,Austria
0.18244058,Reunion,Spain
0.12679704,Portugal,Chile
0.394034,Botswana,South Africa
0.22214513,Canada,Norway
0.22326498,Serbia,Hungary
0.56629884,United Kingdom,United Kingdom
0.3700825,Portugal,Portugal
0.20090637,Latvia,Finland
0.6134937,United Kingdom,United Kingdom
0.09754455,Hong Kong,Germany
0.26192605,Eswatini,Australia
0.6002807,Reunion,United States
0.12255409,Dominican Republic,Mexico
0.22418854,Reunion,France
0.8655226,Japan,Japan
0.20200811,Estonia,Sweden
0.38184634,Japan,Taiwan
0.79765093,Japan,Japan
0.31125626,Canada,Canada
0.6945642,Canada,Russia
0.20345837,Senegal,Brazil
0.78010094,New Zealand,New Zealand
0.17652072,Argentina,Mexico
0.6659259,United Kingdom,United Kingdom
0.1622721,Latvia,Belgium
0.122284316,Latvia,Brazil
0.5339048,Senegal,Brazil
0.23729621,Reunion,France
0.09966763,United Kingdom,United Kingdom
0.22975397,Portugal,France
0.111314654,Italy,Brazil
0.1747434,Sweden,Portugal
0.23881944,Albania,Italy
0.44235188,United Kingdom,United Kingdom
0.21515188,Latvia,Poland
0.2692263,Costa Rica,Brazil
0.16445945,Australia,Spain
0.25743914,Latvia,Estonia
0.26129705,Eswatini,Mexico
0.22824788,Italy,France
0.09929325,United Kingdom,Montenegro
0.14382827,United Kingdom,Brazil
0.16774079,Uruguay,Australia
0.38061333,United States,United States
0.6124672,Malta,Spain
0.24008206,United States,United States
0.46444446,Albania,Tunisia
0.15808797,Uruguay,Argentina
0.22926064,United Kingdom,France
0.85538155,New Zealand,New Zealand
0.15282078,Australia,Australia
0.45429292,Sweden,Sweden
0.12146137,Latvia,Czechia
0.26868612,Canada,Russia
0.372128,Italy,Japan
0.17071694,Chile,Philippines
0.14012745,Lesotho,Italy
0.11815551,Latvia,Sweden
0.28691262,Malaysia,Taiwan
0.5168555,Reunion,Japan
0.16181034,Dominican Republic,Peru
0.17544143,Romania,Romania
0.16545554,Slovenia,Japan
0.22104312,Costa Rica,Mexico
0.45623046,Finland,Sweden
0.25409526,Ukraine,Bolivia
0.3296839,Uganda,Nigeria
0.16602875,Taiwan,Taiwan
0.15312336,Albania,South Africa
0.5304343,United Kingdom,Germany
0.23172505,New Zealand,Canada
0.61168367,United Kingdom,United Kingdom
0.16787133,Latvia,Brazil
0.43664283,Reunion,United States
0.299614,Australia,New Zealand
0.11668887,Spain,France
0.83139133,France,France
0.19695039,Luxembourg,France
0.35936972,United States,United States
0.20757243,United Kingdom,United States
0.76264596,Malaysia,Malaysia
0.7930935,Japan,Japan
0.37087837,United States,United States
0.2399965,South Korea,Sweden
0.91692835,Netherlands,Netherlands
0.17538892,Spain,United States
0.118345946,Albania,France
0.5146151,United States,United States
0.18646914,Belgium,Poland
0.28606087,Canada,United States
0.40728354,United States,United States
0.36073565,Reunion,Japan
0.18220316,Costa Rica,Mexico
0.31150886,Lesotho,Brazil
0.09890519,Luxembourg,Germany
0.1693631,Eswatini,North Macedonia
0.22255214,Eswatini,Mexico
0.31359398,Latvia,Russia
0.5044743,United Kingdom,United Kingdom
0.14838414,Slovakia,Canada
0.48402777,United Kingdom,United Kingdom
0.15129691,Brazil,Japan
0.5349704,Laos,Thailand
0.27337724,Israel,Spain
0.20550114,Serbia,Hungary
0.09966148,Albania,Mongolia
0.18964973,United Kingdom,Japan
0.32427916,Belgium,France
0.2410122,Latvia,Lithuania
0.082659744,Taiwan,Taiwan
0.13803159,Hungary,Canada
0.35261247,Latvia,Japan
0.24427669,Belgium,Poland
0.3297835,Australia,Australia
0.6110617,Canada,Canada
0.72614557,Japan,Japan
0.67389834,Japan,Japan
0.111153044,Latvia,Russia
0.5657221,Malaysia,Singapore
0.8757203,Japan,Japan
0.29006708,Latvia,Finland
0.5896405,Thailand,Thailand
0.1607201,Ukraine,Croatia
0.17128322,South Africa,United States
0.2773065,Sweden,Russia
0.41114327,Singapore,Japan
0.2121667,United Kingdom,France
0.54336274,United Arab Emirates,United Arab Emirates
0.5767028,Netherlands,Netherlands
0.19457138,Albania,Spain
0.31249556,Sweden,Sweden
0.44385934,United Kingdom,Romania
0.31797913,Singapore,Poland
0.30057546,New Zealand,New Zealand
0.42030412,United Kingdom,United Kingdom
0.19195811,Estonia,Canada
0.26854336,Malaysia,Russia
0.27414533,Reunion,United States
0.10928748,Uruguay,Brazil
0.27407995,Italy,Austria
0.1148081,Hungary,Ukraine
0.640603,Japan,Japan
0.6817417,Australia,Australia
0.16838573,United States,United States
0.21281083,Kyrgyz Republic,Romania
0.34694812,Italy,Chile
0.51033235,Kyrgyz Republic,United States
0.14426951,Poland,Sweden
0.14180817,Malaysia,Japan
0.32331428,Latvia,Poland
0.1298667,Hungary,Russia
0.14272141,Canada,Japan
0.394184,Albania,Colombia
0.3429702,Belgium,Denmark
0.36813974,Japan,Japan
0.41605133,Costa Rica,Brazil
0.58055484,Finland,Finland
0.2057313,Eswatini,Brazil
0.87764335,France,France
0.11716761,Laos,Brazil
0.43812722,Eswatini,Brazil
0.29471245,Austria,Austria
0.23281206,Mongolia,Mongolia
0.19584244,Canada,United States
0.15749265,Albania,Japan
0.21882161,Latvia,Poland
0.13225614,Slovenia,Poland
0.110435314,Slovenia,Austria
0.18127072,Serbia,Bulgaria
0.22649589,Latvia,Russia
0.16399077,Eswatini,Brazil
0.31782472,Brazil,Brazil
