Probabilities,predicted labels,label
0.14456983,Japan,Brazil
0.87579894,Japan,Japan
0.41707966,Australia,Australia
0.34823352,France,France
0.5397994,Uganda,Brazil
0.81665426,Ireland,United Kingdom
0.88632053,Philippines,Philippines
0.117111266,Lithuania,Austria
0.16183999,Palestine,Senegal
0.18357867,Latvia,Romania
0.6262661,United Kingdom,United Kingdom
0.1679736,Croatia,Latvia
0.14475337,Ireland,New Zealand
0.5941384,Canada,United States
0.26928735,New Zealand,New Zealand
0.3242915,Canada,Finland
0.7708779,Canada,Canada
0.12206964,Bulgaria,Ukraine
0.21662182,Malta,Peru
0.19592501,Portugal,Sweden
0.3050466,Italy,Italy
0.22903068,Hungary,Russia
0.47361702,United States,United States
0.40409863,Lesotho,Peru
0.31457648,United States,United States
0.24910192,Sweden,Finland
0.10125028,Serbia,Russia
0.13925672,France,France
0.17432673,Uruguay,India
0.87039745,Japan,Japan
0.9267716,Japan,Japan
0.44203836,France,France
0.57199675,United States,United States
0.451975,Canada,Austria
0.5578203,United Kingdom,United Kingdom
0.32598317,Thailand,Japan
0.267601,Italy,Spain
0.48298243,Ireland,Ireland
0.6307374,Mexico,Mexico
0.38120717,South Africa,Botswana
0.13175696,Sweden,Finland
0.2022344,Serbia,United States
0.26006314,Uruguay,Brazil
0.6666243,United Kingdom,United Kingdom
0.34789434,Malaysia,South Africa
0.2064226,Latvia,Norway
0.38619542,Ireland,United Kingdom
0.2443553,Latvia,United States
0.18584567,Italy,Brazil
0.21638572,Malaysia,United States
0.30624568,Greece,Palestine
0.32410553,Dominican Republic,Brazil
0.23574324,Latvia,Canada
0.22731997,Montenegro,Japan
0.24714607,South Africa,South Africa
0.25507092,Ireland,United Kingdom
0.6017318,United Kingdom,United Kingdom
0.5853944,Ireland,United Kingdom
0.66207784,Japan,Japan
0.18322715,Uruguay,Lesotho
0.32061088,Latvia,Russia
0.53686196,Japan,Japan
0.23629367,South Africa,South Africa
0.3662826,Canada,Canada
0.06808359,Serbia,South Korea
0.24670258,Israel,Italy
0.32521862,Philippines,Taiwan
0.88202256,Japan,Japan
0.33121493,Latvia,Latvia
0.2171723,Hungary,Hungary
0.18145506,Reunion,Malaysia
0.21724479,United Kingdom,United Kingdom
0.30560234,Japan,Japan
0.32565263,Latvia,Finland
0.10309801,Latvia,Russia
0.72032565,Japan,Japan
0.81727546,United Kingdom,United Kingdom
0.5951917,United States,United States
0.28707215,Belgium,Poland
0.3480882,United Kingdom,United Kingdom
0.27423692,United States,United States
0.10871386,Hungary,Bangladesh
0.18637037,Netherlands,Poland
0.14127259,Eswatini,Brazil
0.6674649,United Kingdom,United Kingdom
0.5420484,Bangladesh,Nigeria
0.5290434,Hong Kong,Hong Kong
0.20751962,United States,United States
0.17700401,Latvia,Australia
0.8725426,France,France
0.7368219,Spain,Spain
