Probabilities,predicted labels,label
0.36500254,France,France
0.122857675,France,Austria
0.38112602,United Kingdom,United Kingdom
0.4026885,Dominican Republic,Dominican Republic
0.29090118,Latvia,Poland
0.4043038,Sweden,Finland
0.1656742,Laos,Malaysia
0.45228386,United States,Canada
0.28790742,Slovenia,Slovenia
0.94302213,Japan,Japan
0.64604557,United Kingdom,United Kingdom
0.4211375,Thailand,Indonesia
0.3728649,Turkey,Turkey
0.75972944,Singapore,Singapore
0.64689785,Japan,Japan
0.46359193,Philippines,Japan
0.37341815,Portugal,Croatia
0.7782384,Japan,Japan
0.100636154,Serbia,Estonia
0.4314571,North Macedonia,Chile
0.13700423,United Kingdom,Ireland
0.33899808,Montenegro,Italy
0.3420906,Dominican Republic,Brazil
0.20701557,Uruguay,Australia
0.11758381,Reunion,Australia
0.33276597,Latvia,Russia
0.3039068,Laos,Thailand
0.34961313,Latvia,United States
0.1462466,Germany,Germany
0.24044532,Kyrgyzstan,Mexico
0.22911435,Latvia,Argentina
0.20028988,Italy,France
0.42735928,Italy,Italy
0.5608294,France,France
0.1391155,Taiwan,Taiwan
0.27463123,Australia,Australia
0.30336186,United States,United States
0.1204597,Ukraine,France
0.18997997,Luxembourg,Japan
0.30706704,Luxembourg,France
0.124244854,United States,Italy
0.2662337,France,France
0.16524507,Romania,Romania
0.6209231,Canada,Canada
0.16637063,Singapore,Singapore
0.81256473,United States,United States
0.2306112,Sweden,Norway
0.2922036,Malta,Australia
0.49606237,New Zealand,New Zealand
0.1827982,Uruguay,Australia
0.09403599,Latvia,United States
0.6011797,Philippines,Brazil
0.17085181,Latvia,United States
0.24522077,Uruguay,Brazil
0.51081645,United Kingdom,United Kingdom
0.23907998,Latvia,Sweden
0.77477163,Japan,Japan
0.47760466,Lesotho,South Africa
0.7029121,Japan,Japan
0.67882025,Ireland,United Kingdom
0.95712835,Japan,Japan
0.20732746,Reunion,New Zealand
0.62916106,Lesotho,Eswatini
0.33024445,Finland,Finland
0.22389095,United Kingdom,Brazil
0.1678706,United States,United States
0.1649296,Eswatini,Brazil
0.5741775,United States,United States
0.25337574,United Kingdom,United Kingdom
