Probabilities,Predicted labels,label,All-Probs
0.9866986,A google streetview image from This image shows the country Japan,Japan,"[6.0689450037898496e-05, 8.980453571894031e-07, 2.083725348711596e-06, 4.936182085657492e-05, 5.794292405880697e-07, 2.0254099126759684e-06, 2.0929062429786427e-06, 7.537665169365937e-06, 7.173929770942777e-05, 3.4109061743947677e-06, 0.0013660629047080874, 3.0505034374073148e-06, 0.00028629484586417675, 1.022526987526362e-07, 9.355491783935577e-06, 2.2665708456770517e-05, 5.291771958582103e-05, 7.296178955584764e-05, 1.309601742605082e-07, 0.0003867220366373658, 1.1209766626052442e-06, 8.639111911179498e-05, 8.34300499263918e-06, 9.128906981459295e-07, 4.252526650816435e-06, 0.0023932934273034334, 0.0007600008975714445, 4.8089128540595993e-05, 7.071101663314039e-06, 9.26240136323031e-06, 0.00019578466890379786, 0.00041763053741306067, 0.0001589964231243357, 2.563192083471222e-06, 8.877741493051872e-07, 5.3479830057767686e-06, 3.659160574898124e-05, 0.00028772748191840947, 0.0001062071678461507, 0.002028749557211995, 0.000984321115538478, 2.572450102888979e-05, 5.247785338724498e-06, 9.934339686878957e-06, 1.0668078175513074e-05, 8.94406548468396e-06, 7.147493761294754e-07, 3.510168369302846e-07, 0.9866986274719238, 3.1871829833107768e-06, 6.049707508282154e-07, 1.1964184523094445e-06, 0.00013095313624944538, 4.6901819587219507e-05, 1.0663779903552495e-06, 8.212342436308973e-06, 9.154311442216567e-07, 1.9755661924136803e-05, 1.5199218523775926e-06, 2.450821057209396e-06, 4.9080149437941145e-06, 0.0007294581737369299, 1.793046249076724e-05, 3.969341832998907e-07, 3.806866857303248e-07, 0.00017564759764354676, 7.510230352636427e-05, 1.6653705188218737e-06, 4.581427219818579e-06, 1.4268823179008905e-05, 3.7684642393287504e-06, 8.74941633810522e-06, 0.0006054402911104262, 0.0002908382739406079, 5.033585239289096e-06, 4.6813522203592584e-05, 6.000570920150494e-06, 4.112988790438976e-06, 1.9814682673313655e-05, 1.1318375072733033e-05, 0.0001884631928987801, 5.60091848456068e-06, 6.09227618042496e-06, 2.186200845244457e-06, 0.0008440713863819838, 1.3130064644428785e-06, 4.86703493152163e-06]"
0.070766576,A google streetview image from This image shows the country Lithuania,Ukraine,"[0.0055366638116538525, 0.0009754635393619537, 0.024302175268530846, 0.012506203725934029, 0.00030563052860088646, 0.011473690159618855, 0.027474122121930122, 0.003716282779350877, 0.007340430747717619, 0.0018558594165369868, 0.00370985921472311, 0.020050261169672012, 0.04805919528007507, 0.0003919855516869575, 0.0005932712811045349, 0.0036907889880239964, 0.05830845236778259, 0.0015595981385558844, 8.497598173562437e-05, 0.05205107480287552, 0.0033332372549921274, 0.0006937076104804873, 0.005680787842720747, 0.004578793421387672, 0.004693889524787664, 0.0006939259474165738, 0.0047749062068760395, 0.024797426536679268, 0.0018181180348619819, 0.06215100362896919, 0.007796072401106358, 0.01028506737202406, 0.02441306971013546, 0.03672182932496071, 0.0036104668397456408, 0.07076657563447952, 0.05010249465703964, 0.01990857720375061, 0.002732714870944619, 0.006766347214579582, 0.00584886409342289, 0.00010423695493955165, 0.002408266067504883, 0.0007536547491326928, 0.001297017908655107, 0.004121143836528063, 0.021905701607465744, 0.009308173321187496, 0.01667349971830845, 0.00014554914378095418, 0.00036638815072365105, 0.0062553659081459045, 0.0038666450418531895, 0.006945009808987379, 0.0018435396486893296, 0.0011435580672696233, 0.00018671918951440603, 0.0025503544602543116, 0.0023167224135249853, 0.001959793269634247, 0.005955697037279606, 0.001461333711631596, 0.006680504884570837, 0.00022843565966468304, 0.0005197979044169188, 0.034926049411296844, 0.0009151038248091936, 0.008398623205721378, 0.0006618305342271924, 0.000482267263578251, 0.03518984094262123, 0.002168858889490366, 0.013825848698616028, 0.00639711506664753, 0.0045766630209982395, 0.0007064715027809143, 0.009181499481201172, 0.030704133212566376, 0.0019235119689255953, 0.004668746143579483, 0.005490392912179232, 0.05409359186887741, 0.0334915816783905, 0.008226758800446987, 0.003062685253098607, 0.0014738122699782252, 0.004283661022782326]"
0.2777751,A google streetview image from This image shows the country Costa Rica,Thailand,"[0.02699321322143078, 0.00012061373854521662, 0.0005228091613389552, 0.0004244186857249588, 2.152124397980515e-05, 6.198227492859587e-05, 0.0012017727131024003, 0.00012372485070955008, 0.00023847314878366888, 0.00014145407476462424, 0.02048938162624836, 0.00039791816379874945, 0.003826210740953684, 0.006861028727144003, 5.64008551009465e-05, 0.0023621206637471914, 0.0012327288277447224, 0.012606613337993622, 7.715610081504565e-06, 0.005235728342086077, 0.0002680305333342403, 0.0016377887222915888, 0.0003225366526748985, 6.533310806844383e-05, 8.496326336171478e-05, 0.011364149861037731, 0.05235062167048454, 0.0005476203514263034, 0.003746727015823126, 0.001230147434398532, 0.0458889864385128, 0.06510307639837265, 0.005460519343614578, 0.0001086700867745094, 0.0007546264096163213, 0.0028586951084434986, 0.0034837578423321247, 0.0004747691273223609, 0.012966884300112724, 0.2777751088142395, 0.020810216665267944, 0.000943226448725909, 0.023334406316280365, 0.006854698061943054, 0.00046797588584013283, 8.348059054696932e-05, 0.0006041474989615381, 0.0003296712529845536, 0.004804418887943029, 0.00035975113860331476, 2.094993214996066e-05, 0.0005922192940488458, 0.03722758591175079, 0.014789113774895668, 0.00014353044389281422, 0.0014787386171519756, 0.00011347525287419558, 0.009216582402586937, 0.0010791169479489326, 0.0001705907197901979, 0.00021656315948348492, 0.0038708180654793978, 3.266884232289158e-05, 3.200472201569937e-05, 0.00024543938343413174, 0.0029610402416437864, 0.008847623132169247, 0.00017028870934154838, 0.0012777684023603797, 0.0014567517209798098, 0.0009689743164926767, 0.0052083577029407024, 0.0007051085121929646, 0.006600100081413984, 0.00018334275227971375, 1.7305144865531474e-05, 0.0006496693822555244, 0.00029245438054203987, 0.005684001371264458, 0.00036444535362534225, 0.23091524839401245, 0.0005680617177858949, 0.0011051774490624666, 0.00013425236102193594, 0.03312239423394203, 3.469351941021159e-05, 0.0014926519943401217]"
0.25041005,A google streetview image from This image shows the country Austria,Austria,"[2.77182175523194e-06, 9.905004117172211e-05, 0.0044840057380497456, 4.788678415934555e-05, 3.5366250813240185e-05, 0.00770321162417531, 0.059038497507572174, 0.030383747071027756, 4.838369704884826e-07, 4.4371823605615646e-05, 3.1180188670987263e-06, 0.0013963773380964994, 0.0016542018856853247, 4.3332255472705583e-07, 4.061905201524496e-05, 6.253155788726872e-06, 0.04341757670044899, 5.818660042677948e-07, 5.835175898027956e-07, 7.597559306304902e-05, 0.011595385149121284, 1.6901361732379883e-06, 0.00011920445831492543, 0.0030314442701637745, 0.004295881371945143, 3.7009718312219775e-07, 1.105053570427117e-06, 0.00032283083419315517, 1.104961302189622e-05, 0.017882000654935837, 1.6458939171570819e-06, 2.041152356468956e-06, 1.227928123626043e-06, 0.002005290938541293, 3.6952620575902984e-05, 0.020312143489718437, 6.121017213445157e-05, 2.248983719255193e-06, 5.561255989050551e-07, 2.487664403361123e-07, 1.137111394200474e-05, 2.9457794425979955e-07, 3.439304805397114e-07, 2.973186155941221e-06, 3.4605338896653848e-06, 0.16233102977275848, 0.024557922035455704, 0.0002173896209569648, 5.102898285258561e-06, 9.546037063046242e-07, 3.952647205096582e-07, 0.006499907001852989, 4.276760137145175e-06, 3.80088499696285e-06, 0.00018886561156250536, 1.328677058154426e-06, 2.9775432608403207e-07, 3.2453447147418046e-06, 0.0014615749241784215, 2.6064361009048298e-05, 0.08093930035829544, 1.544028805255948e-06, 0.00012332809274084866, 1.5242520930769388e-05, 2.5306811949121766e-05, 5.722239166061627e-06, 4.087394245289033e-06, 0.0004394323332235217, 4.779119535669452e-07, 2.041428842858295e-06, 0.01277883630245924, 9.734260402183281e-07, 3.2560774343437515e-06, 1.3550851690524723e-05, 0.0006977822631597519, 0.0035117713268846273, 0.14422112703323364, 0.017584262415766716, 2.511305865482427e-07, 1.3259485967864748e-05, 2.450883130222792e-06, 0.001447418238967657, 0.08394600450992584, 0.2504100501537323, 2.734741656240658e-06, 9.186943316308316e-06, 0.00036042556166648865]"
0.14644529,A google streetview image from This image shows the country Russia,Romania,"[0.0026923520490527153, 0.030681205913424492, 0.03579690307378769, 0.00019011426775250584, 6.64295585011132e-05, 0.05140703171491623, 0.0279981791973114, 0.0005053706699982285, 0.00011898385128006339, 0.001624624477699399, 0.0008047492010518909, 0.02625143527984619, 0.0008270055986940861, 0.0010518835624679923, 1.9601176973083057e-05, 0.0013424240751191974, 0.14644528925418854, 0.0001404265931341797, 0.00024488053168170154, 0.029357964172959328, 0.0029335166327655315, 0.001280229538679123, 0.0006369600305333734, 0.00027701008366420865, 0.0044416394084692, 0.0008842792012728751, 0.0014029735466465354, 0.001092434860765934, 0.0003181271313223988, 0.02259426936507225, 0.01847604103386402, 0.0030881743878126144, 0.003043482080101967, 0.04407496750354767, 0.001511699054390192, 0.10940644890069962, 0.05475841462612152, 0.012611827813088894, 0.002555249724537134, 0.0007328540668822825, 0.0008307952666655183, 5.150077777216211e-05, 0.003195613157004118, 0.001255879527889192, 0.00019875486032105982, 0.003316750517114997, 0.0036206550430506468, 0.04179617017507553, 0.009640652686357498, 0.00044826336670666933, 0.00020608151680789888, 0.001153046963736415, 0.0019032079726457596, 0.015467608347535133, 0.0006077149882912636, 0.00013042520731687546, 0.0004273477243259549, 0.0003783621941693127, 0.000723537290468812, 0.0005698368768207729, 0.001265179249458015, 0.04839220270514488, 0.002181106712669134, 0.0005325371748767793, 0.0012478067073971033, 0.0029978579841554165, 0.0008133769733831286, 0.0014549823245033622, 0.00014619417197536677, 0.0008935720543377101, 0.029308617115020752, 0.0015456837136298418, 0.0005598148563876748, 0.0069851079024374485, 0.0065759094431996346, 0.0007279308047145605, 0.020821725949645042, 0.01144478190690279, 0.0046824561432003975, 0.0032484885305166245, 0.001336137531325221, 0.04689135029911995, 0.055718742311000824, 0.0020278950687497854, 0.001854074071161449, 0.0003371622005943209, 0.016399677842855453]"
0.69447803,A google streetview image from This image shows the country France,France,"[1.3838258382747881e-05, 4.4293494283920154e-05, 0.0009501721942797303, 0.0002203798940172419, 0.02212962508201599, 3.978167296736501e-05, 0.00015176809392869473, 0.0003792471543420106, 4.156134309596382e-05, 0.017859047278761864, 0.00015658035408705473, 0.0011317391181364655, 0.00314993504434824, 2.421066710667219e-06, 6.579183718713466e-06, 0.02804199419915676, 0.001166558125987649, 8.013680053409189e-05, 0.0005550747155211866, 0.00038328379741869867, 4.250670826877467e-05, 4.414968134369701e-05, 0.0015084899496287107, 0.004906149581074715, 4.0568385884398594e-05, 9.497404971625656e-05, 5.3515144827542827e-05, 0.6944780349731445, 1.9861863620462827e-05, 0.0005613639950752258, 4.139544034842402e-05, 2.4854267394402996e-05, 0.012061676010489464, 0.00027394722565077245, 1.498648907727329e-05, 0.0001009292172966525, 3.56041309714783e-05, 0.004849694203585386, 9.32080752136244e-07, 6.704865427309414e-06, 0.0007670301711186767, 0.00010894042497966439, 1.2470341061998624e-05, 4.120266567042563e-06, 5.365905963117257e-05, 0.00034790259087458253, 0.0006381028215400875, 9.294040864915587e-06, 9.51303300098516e-05, 1.6543654055567458e-06, 0.0008376991027034819, 5.787868212792091e-05, 0.00017958669923245907, 0.00012637213512789458, 0.0016617175424471498, 4.834153514821082e-06, 2.1436078156966687e-07, 3.046945494133979e-05, 0.0035008408594876528, 0.00074840645538643, 5.098256588098593e-05, 4.629460090654902e-05, 0.016440793871879578, 0.10888180136680603, 0.0001570502354297787, 0.006839086767286062, 5.277659511193633e-05, 0.002176982816308737, 5.9197576774749905e-05, 0.00017331138951703906, 0.00012696333578787744, 3.965553696616553e-05, 1.1481579349492677e-05, 0.0001802913029678166, 0.011455805972218513, 4.0693212213227525e-06, 0.00039617985021322966, 0.0007046160171739757, 1.3681473319593351e-05, 0.0007003899081610143, 0.00010328781354473904, 0.0005961492424830794, 0.00011867487773997709, 0.000205538934096694, 0.00011913845082744956, 0.04367394000291824, 0.0018213012954220176]"
0.56904763,A google streetview image from This image shows the country Iceland,Chile,"[0.0010360152227804065, 0.027081312611699104, 0.005107155069708824, 0.0017192920204252005, 0.00012297488865442574, 0.0024949649814516306, 0.0011671895626932383, 0.0005757336621172726, 0.00010069092968478799, 0.006516844034194946, 0.00048051157500594854, 0.0043989745900034904, 0.002437443705275655, 4.784244447364472e-05, 0.0008747333195060492, 4.819882451556623e-05, 0.06392262876033783, 3.416915569687262e-05, 2.262646148665226e-06, 0.00044844765216112137, 0.00026829770649783313, 0.012117195874452591, 0.0006063181790523231, 4.073747913935222e-05, 0.028259489685297012, 0.00013563201355282217, 0.00018860402633436024, 0.0010120816295966506, 1.041636778609245e-06, 0.0034223131369799376, 1.627406345505733e-05, 0.00019356593838892877, 0.046828024089336395, 0.005723878275603056, 0.0003893491521012038, 0.007467694114893675, 0.004001501481980085, 0.05209118872880936, 3.992912752437405e-05, 0.00015664300008211285, 0.0038814814761281013, 7.25081827113172e-06, 7.046884320516256e-07, 3.110431134700775e-05, 8.816821718937717e-06, 0.004917014390230179, 0.0011527864262461662, 0.004123124293982983, 0.003009611275047064, 5.843415783601813e-05, 3.0936082566768164e-06, 0.002196815563365817, 0.0020738383755087852, 0.0021362435072660446, 0.00042377912905067205, 2.450604142723023e-06, 0.009365605190396309, 1.7973934518522583e-05, 0.00019531456928234547, 1.365281696052989e-05, 0.0005949119222350419, 0.0004929538699798286, 0.0010676324600353837, 0.00015588296810165048, 7.416161679429933e-05, 0.023137999698519707, 3.9421960536856204e-05, 0.0009471679804846644, 0.01296286191791296, 0.0050720227882266045, 0.0032844836823642254, 1.5929847450024681e-06, 0.012052426114678383, 0.00038488945574499667, 0.0007655638037249446, 0.5690476298332214, 0.018734648823738098, 0.006207040045410395, 2.106662122969283e-06, 2.3925864297780208e-05, 0.00031741830753162503, 0.0075330426916480064, 0.006553690414875746, 0.0009367475868202746, 0.00798457395285368, 0.003263875376433134, 0.003165086032822728]"
0.54190147,A google streetview image from This image shows the country Italy,Spain,"[0.000101169862318784, 1.7879181541502476e-05, 0.0013798830332234502, 0.013827265240252018, 0.038548700511455536, 5.3303007007343695e-05, 2.3352944481302984e-05, 0.0009937901049852371, 0.0008580072899349034, 0.039188630878925323, 9.710258746054024e-05, 0.028266701847314835, 0.015614108182489872, 5.196620236347371e-07, 0.00024388087331317365, 0.0004589228192344308, 0.0005268274107947946, 0.0004625777655746788, 0.0005375861073844135, 0.0008069677278399467, 0.0012325835414230824, 0.00027421151753515005, 0.5419014692306519, 0.0009939740411937237, 4.589899617712945e-05, 2.694066643016413e-05, 3.964098505093716e-05, 0.03151983395218849, 1.753945616655983e-05, 0.0007124929106794298, 1.8188888134318404e-05, 0.00018717015336733311, 0.002670423360541463, 0.002842743182554841, 3.977420419687405e-05, 0.0002303721266798675, 2.201968163717538e-05, 0.0015682628145441413, 1.3991891137266066e-05, 5.048023376730271e-05, 0.0013233884237706661, 0.00020292380941100419, 4.8313931984012015e-06, 2.210409365943633e-05, 0.00015244742098730057, 0.0008720809128135443, 0.003582573030143976, 8.708516361366492e-06, 8.016929496079683e-05, 1.2071084711351432e-05, 0.0005544362356886268, 7.380218448815867e-05, 0.0006586429080925882, 0.0006596588063985109, 0.01732819899916649, 4.356069257482886e-05, 2.136887587766978e-06, 0.0003401394933462143, 0.010101011954247952, 0.0012408015318214893, 0.0003661553200799972, 1.2897359738417435e-05, 0.023711688816547394, 0.00031652222969569266, 0.00010135585762327537, 0.008789043873548508, 5.167773269931786e-05, 0.0006854500388726592, 0.00016901062917895615, 0.0005950797349214554, 0.00012021300790365785, 1.1568176887521986e-05, 6.716741336276755e-05, 0.00022665393771603703, 0.021864574402570724, 1.3959441957922536e-06, 0.0006333116325549781, 0.0008344054804183543, 3.4630638765520416e-06, 0.0007640187395736575, 4.299264037399553e-05, 0.0014476366341114044, 0.00030967986094765365, 0.0011215182021260262, 0.0004257923865225166, 0.16640807688236237, 0.0072396197356283665]"
0.09557404,A google streetview image from This image shows the country Costa Rica,Japan,"[0.023340752348303795, 0.00010750705405371264, 0.0063780867494642735, 0.0778508260846138, 0.00016884772048797458, 0.004882149398326874, 0.015384599566459656, 0.012442490085959435, 0.0028242459520697594, 0.003324932884424925, 0.010133477859199047, 0.00491942698135972, 0.021040210500359535, 7.996441854629666e-05, 0.021600134670734406, 0.0016145193949341774, 0.013614176772534847, 0.006558557506650686, 4.253249426255934e-05, 0.034198563545942307, 0.009162608534097672, 0.0013882527127861977, 0.009127147495746613, 0.008851532824337482, 0.005216734949499369, 0.012383772991597652, 0.005254632793366909, 0.03169601783156395, 0.008310695178806782, 0.03913518041372299, 0.027737293392419815, 0.046238452196121216, 0.0026585031300783157, 0.0069871568121016026, 0.002343669766560197, 0.014097844250500202, 0.010001026093959808, 0.005861004814505577, 0.004448046442121267, 0.0955740436911583, 0.01661471091210842, 0.008784443140029907, 0.0024039847776293755, 0.007306503131985664, 0.004478608723729849, 0.008490868844091892, 0.004936487413942814, 0.001317935879342258, 0.05813933536410332, 0.0026518788654357195, 8.528890612069517e-05, 0.0029444126412272453, 0.006451435387134552, 0.007369611877948046, 0.005009818356484175, 0.001078196568414569, 0.00021542511240113527, 0.004325279034674168, 0.007511052303016186, 0.0008776683825999498, 0.007649383973330259, 0.00781705416738987, 0.004211912397295237, 0.0002440997923258692, 0.0001030329949571751, 0.005175743252038956, 0.001549567561596632, 0.009250742383301258, 0.0010767702478915453, 0.0004262981528881937, 0.02215881086885929, 0.0033787619322538376, 0.05950342118740082, 0.011609073728322983, 0.004151986446231604, 0.00035266211489215493, 0.0137159563601017, 0.0073652975261211395, 0.006254854612052441, 0.0015344354324042797, 0.006145022343844175, 0.009686728939414024, 0.01830042526125908, 0.008661970496177673, 0.018435446545481682, 0.0021947098430246115, 0.011073252186179161]"
0.32021347,A google streetview image from This image shows the country Russia,Poland,"[0.0001073737585102208, 0.0023048606235533953, 0.009266134351491928, 0.044700562953948975, 0.021644659340381622, 0.006661656778305769, 0.018560754135251045, 0.00022979811183176935, 1.9660838006529957e-05, 0.010892631486058235, 0.00021497426496353, 0.026357920840382576, 0.019717687740921974, 1.4467519577010535e-05, 0.0010546586709097028, 0.0005238574813120067, 0.3202134668827057, 0.00022468686802312732, 8.125134627334774e-05, 0.0005731061683036387, 0.0010050387354567647, 6.403050065273419e-05, 0.01539462711662054, 0.0018638933543115854, 0.0006823859293945134, 3.463838584139012e-05, 0.00010731889051385224, 0.00832679308950901, 0.00012732043978758156, 0.13558846712112427, 1.5548108422080986e-05, 2.479344948369544e-05, 0.007097981404513121, 0.05502113327383995, 0.0008913681958802044, 0.08298053592443466, 8.098336547845975e-05, 0.0006089360103942454, 1.2524558769655414e-05, 2.5370856747031212e-05, 0.0007346389465965331, 0.000301092368317768, 1.072206305252621e-05, 4.818382512894459e-05, 4.77119319839403e-05, 0.009132190607488155, 0.011260200291872025, 0.0014045890420675278, 0.00024938592105172575, 7.063326279421744e-07, 0.00014051509788259864, 0.00419090548530221, 0.0006017694249749184, 0.00035153760109096766, 0.005359207279980183, 1.8990154785569757e-05, 2.450735519232694e-05, 0.0001013481305562891, 0.002873521763831377, 0.0012960700551047921, 0.0024687631521373987, 6.068764560041018e-05, 0.005204129498451948, 0.0004116591007914394, 0.0018925450276583433, 0.0017643016763031483, 8.859421359375119e-05, 0.005548871587961912, 0.00026734493440017104, 0.00025615745107643306, 0.015827177092432976, 6.336629303405061e-05, 2.5220038878615014e-05, 0.0005454387865029275, 0.0031245730351656675, 0.0001580905809532851, 0.010201169177889824, 0.014210246503353119, 6.169409516587621e-07, 0.00120359449647367, 0.00018650374840945005, 0.004911697935312986, 0.0770011842250824, 0.0018910584039986134, 0.0002620210580062121, 0.012740242294967175, 0.008219116367399693]"
