Probabilities,Predicted labels,label,All-Probs
0.35719565,A google streetview image from This image shows the country United Kingdom,France,"[0.020871061831712723, 0.00035669130738824606, 0.008896607905626297, 0.357195645570755, 0.004411597736179829, 0.00033685550442896783, 0.002096553100273013, 0.0003468385257292539, 0.0024008462205529213, 0.013310606591403484, 0.000566295871976763, 0.0063408855348825455, 0.12543506920337677, 0.0019839205779135227, 0.020036429166793823, 0.0292773749679327, 0.0028024977073073387, 0.009568343870341778, 0.0003361713024787605, 0.0043830471113324165, 0.0004263404989615083, 0.002453111344948411, 0.00816507637500763, 0.004822455812245607, 0.0006346266600303352, 0.0004588330630213022, 0.0029941597022116184, 0.11586318910121918, 0.00019986217375844717, 0.005092906765639782, 0.004393225070089102, 0.0010387146612629294, 0.014599448069930077, 0.004834382329136133, 0.004954854026436806, 0.008760850876569748, 0.0005236131837591529, 0.0062858061864972115, 0.0011458314256742597, 0.001864367863163352, 0.005014694761484861, 4.701457510236651e-05, 0.0016395316924899817, 0.0005826872657053173, 0.0010880052577704191, 0.0013950560241937637, 0.005425591953098774, 0.002158353105187416, 0.002931479597464204, 5.1950442866655067e-05, 0.0010919385822489858, 0.003412479069083929, 0.0033361453097313643, 0.007017756346613169, 0.00033160520251840353, 0.0010697080288082361, 0.0037425891496241093, 0.010166389867663383, 0.0006979548488743603, 0.0013824766501784325, 0.0035286752972751856, 0.0006070289527997375, 0.002114943927153945, 0.0026001904625445604, 0.0012883370509371161, 0.007164677605032921, 0.005972091108560562, 0.019768353551626205, 0.011211819015443325, 0.0008288735407404602, 0.0031098430044949055, 0.0004757460264954716, 0.003403742564842105, 0.025726646184921265, 0.0033227268140763044, 0.0008518572431057692, 0.003234483767300844, 0.00296382955275476, 0.0023727715015411377, 0.005030914209783077, 0.007646467536687851, 0.008429246954619884, 0.009503920562565327, 0.0005722001078538597, 0.00228826142847538, 0.009124049916863441, 0.0038099538069218397]"
0.25008702,A google streetview image from This image shows the country Italy,Italy,"[0.007394472602754831, 0.0002010004682233557, 0.01232501957565546, 0.00112115906085819, 0.060526952147483826, 0.00011225707567064092, 0.0005836711497977376, 0.0005707717500627041, 0.0006852972437627614, 0.034873247146606445, 0.00029753291164524853, 0.07721900939941406, 0.000711756874807179, 0.00018855436064768583, 0.00018976662249770015, 0.0038987617008388042, 0.0017682771431282163, 0.0015840971609577537, 0.0020472391042858362, 0.0017206826014444232, 0.005262141115963459, 0.0007547390414401889, 0.25008702278137207, 0.0001494888711022213, 6.818417750764638e-05, 4.659993646782823e-05, 0.0004419693723320961, 0.012744084000587463, 2.8440097594284452e-05, 0.015762558206915855, 0.0009879936696961522, 0.0010644664289429784, 0.0027001400012522936, 0.03288985788822174, 0.00013092654990032315, 0.004293163772672415, 0.0001592712796991691, 0.002927839756011963, 0.00015793055354151875, 0.0004598165978677571, 0.0015165115473791957, 1.866770071501378e-05, 0.00016917190805543214, 9.53486014623195e-05, 0.00032907960121519864, 0.0012007192708551884, 0.01541978307068348, 0.001945691299624741, 0.0001590630126884207, 3.232584276702255e-05, 0.000750919571146369, 0.00020920565293636173, 0.0005971092614345253, 0.006456786300987005, 0.012914932332932949, 5.399041037890129e-05, 0.00025663230917416513, 0.0008074820507317781, 0.02912513166666031, 0.015508831478655338, 0.0004128992441110313, 8.245755452662706e-05, 0.062288638204336166, 0.006977204233407974, 0.00027263088850304484, 0.004079753998667002, 0.00040878684376366436, 0.0004271728394087404, 0.00045525075984187424, 0.0004225457669235766, 0.0008764583617448807, 3.541263868100941e-05, 0.00040841352893039584, 0.0012449525529518723, 0.01776069402694702, 1.4141117389954161e-05, 0.008106629364192486, 0.0005856963689438999, 0.0004574843624141067, 0.03790006786584854, 0.0010303062153980136, 0.032290149480104446, 0.004455668851733208, 0.0021992132533341646, 0.0005015520146116614, 0.03427828103303909, 0.1553240269422531]"
0.3885046,A google streetview image from This image shows the country South Korea,South Korea,"[0.0030119812581688166, 0.0002979581768158823, 0.0008983573643490672, 0.011102001182734966, 0.0011768504045903683, 1.8083919712807983e-06, 1.4938034382794285e-06, 0.0007043061777949333, 0.00016064074588939548, 0.006991775706410408, 0.005635736510157585, 0.005215555429458618, 0.0049677747301757336, 2.4689140900591156e-06, 0.02709689922630787, 0.00011537595855770633, 0.0003268687578383833, 0.0003162686771247536, 0.00010448489047121257, 0.0005180949810892344, 0.0006970573449507356, 0.0008447177242487669, 0.004233500920236111, 0.0004691529320552945, 0.001994302263483405, 0.03899840638041496, 0.0027315192855894566, 0.005252773407846689, 0.0003549480461515486, 0.0003619777853600681, 0.00822510477155447, 0.0016028123209252954, 0.00015555557911284268, 0.004109068773686886, 3.39959588018246e-05, 3.391667996766046e-05, 0.0005463424022309482, 0.0013458728790283203, 0.00024284521350637078, 0.006636417470872402, 0.001394511666148901, 0.07511678338050842, 2.6606636311043985e-05, 0.0020568938925862312, 8.869022713042796e-05, 0.00048313968000002205, 0.0004933890886604786, 0.0002513839863240719, 0.2732313871383667, 0.0009327284060418606, 1.0931385986623354e-05, 4.5713764848187566e-05, 0.0017425994155928493, 0.0028070255648344755, 0.007448926568031311, 0.00020618578128051013, 0.0010655872756615281, 0.0002739270858000964, 0.0020361123606562614, 0.0016593813197687268, 0.0002040317776845768, 0.38850459456443787, 0.01178052555769682, 0.0006356640951707959, 0.00020142755238339305, 6.041529923095368e-05, 0.0005436521605588496, 0.00041964053525589406, 0.0033520746510475874, 5.0603226554812863e-05, 2.756364210654283e-06, 1.428481573384488e-05, 0.015308653935790062, 0.0011363060912117362, 0.002980617806315422, 0.00030651414999738336, 0.0028860114980489016, 0.00011936759983655065, 0.0009670302388258278, 0.00459267059341073, 0.0019069003174081445, 0.0039207590743899345, 8.370764408027753e-05, 0.0011355608003214002, 0.004229562822729349, 0.0029714335687458515, 0.03279631957411766]"
0.26650655,A google streetview image from This image shows the country Belgium,Belgium,"[0.0004912561853416264, 6.329613825073466e-06, 0.0034231049939990044, 0.007738992106169462, 5.314626037034031e-07, 0.01278224028646946, 0.04704084247350693, 0.012320728041231632, 8.613657701062039e-05, 0.0002557553816586733, 3.5793673305306584e-06, 0.0011016873177140951, 0.03863213211297989, 1.3788700925942976e-05, 0.00020741825574077666, 0.0001745671033859253, 0.0014920876128599048, 0.00016761333972681314, 8.389147296838928e-07, 0.0004915092722512782, 0.0011928199091926217, 3.3718253689585254e-05, 0.0012894285609945655, 0.008495778776705265, 0.0059403046034276485, 8.253425039583817e-05, 0.0002253394341096282, 0.03040291555225849, 2.0116853193030693e-05, 0.0022639932576566935, 0.00011205522605450824, 5.8796085795620456e-05, 0.0010564554249867797, 0.000996959744952619, 0.14573858678340912, 0.08243746310472488, 0.04247678816318512, 0.00035686208866536617, 0.0003330510517116636, 0.00023637991398572922, 0.0002850850869435817, 9.006681125356408e-07, 5.474839417729527e-05, 3.521564940456301e-05, 7.053605804685503e-05, 0.0041338675655424595, 0.006537501234561205, 4.465366873773746e-05, 0.002132694935426116, 9.251823939848691e-06, 1.1619801625784021e-05, 0.026562796905636787, 0.00024804790155030787, 5.7732595450943336e-05, 7.961894880281761e-05, 1.7631140508456156e-05, 3.2042633392848074e-05, 0.0019270858028903604, 0.00011162942973896861, 1.3495412531483453e-05, 0.0488552451133728, 2.8449177989386953e-05, 9.000490535981953e-05, 1.4295134860731196e-05, 6.002355348755373e-06, 0.0008221832104027271, 0.000163455682923086, 0.266506552696228, 7.462209032382816e-05, 2.0770597984665073e-05, 0.061129484325647354, 0.0001507896522525698, 0.002714114496484399, 0.001474552322179079, 8.758218609727919e-05, 0.0004472938599064946, 0.002888652728870511, 0.047597795724868774, 2.7440835765446536e-05, 8.614709076937288e-05, 8.789445564616472e-05, 0.002663568826392293, 0.06751333922147751, 0.0035470365546643734, 0.0001524219842394814, 0.00012327180593274534, 0.00017939053941518068]"
0.11464526,A google streetview image from This image shows the country Peru,Peru,"[0.03783953934907913, 0.0008289598627015948, 0.011303884908556938, 0.0008251502295024693, 6.512822437798604e-05, 1.0545949180595926e-06, 2.316107128308431e-07, 0.007386747281998396, 0.00020804174710065126, 0.022218216210603714, 0.0057211704552173615, 0.05348529294133186, 0.000555817037820816, 3.471372474450618e-05, 5.940316623309627e-05, 0.00025404966436326504, 0.0012457056436687708, 0.0003928019432350993, 0.0034388278145343065, 0.0018748684087768197, 0.0019848314113914967, 0.11464525759220123, 0.08248394727706909, 0.00030536879785358906, 0.0004228529578540474, 0.0048376345075666904, 0.0012515762355178595, 0.0051482804119586945, 3.046496021852363e-05, 0.0007472747238352895, 0.003739446634426713, 0.01226084679365158, 5.9231762861600146e-05, 0.007306220475584269, 1.0728734196163714e-05, 6.845166353741661e-06, 0.00025447155348956585, 0.034591108560562134, 0.0006220440263859928, 0.004024647641927004, 0.01976585201919079, 0.013969727791845798, 0.00025788749917410314, 0.0007329343934543431, 0.0015014904784038663, 0.0008259028545580804, 0.005237299483269453, 0.011875146068632603, 0.0018560605822131038, 0.011528197675943375, 0.0003390830534044653, 1.1540406603671727e-06, 0.04255574196577072, 0.05121466889977455, 0.0749056413769722, 0.0010328207863494754, 0.0324157290160656, 0.0007482146611437201, 0.000734195054974407, 0.0006102639599703252, 0.0007250492344610393, 0.005698930937796831, 0.011498551815748215, 0.0003740215324796736, 0.0008547080215066671, 0.00823130737990141, 0.0004938788479194045, 0.00011518230166984722, 0.012520329095423222, 0.012080525048077106, 2.0156426216999535e-06, 5.491673800861463e-05, 0.0010859353933483362, 0.0015655644237995148, 0.02013237588107586, 3.593540168367326e-05, 0.01211160235106945, 1.978373620659113e-05, 0.013475874438881874, 0.0023395505268126726, 0.001929025980643928, 0.019376853480935097, 4.738057396025397e-05, 0.006526010110974312, 0.03556839004158974, 0.04129461571574211, 0.09726105630397797]"
0.15267229,A google streetview image from This image shows the country France,Switzerland,"[0.007528242655098438, 2.7182586563867517e-05, 0.008553034625947475, 0.0658898651599884, 0.0001510338915977627, 0.00044870414421893656, 0.003814239986240864, 0.0019320854917168617, 0.0015362381236627698, 0.03855627402663231, 0.0007377027068287134, 0.01213893573731184, 0.015569201670587063, 5.4581203585257754e-05, 0.04467243328690529, 0.007667650934308767, 0.0011404056567698717, 0.006921545602381229, 2.0906509234919213e-05, 0.002564034191891551, 0.026040157303214073, 0.00045337635674513876, 0.03601662814617157, 0.00910820160061121, 0.000336349883582443, 0.006290274206548929, 0.0025341042783111334, 0.15267229080200195, 0.004438736941665411, 0.006338013336062431, 0.06289089471101761, 0.009438120760023594, 0.0061631640419363976, 0.0043577938340604305, 0.0085765914991498, 0.021365128457546234, 0.00016923932707868516, 0.0009493035613559186, 0.010491437278687954, 0.010832855477929115, 0.012219404801726341, 0.0005903394776396453, 0.004868317861109972, 0.020775282755494118, 0.002528547076508403, 0.0062200031243264675, 0.007276179268956184, 0.00019754708046093583, 0.01452280767261982, 0.0005351491854526103, 3.986488809459843e-05, 0.0033555293921381235, 0.00878207292407751, 0.0023279942106455564, 0.002537746215239167, 0.004626997280865908, 3.322219708934426e-05, 0.022418752312660217, 0.0038534491322934628, 0.00024815552751533687, 0.011478804983198643, 0.00328890816308558, 0.0029676391277462244, 0.0003291592875029892, 2.368272362218704e-05, 0.0024392190389335155, 0.005213070195168257, 0.05009682849049568, 0.0007758622523397207, 0.00021698576165363193, 0.011990467086434364, 0.011988317593932152, 0.008680569939315319, 0.03224620223045349, 0.004562001209706068, 2.4038658011704683e-05, 0.008809804916381836, 0.0018668000120669603, 0.03997359797358513, 0.0004510948492679745, 0.0033781465608626604, 0.015584205277264118, 0.03169145807623863, 0.0055586909875273705, 0.003465203335508704, 0.0029818862676620483, 0.022573048248887062]"
0.5712259,A google streetview image from This image shows the country Reunion,United States,"[0.005860500503331423, 2.2839021767140366e-05, 0.0005016909562982619, 0.0028555640019476414, 6.673935331491521e-06, 0.004438798874616623, 0.027344627305865288, 1.7332742572762072e-05, 0.0017065212596207857, 0.003561841556802392, 0.00035090005258098245, 0.0008459162781946361, 0.5712258815765381, 0.0009125294745899737, 0.0002529854536987841, 0.00034615633194334805, 0.002732495777308941, 0.00282554910518229, 6.740615935996175e-05, 0.2075708657503128, 0.00017100914556067437, 3.9692680729785934e-05, 0.0004413259739521891, 0.0004506161203607917, 0.0018032020889222622, 0.0005542641156353056, 0.000374038761947304, 0.004328520968556404, 0.00021335185738280416, 0.001339374459348619, 0.0009449432836845517, 0.00027342827524989843, 0.03944571688771248, 0.0008928115712478757, 0.004516118671745062, 0.020170817151665688, 0.006985888350754976, 0.0007714608800597489, 0.0002071236667688936, 0.0006271728780120611, 0.001793005969375372, 4.2703184590209275e-05, 0.0009363975841552019, 0.00031980115454643965, 0.00100328482221812, 0.0005229173111729324, 0.00021199419279582798, 7.473241566913202e-06, 0.004964453633874655, 0.00035844664671458304, 8.609152428107336e-05, 0.004546003881841898, 0.0008315904415212572, 0.00036669225664809346, 0.0005121853901073337, 0.0006522536859847605, 0.00029235202237032354, 0.009128258563578129, 0.00047683779848739505, 0.0007783632609061897, 0.0018849769840016961, 0.0028734628576785326, 0.000784782285336405, 6.587396637769416e-05, 0.00014774703595321625, 0.00347265531308949, 0.0009471428347751498, 0.004309516400098801, 0.0014595312532037497, 0.00016665532893966883, 0.01295972429215908, 0.0009764425922185183, 0.0003482291067484766, 0.00367372902110219, 0.0012845700839534402, 7.419710527756251e-06, 0.00013748835772275925, 0.010259379632771015, 0.000351800728822127, 0.0015762014081701636, 0.0004929924616590142, 0.0008379145292565227, 0.004070404917001724, 4.928718408336863e-05, 0.00027050572680309415, 0.00047615886433050036, 0.0002863416448235512]"
0.38335413,A google streetview image from This image shows the country Ireland,United Kingdom,"[0.0018232143484055996, 2.38685079239076e-05, 0.0007046944228932261, 0.2861316502094269, 0.017407065257430077, 0.00040251039899885654, 0.0007143024704419076, 0.002130878623574972, 0.0010354929836466908, 0.0168178528547287, 0.002328024711459875, 0.003024571342393756, 0.05622457340359688, 4.088987043360248e-05, 0.383354127407074, 0.005702614318579435, 0.001144102425314486, 0.002585509093478322, 8.012814214453101e-05, 0.0022999413777142763, 0.00046650541480630636, 0.0006781686679460108, 0.021960526704788208, 0.0015444080345332623, 0.002876739716157317, 0.003880842123180628, 0.0009434944367967546, 0.030745772644877434, 0.0007772528915666044, 0.0011935102520510554, 0.0011848458088934422, 0.00047630563494749367, 0.006128756329417229, 0.0012433620868250728, 0.0051260353066027164, 0.0008876269566826522, 0.0007310659275390208, 0.0006204735836945474, 0.0001556158094899729, 0.0031342594884335995, 0.002077891258522868, 0.0052649700082838535, 0.0001585328864166513, 0.0002614612749312073, 0.0005596324917860329, 0.0011981312418356538, 0.0015989739913493395, 0.00024065589241217822, 0.012025116011500359, 8.234545384766534e-05, 0.0002498900576028973, 0.008286847732961178, 0.0005690680700354278, 0.0007083693635649979, 0.0015449178172275424, 0.00036092568188905716, 0.0001511174050392583, 0.0014878568472340703, 0.0008362039225175977, 0.0037497368175536394, 0.0029701583553105593, 0.001613455475308001, 0.005066730547696352, 0.004010423086583614, 0.0005006810533814132, 0.0005654230481013656, 0.00039979571010917425, 0.009052913635969162, 0.0025173244066536427, 0.0001220941630890593, 0.0007911509601399302, 0.001036022324115038, 0.030734336003661156, 0.0008037324878387153, 0.003565447870641947, 0.0019352234667167068, 0.0008188830688595772, 0.002346784807741642, 0.0002200616436311975, 0.003766524139791727, 0.0012804130092263222, 0.0007465833914466202, 0.0025507169775664806, 0.0009878481505438685, 0.001326635479927063, 0.002502627205103636, 0.007623826619237661]"
0.51930726,A google streetview image from This image shows the country United Kingdom,United Kingdom,"[0.001814238610677421, 1.0056923201773316e-05, 0.0002445592836011201, 0.5193072557449341, 4.089147842023522e-05, 5.1443807024043053e-05, 0.0005928517202846706, 7.735765393590555e-05, 0.000576350255869329, 0.00046323059359565377, 0.0001284564787056297, 0.0006175521411933005, 0.4160885214805603, 4.950681977788918e-05, 0.014026150107383728, 0.0006497480790130794, 0.0005153536330908537, 0.0009082736796699464, 9.876579497358762e-06, 0.0013531947042793036, 0.0001766480563674122, 0.00012177799362689257, 0.0003326763689983636, 0.0006174814770929515, 0.00013631154433824122, 4.018830804852769e-05, 0.000114625901915133, 0.002837219974026084, 0.00024093127285595983, 0.0002854860795196146, 0.0002875578647945076, 6.220879731699824e-05, 0.0006237872876226902, 0.00016431338735856116, 0.0015387730672955513, 0.0008440405363216996, 7.059567724354565e-05, 2.4119230147334747e-05, 0.00010628536256263033, 6.773236964363605e-05, 0.00072410301072523, 3.0632141715614125e-05, 9.122977644437924e-05, 0.0016227654414251447, 0.0002733208821155131, 0.0003130586992483586, 0.00028791071963496506, 2.4525890694349073e-05, 0.0003488454094622284, 3.4550390410004184e-05, 1.2655295904551167e-05, 0.000772633240558207, 0.0012203986989334226, 7.368451042566448e-05, 9.368010796606541e-05, 0.0014155415119603276, 4.6482167817885056e-05, 0.004315307829529047, 8.708395034773275e-05, 4.8928366595646366e-05, 0.0018919003196060658, 2.943252729892265e-05, 7.10099920979701e-05, 8.777633047429845e-05, 6.350911280605942e-05, 0.00020633824169635773, 0.0020430039148777723, 0.003251573769375682, 0.0002157906856155023, 5.902788325329311e-05, 0.0004917923361063004, 0.0003083951014559716, 0.00276962504722178, 0.0066016302444040775, 0.00017993501387536526, 9.256980411009863e-05, 0.0002666560758370906, 0.0004146475694142282, 6.626564572798088e-05, 3.600684431148693e-05, 0.0004938179044984281, 0.00043016148265451193, 0.0009113347623497248, 0.00018949653895106167, 0.0004600361571647227, 0.00019043462816625834, 0.00012292663450352848]"
0.59209913,A google streetview image from This image shows the country South Africa,South Africa,"[0.11291661858558655, 1.73361931956606e-05, 1.3238252904557157e-05, 0.0002445463032927364, 0.0003922662581317127, 3.9178263477879227e-07, 1.061125749401981e-05, 5.1780524756850355e-08, 0.002832576632499695, 0.0038590659387409687, 5.47383569937665e-06, 6.222825504664797e-06, 0.0009599087643437088, 0.18696299195289612, 1.3920832316216547e-05, 0.002216692315414548, 2.1506135453819297e-05, 0.016087785363197327, 7.712933438597247e-05, 0.0005017984658479691, 6.625735693432944e-08, 0.00021862158610019833, 2.3917762518976815e-05, 1.141005782301363e-06, 4.1045154830499087e-07, 1.3009295798838139e-05, 2.9475517294486053e-05, 0.0001803787163225934, 2.881471914406575e-07, 4.521348819253035e-05, 5.32710510015022e-05, 1.7681086319498718e-05, 0.05069437995553017, 3.104784991592169e-05, 2.8548007321660407e-05, 4.87792058265768e-05, 5.232164312474197e-06, 0.0015333594055846334, 7.705929419898894e-06, 3.407650729059242e-05, 0.002332459669560194, 3.462491520167532e-07, 8.735065057408065e-05, 1.6629869605822023e-06, 9.780868276720867e-05, 3.441444050622522e-06, 4.360147431725636e-05, 3.6266067127144197e-06, 4.29716965300031e-05, 2.2974104751938285e-07, 2.4816094082780182e-05, 7.339573494391516e-05, 0.00010532602027524263, 0.001060711918398738, 7.978885605552932e-07, 5.55344668100588e-05, 0.009418278932571411, 0.0015897559933364391, 1.1821737643913366e-05, 0.00014279612514656037, 1.30715015984606e-05, 3.2214577458944404e-06, 5.306073944666423e-05, 0.0003364947042427957, 4.621829793904908e-05, 0.007915782742202282, 0.0005560540594160557, 2.5494000510661863e-05, 0.592099130153656, 0.0004902266664430499, 2.0759513063239865e-05, 5.337782113201683e-06, 0.0003695629129651934, 0.0004143252153880894, 6.983301864238456e-05, 5.5138434618129395e-06, 6.271463917073561e-06, 1.7196098269778304e-05, 5.582119774771854e-05, 0.0011318237520754337, 0.00023853401944506913, 3.9429738535545766e-05, 3.918413131032139e-05, 2.853605565178441e-07, 6.685320840915665e-05, 0.0007549659349024296, 2.213517109339591e-05]"
