Probabilities,predicted labels,label
0.39071766,Uruguay,Australia
0.074137025,Reunion,Japan
0.21161318,Mexico,Greece
0.11637278,Guatemala,Indonesia
0.19811262,Reunion,Spain
0.16104896,Ireland,United Kingdom
0.24374506,Spain,Spain
0.22947155,United Kingdom,United Kingdom
0.19326581,Uruguay,Brazil
0.48055238,Ireland,France
0.23401812,Kenya,Indonesia
0.1812217,Ecuador,Bolivia
0.3125191,France,France
0.17844243,Canada,Thailand
0.15943716,Japan,Japan
0.2391346,Eswatini,Ukraine
0.40993166,Latvia,Russia
0.33802596,Malta,Spain
0.1642507,Laos,Colombia
0.5055405,Luxembourg,France
0.8271026,Australia,Australia
0.13271175,Eswatini,Australia
0.1881112,Brazil,Brazil
0.38148215,Australia,Senegal
0.12991239,Germany,Poland
0.20018561,Malta,Greece
0.5713309,United States,United States
0.48996556,Italy,France
0.08218808,Reunion,Brazil
0.63124806,Australia,Australia
0.22240317,Dominican Republic,Brazil
0.27386943,Laos,Brazil
0.18122408,Malta,Bolivia
0.104922414,Latvia,Japan
0.4067107,South Korea,South Korea
0.15281102,Thailand,Japan
0.2341844,Reunion,South Africa
0.45325193,Canada,Japan
0.3645852,Ukraine,Russia
0.23368335,Latvia,Sweden
0.16173504,Malaysia,Indonesia
0.105167024,France,Spain
0.35376644,Albania,Argentina
0.31761932,Costa Rica,Bangladesh
0.098320656,Latvia,Serbia
0.29192194,Japan,Taiwan
0.7842675,Netherlands,Netherlands
0.16479726,Ecuador,Japan
0.3502658,South Africa,South Africa
0.401537,Sweden,Norway
0.121833205,United States,United States
0.17657001,United States,Greece
0.33503827,Senegal,Mexico
0.14244401,Colombia,Mexico
0.30057254,Reunion,Japan
0.2968626,Ireland,United Kingdom
0.3151364,Botswana,Botswana
0.22717418,Latvia,Finland
0.19519489,Australia,Australia
0.28438976,Japan,Australia
0.8021207,Netherlands,Netherlands
0.23997141,Japan,Hong Kong
0.36337432,Lesotho,South Africa
0.30447978,United Kingdom,United Kingdom
0.60751957,United States,United States
0.14433978,Austria,Italy
0.26694977,Ecuador,Colombia
0.5374598,Japan,Italy
0.46820548,Tunisia,Tunisia
0.9041793,Japan,Japan
0.3401323,Canada,United States
0.6700381,United States,United States
0.16119623,Uganda,Brazil
0.21768339,Luxembourg,France
0.60170597,United Kingdom,United Kingdom
0.104992956,Albania,United States
0.19692889,Guatemala,Mexico
0.18331634,United Kingdom,United Kingdom
0.12948935,Serbia,Russia
0.5697082,Australia,Australia
0.25814644,Luxembourg,United Kingdom
0.5702061,South Africa,South Africa
0.19120373,Belgium,United States
0.5129662,Lesotho,Turkey
0.54116595,United Kingdom,United Kingdom
0.62285537,South Africa,South Africa
0.1867658,Canada,United Kingdom
0.3150027,United States,United States
0.092642255,Reunion,Israel
0.23092355,Netherlands,United Kingdom
0.19763646,Costa Rica,Brazil
0.10811681,United States,United States
