Probabilities,Predicted labels,label,All-Probs
0.24486198,A google streetview image from This image shows the country North Macedonia,Croatia,"[0.000523584836628288, 0.0025894588325172663, 0.013842864893376827, 0.0003787856549024582, 0.0005271551781333983, 4.039931354782311e-06, 4.104545041627716e-06, 0.00011771848949138075, 3.354579894221388e-05, 0.06469931453466415, 0.0001752532261889428, 0.24486197531223297, 0.00010442636266816407, 1.8788177840178832e-06, 8.867707947501913e-05, 2.9983666536281817e-05, 0.000553352409042418, 2.4717764972592704e-05, 0.0035838517360389233, 0.0005542365252040327, 0.0007089604041539133, 0.00010311806545360014, 0.01723363809287548, 1.4989451301516965e-05, 0.00020093917555641383, 1.9415560018387623e-05, 3.214686148567125e-05, 0.005933087319135666, 5.943526559804013e-08, 0.0011528411414474249, 4.3914584239246324e-05, 0.00011789037671405822, 0.001320415991358459, 0.03764933720231056, 2.4071330699371174e-05, 8.556160901207477e-05, 3.5045632102992386e-05, 0.009178239852190018, 8.770763088250533e-06, 9.01235471246764e-05, 0.00035662369919009507, 7.238226089611999e-07, 2.7304379273118684e-06, 8.64600770000834e-06, 1.5834675650694408e-05, 0.0013873942662030458, 0.006964985281229019, 0.004406380467116833, 3.6493300285656005e-05, 3.8007292459951714e-05, 2.883390880015213e-05, 3.9876074879430234e-05, 0.00029236197588033974, 0.0019993113819509745, 0.05392298474907875, 2.4909859348554164e-06, 0.0004000697808805853, 1.121192235586932e-05, 0.03661634773015976, 0.0014608845813199878, 9.72573907347396e-05, 5.433017577161081e-05, 0.08473994582891464, 0.0056364163756370544, 3.166640453855507e-05, 0.002017022343352437, 1.4077017112867907e-05, 0.00010235579975415021, 0.00012353580677881837, 0.0004731990920845419, 2.290392694703769e-05, 5.506265310373237e-08, 0.00014785525854676962, 8.621947017672937e-06, 0.055291932076215744, 0.00014007254503667355, 0.01716442219913006, 0.00023044028785079718, 3.111107071163133e-05, 0.009177049621939659, 0.0004713974194601178, 0.030969619750976562, 0.00013327732449397445, 0.0006143316277302802, 0.00012190878624096513, 0.19844813644886017, 0.07909334450960159]"
0.60169804,A google streetview image from This image shows the country United Kingdom,United Kingdom,"[0.00014114473015069962, 1.3061667232250329e-05, 3.7039430026197806e-05, 0.6016980409622192, 1.1874831216118764e-05, 0.0008681327453814447, 0.00033333420287817717, 7.143592029024148e-06, 0.00011162230657646433, 0.00015483867900911719, 3.222635496058501e-05, 0.00023956465884111822, 0.28751203417778015, 7.0825944931129925e-06, 0.08025708794593811, 7.415706932079047e-05, 0.00044169966713525355, 6.404674786608666e-05, 2.1778166683361633e-06, 0.001012227963656187, 5.827783752465621e-06, 4.583050395012833e-05, 0.00035598548129200935, 7.006575469858944e-05, 0.0002626244677230716, 0.00035173280048184097, 2.2510845155920833e-05, 0.00043534222641028464, 0.00021484475291799754, 0.00015675474423915148, 0.0001305143814533949, 9.169387340079993e-06, 0.0007946675177663565, 5.3654923249268904e-05, 0.002908592112362385, 0.0016173692420125008, 9.385924931848422e-05, 1.7622787709115073e-05, 8.902260015020147e-05, 1.374481144011952e-05, 8.689573587616906e-05, 0.0002808910212479532, 1.7715059584588744e-05, 0.0006334796198643744, 5.3676823881687596e-05, 6.988664245000109e-05, 4.345058187027462e-05, 1.3947633306088392e-05, 0.0008004603441804647, 7.48302318243077e-06, 1.3225167094788048e-05, 0.001736402278766036, 0.0003281575918663293, 0.0001564939448144287, 2.0593920453393366e-06, 0.00021279419888742268, 4.336081474320963e-06, 0.000479006179375574, 1.877545741990616e-06, 2.048201349680312e-05, 0.0010414633434265852, 0.00035239828866906464, 1.0170497262151912e-05, 5.275609510135837e-06, 0.00026110856560990214, 0.00015360911493189633, 0.0004216392117086798, 0.0012185791274532676, 2.3004666218184866e-05, 8.038285159273073e-06, 0.0014989749761298299, 0.00015030454960651696, 0.00013781912275590003, 0.003555235918611288, 5.309206244419329e-05, 0.00017626391490921378, 3.4212971513625234e-05, 0.003479934064671397, 1.4042179827811196e-05, 3.009423744515516e-05, 1.8522496247896925e-05, 3.233274765079841e-05, 0.00120161275845021, 9.164265065919608e-06, 9.510448580840603e-05, 0.00034855189733207226, 3.843169906758703e-05]"
0.35072216,A google streetview image from This image shows the country Iceland,Ireland,"[0.0003048319777008146, 0.001333588850684464, 0.0007214234210550785, 0.05022193491458893, 8.884607268555555e-06, 0.0027245664969086647, 0.0034490523394197226, 7.332787208724767e-05, 2.136805596819613e-05, 0.0004181287076789886, 8.466815779684111e-05, 0.002566914539784193, 0.12143125385046005, 2.2469976102001965e-06, 0.28495460748672485, 3.8138607578730443e-06, 0.0110942916944623, 0.00010991977615049109, 5.400463010118983e-07, 0.0003074168344028294, 0.00014755957818124443, 3.558309254003689e-05, 0.0001778710138751194, 0.00019194478227291256, 0.08867035806179047, 1.10581695480505e-05, 6.61641315673478e-05, 0.0010036472231149673, 2.274294388371345e-07, 0.002177880611270666, 3.952135102736065e-06, 1.5035108845040668e-05, 0.0005861227982677519, 0.0005824585095979273, 0.0003715163329616189, 0.004091416485607624, 0.0002593641693238169, 0.00023868739663157612, 2.9299612833710853e-06, 3.582013596314937e-05, 5.026680446462706e-05, 3.778423547373677e-07, 6.671518235634721e-07, 3.940505848731846e-06, 6.911728178238263e-06, 0.01082970853894949, 0.0007051688153296709, 0.00010514636960579082, 0.00013797945575788617, 2.0825187675654888e-05, 1.7038487953868753e-07, 0.0060838330537080765, 0.000179520997335203, 4.833272396354005e-05, 0.0001043922093231231, 2.9883879051340045e-06, 0.0004868683754466474, 4.628251917893067e-05, 0.00042722950456663966, 8.806744517642073e-06, 0.001150485360994935, 2.1546988136833534e-05, 0.00017141387797892094, 7.2687976171437185e-06, 6.3967800087993965e-06, 0.00020008382853120565, 3.7087542295921594e-05, 0.0007545268745161593, 4.97320870636031e-05, 2.48412397922948e-05, 0.0022781977895647287, 3.2054344956122804e-07, 0.0008879483211785555, 0.0001777760626282543, 0.0001927052071550861, 0.35072216391563416, 0.007886530831456184, 0.03332408145070076, 1.9007670744031202e-06, 1.2930998309457209e-05, 0.00022816582350060344, 0.0005007305298931897, 0.0021350642200559378, 0.0003511915565468371, 0.00019545858958736062, 0.0004953955067321658, 0.00043416026164777577]"
0.17195858,A google streetview image from This image shows the country Singapore,Brazil,"[0.005026815924793482, 2.0029014194733463e-05, 0.000246537005295977, 0.0016888477839529514, 0.00018752612231764942, 3.466720045253169e-06, 2.3729986423859373e-05, 6.131923873908818e-05, 0.00017742464842740446, 0.002464882330968976, 0.020030343905091286, 8.961155981523916e-05, 0.0032586443703621626, 8.069240720942616e-06, 7.104640826582909e-05, 8.575849642511457e-05, 7.349289808189496e-05, 0.0019807585049420595, 3.906259735231288e-06, 0.00024400705297011882, 2.55254144576611e-05, 0.004368306137621403, 0.00012948320363648236, 6.264827243285254e-05, 3.5894656321033835e-05, 0.013586259447038174, 0.10164489597082138, 0.00010443634528201073, 0.1719585806131363, 2.975674760818947e-05, 0.01285200472921133, 0.004004731774330139, 0.009210105054080486, 0.00012702019012067467, 2.910282819357235e-05, 6.033162208041176e-05, 3.7370195059338585e-05, 0.003042051801458001, 0.016941171139478683, 0.040376216173172, 0.051882367581129074, 0.10169648379087448, 0.00016971910372376442, 0.11761096119880676, 3.7842233723495156e-05, 3.0402505217352882e-05, 9.956773283192888e-06, 7.444957191182766e-06, 0.001183333690278232, 4.612860720953904e-05, 1.6177105862880126e-05, 2.8203498004586436e-05, 0.15324769914150238, 0.00298071070574224, 0.0005763983936049044, 0.023646345362067223, 0.00010618016676744446, 0.0007184279966168106, 5.888030500500463e-06, 0.0001090362056856975, 3.2192827347898856e-05, 0.0007348957005888224, 0.00011131512292195112, 4.494690801948309e-05, 9.279570076614618e-05, 0.0034001916646957397, 0.0008444347768090665, 0.00019012970733456314, 0.0017140859272331, 0.00045815683552064, 1.2361000699456781e-05, 0.0016935250023379922, 0.0020574997179210186, 0.00099818070884794, 0.00010370112431701273, 4.707752395916032e-06, 4.711905057774857e-05, 4.231651109876111e-05, 0.0004301039152778685, 0.00013732927618548274, 0.025066671893000603, 0.00011006822023773566, 6.194414891069755e-05, 9.714486805023625e-05, 0.09039036184549332, 0.0006777928792871535, 0.001964186318218708]"
0.24405597,A google streetview image from This image shows the country Uruguay,Brazil,"[0.03475474938750267, 0.0012372153578326106, 0.003481125459074974, 0.0019891606643795967, 9.318417869508266e-05, 0.0006313897320069373, 0.0024987622164189816, 6.578832653758582e-06, 0.0013571756426244974, 0.006469599902629852, 0.006849374622106552, 0.002038842998445034, 0.00829924363642931, 0.014261470176279545, 0.0001320459123235196, 0.0031590627040714025, 0.013957247138023376, 0.007649545092135668, 0.00017556417151354253, 0.22303757071495056, 6.471778033301234e-05, 0.0030434811487793922, 0.0005924030556343496, 3.2672560337232426e-05, 3.3536482078488916e-05, 0.0005343725206330419, 0.0025647361762821674, 0.0036171749234199524, 1.4090082004258875e-05, 0.025238579139113426, 0.007007016334682703, 0.008532724343240261, 0.24405597150325775, 0.002444433281198144, 0.0006466660415753722, 0.02404848486185074, 0.013701681979000568, 0.0022255205549299717, 0.00043313534115441144, 0.0038647514302283525, 0.04877666383981705, 1.8331342062083422e-06, 0.012672660872340202, 0.00015551572141703218, 0.0014762183418497443, 0.001290959189645946, 0.002647638786584139, 0.0007758985739201307, 0.0064569516107439995, 3.9872222259873524e-05, 6.811793718952686e-05, 0.0010128720896318555, 0.020876038819551468, 0.04456311836838722, 3.1316911190515384e-05, 0.0006181909702718258, 0.0004242144641466439, 0.014205409213900566, 0.00040437388815917075, 0.0003837190743070096, 0.0011558628175407648, 0.00047489925054833293, 0.00039840469253249466, 0.00037776862154714763, 0.0001787995861377567, 0.05158578231930733, 0.004501320421695709, 0.0007921304786577821, 0.002627370646223426, 0.0050188093446195126, 0.016329538077116013, 0.0005154451937414706, 0.00018967449432238936, 0.007474952377378941, 0.0009628644329495728, 1.61807856784435e-05, 0.0027575655840337276, 0.002739651594310999, 0.004983752965927124, 0.0032906748820096254, 0.029212111607193947, 0.006200925912708044, 0.017133718356490135, 6.572301936103031e-05, 0.006884252652525902, 0.0019656713120639324, 0.0005095080705359578]"
0.27302787,A google streetview image from This image shows the country Indonesia,Japan,"[0.0067154052667319775, 6.168057780087111e-07, 8.80324387253495e-06, 0.0001456665777368471, 4.5588035391119774e-06, 1.4680358617624734e-06, 4.185540092294104e-06, 3.409331475268118e-05, 0.0015304713742807508, 2.0175515601295047e-05, 0.045786723494529724, 1.526662163087167e-05, 0.0009742138208821416, 1.4776433090446517e-06, 1.2759048331645317e-05, 0.00017135162488557398, 6.241426308406517e-05, 0.000978928292170167, 6.200117468324606e-07, 0.00026077814982272685, 5.685601081495406e-06, 0.0008380374638363719, 2.7538817448657937e-05, 2.7583604605752043e-05, 1.3331234185898211e-05, 0.03483575955033302, 0.05421732738614082, 3.6171346437186e-05, 0.02225617878139019, 3.4158143535023555e-05, 0.016450101509690285, 0.0061219376511871815, 0.0004432501445990056, 1.5303356121876277e-05, 6.997198397584725e-06, 1.667976721364539e-05, 6.49730209261179e-05, 0.0005023563280701637, 0.27302786707878113, 0.15904143452644348, 0.06783587485551834, 0.004476975183933973, 0.0002016152284340933, 0.01291535422205925, 7.099154754541814e-05, 3.618196933530271e-05, 4.58663453173358e-06, 1.3090021866446477e-06, 0.23003007471561432, 1.1267598893027753e-05, 2.7866769869433483e-06, 3.0962353321228875e-06, 0.007141397800296545, 0.0005234810523688793, 2.1977602955303155e-05, 0.0014689903473481536, 3.420873690629378e-05, 0.0004249811463523656, 3.710673581736046e-06, 5.9186368162045255e-05, 1.4955640835978556e-05, 0.002358390251174569, 3.171688149450347e-05, 9.440625490242383e-07, 1.7142441720352508e-05, 0.0005051292246207595, 0.0015803130809217691, 1.0100941835844424e-05, 0.0007272945367731154, 4.503383024712093e-05, 3.940494934795424e-06, 0.00047784557682462037, 0.012125288136303425, 0.0024275886826217175, 1.275685917789815e-05, 0.00010690766794141382, 1.556606548547279e-05, 7.68736754253041e-06, 0.0005629151710309088, 0.00012303167022764683, 0.011279333382844925, 4.8567220801487565e-05, 1.751886520651169e-05, 1.2094179510313552e-05, 0.01745615154504776, 6.626204140047776e-06, 4.4398944737622514e-05]"
0.30380115,A google streetview image from This image shows the country Guatemala,Brazil,"[0.01541498489677906, 6.312847744993633e-06, 0.00027077135746367276, 3.0262997825047933e-05, 2.8330166514933808e-06, 3.7243137285258854e-06, 7.339881449297536e-06, 3.173653021804057e-05, 0.00020821671932935715, 0.0004819873138330877, 0.008158746175467968, 0.0008849611622281373, 0.0002679124881979078, 1.1787542462116107e-05, 2.7063633751822636e-06, 0.00015150269609875977, 2.1734640540671535e-05, 0.003164577065035701, 7.527554771513678e-06, 0.0010263164294883609, 0.0003270857851020992, 0.00365487695671618, 0.0009158225147984922, 1.3522863810067065e-05, 5.145629074831959e-06, 0.001206191023811698, 0.007918746210634708, 0.00017685623606666923, 0.00019931793212890625, 0.0001390137040289119, 0.05458752438426018, 0.30380114912986755, 0.0024272450245916843, 0.00023350189439952374, 5.108800451125717e-06, 8.85107510839589e-05, 5.489000977831893e-05, 0.002417302457615733, 0.01173117384314537, 0.23239368200302124, 0.05754956603050232, 7.423968781949952e-05, 0.004005867056548595, 0.0056848907843232155, 0.0001564019767101854, 5.951473576715216e-05, 7.833709969418123e-05, 6.113363633630797e-05, 0.000284936890238896, 0.0005014389753341675, 3.3145208817586536e-06, 1.4088687976254732e-06, 0.10347083956003189, 0.03517531976103783, 0.0002443226403556764, 0.0019188016885891557, 0.00020081530965398997, 0.013349771499633789, 0.00010963757085846737, 5.065488949185237e-05, 1.4799871678405907e-05, 0.00031016746652312577, 0.00022740474378224462, 1.6325786418747157e-05, 2.083650997519726e-06, 0.007084467448294163, 0.0005407884600572288, 1.1353105946909636e-05, 0.00030421934206970036, 0.0051050870679318905, 2.245834366476629e-05, 0.00026034863549284637, 8.251573308371007e-05, 0.0005438938387669623, 0.00035965919960290194, 9.904196218712968e-08, 0.0002081960701616481, 1.37846091092797e-05, 0.031093306839466095, 0.00012844263983424753, 0.03398531302809715, 0.0007834461284801364, 4.668683686759323e-05, 5.0660302804317325e-05, 0.04182545840740204, 0.0003928849473595619, 0.0011523921275511384]"
0.64149594,A google streetview image from This image shows the country Ireland,United Kingdom,"[0.00040522834751755, 1.5312398318201303e-06, 0.00025863529299385846, 0.24282582104206085, 0.00011529661423992366, 2.5209260456904303e-06, 8.855859778122976e-05, 0.0001833026617532596, 0.00015708731370978057, 0.004687706474214792, 0.0013263579457998276, 0.00017643181490711868, 0.026424020528793335, 1.183634253720811e-06, 0.641495943069458, 8.006342250155285e-05, 4.3814274249598384e-05, 0.000770656275562942, 1.9689655346155632e-06, 0.0005584471509791911, 0.00015483163588214666, 0.0005932270432822406, 0.0018725564004853368, 0.0002369688736507669, 4.991107925889082e-05, 0.00028869364177808166, 0.0024978553410619497, 0.008130447007715702, 0.00016917129687499255, 0.00025054789148271084, 0.0011448345612734556, 0.0011414854088798165, 0.0008793419110588729, 0.00013323844177648425, 0.0002858205116353929, 0.0002775736211333424, 3.715463026310317e-05, 8.070367766777053e-05, 0.00023883975518401712, 0.01387543324381113, 0.002204315969720483, 2.3746419174131006e-05, 0.0001318766881013289, 0.000396329298382625, 0.0003841164580080658, 0.0004819508467335254, 0.00024829438189044595, 5.948523266852135e-06, 0.0005989184137433767, 7.066027137625497e-06, 2.324881052118144e-06, 0.0008748934487812221, 0.004899040330201387, 0.0008241625619120896, 1.8256356270285323e-05, 0.003425278002396226, 1.0668436516425572e-05, 0.000476913177408278, 4.8949910706141964e-05, 0.00011447008000686765, 0.000550993368960917, 1.9178605725755915e-05, 6.733919872203842e-05, 4.2902953282464296e-05, 1.0172439033340197e-05, 0.0003606692480389029, 0.0002024684363277629, 0.003399983746930957, 5.549587876885198e-05, 1.6215502910199575e-05, 6.641416985075921e-05, 0.001495828153565526, 0.007977190427482128, 0.001143392059020698, 7.46345758670941e-05, 9.086072532227263e-05, 0.00035800450132228434, 0.00017915006901603192, 0.00040044315392151475, 7.746083429083228e-05, 0.0075144595466554165, 0.0001678336557233706, 0.0006481041782535613, 0.0003146046947222203, 0.006405049469321966, 0.0004465118981897831, 0.000793875427916646]"
0.34511426,A google streetview image from This image shows the country Italy,Japan,"[0.0018834584625437856, 0.00016792317910585552, 0.008843639865517616, 0.00059141666861251, 2.7599897293839604e-05, 1.291712214879226e-05, 8.894578968465794e-06, 0.008373278193175793, 6.881124863866717e-05, 0.009907354600727558, 0.0030080019496381283, 0.007989105768501759, 0.0008005087729543447, 2.984735658628779e-07, 6.161673809401691e-05, 6.1682326304435264e-06, 0.0008288201643154025, 0.00010800923337228596, 1.937847446242813e-05, 0.0004860686603933573, 0.07250619679689407, 0.00022324670862872154, 0.34511426091194153, 0.00037560047348961234, 0.0012545102508738637, 0.013037336990237236, 0.005029026418924332, 0.030485618859529495, 7.303016900550574e-05, 0.0011700907489284873, 0.014826081693172455, 0.002946470631286502, 0.00037710359902121127, 0.007485570851713419, 6.309490709099919e-05, 0.0003014157118741423, 0.000176967543666251, 0.0007346217753365636, 0.0004148408770561218, 0.004929649643599987, 0.019473876804113388, 0.002988638123497367, 0.000167564838193357, 0.0040162247605621815, 4.61108866147697e-05, 0.016106950119137764, 0.006361991632729769, 7.321189332287759e-05, 0.06823627650737762, 0.0019020288018509746, 2.1363405267038615e-06, 4.0907103539211676e-05, 0.005861746147274971, 0.0015513546532019973, 0.05829571187496185, 0.00031960810883902013, 3.73230068362318e-05, 0.0009071696549654007, 0.016242321580648422, 6.109387322794646e-05, 0.0019070709822699428, 0.008307451382279396, 0.010249492712318897, 4.2305175156798214e-05, 5.160931777936639e-06, 0.0006523052579723299, 0.00013970982399769127, 0.0005851555615663528, 0.00011691687541315332, 0.00018454434757586569, 0.00016121685621328652, 3.2078280582936713e-06, 0.00041371723636984825, 0.00013335223775357008, 0.006532070226967335, 1.7237009615200805e-06, 0.07468660175800323, 0.0005283536738716066, 0.003552874783053994, 0.0003979150205850601, 0.003967981319874525, 0.02672986499965191, 0.0010447275126352906, 0.041495684534311295, 0.0018615580629557371, 0.008106376975774765, 0.06078235059976578]"
0.16124117,A google streetview image from This image shows the country Sweden,Norway,"[0.0006109894602559507, 0.006257295608520508, 0.006500244140625, 0.00024752921308390796, 0.005197859834879637, 0.11840614676475525, 0.10780343413352966, 0.0025629440788179636, 0.0001090887890313752, 0.002109101042151451, 0.0002835204068105668, 0.03751814737915993, 0.0006478543509729207, 0.00015885772882029414, 5.338419941836037e-05, 0.0010401967447251081, 0.028558528050780296, 1.3754566680290736e-05, 8.407649875152856e-05, 0.001593898399733007, 0.00640480313450098, 0.00013224719441495836, 0.0015651938738301396, 0.001882439712062478, 0.06927255541086197, 0.0002501810959074646, 2.6550827897153795e-05, 0.0018279820214956999, 3.749391180463135e-05, 0.00879050325602293, 0.00010478268086444587, 4.772604370373301e-05, 0.001757507212460041, 0.0070089614018797874, 0.0007669826736673713, 0.09295400232076645, 0.026131710037589073, 0.0007022767676971853, 8.894075108401012e-06, 2.8403177566360682e-05, 0.00044718850404024124, 0.0001142959445132874, 1.649792648095172e-05, 9.132372360909358e-05, 1.0675272278604098e-05, 0.005497054662555456, 0.004992444533854723, 0.003992161713540554, 0.00044331169920042157, 4.236720997141674e-05, 1.4882760297041386e-05, 0.023845892399549484, 0.00015705940313637257, 0.0002555045357439667, 0.005221150815486908, 1.065842661773786e-05, 8.955292287282646e-05, 6.11715586273931e-05, 0.010975362733006477, 8.149750647135079e-05, 0.0014393028104677796, 0.0015203054063022137, 0.0021919305436313152, 0.0019747146870940924, 0.0002814450126606971, 0.0009916052222251892, 7.174140773713589e-05, 0.003183830762282014, 0.0002115037787007168, 0.0003477026184555143, 0.093903087079525, 1.928563870023936e-05, 0.00045636697905138135, 0.0001820927282096818, 0.005496760830283165, 0.019112788140773773, 0.04617610573768616, 0.16124117374420166, 1.5300374798243865e-05, 0.00023896544007584453, 0.0001400639594066888, 0.019890880212187767, 0.017226964235305786, 0.0075284154154360294, 0.0002885647409129888, 0.00207656086422503, 0.017974505200982094]"
