Probabilities,Predicted labels,label,All-Probs
0.49249488,A google streetview image from This image shows the country Spain,Spain,"[5.1321752835065126e-05, 1.3921320714871399e-05, 0.000576693972107023, 0.00012073830293957144, 0.04346821829676628, 1.502889790572226e-05, 0.0001365396601613611, 7.080963405314833e-05, 6.743853737134486e-05, 0.1311759352684021, 0.0011307931272312999, 0.0008916606893762946, 0.001072589890100062, 2.473280437698122e-05, 5.006310857424978e-06, 0.05022561177611351, 0.0005915286601521075, 0.0002920141560025513, 0.00040360065759159625, 0.00012242907541804016, 0.00011500511755002663, 0.004752887412905693, 0.002046485198661685, 0.0001665078307269141, 2.0090721591259353e-05, 0.0001772828254615888, 1.6018146197893657e-05, 0.00781055074185133, 6.145151564851403e-05, 0.00026926398277282715, 2.994262467836961e-05, 0.0017821184592321515, 0.034498002380132675, 0.0007564886473119259, 3.744081186596304e-05, 0.0003212872543372214, 8.38535197544843e-06, 0.019060945138335228, 2.936469854830648e-06, 0.00015052974049467593, 0.004927292466163635, 0.0002458340022712946, 3.631366780609824e-05, 1.2253157365194056e-05, 0.0001583108532940969, 0.00014422506501432508, 0.0014214521506801248, 2.3315025828196667e-05, 1.0341639608668629e-05, 2.832521749951411e-05, 0.001187950954772532, 0.00016933974984567612, 0.009021459147334099, 0.018305227160453796, 0.007412899751216173, 5.556735413847491e-05, 4.744924808619544e-07, 5.0084050599252805e-05, 0.0012052577221766114, 0.0012427626643329859, 0.00014359266788233072, 9.06442801351659e-06, 0.0072152335196733475, 0.0806785449385643, 0.00011180704314028844, 0.03493262454867363, 9.373902139486745e-05, 0.0001186659574159421, 7.058162009343505e-05, 0.011717356741428375, 0.00028768766787834466, 1.8984614143846557e-05, 8.00994075689232e-06, 8.657231228426099e-05, 0.005579415243119001, 6.876332463434665e-07, 0.0005754283047281206, 0.00040484967757947743, 3.796765304286964e-05, 0.005878241267055273, 0.001561910379678011, 0.0010803118348121643, 0.00022324641759041697, 0.00031756231328472495, 0.0060346852988004684, 0.4924948811531067, 0.0021194852888584137]"
0.30675545,A google streetview image from This image shows the country United Arab Emirates,United Arab Emirates,"[0.001258757314644754, 3.553521310095675e-05, 2.2459791580331512e-05, 0.00010685822780942544, 0.15616576373577118, 2.8644208214245737e-06, 2.5228489903383888e-05, 8.869737371242081e-07, 2.0183964807074517e-05, 0.003505405969917774, 0.0006713679758831859, 3.370521153556183e-05, 0.00027636674349196255, 0.0021257023327052593, 1.4777807336940896e-05, 0.12041206657886505, 0.00012459415302146226, 0.0006739518721587956, 0.0248135756701231, 7.036449096631259e-05, 7.539804869338695e-07, 0.0016987090930342674, 0.00011281269689789042, 2.3704210434516426e-06, 8.770169188210275e-06, 2.7412701456341892e-05, 5.1263512432342395e-05, 7.271270442288369e-05, 1.2843223885283805e-05, 1.842733945522923e-05, 1.5882997104199603e-05, 2.7892972866538912e-05, 0.0013957644114270806, 1.8545177226769738e-05, 1.4344604096550029e-05, 8.853920917317737e-06, 7.29966996004805e-06, 0.0003729960590135306, 1.7777869288693182e-05, 1.7324955479125492e-05, 0.0006592897698283195, 6.949137969058938e-06, 8.662506843393203e-06, 3.2284533517668024e-05, 5.061208867118694e-05, 3.222140321668121e-06, 2.8500566259026527e-05, 4.2508669139351696e-05, 1.1008693945768755e-05, 2.6624010729392467e-07, 0.02737606316804886, 4.7599460231140256e-05, 0.0003267127904109657, 0.0010075024329125881, 5.1003789849346504e-05, 2.545527786423918e-05, 0.00024210193078033626, 8.501332922605798e-05, 6.308105366770178e-05, 0.04510193690657616, 1.2040631190757267e-05, 2.183863216487225e-06, 0.0015237879706546664, 0.18710140883922577, 0.3067554533481598, 0.0006951412069611251, 0.0025648202281445265, 7.452280442521442e-06, 0.0019283144501969218, 0.00026141235139220953, 1.8037830159300938e-05, 2.9763002658000914e-06, 7.523216936533572e-06, 0.0022925958037376404, 0.0008539283880963922, 0.00022061126946937293, 1.4859860129945446e-05, 6.40701618976891e-05, 1.6931815025600372e-06, 0.09440045803785324, 0.004132907371968031, 1.6197311197174713e-05, 9.243976819561794e-06, 3.091305188718252e-06, 0.0003556208102963865, 0.007138177752494812, 0.0001830935216275975]"
0.1901973,A google streetview image from This image shows the country France,United Kingdom,"[0.0005926916492171586, 0.00020597311959136277, 0.028763078153133392, 0.02324143797159195, 0.00010394798300694674, 0.005484474822878838, 0.018909107893705368, 0.005959168542176485, 0.00026025823899544775, 0.01725352741777897, 3.112482590950094e-05, 0.01686597429215908, 0.009361347183585167, 1.084416544472333e-05, 0.002257233951240778, 0.0001277321862289682, 0.00882219523191452, 0.00019380779122002423, 3.006754741363693e-05, 0.0010779547737911344, 0.0067274002358317375, 0.00011544836161192507, 0.027127305045723915, 0.009523415006697178, 0.001031680265441537, 4.865229857387021e-05, 0.0002662634651642293, 0.19019730389118195, 2.0836041585425846e-05, 0.023248132318258286, 0.0003095557331107557, 0.00014292779087554663, 0.0025561326183378696, 0.005709111224859953, 0.08604907244443893, 0.057828713208436966, 0.0007665436714887619, 0.0016011102125048637, 0.0001170581454061903, 0.0003742882108781487, 0.0008618334541097283, 3.8169259823916946e-06, 0.00018710440781433135, 6.15923127043061e-05, 6.469301297329366e-05, 0.028349412605166435, 0.018565278500318527, 0.0006172311259433627, 0.0011502224951982498, 4.495450048125349e-05, 6.273694452829659e-05, 0.010419501923024654, 0.0006178919575177133, 0.00017543171998113394, 0.0006837118999101222, 1.685575261944905e-05, 1.4261374417401385e-05, 0.00023019855143502355, 0.002712553134188056, 0.00020434176258277148, 0.025406286120414734, 5.68152463529259e-05, 0.0009780913824215531, 0.00024438041145913303, 4.615039870259352e-05, 0.002503653522580862, 2.7887766918865964e-05, 0.17931020259857178, 7.475149322999641e-05, 6.751379987690598e-05, 0.046993520110845566, 0.0003928931546397507, 0.0017360206693410873, 0.00010139797814190388, 0.0023089563474059105, 0.0001385546929668635, 0.009592141956090927, 0.009854022413492203, 9.490077354712412e-05, 0.0006455499096773565, 0.00018773891497403383, 0.010011950507760048, 0.07679801434278488, 0.007782041095197201, 0.0002961485006380826, 0.002710877452045679, 0.0032829970587044954]"
0.41472748,A google streetview image from This image shows the country Sweden,Finland,"[0.00011253030243096873, 8.018314838409424e-05, 0.0010806901846081018, 0.0038801005575805902, 4.268397333362373e-06, 0.13109354674816132, 0.02038506045937538, 0.0011833953903988004, 0.00033324366086162627, 0.00042930428753606975, 2.346812834730372e-05, 0.0033332710154354572, 0.0027260007336735725, 4.768867256643716e-06, 0.0003034275723621249, 6.59457555229892e-06, 0.007775361184030771, 6.702658720314503e-05, 2.3574846181873e-06, 0.0016599250957369804, 0.0007825720240361989, 4.0162867662729695e-06, 0.00028383941389620304, 0.0013804928166791797, 0.132354274392128, 2.0272545953048393e-05, 8.292337588500232e-05, 0.0028611377347260714, 3.5762836887442973e-06, 0.00364844617433846, 3.146696326439269e-05, 2.1162699340493418e-05, 0.0005325381061993539, 0.00047134116175584495, 0.004092024639248848, 0.04119616001844406, 0.0021130614914000034, 0.0002900328254327178, 5.0530356929812115e-06, 9.10287126316689e-05, 0.00010061843931907788, 1.8234819663121016e-06, 5.529598638531752e-06, 1.5005913155619055e-05, 1.3341013072931673e-05, 0.0023403603117913008, 0.002947133034467697, 6.582728383364156e-05, 0.0002447404258418828, 1.779184276529122e-05, 1.1123975127702579e-06, 0.07198557257652283, 6.602482608286664e-05, 2.05797787202755e-05, 8.550214261049405e-05, 6.410581590898801e-06, 7.654891305719502e-06, 8.800283831078559e-05, 0.00033603928750380874, 3.297124203527346e-05, 0.002274441998451948, 9.431679791305214e-05, 0.00013825183850713074, 6.965552529436536e-06, 1.683270170360629e-06, 0.000493013474624604, 5.774590590590378e-06, 0.0031068020034581423, 4.579464075504802e-05, 2.4065107936621644e-05, 0.12027479708194733, 1.6954378224909306e-05, 0.0016461374470964074, 9.814481927605812e-06, 0.0006873098900541663, 0.003474260913208127, 0.0026670515071600676, 0.41472747921943665, 1.5081434867170174e-05, 4.699934652308002e-05, 2.0867133571300656e-05, 0.0012121591717004776, 0.004213786218315363, 0.001309879356995225, 6.268034485401586e-05, 0.00016253332432825118, 0.00012914735998492688]"
0.24318545,A google streetview image from This image shows the country Uganda,Thailand,"[0.04136122018098831, 3.492711402941495e-05, 0.0003325696161482483, 0.001357293571345508, 4.525986150838435e-05, 6.3940042309695855e-06, 7.460480992449448e-05, 2.3027175757306395e-06, 0.00012879005225840956, 0.0017783531220629811, 0.00014305497461464256, 0.0003796108649112284, 0.0010269649792462587, 0.0020805890671908855, 8.246998186223209e-05, 0.15198488533496857, 0.0002776137844193727, 0.028587525710463524, 3.6535780964186415e-05, 0.000133107096189633, 6.845126790722134e-06, 0.0010932923760265112, 0.00014250620733946562, 3.56836462742649e-05, 3.877286872011609e-06, 0.000952490430790931, 0.0008961688145063818, 0.0010568315628916025, 9.097793372347951e-05, 0.0010587360011413693, 0.01877692900598049, 0.0010948845883831382, 0.0024507197085767984, 0.00013601539831142873, 0.00017947492597158998, 0.0009430829086340964, 7.821974577382207e-06, 4.282445661374368e-05, 0.0011883046245202422, 0.001333539024926722, 0.006788189988583326, 0.00010290860518580303, 0.056722670793533325, 0.0005288944230414927, 0.03965972736477852, 4.522663584793918e-05, 0.0005520188133232296, 0.00013875494187232107, 0.00014132146316114813, 0.00010606354044284672, 6.484523328254e-05, 0.00019963379600085318, 0.004287697374820709, 0.0008550927159376442, 1.889776649477426e-05, 0.020690741017460823, 0.00038833596045151353, 0.24318544566631317, 8.821903611533344e-05, 9.707316348794848e-05, 7.083490345394239e-05, 0.000689250766299665, 5.485015572048724e-05, 0.00022931037528906018, 5.437806612462737e-05, 0.0009258268983103335, 0.17721246182918549, 0.00016029189282562584, 0.002512754173949361, 0.0004635246004909277, 0.0005129585042595863, 0.027057349681854248, 2.2847902073408477e-05, 0.07573672384023666, 0.0005336875910870731, 1.4221742503650603e-06, 9.728409349918365e-05, 8.952953066909686e-05, 0.07113585621118546, 0.0004478295741137117, 0.0037601375952363014, 0.0006789869512431324, 0.0005098936380818486, 4.944269221596187e-06, 0.00047560498933307827, 0.0002459747192915529, 0.00030869446345604956]"
0.4780138,A google streetview image from This image shows the country France,France,"[0.0014523491263389587, 3.4114764275727794e-05, 0.004304034635424614, 0.0023476763162761927, 0.02262442372739315, 2.2963278752285987e-05, 0.00014556763926520944, 0.004102999810129404, 5.184229667065665e-05, 0.12313415110111237, 8.868634176906198e-05, 0.0021530550438910723, 0.006153402384370565, 5.8365290897199884e-05, 9.622149082133546e-05, 0.017026033252477646, 0.0003267459978815168, 0.0002312084543518722, 0.00030880040139891207, 5.2671552111860365e-05, 0.001352919964119792, 4.3925290810875595e-05, 0.02654038369655609, 0.07257401943206787, 0.0001401991758029908, 0.00020621687872335315, 2.8569322239491157e-05, 0.478013813495636, 0.00015759110101498663, 0.00040279465611092746, 2.9971075491630472e-05, 1.3475772902893368e-05, 0.006079741753637791, 0.003092172322794795, 0.0003102633636444807, 0.0004374713753350079, 9.038667485583574e-06, 0.006068955175578594, 2.7131136448588222e-06, 2.2243828425416723e-05, 0.0035473303869366646, 0.0009105121134780347, 7.823758210179221e-07, 1.3360909179027658e-05, 8.408766916545574e-06, 0.0010429101530462503, 0.0037989274132996798, 6.187562394188717e-05, 0.003780199447646737, 2.5731521873240126e-06, 0.00016531161963939667, 0.00021512803505174816, 0.0002331089781364426, 0.00012917873391415924, 0.01037152111530304, 1.079752382793231e-05, 0.00020181943546049297, 5.7155019021593034e-05, 0.008326156064867973, 0.0018605791265144944, 0.00104457454290241, 0.0003150507400278002, 0.012281392700970173, 0.007656792178750038, 0.0007161087123677135, 0.0029202206060290337, 0.00011730020924005657, 0.00896244216710329, 0.004385124891996384, 3.8961767131695524e-05, 7.339521835092455e-05, 3.978737822762923e-06, 0.00010792381362989545, 0.0004135059716645628, 0.004376810509711504, 5.455237260321155e-05, 0.0028211046010255814, 0.00042172762914560735, 4.6559480324503966e-06, 0.011148069053888321, 0.00026187559706158936, 0.005312786903232336, 0.0007399418391287327, 0.0030366184655576944, 0.00010193162597715855, 0.1093134731054306, 0.008390258997678757]"
0.48570922,A google streetview image from This image shows the country United States,United States,"[0.005476856604218483, 5.295846131048165e-05, 0.0014497479423880577, 0.013796576298773289, 2.044840766757261e-05, 0.0024166025687009096, 0.011542541906237602, 0.0002272236015414819, 0.0010489252163097262, 0.012695076875388622, 0.002678463002666831, 0.002720959484577179, 0.17710638046264648, 9.359110845252872e-05, 0.0014383094385266304, 0.0001550263405079022, 0.0024587211664766073, 0.006114398129284382, 0.0006723063997924328, 0.48570922017097473, 0.002607921604067087, 0.000139337353175506, 0.0013351654633879662, 0.00452893553301692, 0.004320436157286167, 0.004960211459547281, 0.0006016558036208153, 0.009647374972701073, 0.000360790261765942, 0.0035711394157260656, 0.0017377441981807351, 0.004005800001323223, 0.009818081744015217, 0.006157760042697191, 0.0009173980797640979, 0.006381221581250429, 0.02229016087949276, 0.0018231177236884832, 0.00015810839249752462, 0.004197393544018269, 0.006374761927872896, 0.0011413764441385865, 0.00018962912145070732, 0.0017080901889130473, 0.0034005148336291313, 0.001419444684870541, 0.000755756045691669, 3.56350137735717e-05, 0.01746041141450405, 0.0036352933384478092, 4.8641562898410484e-05, 0.002667964668944478, 0.002675721189007163, 0.0016466444358229637, 0.002668107161298394, 0.0013297521509230137, 0.00020481283718254417, 0.004054897930473089, 0.004657261539250612, 0.00252080918289721, 0.0016855166759341955, 0.042327381670475006, 0.005368241108953953, 0.00025378374266438186, 0.00010267842299072072, 0.0035503299441188574, 0.00028926352388225496, 0.0018213208531960845, 0.00034623677493073046, 0.000150867213960737, 0.00887070968747139, 0.0009764236747287214, 0.0006542233168147504, 0.0022636977955698967, 0.01181358378380537, 1.8127439034287818e-06, 0.0009985079523175955, 0.02191346511244774, 0.0009414025698788464, 0.0059251026250422, 0.0014472834300249815, 0.0038141533732414246, 0.0029357410967350006, 0.0006046307971701026, 0.0013131324667483568, 0.0022867717780172825, 0.0013141823001205921]"
0.20585084,A google streetview image from This image shows the country United States,United States,"[0.05197671055793762, 5.093340951134451e-05, 0.007568132597953081, 0.002852501580491662, 0.0018546788487583399, 9.700701048132032e-05, 0.0016205826541408896, 0.0001443912333343178, 0.022614965215325356, 0.014774730429053307, 0.03579164668917656, 0.0020518542733043432, 0.020289022475481033, 0.00079296063631773, 5.85627494729124e-05, 0.0016232059570029378, 0.0016280056443065405, 0.002635004697367549, 0.00011815658217528835, 0.20585083961486816, 0.0009703926625661552, 0.0011067382292822003, 0.003531248541548848, 0.0009936189744621515, 7.170059689087793e-05, 0.0018468245398253202, 0.00913653988391161, 0.013070776127278805, 0.0015705008991062641, 0.006557447835803032, 0.03312017396092415, 0.008969142101705074, 0.11936318874359131, 0.0033747765701264143, 0.000310332456137985, 0.006867796182632446, 0.01773383654654026, 0.004820388741791248, 0.0010617909720167518, 0.043116677552461624, 0.12876632809638977, 0.0001186556983157061, 0.003341431962326169, 0.005987856071442366, 0.0009075035923160613, 0.002411154331639409, 0.005409825127571821, 0.00014362955698743463, 0.007203994318842888, 5.0869915867224336e-05, 2.909330760303419e-05, 0.0007288895430974662, 0.012418597005307674, 0.011576884426176548, 0.0005478197708725929, 0.001154994941316545, 0.0005397371714934707, 0.015314138494431973, 0.003849443281069398, 0.0004031072894576937, 0.0008709866087883711, 0.0011777076870203018, 0.0009456147090531886, 0.00036804843693971634, 0.00018422043649479747, 0.019168194383382797, 0.007349836640059948, 0.0012618510518223047, 0.005530546884983778, 0.0002749917621258646, 0.003889444749802351, 0.00039041295531205833, 0.002737307222560048, 0.004428282845765352, 0.0022889564279466867, 7.2603743319632486e-06, 0.005311517510563135, 0.0007067334954626858, 0.00849625188857317, 0.004057509824633598, 0.03856927156448364, 0.01849190704524517, 0.009752210229635239, 0.0009178139735013247, 0.0035801322665065527, 0.0035295519046485424, 0.0028216359205543995]"
0.120500274,A google streetview image from This image shows the country United States,Brazil,"[0.06160659343004227, 5.270083420327865e-06, 0.0005323146469891071, 0.006512971594929695, 0.009003350511193275, 3.0325267289299518e-05, 0.001959966029971838, 5.174268517293967e-05, 0.005080973729491234, 0.014969059266149998, 0.022061526775360107, 0.0007122450624592602, 0.014242714270949364, 0.004365285858511925, 0.00029916581115685403, 0.026677293702960014, 0.000557222927454859, 0.027677634730935097, 0.0003043932665605098, 0.12050027400255203, 0.0014870476443320513, 0.0017828173004090786, 0.012734740972518921, 0.0003353272913955152, 2.683085222088266e-05, 0.02654320001602173, 0.004276935942471027, 0.01237607840448618, 0.015282941982150078, 0.004331141710281372, 0.06930936872959137, 0.02093845047056675, 0.044208575040102005, 0.0006366695743054152, 0.0005003934493288398, 0.0038244868628680706, 0.00040495203575119376, 0.0006905673071742058, 0.0019053505966439843, 0.019384892657399178, 0.07044287025928497, 0.005093452055007219, 0.015495570376515388, 0.03448231518268585, 0.004571962635964155, 0.00026558060199022293, 0.0012407839531078935, 4.519330832408741e-05, 0.012619645334780216, 4.4642856664722785e-05, 0.0001984544360311702, 0.0007545857806690037, 0.00803605280816555, 0.03539206460118294, 0.0013720846036449075, 0.010104934684932232, 4.774348417413421e-05, 0.03350029140710831, 0.003419855609536171, 0.004901782609522343, 0.0008317258325405419, 0.001556161092594266, 0.0015539602609351277, 0.002081341343000531, 0.0006934037082828581, 0.009343077428638935, 0.014871958643198013, 0.0011454862542450428, 0.008094076067209244, 0.0008934747311286628, 0.0018233665032312274, 0.009363075718283653, 0.000816798594314605, 0.01869778521358967, 0.0020297172013670206, 6.952858484510216e-07, 0.0010854600695893168, 0.0005562640144489706, 0.015821006149053574, 0.017062950879335403, 0.044594161212444305, 0.0031312883365899324, 0.004093781113624573, 0.0004940828075632453, 0.006228403188288212, 0.0031862943433225155, 0.029789183288812637]"
0.44668838,A google streetview image from This image shows the country United Kingdom,United Kingdom,"[0.004945224151015282, 1.0367383765697014e-05, 0.0006007699994370341, 0.44668838381767273, 3.365860720805358e-06, 0.00010902254143729806, 0.0008611937519162893, 0.00022374240506906062, 7.725814793957397e-05, 0.00014956742234062403, 8.345483024640998e-07, 0.0007559729856438935, 0.13229317963123322, 5.771278665633872e-05, 0.005269387271255255, 0.00014817834016866982, 0.0002884230634663254, 0.0022807102650403976, 1.542203790450003e-05, 0.00019691941270139068, 2.300385312992148e-05, 0.00011208985233679414, 0.00020978682732675225, 0.001064806361682713, 0.0003952078113798052, 3.702109825098887e-05, 0.00034333631629124284, 0.0019230579491704702, 9.821409548749216e-06, 0.0005111462669447064, 0.00013719007256440818, 8.242675903602503e-06, 0.00026194186648353934, 0.0002505977754481137, 0.23948253691196442, 0.006603861227631569, 4.619475657818839e-05, 0.0001299134746659547, 0.0006092143012210727, 4.506771801970899e-05, 0.00021660806669387966, 4.209031885693548e-06, 3.3931155485333875e-05, 9.67436790233478e-05, 0.000200376714929007, 0.0010451856069266796, 0.000907671230379492, 2.2475942387245595e-05, 0.00043730001198127866, 4.6198524614737835e-06, 0.0001209511756314896, 0.00439408840611577, 0.00028745041345246136, 3.990676850662567e-05, 9.665971447248012e-06, 4.961876038578339e-05, 0.0021346607245504856, 0.003975349944084883, 7.949737664603163e-06, 5.840790254296735e-05, 0.012622726149857044, 3.564918733900413e-05, 1.6579422663198784e-05, 9.503308319835924e-06, 0.00018986598297487944, 0.00022415844432543963, 0.00036682956852018833, 0.10349978506565094, 0.004342034459114075, 8.09186021797359e-05, 0.0016053842846304178, 0.00023702869657427073, 0.0011125411838293076, 0.0012729146983474493, 0.0002953157527372241, 0.0010591045720502734, 0.0002745336387306452, 0.0016216365620493889, 2.679632780200336e-05, 0.00028608794673345983, 4.5044682337902486e-05, 0.00025859009474515915, 0.008960776962339878, 8.111701754387468e-05, 9.328785381512716e-05, 0.00012561061885207891, 2.9248029022710398e-05]"
