Probabilities,predicted labels,label
0.32931945,France,France
0.19071688,France,Austria
0.7019261,United Kingdom,United Kingdom
0.4027641,Puerto Rico,Dominican Republic
0.30236506,Latvia,Poland
0.51714927,Finland,Finland
0.12903589,Costa Rica,Malaysia
0.26524115,Canada,Canada
0.41861635,Italy,Slovenia
0.9765638,Japan,Japan
0.8550258,United Kingdom,United Kingdom
0.4375695,Thailand,Indonesia
0.159012,Bulgaria,Turkey
0.84533256,Singapore,Singapore
0.46643564,Japan,Japan
0.55192745,Philippines,Japan
0.3271394,Portugal,Croatia
0.7028933,Japan,Japan
0.08035357,Serbia,Estonia
0.15191934,Canada,Chile
0.1443885,France,Ireland
0.5227882,Italy,Italy
0.24121165,Puerto Rico,Brazil
0.41715926,Australia,Australia
0.12725236,Australia,Australia
0.18663923,Latvia,Russia
0.36621848,Thailand,Thailand
0.3145667,Belgium,United States
0.21998957,Belgium,Germany
0.286208,Bolivia,Mexico
0.13045183,Latvia,Argentina
0.4975838,Italy,France
0.2961356,Italy,Italy
0.47653198,France,France
0.14772788,Taiwan,Taiwan
0.4289823,New Zealand,Australia
0.17487603,New Zealand,United States
0.20207645,United Kingdom,France
0.13982338,Ireland,Japan
0.30811536,France,France
0.10440305,Iceland,Italy
0.2700671,France,France
0.19626011,Argentina,Romania
0.57393134,Canada,Canada
0.3873616,Singapore,Singapore
0.42663473,United States,United States
0.28413227,Sweden,Norway
0.32331657,Australia,Australia
0.58976245,New Zealand,New Zealand
0.28088397,Australia,Australia
0.10040898,Latvia,United States
0.720981,Philippines,Brazil
0.18757793,Canada,United States
0.32772708,Argentina,Brazil
0.5325121,United Kingdom,United Kingdom
0.24056618,Denmark,Sweden
0.74588877,Japan,Japan
0.2811238,South Africa,South Africa
0.6926664,Japan,Japan
0.8506063,Ireland,United Kingdom
0.9917836,Japan,Japan
0.19060032,Australia,New Zealand
0.57058364,Lesotho,Eswatini
0.5733646,Finland,Finland
0.4782186,United Kingdom,Brazil
0.28392276,Italy,United States
0.14393863,Brazil,Brazil
0.4253695,United States,United States
0.49642608,Ireland,United Kingdom
0.45230144,Belgium,Netherlands
0.50550246,South Africa,South Africa
0.42253748,Italy,Italy
0.46939847,New Zealand,New Zealand
0.3165224,United States,United States
0.2389284,Puerto Rico,Brazil
0.33512446,United Kingdom,United Kingdom
0.177425,Hungary,Czechia
0.28639555,Philippines,South Africa
0.16838042,Belgium,Japan
0.169897,Puerto Rico,France
0.09312294,Costa Rica,Mexico
0.40946454,Malta,United States
0.25177568,Brazil,Brazil
0.13237065,Taiwan,India
0.69823045,Australia,Australia
0.1670788,Greece,Israel
