Probabilities,predicted labels,label
0.07444199,United Kingdom,Spain
0.18321994,Malta,France
0.12710288,France,Italy
0.16070318,Bulgaria,Slovenia
0.54222596,Philippines,Reunion
0.34655604,United States,United States
0.6690263,Belgium,Netherlands
0.30316404,Netherlands,Sweden
0.13555332,Colombia,Bolivia
0.15842539,Colombia,Peru
0.55258065,Philippines,Philippines
0.38505572,Philippines,Japan
0.21914409,Mexico,Mexico
0.34866804,Philippines,Brazil
0.61149496,Japan,Japan
0.16743293,Brazil,Thailand
0.12758535,Italy,Hungary
0.17158282,New Zealand,Spain
0.3095923,Canada,Japan
0.17782083,Latvia,France
0.24311152,Ireland,France
0.41211653,Greece,Greece
0.14226967,Czechia,Switzerland
0.17894131,Canada,Canada
0.11198892,Brazil,Mexico
0.3417474,Netherlands,Germany
0.37319028,Belgium,Poland
0.2145868,Mexico,United States
0.3157846,Italy,Italy
0.37748754,France,France
0.42619216,Sweden,Finland
0.27751714,Tunisia,Egypt
0.22589886,Luxembourg,Austria
0.17615347,Mexico,Spain
0.20334892,New Zealand,Chile
0.5307252,Botswana,South Africa
0.18694434,Canada,Norway
0.20727909,Serbia,Hungary
0.51218015,United Kingdom,United Kingdom
0.41454613,Portugal,Portugal
0.35907713,Belgium,Finland
0.7979508,United Kingdom,United Kingdom
0.28121865,Ireland,Germany
0.15650369,Senegal,Australia
0.22188403,United States,United States
0.41435546,Puerto Rico,Mexico
0.35382956,Ireland,France
0.7712208,Japan,Japan
0.34805822,Sweden,Sweden
0.47913623,Japan,Taiwan
0.62219197,Japan,Japan
0.40890834,Canada,Canada
0.8112883,Canada,Russia
0.36953858,Senegal,Brazil
0.8817844,New Zealand,New Zealand
0.41664198,Argentina,Mexico
0.92721516,United Kingdom,United Kingdom
0.13549094,Estonia,Belgium
0.11339979,Estonia,Brazil
0.5115795,Senegal,Brazil
0.3247854,United Kingdom,France
0.15151273,Latvia,United Kingdom
0.249975,Portugal,France
0.29920045,Italy,Brazil
0.2337374,Sweden,Portugal
0.3271075,Italy,Italy
0.6209441,United Kingdom,United Kingdom
0.21674928,Latvia,Poland
0.20444858,Costa Rica,Brazil
0.5499694,Australia,Spain
0.18790339,Latvia,Estonia
0.07381604,South Africa,Mexico
0.36885673,France,France
0.12655306,Ireland,Montenegro
0.13318178,United Kingdom,Brazil
0.41905245,New Zealand,Australia
0.2521836,United States,United States
0.42512867,Malta,Spain
0.09917862,France,United States
0.34294412,Greece,Tunisia
0.12415198,Uruguay,Argentina
0.18071252,United Kingdom,France
0.9593368,New Zealand,New Zealand
0.18201306,Australia,Australia
0.42698675,Sweden,Sweden
0.110362716,Bulgaria,Czechia
0.26160303,Finland,Russia
0.6975464,Italy,Japan
0.2156134,Brazil,Philippines
0.20407249,New Zealand,Italy
0.1284793,Estonia,Sweden
0.20959608,Singapore,Taiwan
0.93916315,Japan,Japan
