Probabilities,Predicted labels,label,All-Probs
0.40049338,This image shows the country United Kingdom,France,"[0.005523215048015118, 0.00021044754248578101, 0.006628161296248436, 0.4004933834075928, 0.0028836855199187994, 0.0004274785751476884, 0.0015126956859603524, 0.00038287369534373283, 0.006742382887750864, 0.007597832940518856, 0.002437387825921178, 0.000701006967574358, 0.010692796669900417, 0.0003769917238969356, 0.10369394719600677, 0.01638546772301197, 0.003619781695306301, 0.005728749558329582, 0.0005882423720322549, 0.0035851034335792065, 0.00014335599553305656, 0.00174970761872828, 0.0163573008030653, 0.005150490440428257, 0.0016824625199660659, 0.00044244262971915305, 0.006237326189875603, 0.14314091205596924, 0.00030506495386362076, 0.001258624019101262, 0.002620587358251214, 0.001191868563182652, 0.019848324358463287, 0.004483512137085199, 0.006220740731805563, 0.0030945218168199062, 0.002122090896591544, 0.015799913555383682, 0.0006549038225784898, 0.0011053973576053977, 0.01216798648238182, 1.697664447419811e-05, 0.0008476815419271588, 0.0002865541318897158, 0.00044198884279467165, 0.0012406385503709316, 0.0024482673034071922, 0.0015326797729358077, 0.003251094836741686, 2.8166834454168566e-05, 0.0016973958117887378, 0.004443990997970104, 0.00425189733505249, 0.010442746803164482, 0.000130089683807455, 0.0005818261997774243, 0.0006612083525396883, 0.003693442791700363, 0.0006481782766059041, 0.00010579464287729934, 0.008854281157255173, 0.0007011634297668934, 0.0025297878310084343, 0.002173998160287738, 0.00035583286080509424, 0.01949247345328331, 0.0016072856960818172, 0.03913725167512894, 0.007597209420055151, 0.0008706385851837695, 0.004570416174829006, 0.000217262509977445, 0.006879719905555248, 0.0020889160223305225, 0.0014302205527201295, 0.001242905156686902, 0.0017370618879795074, 0.003990647848695517, 0.0007697909604758024, 0.0017902888357639313, 0.004600335843861103, 0.008074657060205936, 0.0033803845290094614, 0.0003015878901351243, 0.0015888360794633627, 0.0105969849973917, 0.0006802613497711718]"
0.3568728,This image shows the country Italy,Italy,"[0.002633104333654046, 0.000274134858045727, 0.02430306002497673, 0.0013795578852295876, 0.040377382189035416, 0.0003172792203258723, 0.0013885942753404379, 0.0009898446733132005, 0.002349407412111759, 0.027028225362300873, 0.003987286705523729, 0.02289261855185032, 0.0012197658652439713, 8.782070653978735e-05, 0.002101200632750988, 0.0021155327558517456, 0.0026400338392704725, 0.002328782342374325, 0.005361020565032959, 0.0014212607638910413, 0.0027015686500817537, 0.001167172216810286, 0.3568727970123291, 0.0006273549515753984, 0.0002852759789675474, 9.781536209629849e-05, 0.002811191603541374, 0.02284812368452549, 4.251100108376704e-05, 0.009526622481644154, 0.0010970571311190724, 0.0019248115131631494, 0.005494165699928999, 0.09526882320642471, 0.0003898895811289549, 0.006598835811018944, 0.0011052462505176663, 0.005608215928077698, 0.0003063578042201698, 0.0006457575364038348, 0.00887247547507286, 1.3395189853326883e-05, 0.00020686235802713782, 8.705505024408922e-05, 0.0003351507184561342, 0.0016684947768226266, 0.00892883725464344, 0.003609792795032263, 0.0005519696860574186, 6.441960431402549e-05, 0.0015296402852982283, 0.0006951289251446724, 0.0017370659625157714, 0.01755920983850956, 0.005142630077898502, 0.00011573113442864269, 0.00014670191740151495, 0.0010134322801604867, 0.03140392154455185, 0.0024526570923626423, 0.0015447486657649279, 0.0001668334734858945, 0.036352697759866714, 0.006161970552057028, 0.00023931043688207865, 0.010651987046003342, 0.0002242293703602627, 0.002348856534808874, 0.0007263923762366176, 0.0008053061901591718, 0.003082394367083907, 0.0001918301422847435, 0.0019192392937839031, 0.00023467012215405703, 0.006896854843944311, 4.3889314838452265e-05, 0.0057501099072396755, 0.0011866700369864702, 0.0003786472079809755, 0.010328258387744427, 0.001285251695662737, 0.05384737625718117, 0.005039210896939039, 0.0017175229731947184, 0.0006505442433990538, 0.03278565779328346, 0.06868948042392731]"
0.38357666,This image shows the country South Korea,South Korea,"[0.002433355199173093, 0.00014493158960249275, 0.0008820327348075807, 0.012690356932580471, 0.0009811187628656626, 5.986384167044889e-06, 8.725044608581811e-06, 0.0014646536437794566, 0.000594485318288207, 0.0047114137560129166, 0.009527488611638546, 0.0006710918969474733, 0.0029392652213573456, 1.4244492376747075e-06, 0.20309877395629883, 0.00010577404464129359, 0.0005010930472053587, 0.0003609954146668315, 0.00023713341215625405, 0.0006256648921407759, 0.0002462892734911293, 0.000924387073609978, 0.00928274542093277, 0.0007749351789243519, 0.006747501902282238, 0.025379804894328117, 0.010071847587823868, 0.010610492900013924, 0.0003927577054128051, 0.0001535610790597275, 0.007270978298038244, 0.001747149508446455, 0.00030659144977107644, 0.00823982059955597, 8.52986122481525e-05, 4.264058225089684e-05, 0.0026311848778277636, 0.002779906615614891, 0.00023073627380654216, 0.004232186824083328, 0.0034734487999230623, 0.016276631504297256, 2.6141493435716256e-05, 0.0007030085544101894, 5.06624455738347e-05, 0.0003683064132928848, 0.00041713097016327083, 0.0001863885554485023, 0.1616334766149521, 0.00034957253956235945, 1.8744409317150712e-05, 0.0001086380216293037, 0.0016950079007074237, 0.005682659801095724, 0.0017787331016734242, 0.00019172577594872564, 0.00031669679447077215, 0.00028739808476530015, 0.0011886039283126593, 9.499862062511966e-05, 0.0006162069039419293, 0.3835766613483429, 0.012226867489516735, 0.0004334498371463269, 2.7344105546944775e-05, 0.00010105512046720833, 0.0002399455988779664, 0.0007834912394173443, 0.0032529241871088743, 7.95847226982005e-05, 1.7747594029060565e-05, 1.392339345329674e-05, 0.04670892655849457, 0.00013074935122858733, 0.0012767871376127005, 0.0008189209038391709, 0.0014736654702574015, 0.0002055493532679975, 0.00044757084106095135, 0.0013339079450815916, 0.0013040074845775962, 0.005282111931592226, 6.0743241192540154e-05, 0.0011158257257193327, 0.0027361558750271797, 0.002222434850409627, 0.00452893553301692]"
0.28151527,This image shows the country Belgium,Belgium,"[0.00021089514484629035, 3.960227786592441e-06, 0.0014781133504584432, 0.006019672844558954, 7.263714678629185e-07, 0.012894651852548122, 0.020672282204031944, 0.008655640296638012, 0.00012664688983932137, 0.0003982440975960344, 1.082918606698513e-05, 0.00019973627058789134, 0.002884889952838421, 5.7448141888016835e-06, 0.0007763568428345025, 0.00032485081464983523, 0.0013818165753036737, 0.000269814656348899, 3.221817223675316e-06, 0.00042080614366568625, 0.00021830927289556712, 3.84080340154469e-05, 0.003579650307074189, 0.004822388291358948, 0.015626683831214905, 6.531644612550735e-05, 0.0007638498791493475, 0.03674633800983429, 1.7966203813557513e-05, 0.0006111282273195684, 8.926507871365175e-05, 3.550238398020156e-05, 0.0012016656110063195, 0.0008885099086910486, 0.21957828104496002, 0.027093088254332542, 0.08491726219654083, 0.00041817297460511327, 0.0004365945642348379, 0.00010692865180317312, 0.0013062405632808805, 2.747960081705969e-07, 3.2616997486911714e-05, 2.142272023775149e-05, 9.120189497480169e-05, 0.0022360156290233135, 0.0029694123659282923, 5.0490256398916245e-05, 0.0024847686290740967, 8.464914571959525e-06, 7.559633377240971e-05, 0.03432708978652954, 0.0003390830825082958, 0.00015109818195924163, 3.081442991970107e-05, 1.4256568647397216e-05, 1.5916748452582397e-05, 0.001074482104741037, 8.833454921841621e-05, 5.861484169145115e-06, 0.08818554133176804, 2.359557583986316e-05, 0.00021737314818892628, 2.999727803398855e-05, 5.047949343861546e-06, 0.0016854074783623219, 9.916275303112343e-05, 0.2815152704715729, 9.015345858642831e-05, 3.107666998403147e-05, 0.036762744188308716, 0.00010829728125827387, 0.0036471488419920206, 0.0004872051067650318, 9.793647041078657e-05, 0.0014593861997127533, 0.001007843529805541, 0.057127445936203, 1.2390102710924111e-05, 6.649350689258426e-05, 5.899442476220429e-05, 0.0027443096041679382, 0.022867120802402496, 0.00185089570004493, 0.00015062885358929634, 0.0003033572866115719, 4.748407081933692e-05]"
0.1384467,This image shows the country Peru,Peru,"[0.031862273812294006, 0.001085159252397716, 0.012472210451960564, 0.000980846001766622, 7.221852138172835e-05, 3.5917580589739373e-06, 2.3520080958405742e-06, 0.014802276156842709, 0.0008842463721521199, 0.02953767403960228, 0.008379245176911354, 0.0058373515494167805, 0.0013306178152561188, 5.624534605885856e-05, 0.0005133590311743319, 0.00025184539845213294, 0.0010527678532525897, 0.0006267854478210211, 0.005119346547871828, 0.0033262954093515873, 0.0008676862344145775, 0.13844670355319977, 0.07848235219717026, 0.0008727452950552106, 0.0017464670818299055, 0.012039607390761375, 0.00780943688005209, 0.0080958167091012, 4.46607155026868e-05, 0.00036432890919968486, 0.007786977104842663, 0.008324431255459785, 0.00025541792274452746, 0.021877557039260864, 4.004819493275136e-05, 1.4276164620241616e-05, 0.0015789817553013563, 0.046766266226768494, 0.0013644919963553548, 0.002617240883409977, 0.0395965538918972, 0.0035304445773363113, 0.0003080628521274775, 0.0009245584369637072, 0.0010028313845396042, 0.00024252138973679394, 0.004216267727315426, 0.01207933109253645, 0.005329607520252466, 0.012513003312051296, 0.000270175194600597, 7.567753982584691e-06, 0.07948748767375946, 0.07710982859134674, 0.04527902975678444, 0.0010735810501500964, 0.01588958501815796, 0.0012939637526869774, 0.0004138336516916752, 0.00010046898387372494, 0.0014375312021002173, 0.021254301071166992, 0.007160958833992481, 0.00022349618666339666, 0.00020760776533279568, 0.010315950959920883, 0.0003981166228186339, 0.0004384255735203624, 0.01445113867521286, 0.021967120468616486, 8.195938789867796e-06, 0.0001289287320105359, 0.004179851152002811, 0.0007355001289397478, 0.005092030391097069, 0.00010725448373705149, 0.0035278932191431522, 5.84040826652199e-05, 0.019455334171652794, 0.0012371321208775043, 0.002327325288206339, 0.022556358948349953, 3.0253266231738962e-05, 0.004665371961891651, 0.033063217997550964, 0.0434054397046566, 0.023305868729948997]"
0.19678228,This image shows the country Ireland,Switzerland,"[0.0014830195577815175, 1.155810878117336e-05, 0.007276588585227728, 0.03671189770102501, 0.00011716371955117211, 0.0013791501987725496, 0.006240400485694408, 0.0028290662448853254, 0.005210073199123144, 0.02753320150077343, 0.0028686339501291513, 0.0019696983508765697, 0.0037178932689130306, 3.223339081159793e-05, 0.19678227603435516, 0.0048082564026117325, 0.0010376927675679326, 0.005404088646173477, 5.825102198286913e-05, 0.0012155808508396149, 0.010141579434275627, 0.0003199708880856633, 0.04260360449552536, 0.007454847916960716, 0.0009566824301145971, 0.004297459963709116, 0.004823550581932068, 0.1505378633737564, 0.0034590454306453466, 0.001824079197831452, 0.023520857095718384, 0.006980976089835167, 0.008401653729379177, 0.0067279222421348095, 0.014359182678163052, 0.016207527369260788, 0.0010803497862070799, 0.0021464352030307055, 0.005685862619429827, 0.00547075318172574, 0.024462953209877014, 0.00015479777357541025, 0.0013390786480158567, 0.006037983577698469, 0.0018748947186395526, 0.002347817411646247, 0.004776082932949066, 0.00014787538384553045, 0.010249038226902485, 0.0002842348185367882, 0.00010283058509230614, 0.006368520203977823, 0.007766628637909889, 0.0069290283136069775, 0.000628713401965797, 0.0018727503484115005, 8.737956704862881e-06, 0.02302258461713791, 0.0025572332087904215, 3.931535320589319e-05, 0.03060801513493061, 0.0029589433688670397, 0.0027951893862336874, 0.0002349670830881223, 8.37452262203442e-06, 0.0038757354486733675, 0.0019321205327287316, 0.10577771812677383, 0.0008555680979043245, 0.00032162904972210526, 0.014620625413954258, 0.007315930910408497, 0.039005886763334274, 0.004859602078795433, 0.002823513699695468, 5.194528785068542e-05, 0.003689030883833766, 0.003018846269696951, 0.009501708671450615, 0.00027486213366501033, 0.0019183611730113626, 0.012299525551497936, 0.01281468290835619, 0.0036873281933367252, 0.001506201340816915, 0.004688478074967861, 0.003897210583090782]"
0.21392776,This image shows the country United States,United States,"[0.006601470988243818, 2.6136964152101427e-05, 0.0005921468837186694, 0.006510588806122541, 1.1430585800553672e-05, 0.031300369650125504, 0.06195824593305588, 3.2816878956509754e-05, 0.008445407263934612, 0.009019734337925911, 0.0014254642883315682, 0.0003231714363209903, 0.16436484456062317, 0.0009965552017092705, 0.00600241357460618, 0.001162372063845396, 0.006216572131961584, 0.012086509726941586, 0.0005687082884833217, 0.213927760720253, 9.56274670897983e-05, 5.9933583543170244e-05, 0.003160631051287055, 0.0010487164836376905, 0.011470351368188858, 0.0008046771981753409, 0.003069840371608734, 0.023127388209104538, 0.000256743049249053, 0.0011055883951485157, 0.001578131108544767, 0.0005594450631178916, 0.07824432104825974, 0.0026549017056822777, 0.01863441802561283, 0.026377368718385696, 0.039671581238508224, 0.0021882031578570604, 0.0005798459751531482, 0.00037439382867887616, 0.01405315287411213, 2.3469699954148382e-05, 0.0009777052327990532, 0.00042341920197941363, 0.0023997256066650152, 0.00042609922820702195, 0.0002461449184920639, 1.3601355021819472e-05, 0.017871154472231865, 0.0003255819028709084, 0.0008202898316085339, 0.018887188285589218, 0.0016708970069885254, 0.003103622468188405, 0.0005053350469097495, 0.000848818221129477, 0.0004464809026103467, 0.04329369217157364, 0.0007447429234161973, 0.0004963300307281315, 0.011950847692787647, 0.008828590624034405, 0.0018961317837238312, 0.00014423654647544026, 0.0002328005211893469, 0.014265883713960648, 0.002333937445655465, 0.01828089915215969, 0.005012010224163532, 0.0006929464288987219, 0.0236757043749094, 0.0014720268081873655, 0.0020842021331191063, 0.003485478926450014, 0.005231934133917093, 9.063139441423118e-05, 7.46448349673301e-05, 0.035747237503528595, 0.0002836097846738994, 0.0023265329655259848, 0.000667376967612654, 0.001358548877760768, 0.0026718585286289454, 4.804064519703388e-05, 0.0004758760333061218, 0.002218338195234537, 0.00023744850477669388]"
0.6140932,This image shows the country Ireland,United Kingdom,"[0.00040818977868184447, 1.1247867405472789e-05, 0.0005871232133358717, 0.1458003968000412, 0.006123884115368128, 0.00043335455120541155, 0.0014497997472062707, 0.0011894014896824956, 0.0018313905457034707, 0.013099279254674911, 0.0031393144745379686, 0.0004330603696871549, 0.005401113536208868, 2.343503547308501e-05, 0.6140931844711304, 0.004433168098330498, 0.0007424523937515914, 0.001132830511778593, 0.00020236095588188618, 0.000770765938796103, 9.452447557123378e-05, 0.0004062356019858271, 0.022242583334445953, 0.0018108104122802615, 0.0020957866217941046, 0.0022338188719004393, 0.0013609895249828696, 0.02701154723763466, 0.0005914956564083695, 0.0004110131994821131, 0.0005718992906622589, 0.00048298665205948055, 0.008939085528254509, 0.0015120570315048099, 0.005611140746623278, 0.0007658202084712684, 0.0011179703287780285, 0.0012660243082791567, 0.00010474086593603715, 0.0007391361868940294, 0.0031606554985046387, 0.0009951629908755422, 0.00011748669930966571, 0.00010953220044029877, 0.00030767149291932583, 0.0003101686015725136, 0.0009325575083494186, 0.00019880267791450024, 0.007321490440517664, 7.396224100375548e-05, 0.0003790535556618124, 0.010055123828351498, 0.00029093271587044, 0.0013405437348410487, 0.00029983947752043605, 0.0001833854039432481, 3.702436515595764e-05, 0.0010835904395207763, 0.0005126569885760546, 0.00040858390275388956, 0.0038238537963479757, 0.0020591113716363907, 0.002842763438820839, 0.0031345163006335497, 0.00020788810797967017, 0.0006035185651853681, 0.00011291130795143545, 0.008609596639871597, 0.0014984569279477, 0.0001828349631978199, 0.000913911615498364, 0.001092831022106111, 0.051919352263212204, 0.00010437391756568104, 0.0023183291777968407, 0.000772974279243499, 0.00024418332031928003, 0.0019498768961057067, 0.00013740459689870477, 0.0013995261397212744, 0.0005404944531619549, 0.00042199459858238697, 0.0012231658911332488, 0.0005587365012615919, 0.0004560257075354457, 0.0016466969391331077, 0.002430950989946723]"
0.75743324,This image shows the country United Kingdom,United Kingdom,"[0.000689215783495456, 6.2192520999815315e-06, 0.00014535138325300068, 0.7574332356452942, 3.3814598282333463e-05, 8.063625864451751e-05, 0.0004437664174474776, 7.036118040559813e-05, 0.0010245769517496228, 0.0005162903689779341, 0.00030513148522004485, 0.00015609549882356077, 0.10026319324970245, 1.2394081750244368e-05, 0.09295602887868881, 0.00037105733645148575, 0.0005674007697962224, 0.00048184997285716236, 4.1979012166848406e-05, 0.0013934577582404017, 4.880767301074229e-05, 7.334659312618896e-05, 0.0013955057365819812, 0.0004381674516480416, 0.0003846819745376706, 3.875140464515425e-05, 0.0001395965664414689, 0.005332975648343563, 0.0002465841535013169, 8.120989514281973e-05, 0.00022968833218328655, 6.416975520551205e-05, 0.0007613036432303488, 0.00013378371659200639, 0.00202478701248765, 0.0001811706752050668, 0.0003834417730104178, 7.581015961477533e-05, 8.707050437806174e-05, 2.809902434819378e-05, 0.0015324087580665946, 1.0095708603330422e-05, 4.301933222450316e-05, 0.0009033619426190853, 0.00021347591246012598, 0.00018210208509117365, 0.00017938917153514922, 1.623219213797711e-05, 0.0008577282424084842, 1.9871715267072432e-05, 4.234664447722025e-05, 0.0009261455270461738, 0.000922536535654217, 0.0002909067552536726, 4.9050970119424164e-05, 0.0004131559981033206, 7.730055585852824e-06, 0.002407587133347988, 0.00014417046622838825, 9.227785085386131e-06, 0.006120902020484209, 7.395810098387301e-05, 0.00039716344326734543, 8.187782077584416e-05, 2.2110312784207053e-05, 0.000418258598074317, 0.0007833021227270365, 0.00463213212788105, 0.00016349715588148683, 6.767175364075229e-05, 0.00038329698145389557, 0.00012382969725877047, 0.003467077389359474, 0.0015745674027130008, 0.0005885591963306069, 0.00013789351214654744, 0.00014031918544787914, 0.0005528758629225194, 2.249416684207972e-05, 3.0236291422625072e-05, 0.00018837205425370485, 0.0005371356382966042, 0.0003090104728471488, 7.978723442647606e-05, 0.00038921201485209167, 0.00036084698513150215, 4.2027961171697825e-05]"
0.6249721,This image shows the country South Africa,South Africa,"[0.07538469135761261, 1.3045269952272065e-05, 1.1675608220684808e-05, 0.0003110351099167019, 0.0002590036892797798, 1.2567971907628817e-06, 4.494126551435329e-05, 9.073040274643063e-08, 0.0071603464893996716, 0.0028555213939398527, 9.092820982914418e-05, 8.509546205459628e-07, 0.00014996474783401936, 0.16688403487205505, 8.913617057260126e-05, 0.0034680364187806845, 1.8683527741814032e-05, 0.016876354813575745, 0.00013520693755708635, 0.00028152254526503384, 4.69335965647133e-08, 0.0003352472558617592, 6.36909608147107e-05, 3.6651024402090115e-06, 2.8502333861979423e-06, 3.057348294532858e-05, 0.00014685561473015696, 0.0004267968761269003, 2.984363618452335e-07, 1.1468599041108973e-05, 5.299841723171994e-05, 5.6382097682217136e-05, 0.04883856326341629, 6.618758925469592e-05, 5.854027403984219e-05, 4.6393244701903313e-05, 2.327736365259625e-05, 0.004713313654065132, 1.4618567547586281e-05, 4.015981176053174e-05, 0.006749849766492844, 2.739886326708074e-07, 7.268507761182263e-05, 1.1291307373539894e-06, 3.625397221185267e-05, 3.585215836210409e-06, 2.265403418277856e-05, 3.827983164228499e-06, 0.00011211037053726614, 5.296197969073546e-07, 4.417739182827063e-05, 0.00016172585310414433, 0.0002313825098099187, 0.002118767471984029, 3.6581374729394156e-07, 9.00541854207404e-05, 0.010496449656784534, 0.001691624172963202, 1.3837914593750611e-05, 1.2094577868992928e-05, 2.826652053045109e-05, 7.704031304456294e-06, 4.077590347151272e-05, 0.0002026408474193886, 2.7237572794547305e-05, 0.01882786676287651, 0.00017610646318644285, 9.308202425017953e-05, 0.6249721050262451, 0.0009987924713641405, 4.223879295750521e-05, 6.922597549419152e-06, 0.0017476340290158987, 4.551545134745538e-05, 3.8017904444132e-05, 1.9746426914935e-05, 4.301922672311775e-06, 2.853640035027638e-05, 4.7945148253347725e-05, 0.00045322542428039014, 0.0003265961422584951, 4.114339390071109e-05, 2.6587846150505356e-05, 1.8246807087507477e-07, 0.00016049791884142905, 0.0007954506436362863, 9.299750672653317e-06]"
