Probabilities,Predicted labels,label,All-Probs
0.22054307,This image shows the country Spain,Croatia,"[0.0008686871151439846, 0.006308161187916994, 0.035216327756643295, 0.0008491290500387549, 0.0009096108842641115, 3.1174782634479925e-05, 4.120640369364992e-05, 0.0003830764617305249, 0.0002631247043609619, 0.051778122782707214, 0.0028427145443856716, 0.06901205331087112, 7.039980118861422e-05, 9.222951121046208e-06, 0.001531699439510703, 7.910160638857633e-05, 0.0009396313689649105, 0.00010618492524372414, 0.006805102806538343, 0.0005224760971032083, 0.0006751149776391685, 0.00047905431711114943, 0.03863060101866722, 5.804708780487999e-05, 0.002492261352017522, 9.567791857989505e-05, 0.0005536961834877729, 0.013316706754267216, 1.208841382549508e-07, 0.0008560827118344605, 0.0001500898797530681, 0.0005483717541210353, 0.00441285315901041, 0.14154574275016785, 0.0001479654456488788, 0.00023715994029771537, 0.0002983061131089926, 0.03972624987363815, 4.0241262468043715e-05, 0.0003248685388825834, 0.0022210562601685524, 1.0128110261575785e-06, 9.599647455615923e-06, 1.0631375516823027e-05, 2.0492199837462977e-05, 0.002365123014897108, 0.011752602644264698, 0.008013020269572735, 0.0002133801463060081, 0.00010201289114775136, 6.668002606602386e-05, 0.00017575823585502803, 0.0014358197804540396, 0.007014855742454529, 0.04082142934203148, 1.2336917279753834e-05, 0.0005470721516758204, 8.136683754855767e-05, 0.05296426638960838, 0.00019881896150764078, 0.00044231823994778097, 9.657980990596116e-05, 0.07175105810165405, 0.0029435495380312204, 3.873700916301459e-05, 0.011669464409351349, 2.5545017706463113e-05, 0.0008264522766694427, 0.0003175924648530781, 0.0030596924480050802, 0.0001673731894697994, 3.265543853103736e-07, 0.0022407229989767075, 5.251521542959381e-06, 0.011454741470515728, 0.0015596590237691998, 0.021586185321211815, 0.0005109281628392637, 5.5064163461793214e-05, 0.00326028885319829, 0.0019484900403767824, 0.055831409990787506, 0.00016787512868177146, 0.0006767316954210401, 0.0005570859648287296, 0.22054307162761688, 0.037080105394124985]"
0.5499445,This image shows the country Ireland,United Kingdom,"[4.734681351692416e-05, 2.169642584703979e-06, 9.375818990520202e-06, 0.37402164936065674, 6.910401225468377e-06, 0.0006672506569884717, 0.00014450027083512396, 3.4360646168352105e-06, 0.00017030352319125086, 9.292751929024234e-05, 5.8163757785223424e-05, 2.1022970031481236e-05, 0.05492513254284859, 1.743230313877575e-06, 0.5499445199966431, 3.608360930229537e-05, 0.0002532230573706329, 3.6283025110606104e-05, 6.206275884323986e-06, 0.00038395114825107157, 1.2178625183878466e-06, 2.089197914756369e-05, 0.0009754359489306808, 1.8190221453551203e-05, 0.0004534641338977963, 0.00021057372214272618, 1.5821973647689447e-05, 0.0006356441881507635, 0.0002176500129280612, 3.4051416150759906e-05, 6.850751378806308e-05, 1.0076374564960133e-05, 0.0012356493389233947, 4.031199205201119e-05, 0.0017144856974482536, 0.00022753211669623852, 0.00015093582624103874, 3.6751986044691876e-05, 2.945246706076432e-05, 2.8998545076319715e-06, 0.00017198036948684603, 9.860520367510617e-05, 6.173737347126007e-06, 0.00023112316557671875, 0.0001161117761512287, 8.80539846548345e-06, 1.4279179595177993e-05, 4.311097654863261e-06, 0.0005733865546062589, 2.993572479681461e-06, 3.3286414691247046e-05, 0.0015098254662007093, 0.0001981892273761332, 0.0003756719233933836, 6.86622684042959e-07, 8.348021219717339e-05, 6.85886391238455e-07, 0.00030583006446249783, 1.3806231891067e-06, 5.090102149551967e-06, 0.0018868193728849292, 0.0001636640663491562, 3.202607331331819e-05, 5.015380338591058e-06, 5.7543722505215555e-05, 0.00030342809623107314, 0.000186709628906101, 0.0016686985036358237, 1.257095118489815e-05, 6.427444986911723e-06, 0.0006650855066254735, 9.231433068634942e-05, 0.00014100546832196414, 0.00041570005123503506, 3.638764246716164e-05, 0.0001201173072331585, 5.479903393279528e-06, 0.002933358773589134, 2.8984140953980386e-06, 6.561166810570285e-05, 5.571786459768191e-06, 1.9172142856405117e-05, 0.00016458597383461893, 2.0366476292110747e-06, 2.7686033718055114e-05, 0.00029920742963440716, 7.2862571869336534e-06]"
0.488249,This image shows the country Ireland,Ireland,"[0.000141414042445831, 0.0007777134887874126, 0.0004919875646010041, 0.019957667216658592, 1.089254055841593e-05, 0.004060868639498949, 0.004129737615585327, 5.9334695833968e-05, 3.7570036511169747e-05, 0.0002687624073587358, 0.0001451734860893339, 0.0003534715506248176, 0.004426642786711454, 9.26096333841997e-07, 0.4882490038871765, 6.320119155134307e-06, 0.006682354491204023, 0.0001452247379347682, 3.973387720179744e-06, 0.00016415020218119025, 3.9753987948643044e-05, 2.9600863854284398e-05, 0.00038262424641288817, 0.00021966814529150724, 0.123172327876091, 1.0549259968684055e-05, 0.00016577595670241863, 0.0010363181354478002, 2.435745898310415e-07, 0.0004889994161203504, 5.270665042189648e-06, 1.649234036449343e-05, 0.0007750761578790843, 0.0014272507978603244, 0.0005165710463188589, 0.0019995681941509247, 0.0004774313129018992, 0.00023817751207388937, 4.17664250562666e-06, 1.3828443115926348e-05, 0.00015994689601939172, 1.93299371176181e-07, 6.267620165090193e-07, 1.653551407798659e-06, 5.5332211559289135e-06, 0.0026744422502815723, 0.0006238683126866817, 5.533925650524907e-05, 0.0002519516565371305, 1.2155284821346868e-05, 8.241664204433619e-07, 0.008639497682452202, 0.0001860509073594585, 0.00011786571849370375, 3.6972895031794906e-05, 3.6856877159152646e-06, 8.697788143763319e-05, 3.39507641911041e-05, 0.00038740556919947267, 1.9191706996934954e-06, 0.001471116440370679, 2.6765012080431916e-05, 0.00034605347900651395, 4.43376347902813e-06, 1.997394292629906e-06, 0.00031701914849691093, 1.5485969925066456e-05, 0.0007876482559368014, 4.500774957705289e-05, 4.524487303569913e-05, 0.002854448975995183, 3.595332032091392e-07, 0.0014092944329604506, 1.7457599824410863e-05, 0.00011189118959009647, 0.2954198122024536, 0.0018543986370787024, 0.01852179691195488, 1.4848810678813607e-06, 2.6843641535378993e-05, 0.00011979333066847175, 0.0007200635154731572, 0.0006854532402940094, 0.00010951938747894019, 0.0001948220597114414, 0.00034134730231016874, 0.00013661428238265216]"
0.22795272,This image shows the country Singapore,Brazil,"[0.002787955803796649, 1.1298000572423916e-05, 0.00018426515453029424, 0.0027333488687872887, 0.00017342297360301018, 4.877437277173158e-06, 3.218894198653288e-05, 5.466152651933953e-05, 0.0005600960575975478, 0.0024814193602651358, 0.12524129450321198, 3.570085755200125e-05, 0.0005031721666455269, 3.965494670410408e-06, 0.0007951950537972152, 0.00010167357686441392, 0.00012847548350691795, 0.0014090108452364802, 1.0202980774920434e-05, 0.00021478405687958002, 1.92801439879986e-06, 0.005392458755522966, 0.0002654172421898693, 3.3387801522621885e-05, 0.00013804745685774833, 0.01544270757585764, 0.2042267769575119, 0.00031697831582278013, 0.2279527187347412, 1.4524778634950053e-05, 0.0073326448909938335, 0.002749652834609151, 0.016405412927269936, 0.0001457204343751073, 2.1216141249169596e-05, 3.103212293353863e-05, 9.686617704574019e-05, 0.010483554564416409, 0.007446143310517073, 0.01825094409286976, 0.05162174627184868, 0.03408645838499069, 0.00010888069664360955, 0.033797528594732285, 3.712946272571571e-05, 2.1247324184514582e-05, 3.3648395856289426e-06, 7.2710486165306065e-06, 0.0014396347105503082, 2.448856866976712e-05, 6.429961649700999e-05, 3.793883661273867e-05, 0.11356768757104874, 0.005068799946457148, 0.0003925074706785381, 0.019802523776888847, 3.3141688618343323e-05, 0.0010639748070389032, 5.554193649004446e-06, 1.1549128430488054e-05, 9.112084080697969e-05, 0.0014023615512996912, 0.00024195847800001502, 9.207017137669027e-05, 2.762945405265782e-05, 0.009177220985293388, 0.00045892014168202877, 0.0007018374162726104, 0.0018865657038986683, 0.000816518790088594, 3.076385837630369e-05, 0.0007849209941923618, 0.0038202970754355192, 0.0001784406485967338, 6.348907481878996e-05, 1.612042251508683e-05, 1.4599520909541752e-05, 6.376711098710075e-05, 0.00013550472795031965, 0.00013259520346764475, 0.01576339453458786, 0.00019377752323634923, 2.6252360839862376e-05, 4.972054739482701e-05, 0.04677961766719818, 0.0010722093284130096, 0.0005674922140315175]"
0.19582056,This image shows the country Uruguay,Brazil,"[0.012916134670376778, 0.0007607424049638212, 0.0032387454994022846, 0.003363602561876178, 0.0001156434154836461, 0.0020863583777099848, 0.007065912242978811, 1.2826630154449958e-05, 0.005074100568890572, 0.005743998568505049, 0.03392643854022026, 0.0005018312367610633, 0.0039744507521390915, 0.007947207428514957, 0.0018421743297949433, 0.0031831860542297363, 0.009465105831623077, 0.012752491980791092, 0.00035359186585992575, 0.0689259022474289, 4.4009811972500756e-05, 0.002646408975124359, 0.0021253342274576426, 5.285541192279197e-05, 0.0002930239134002477, 0.0010969869326800108, 0.009238037280738354, 0.008451049216091633, 9.995974323828705e-06, 0.008435171097517014, 0.007044502533972263, 0.014929547905921936, 0.19582055509090424, 0.005773831624537706, 0.0016488218680024147, 0.014918788336217403, 0.056350406259298325, 0.004543486516922712, 0.00040021075983531773, 0.004664318170398474, 0.08539540320634842, 1.260346266462875e-06, 0.00732828164473176, 8.566444012103602e-05, 0.0010009234538301826, 0.001004948397167027, 0.0028916867449879646, 0.0007806001813150942, 0.012898926623165607, 4.424122016644105e-05, 0.00021623999055009335, 0.0031053107231855392, 0.0312560498714447, 0.06574685871601105, 2.3541126211057417e-05, 0.0010512882145121694, 0.0002662126789800823, 0.03415999934077263, 0.0004941048100590706, 6.638777995249256e-05, 0.003632041160017252, 0.00047199547407217324, 0.0005091295461170375, 0.0002691755653358996, 6.906753696966916e-05, 0.11202085763216019, 0.0027772770263254642, 0.004334127064794302, 0.004566910210996866, 0.00861209537833929, 0.02298394776880741, 0.00042696172022260725, 0.0014448750298470259, 0.001966512994840741, 0.0011142047587782145, 0.0001160313913715072, 0.0015696778427809477, 0.006102279294282198, 0.003321867436170578, 0.0011956339003518224, 0.025819081813097, 0.006790065206587315, 0.0078049637377262115, 5.5808024626458064e-05, 0.00862149614840746, 0.0036582874599844217, 0.0001899088529171422]"
0.1901398,This image shows the country Brazil,Japan,"[0.001871385844424367, 3.778129666898167e-07, 8.93769902177155e-06, 0.0005506950546987355, 5.600803433480905e-06, 7.533866209996631e-06, 1.3427725207293406e-05, 6.754026253474876e-05, 0.007582589518278837, 6.589620898012072e-05, 0.08525063097476959, 7.4822132773988415e-06, 0.0010054841404780746, 6.112931032475899e-07, 0.0002932237694039941, 0.00016274758672807366, 0.0001630713522899896, 0.0010552728781476617, 4.012340923509328e-06, 0.00046563998330384493, 1.4233797855922603e-06, 0.0007992296013981104, 0.00017436871712561697, 4.1994975617853925e-05, 8.169349166564643e-05, 0.03036963753402233, 0.13009263575077057, 0.0003307661972939968, 0.028559358790516853, 2.0491441318881698e-05, 0.0146701755002141, 0.00362843694165349, 0.001055311062373221, 3.0271798095782287e-05, 2.6688590878620744e-05, 1.712600715109147e-05, 0.0007015274604782462, 0.0013458251487463713, 0.14468826353549957, 0.07206631451845169, 0.1901398003101349, 0.001254260423593223, 0.00013817241415381432, 0.006330417934805155, 0.0001302518357988447, 4.2652962292777374e-05, 5.362647698348155e-06, 1.3429204273052164e-06, 0.18444770574569702, 8.185690603568219e-06, 1.4439325241255574e-05, 2.2662670744466595e-05, 0.005459753796458244, 0.002370400121435523, 1.1504724170663394e-05, 0.0014325579395517707, 1.6703490473446436e-05, 0.00043396872933954, 7.072675998642808e-06, 1.2950464224559255e-05, 0.00011012409959221259, 0.0058795674704015255, 0.00010239234688924626, 2.50280709224171e-06, 5.940315531915985e-06, 0.0011631428496912122, 0.0007653668290004134, 3.9158407162176445e-05, 0.0012172323185950518, 7.385799108305946e-05, 2.2825042833574116e-05, 0.0002528417098801583, 0.05589934438467026, 0.000502280774526298, 2.8430886231944896e-05, 0.000310829229420051, 8.558918125345372e-06, 4.0920414903666824e-05, 0.0002246385847683996, 0.00012932969548273832, 0.005038335453718901, 8.67525304784067e-05, 1.7082942576962523e-05, 1.538533433631528e-05, 0.008463865146040916, 2.5260826078010723e-05, 1.0188014130108058e-05]"
0.2906362,This image shows the country Guatemala,Brazil,"[0.0022085588425397873, 5.5155655900307465e-06, 0.00026833926676772535, 2.787657649605535e-05, 1.7262068467971403e-06, 1.1767897376557812e-05, 2.1258489141473547e-05, 5.6261560530401766e-05, 0.00044502929085865617, 0.00039892623317427933, 0.02431321330368519, 8.344597881659865e-05, 9.686478006187826e-05, 1.5227280528051779e-05, 2.717270763241686e-05, 7.728583295829594e-05, 2.4015256713028066e-05, 0.0030523284804075956, 2.0886396669084206e-05, 0.0002680850157048553, 0.00020691481768153608, 0.003627869999036193, 0.0013450836995616555, 2.500728442100808e-05, 2.0722276531159878e-05, 0.0015633421717211604, 0.02337643876671791, 0.00040736349183134735, 0.000132262401166372, 6.393633520929143e-05, 0.028658131137490273, 0.29063621163368225, 0.0031209003645926714, 0.0005097587709315121, 1.0429677786305547e-05, 7.495631143683568e-05, 0.00022048706887289882, 0.007926021702587605, 0.004770983010530472, 0.23362675309181213, 0.06710981577634811, 2.341585059184581e-05, 0.002281549386680126, 0.0021391925401985645, 8.117162360576913e-05, 3.696654675877653e-05, 5.6932458392111585e-05, 6.437439878936857e-05, 0.00039676963933743536, 0.0003160555206704885, 7.343991455854848e-06, 4.544567673292477e-06, 0.1306045651435852, 0.04900773614645004, 8.557976980227977e-05, 0.0020636471454054117, 0.00012599281035363674, 0.009107079356908798, 7.809996895957738e-05, 5.506064098881325e-06, 4.0922528569353744e-05, 0.00048578751739114523, 0.00010696379467844963, 1.37498282128945e-05, 8.93975879989739e-07, 0.014124380424618721, 0.00022050683037377894, 3.627713886089623e-05, 0.00035566676524467766, 0.008771181106567383, 6.369654147420079e-05, 0.00016310530190821737, 0.00036025550798512995, 0.00012960258754901588, 0.0002341952349524945, 4.5526769554271596e-07, 8.639883890282363e-05, 2.8677279260591604e-05, 0.01445591077208519, 4.348816946730949e-05, 0.03367080166935921, 0.0009217871120199561, 2.730196138145402e-05, 3.523150007822551e-05, 0.029632538557052612, 0.0004891364951618016, 0.00015736206842120737]"
0.87549824,This image shows the country Ireland,United Kingdom,"[6.077123907743953e-05, 6.479882017629279e-07, 0.00010030554403783754, 0.07336743921041489, 7.52068153815344e-05, 2.6413106297695776e-06, 0.00014287351223174483, 7.291658403119072e-05, 0.0002406209532637149, 0.001608053920790553, 0.001669501536525786, 1.0136211130884476e-05, 0.0008226885693147779, 3.076615655572823e-07, 0.8754982352256775, 6.968108209548518e-05, 1.8483908206690103e-05, 0.00025205028941854835, 4.447320861800108e-06, 0.00010155142081202939, 2.4044649762799963e-05, 0.0003749905154109001, 0.0013712712097913027, 0.00013360450975596905, 7.71035993238911e-05, 0.00016898376634344459, 0.002066448563709855, 0.0032055513001978397, 6.0797905462095514e-05, 2.8623959224205464e-05, 0.0002969079650938511, 0.0006122547201812267, 0.0005979406996630132, 0.00020537246018648148, 0.00016999624494928867, 0.00011973009532084689, 7.111981540219858e-05, 0.00010717521217884496, 9.803711145650595e-05, 0.004317730665206909, 0.0012139754835516214, 4.679984613176202e-06, 3.445748006924987e-05, 4.4215175876161084e-05, 9.372948261443526e-05, 8.466299186693504e-05, 8.85694898897782e-05, 2.8809624836867442e-06, 0.0003689107543323189, 5.29367844137596e-06, 4.129260560148396e-06, 0.0008625748450867832, 0.0021219674963504076, 0.0009465800831094384, 4.35802576248534e-06, 0.0009765122667886317, 1.5515888662775978e-06, 0.00017009938892442733, 2.9160861231503077e-05, 5.148238415131345e-06, 0.0004566165735013783, 1.3639815733768046e-05, 4.9796919483924285e-05, 2.6546656954451464e-05, 1.5648142834834289e-06, 0.00031308570760302246, 3.253327668062411e-05, 0.001999473664909601, 3.832603761111386e-05, 2.47333064180566e-05, 7.346001802943647e-05, 0.00047715927939862013, 0.01494906097650528, 8.631273522041738e-05, 5.591742956312373e-05, 7.465984526788816e-05, 7.809971430106089e-05, 0.00010006076627178118, 9.933417459251359e-05, 1.58123566507129e-05, 0.0023503676056861877, 0.00013426589430309832, 0.00018242701480630785, 9.084797784453258e-05, 0.0026960670948028564, 0.00014068529708310962, 0.00014947590534575284]"
0.54317945,This image shows the country Italy,Japan,"[0.0004959035431966186, 0.00022399624867830426, 0.007454841397702694, 0.00043548006215132773, 2.2071946659707464e-05, 2.9097875085426494e-05, 2.9829529012204148e-05, 0.00837388914078474, 0.00017533343634568155, 0.0074464138597249985, 0.007559898775070906, 0.0005974885425530374, 0.0007575094350613654, 2.2613282624206477e-07, 0.0004980543162673712, 4.209774033370195e-06, 0.0005729891709052026, 9.547251829644665e-05, 3.212914089090191e-05, 0.0002835690975189209, 0.011259062215685844, 0.00032471632584929466, 0.543179452419281, 0.0004512583836913109, 0.005328740458935499, 0.020985767245292664, 0.02635766938328743, 0.039375413209199905, 6.378086982294917e-05, 0.00031573051819577813, 0.016323387622833252, 0.002345398534089327, 0.00042142532765865326, 0.016998715698719025, 0.00017579921404831111, 0.0002445217687636614, 0.0008535527740605175, 0.0013071050634607673, 0.0005406669224612415, 0.004369904287159443, 0.021316122263669968, 0.0011996912071481347, 0.00015031170914880931, 0.0020795175805687904, 4.5776861952617764e-05, 0.007993835024535656, 0.0027768805157393217, 9.20011880225502e-05, 0.08579312264919281, 0.0026466872077435255, 4.225775228405837e-06, 0.00011328822438372299, 0.008693759329617023, 0.0025999252684414387, 0.013682682998478413, 0.00021024246234446764, 1.718617568258196e-05, 0.0009809727780520916, 0.009382962249219418, 3.670128990052035e-06, 0.002784124808385968, 0.007818017154932022, 0.004924539476633072, 2.1083747924421914e-05, 1.4506722436635755e-06, 0.0008781750220805407, 5.402460374170914e-05, 0.0013073120499029756, 0.00010412243864266202, 0.00040191138396039605, 0.0004437685420271009, 7.377160727628507e-06, 0.0012834282824769616, 3.066555655095726e-05, 0.002382960170507431, 1.0771359484351706e-05, 0.01830749772489071, 0.0004969601868651807, 0.002773069543763995, 5.977743421681225e-05, 0.0037116266321390867, 0.030428936704993248, 0.0006474638939835131, 0.016869645565748215, 0.0012881049187853932, 0.005453838966786861, 0.011415966786444187]"
0.15856221,This image shows the country Sweden,Norway,"[0.00032872322481125593, 0.0026024854741990566, 0.005490411072969437, 0.0004068126727361232, 0.006011914927512407, 0.09836979955434799, 0.05951801687479019, 0.0037281226832419634, 0.00018784393614623696, 0.0031914913561195135, 0.002361612394452095, 0.017859576269984245, 0.0006403737352229655, 2.004922498599626e-05, 0.0007451482233591378, 0.0013190287863835692, 0.028987795114517212, 1.8841366909327917e-05, 0.00024778948863968253, 0.0005583468591794372, 0.002465149387717247, 0.00011252051626797765, 0.004678209777921438, 0.0035722425673156977, 0.13550496101379395, 0.0005045725265517831, 8.216489368351176e-05, 0.003733737161383033, 8.024624548852444e-05, 0.0031587043777108192, 0.00016568857245147228, 4.025917223771103e-05, 0.0038199627306312323, 0.01726521924138069, 0.0015800383407622576, 0.03628699854016304, 0.031089873984456062, 0.0017021286766976118, 1.0163670594920404e-05, 1.3470583326125052e-05, 0.0016083309892565012, 0.00010140206723008305, 2.4402404960710555e-05, 6.12691801507026e-05, 1.6490783309563994e-05, 0.004956314340233803, 0.0027254517190158367, 0.003953003324568272, 0.0017302593914791942, 2.4250681235571392e-05, 3.824945815722458e-05, 0.033498525619506836, 0.00013495536404661834, 0.0007341864984482527, 0.004115235060453415, 2.1180725525482558e-05, 1.520121077192016e-05, 8.092160715023056e-05, 0.015156041830778122, 1.9196899302187376e-05, 0.004318886436522007, 0.0038078578654676676, 0.005875483155250549, 0.002411105204373598, 0.00010505082173040137, 0.002821933478116989, 5.9665115259122103e-05, 0.014871745370328426, 0.0001863121142378077, 0.00034493752173148096, 0.13658387959003448, 2.4617167582619004e-05, 0.0005290214903652668, 5.9471738495631143e-05, 0.002505288226529956, 0.034300900995731354, 0.027283919975161552, 0.15856221318244934, 1.1088654900959227e-05, 0.00042760075302794576, 0.00012472619710024446, 0.03318842872977257, 0.005439565051347017, 0.005199307110160589, 0.00014708733942825347, 0.0050331358797848225, 0.008301499299705029]"
