Probabilities,Predicted labels,label,All-Probs
0.7992753,This image shows the country Japan,Japan,"[2.3607070033904165e-05, 1.8900547047451255e-06, 0.00011579517740756273, 0.006580498535186052, 6.176988335937494e-06, 2.484852848283481e-05, 0.00010148187720915303, 0.0008028493612073362, 5.396120832301676e-05, 5.867587242391892e-05, 0.0004111203597858548, 0.00016369247168768197, 0.0023658571299165487, 2.685640687616342e-08, 0.019794348627328873, 4.4461739889811724e-06, 0.00014408084098249674, 8.437520591542125e-05, 1.0770962717288057e-06, 5.1693648856598884e-05, 0.00020011352899018675, 1.2168693501735106e-05, 0.0032953284680843353, 0.0009001816506497562, 0.0005439898814074695, 0.061440061777830124, 0.009709184989333153, 0.0020670155063271523, 0.006138872355222702, 4.763931792695075e-05, 0.007081503514200449, 0.00020263080659788102, 1.8682281734072603e-05, 0.00022156970226205885, 7.121874659787863e-05, 8.131560025503859e-05, 5.379924914450385e-05, 8.778500159678515e-06, 0.014136537909507751, 0.0003190822899341583, 0.0011654926929622889, 0.0010027915704995394, 6.01232641201932e-05, 0.008914986625313759, 6.262762326514348e-05, 0.0006912682438269258, 0.00010159730300074443, 3.7215909287624527e-06, 0.799275279045105, 8.949750190367922e-05, 1.0155689551538671e-06, 0.00019005472131539136, 0.00022493833967018872, 0.00011956323578488082, 0.00013272893556859344, 0.0003675410698633641, 6.599295261366933e-07, 0.00012344495917204767, 0.00030251851421780884, 1.4518027455778793e-06, 0.0011658506700769067, 0.04450637474656105, 0.00022167537827044725, 6.704568136228772e-07, 7.369414447566669e-07, 1.2821507880289573e-05, 7.751762314001098e-05, 0.0006977617740631104, 3.092565748374909e-06, 1.6644175957480911e-06, 5.823513856739737e-05, 2.4231467250501737e-05, 0.0008953732904046774, 9.46369837038219e-05, 8.258447633124888e-05, 3.9443864807253703e-05, 0.00043766378075815737, 0.00017312404816038907, 0.0002550475765019655, 1.4101265151111875e-05, 9.22991894185543e-05, 0.00020711820980068296, 0.00026677007554098964, 0.0002652570547070354, 0.00011060217366321012, 4.579261803883128e-05, 7.800648018019274e-05]"
0.2834324,This image shows the country Kyrgyz Republic,Mongolia,"[0.0047842697240412235, 0.12675711512565613, 0.004168578423559666, 0.00010833391570486128, 0.021366573870182037, 0.00016017098096199334, 0.0002938346588052809, 4.5064010919304565e-05, 0.0006857879925519228, 0.00734103424474597, 0.005487839691340923, 0.007562111597508192, 0.00015720697410870343, 0.0007884132792241871, 0.00019064759544562548, 0.08670669049024582, 0.0038026643451303244, 0.0032194405794143677, 0.005453895311802626, 0.0004485701792873442, 3.531101901899092e-05, 0.009096871130168438, 0.010564256459474564, 2.799076810333645e-06, 0.00018741392705123872, 0.010478985495865345, 0.005630917847156525, 0.0015060172881931067, 7.666875171707943e-05, 0.000474475440569222, 0.004518084228038788, 0.001424830057658255, 0.009248272515833378, 0.013047752901911736, 0.00011046934378100559, 0.0012679978972300887, 0.0003821924328804016, 0.038907285779714584, 0.0004544919356703758, 0.0002054675860563293, 0.0031635905615985394, 0.00035068404395133257, 0.0020207820925861597, 0.00023834654712118208, 5.684988354914822e-05, 1.7648162611294538e-05, 0.0002686127263586968, 0.28343239426612854, 0.0025365387555211782, 0.001247413456439972, 0.007333980407565832, 0.00011526675370987505, 0.002164301462471485, 0.028465285897254944, 0.003587430575862527, 0.00015427073230966926, 0.0006951621035113931, 0.0007033725269138813, 0.0008204270270653069, 0.002123671118170023, 0.000164238823344931, 0.003339245216920972, 0.009023118764162064, 0.08448822051286697, 0.007144616451114416, 0.011548935435712337, 0.0011753329308703542, 0.0004477376351132989, 0.001971483463421464, 0.06295503675937653, 0.00045935227535665035, 0.00016362442693207413, 0.0015669335843995214, 9.20460224733688e-05, 0.00714670168235898, 0.0004994436167180538, 0.00010247658065054566, 0.0003528525121510029, 0.001455289893783629, 0.008798024617135525, 0.0016281818971037865, 0.0014359722845256329, 4.226949386065826e-05, 4.2070343624800444e-05, 0.00591143686324358, 0.010539420880377293, 0.05086113512516022]"
0.14150095,This image shows the country Spain,France,"[0.0015192957362160087, 0.0001954291801666841, 0.005412735976278782, 0.0008908510208129883, 0.0014921167166903615, 6.840714195277542e-05, 0.0001777194847818464, 0.0016452589770779014, 0.00961542222648859, 0.050146039575338364, 0.0035721587482839823, 0.01661101169884205, 0.004343684762716293, 0.00013132787717040628, 0.0009387499885633588, 0.022727612406015396, 0.0008693087147548795, 0.0012072748504579067, 0.001330461585894227, 0.0014316249871626496, 0.0006195652531459928, 0.002495448337867856, 0.08328524976968765, 0.00024258407938759774, 0.0003787341120187193, 0.0020636958070099354, 0.0006286741700023413, 0.031574636697769165, 0.00016651123587507755, 0.0010195517679676414, 0.0006483212346211076, 0.005471465177834034, 0.036281924694776535, 0.019776923581957817, 0.0007371496176347136, 0.00043262611143290997, 0.00013847857189830393, 0.13683857023715973, 0.0002590853546280414, 0.0008945954032242298, 0.01806909218430519, 0.0002685565559659153, 7.469119736924767e-05, 7.410103717120364e-05, 9.474069520365447e-05, 0.0003715256170835346, 0.004718146752566099, 0.0042986017651855946, 0.0077970013953745365, 0.0004015380109194666, 0.0004986129933968186, 0.0004256208485458046, 0.003432429628446698, 0.04596676677465439, 0.020915783941745758, 8.034407073864713e-05, 7.345681660808623e-05, 0.00025229324819520116, 0.011109136044979095, 0.0008416264900006354, 0.002443143166601658, 0.0010448930552229285, 0.05575915053486824, 0.0062299263663589954, 0.0004195644287392497, 0.1211351826786995, 0.0001612937485333532, 0.003125912742689252, 0.002384955296292901, 0.010920479893684387, 0.00017504231072962284, 0.0001039509370457381, 0.01641726866364479, 0.0003795505326706916, 0.007651825435459614, 6.979787576710805e-05, 0.001137648243457079, 0.0008953020442277193, 9.478443826083094e-05, 0.016301723197102547, 0.00044269044883549213, 0.02085702307522297, 0.0007292539230547845, 0.0018494862597435713, 0.006952875293791294, 0.14150094985961914, 0.012771962210536003]"
0.26909167,This image shows the country Reunion,United States,"[0.008920363150537014, 4.2944982851622626e-05, 0.0002707410021685064, 0.01558208279311657, 4.273567901691422e-05, 0.002929669339209795, 0.003950927406549454, 0.0008393050520680845, 0.0017921880353242159, 0.0018690717406570911, 0.18712066113948822, 0.0008314609876833856, 0.2690916657447815, 1.554284790472593e-05, 0.015202903188765049, 0.0012030380312353373, 0.0020460346713662148, 0.005602764897048473, 0.0007028651307336986, 0.2320936620235443, 0.0004656482196878642, 0.0002056685771094635, 0.0017061757389456034, 0.007284373976290226, 0.004134120885282755, 0.0035229732748121023, 0.00187083357013762, 0.004654353484511375, 0.003355392487719655, 0.00013064240920357406, 0.0006499020382761955, 0.0036745371762663126, 0.00770009309053421, 0.0012349332682788372, 0.001353482948616147, 0.0019758734852075577, 0.046152472496032715, 0.0032531041651964188, 0.0002707771782297641, 0.001868287567049265, 0.0055784848518669605, 0.0008552770595997572, 0.00015506790077779442, 0.0035181990824639797, 0.0010687517933547497, 0.001052828854881227, 0.00014625480980612338, 3.65973319276236e-05, 0.020282167941331863, 0.0003619565104600042, 0.00028240837855264544, 0.0014476657379418612, 0.00481451628729701, 0.0025838809087872505, 0.0007352866814471781, 0.0010951822623610497, 8.072875789366663e-05, 0.03272144868969917, 0.00020118516113143414, 0.00023501645773649216, 0.004046210553497076, 0.003127348842099309, 0.0018288434948772192, 4.943012754665688e-05, 8.725548104848713e-05, 0.0036401329562067986, 0.0016998383216559887, 0.005417443811893463, 0.00012164942745584995, 0.00044100856757722795, 0.007057382259517908, 0.007442772854119539, 0.0043263197876513, 0.011174758896231651, 0.0018427988979965448, 0.0009978169109672308, 0.00042370022856630385, 0.005618233699351549, 0.0001370335667161271, 0.0017080918187275529, 0.0016793586546555161, 0.0017740319017320871, 0.0006018285639584064, 0.00026743090711534023, 0.009975367225706577, 0.0008890608442015946, 0.0007575918571092188]"
0.93833005,This image shows the country United Kingdom,United Kingdom,"[3.156444654450752e-05, 2.0316110749263316e-06, 0.0001864967489382252, 0.9383300542831421, 5.276218871586025e-05, 7.807429938111454e-06, 4.037616236018948e-05, 5.658710506395437e-05, 0.0011713738786056638, 0.0001969723089132458, 1.4753297364222817e-05, 6.92605972290039e-05, 0.029797352850437164, 2.687337143925106e-07, 0.002279569860547781, 1.1326620551699307e-05, 0.00010402682528365403, 4.969564906787127e-05, 2.9467433705576696e-05, 0.0004696126561611891, 2.424413878543419e-06, 2.2703514332533814e-05, 0.009055064059793949, 4.109303336008452e-05, 8.688675006851554e-05, 7.192555131041445e-06, 0.00025123657542280853, 0.007927821017801762, 1.6316540495608933e-05, 0.00010005907824961469, 7.14886118657887e-05, 4.718653144664131e-06, 0.000255543680395931, 0.0003684913972392678, 8.044751302804798e-05, 0.0001240283454535529, 0.00012630366836674511, 7.573577750008553e-05, 2.1619305698550306e-05, 8.834128493617754e-06, 0.00036971780355088413, 2.2778954189561773e-06, 1.4710039977217093e-05, 5.683882045559585e-05, 8.757647447055206e-05, 3.865321559715085e-05, 6.128861423349008e-05, 9.804037290450651e-06, 0.0002975909737870097, 1.7563040728418855e-06, 3.1576309993397444e-05, 0.00029289344092831016, 0.0002868615265469998, 6.244570977287367e-05, 1.0647135241015349e-05, 9.315019997302443e-05, 3.44670388585655e-06, 0.0006180599448271096, 3.3212050766451284e-05, 7.16942213330185e-06, 0.0007827806402929127, 3.1664334528613836e-05, 0.00010234158980892971, 1.635896842344664e-05, 6.850217232567957e-06, 0.00019955052994191647, 4.164719211985357e-05, 0.0024601295590400696, 3.806117456406355e-05, 1.2079636690032203e-05, 5.7293567806482315e-05, 3.2783179904072313e-06, 0.000576506310608238, 3.7704270653193817e-05, 0.00026393073494546115, 9.623449841456022e-07, 1.6414600395364687e-05, 0.0003467941132839769, 7.154149898269679e-06, 3.129859396722168e-05, 1.509040521341376e-05, 0.0003893136454280466, 0.0001647998724365607, 2.0395053070387803e-05, 2.1436911993077956e-05, 0.0004014328005723655, 2.5863522751023993e-05]"
0.5007288,This image shows the country Ireland,Ireland,"[0.009131301194429398, 0.0003558367898222059, 0.006010435521602631, 0.00623678881675005, 0.02241152711212635, 5.8437894949747715e-06, 2.5274113795603625e-05, 0.0012903917813673615, 0.00010401345934951678, 0.039641499519348145, 0.0009459923021495342, 0.001957789296284318, 0.00032281677704304457, 1.6379219232476316e-05, 0.5007287859916687, 6.616670725634322e-05, 0.0003087179793510586, 0.0009214506717398763, 0.008411603048443794, 6.767368904547766e-05, 8.250064274761826e-05, 0.002850566990673542, 0.04899947717785835, 0.0003589102707337588, 0.005709439981728792, 0.0003719540545716882, 0.000881830754224211, 0.010415810160338879, 3.88193882372434e-07, 0.00032057901262305677, 2.4597453375463374e-05, 0.00045808061258867383, 0.005849140230566263, 0.0379435271024704, 0.0005786221008747816, 4.682141661760397e-05, 0.0002107998006977141, 0.015049056150019169, 4.222659481456503e-05, 6.631224823649973e-05, 0.0020074844360351562, 7.049564737826586e-05, 1.6871397292561596e-06, 1.2659076674026437e-05, 2.2981770598562434e-05, 0.0009231235599145293, 0.0022075085435062647, 0.0002898008096963167, 0.0004818302404601127, 0.0004525556287262589, 0.0002471829066053033, 0.0007329663494601846, 0.002712093759328127, 0.0034186127595603466, 0.011981482617557049, 1.1422702300478704e-05, 0.0674286037683487, 5.560106365010142e-05, 0.003773306030780077, 0.0047331382520496845, 0.0011182905873283744, 0.0004753120301757008, 0.037931736558675766, 0.0026602456346154213, 6.711016612825915e-05, 0.0022297119721770287, 1.7839225620264187e-05, 0.0024764123372733593, 0.01838044635951519, 0.0039925044402480125, 3.225537875550799e-05, 7.917659559097956e-07, 0.00921507366001606, 1.4681956599815749e-05, 0.006575637497007847, 0.005249559413641691, 0.0020837062038481236, 0.0003889296785928309, 2.2026770238881e-06, 0.01309523731470108, 0.0006737093790434301, 0.0034748597536236048, 8.280916517833248e-05, 0.0007681538700126112, 0.004350028932094574, 0.01853061467409134, 0.035326674580574036]"
0.4622382,This image shows the country Spain,Spain,"[0.0007084644166752696, 0.00044088083086535335, 0.0005339178023859859, 0.0023587998002767563, 0.011469858698546886, 2.135373688361142e-05, 1.085992425942095e-05, 8.256128057837486e-05, 0.0035605235025286674, 0.03332418575882912, 0.0023504195269197226, 0.0024623917415738106, 0.00018483972235117108, 5.296928429743275e-05, 0.0006584672955796123, 0.00023309975222218782, 7.941461080918089e-05, 0.0003092337283305824, 0.009199254214763641, 0.0024465960450470448, 2.2416203137254342e-05, 0.00044020861969329417, 0.05000634863972664, 6.0516217672557104e-06, 0.0016768017085269094, 5.016322757001035e-05, 0.001349395141005516, 0.009706384502351284, 7.012014435758829e-08, 4.7996545617934316e-05, 0.00013241103442851454, 0.00023215159308165312, 0.0015768897719681263, 0.0035256394185125828, 4.4446816900745034e-05, 1.1210127922822721e-05, 0.0003156276943627745, 0.04005054011940956, 2.069304173346609e-05, 5.6414985010633245e-05, 0.0010001703631132841, 6.110365120548522e-07, 8.586533112975303e-06, 2.6451045869180234e-06, 6.54210671200417e-05, 5.1174563850509e-05, 0.0008326823590323329, 0.0007113824831321836, 0.0003503182088024914, 6.114740244811401e-06, 0.000247217423748225, 0.00037261174293234944, 0.00041508025606162846, 0.01654011383652687, 0.002507593482732773, 2.4267981189041166e-06, 0.0001759717270033434, 2.9667093258467503e-05, 0.03361573442816734, 0.00030237124883569777, 0.000191505067050457, 1.5216851352306549e-05, 0.21148160099983215, 0.021987784653902054, 0.00011337343312334269, 0.017385078594088554, 8.983964107756037e-06, 0.0001002188291749917, 0.0013303763698786497, 0.0029121956322342157, 8.176248229574412e-06, 8.953283270329848e-08, 0.00788829941302538, 7.895271664892789e-06, 0.0069494470953941345, 0.0006798566901125014, 0.00034976538154296577, 0.0014815769391134381, 1.996375431190245e-05, 0.015222362242639065, 0.0013227453455328941, 0.004751855507493019, 1.7927268345374614e-05, 9.762427362147719e-05, 0.000265085487626493, 0.4622381925582886, 0.006175027694553137]"
0.29321334,This image shows the country Ireland,Nigeria,"[0.02827548235654831, 2.333681914024055e-05, 0.000835054786875844, 0.10294346511363983, 0.004015475045889616, 1.2422171494108625e-05, 0.00036035754601471126, 0.00017626184853725135, 0.005248026456683874, 0.02191939204931259, 0.05702965334057808, 0.00017186868353746831, 0.01298054400831461, 0.00025018767337314785, 0.2932133376598358, 0.0019018950406461954, 0.00035626589669846, 0.013281198218464851, 0.0006837393157184124, 0.0026804807130247355, 4.160697790211998e-05, 0.007848060689866543, 0.005913403816521168, 0.0022083460353314877, 0.0040013231337070465, 0.008182277902960777, 0.009238477796316147, 0.014510786160826683, 0.0033652775455266237, 0.00012530319509096444, 0.003930934704840183, 0.0049985600635409355, 0.03062129206955433, 0.0017103878781199455, 0.0017834544414654374, 0.0003860118449665606, 0.0005553452065214515, 0.003537647658959031, 0.0008242611074820161, 0.03074360452592373, 0.06489740312099457, 0.0017051923787221313, 0.000568816380109638, 0.0034304149448871613, 0.0008632647804915905, 0.000640308775473386, 0.0012386210728436708, 1.3811821190756746e-05, 0.008107244968414307, 0.00010052353172795847, 0.00014583245501853526, 0.009341959841549397, 0.031229890882968903, 0.01046060211956501, 0.0003652324085123837, 0.02097339555621147, 0.0009366004960611463, 0.01650899462401867, 0.0012987249065190554, 0.00011844544496852905, 0.002215598477050662, 0.003470037132501602, 0.0009693551110103726, 0.000247064046561718, 0.00016188182053156197, 0.0023759067989885807, 0.009208623319864273, 0.00321113970130682, 0.02154822275042534, 0.00028247100999578834, 0.0003505064523778856, 0.0009176917374134064, 0.03128957003355026, 0.0009328227024525404, 0.0006041059968993068, 0.002139683812856674, 0.0014550024643540382, 0.0011707741068676114, 0.0011656180722638965, 0.0034980468917638063, 0.03234092518687248, 0.0027491908986121416, 0.000405602331738919, 0.00013745835167355835, 0.018902365118265152, 0.003706666175276041, 0.0007136052590794861]"
0.85362196,This image shows the country United Kingdom,United Kingdom,"[0.00047382412594743073, 1.5809711157999118e-06, 4.858292595599778e-05, 0.8536219596862793, 5.337202765076654e-06, 4.937962876283564e-05, 0.00036127687781117857, 4.298654312151484e-05, 0.0008438703371211886, 0.00018318156071472913, 3.135210590698989e-06, 1.6971351215033792e-05, 0.1083066537976265, 2.3364604203379713e-05, 0.0020031651947647333, 0.00016625273565296084, 0.00012619816698133945, 0.0007263137958943844, 2.9348711905186065e-05, 0.0012290519662201405, 8.027662261156365e-06, 1.0175525858358014e-05, 0.0009902380406856537, 6.893998215673491e-05, 0.00013657656381838024, 1.7906986613525078e-05, 0.00016264653822872788, 0.0027729833964258432, 3.2064224797068164e-05, 8.740041084820405e-05, 0.00022991019068285823, 2.1596065380435903e-06, 0.0002148966450477019, 6.34631360298954e-05, 0.0010806224308907986, 0.000376380339730531, 0.00015374398208223283, 3.187261245329864e-05, 5.9967820561723784e-05, 6.530228347401135e-06, 0.00031488778768107295, 1.1842078038171167e-06, 6.482027674792334e-05, 0.0001734566321829334, 0.0006258977809920907, 3.113799903076142e-05, 9.355142537970096e-05, 7.834203643142246e-06, 0.0005622653989121318, 7.371867923211539e-06, 7.932688458822668e-05, 0.0012892200611531734, 9.065991616807878e-05, 3.32535601046402e-05, 8.637627615826204e-06, 0.00045597608550451696, 1.662337854213547e-05, 0.010212123394012451, 2.314105222467333e-05, 8.156210242304951e-06, 0.0028879486490041018, 1.3725731150771026e-05, 4.233987783663906e-05, 1.6708234397810884e-05, 3.3412630727980286e-05, 0.0001741104497341439, 0.0002513731305953115, 0.003629789687693119, 0.00015173891733866185, 1.815219184209127e-05, 0.00026759348111227155, 0.0001463057560613379, 0.0009361965931020677, 0.0006075910059735179, 0.00032243752502836287, 6.427331754821353e-06, 1.458017504774034e-05, 0.0008050425094552338, 4.566320785670541e-05, 3.199787897756323e-05, 1.099627206713194e-05, 0.0001456286699976772, 0.0003524538187775761, 1.6191042959690094e-05, 2.1767698854091577e-05, 0.00017721900076139718, 4.237168923282297e-06]"
0.19595689,This image shows the country France,Brazil,"[0.001251265057362616, 2.9792427085340023e-06, 0.004720775410532951, 0.09557319432497025, 3.662241215351969e-05, 0.002494021086022258, 0.011076997965574265, 0.0033694386947900057, 0.0018279391806572676, 0.0459037721157074, 0.009976969100534916, 0.00134133396204561, 0.01103461254388094, 1.9651080947369337e-05, 0.03671500086784363, 0.002021993976086378, 0.0009851629147306085, 0.004257688298821449, 8.365367830265313e-05, 0.0026780732441693544, 0.0018678214401006699, 0.0002528974146116525, 0.02428431063890457, 0.05720536410808563, 0.0031728744506835938, 0.001012721797451377, 0.005746626760810614, 0.19595688581466675, 0.0037627541460096836, 0.0011475050123408437, 0.0024223187938332558, 0.0066335308365523815, 0.02711235173046589, 0.006331715267151594, 0.022220658138394356, 0.014773210510611534, 0.002325344132259488, 0.008917644619941711, 0.0018256219336763024, 0.007933453656733036, 0.02258044295012951, 0.00015231948054861277, 0.0003659107896964997, 0.0021152759436517954, 0.0004321758169680834, 0.004074268974363804, 0.00289395940490067, 9.1836518549826e-05, 0.004507448524236679, 0.00016082711226772517, 0.00029761504265479743, 0.006480878684669733, 0.0070021431893110275, 0.003440104890614748, 0.0015470258658751845, 0.0007436003070324659, 2.2965283278608695e-05, 0.008148526772856712, 0.0020072385668754578, 6.810809281887487e-05, 0.02641810104250908, 0.0008031652541831136, 0.00180618476588279, 0.00023173641238827258, 1.644177973503247e-05, 0.008581791073083878, 0.0004560474189929664, 0.16776016354560852, 0.0010136977070942521, 0.0004398230230435729, 0.019611531868577003, 0.0034799387212842703, 0.022232910618185997, 0.0007830799440853298, 0.0025614863261580467, 0.0001194901269627735, 0.0017851046286523342, 0.007075189147144556, 0.0009016633848659694, 0.00044087041169404984, 0.0023011346347630024, 0.011125782504677773, 0.010072091594338417, 0.0012615215964615345, 0.0020864494144916534, 0.006346878129988909, 0.0028782321605831385]"
