Probabilities,Predicted labels,label,All-Probs
0.24385394,This image shows the country Brazil,Brazil,"[0.038396529853343964, 1.1537489626789466e-05, 0.00011587844346649945, 6.795181252527982e-05, 2.335999670322053e-05, 1.033257558447076e-05, 8.387200796278194e-05, 1.2552948192023905e-06, 0.0026110834442079067, 0.002290395786985755, 0.09018751233816147, 1.5270965377567336e-05, 0.00012115569552406669, 0.004443559795618057, 1.6137937564053573e-05, 0.0028252906631678343, 8.906290167942643e-05, 0.025403451174497604, 4.471800275496207e-05, 0.0004625250876415521, 2.7565611162572168e-06, 0.004808640107512474, 8.006206917343661e-05, 3.365193697391078e-05, 1.9655337382573634e-05, 0.003071419196203351, 0.010116036981344223, 0.0005584132159128785, 6.174964073579758e-05, 5.619302100967616e-05, 0.005874377675354481, 0.03215072304010391, 0.03911300748586655, 0.00010018348984885961, 5.836340733367251e-06, 0.0001277961564483121, 0.00017610573559068143, 0.0031074401922523975, 0.0011580713326111436, 0.0454820953309536, 0.24385394155979156, 1.5859677660046145e-05, 0.01730944588780403, 0.0010035260347649455, 0.0003367660683579743, 2.2746640752302483e-05, 2.6062543838634156e-05, 6.311901415756438e-06, 0.00029880471993237734, 0.00012367423914838582, 2.6050020096590742e-05, 3.8067671994213015e-05, 0.14200426638126373, 0.014926030300557613, 2.17719170905184e-05, 0.011815143749117851, 0.0005546543980017304, 0.09365111589431763, 6.541483890032396e-05, 2.2543898012372665e-05, 4.825835640076548e-05, 0.0001499652862548828, 4.820205504074693e-05, 6.97219802532345e-05, 2.581890157671296e-06, 0.024707254022359848, 0.013832073658704758, 5.743865767726675e-05, 0.005137491971254349, 0.02112271636724472, 0.00023493611661251634, 0.0008025949355214834, 9.717157809063792e-05, 0.002283821813762188, 4.577897925628349e-05, 6.054437449165562e-07, 2.5555036700097844e-05, 0.00012166097440058365, 0.03002595528960228, 8.089649782050401e-05, 0.03920868784189224, 0.00035506210406310856, 2.2898999304743484e-05, 1.281433469557669e-06, 0.021146096289157867, 0.0008762464276514947, 4.774182161781937e-05]"
0.64553416,This image shows the country Ireland,United Kingdom,"[0.0002344239765079692, 9.456165571464226e-06, 0.00040469851228408515, 0.2769257426261902, 0.0005628797225654125, 0.0005050079198554158, 0.001898623420856893, 0.00019097870972473174, 0.0001219534533447586, 0.0009465576149523258, 0.0004777271824423224, 0.00038053528987802565, 0.020351286977529526, 1.6796720956335776e-06, 0.6455341577529907, 4.0661638195160776e-05, 0.00043614773312583566, 9.493470133747905e-05, 2.5934132281690836e-05, 0.000333404284901917, 8.363429515156895e-05, 2.7103133106720634e-05, 0.0015816190280020237, 0.008818483911454678, 0.005491460673511028, 6.61168378428556e-05, 0.00011084604921052232, 0.005279615521430969, 0.00010310628567822278, 6.525644130306318e-05, 3.4741089621093124e-05, 6.507590296678245e-05, 0.0005076366942375898, 0.0009525488130748272, 0.0003113032435066998, 0.0006400467245839536, 0.0007067423430271447, 8.420588710578158e-05, 2.2376350898412056e-05, 1.723451896396e-05, 0.00018823836580850184, 1.4837614799034782e-05, 9.173965736408718e-06, 7.142794493120164e-05, 1.653393883316312e-05, 0.0012681062798947096, 0.00021365442080423236, 9.773527381184977e-06, 0.0008427983848378062, 3.9923532312968746e-05, 2.1981002646498382e-05, 0.0014143105363473296, 0.00026029266882687807, 0.00012198439799249172, 0.00013177964137867093, 8.494453504681587e-05, 3.295927308499813e-05, 0.000548908079508692, 0.00011276484292466193, 2.4977482098620385e-05, 0.002865980379283428, 0.00013582489918917418, 0.00033501064172014594, 3.866847328026779e-05, 1.922990668390412e-05, 5.702046837541275e-05, 0.00011367268598405644, 0.006649600341916084, 3.889021900249645e-05, 1.3583090549218468e-05, 0.0014233030378818512, 8.068179340625647e-06, 0.0006688660359941423, 0.0001390673714922741, 0.00024005577142816037, 0.001037308480590582, 0.000413127796491608, 0.0039480323903262615, 8.162039193848614e-06, 0.0001227784960065037, 7.061369979055598e-05, 0.0003982677299063653, 0.00034049924579449, 0.0001293891400564462, 0.00014083391579333693, 0.0006008394993841648, 0.0001680492568993941]"
0.45204416,This image shows the country Bolivia,Bolivia,"[0.0010670504998415709, 0.009145129472017288, 0.000670950161293149, 0.0002503650030121207, 1.2785387298208661e-05, 0.00010583261610008776, 9.110400242207106e-06, 0.0006260817754082382, 0.00027269599377177656, 0.0003868170315399766, 0.00012756114301737398, 6.521377508761361e-05, 2.571502045611851e-05, 5.51502853340935e-06, 0.0001240016135852784, 1.2590817277668975e-05, 0.0010497303446754813, 0.0004099989018868655, 0.00020558435062412173, 0.00011274508142378181, 7.5841121542907786e-06, 0.048998571932315826, 0.0013233135687187314, 8.265780593319505e-07, 0.004095989745110273, 6.43282473902218e-05, 0.00016978390340227634, 0.0004155453643761575, 3.803930681556267e-08, 3.3723645174177364e-05, 2.1755564375780523e-05, 0.0026241946034133434, 0.0021975787822157145, 0.0012232721783220768, 1.960770896403119e-05, 5.789254828414414e-06, 0.0019256595987826586, 0.17492595314979553, 2.3775613954057917e-05, 7.879977783886716e-05, 0.001031828811392188, 4.157605872023851e-06, 1.3696424048248446e-06, 8.72506461746525e-06, 3.8366975786630064e-05, 5.556050018640235e-05, 1.6137970305862837e-05, 0.03648557513952255, 4.000018088845536e-05, 0.0007741333683952689, 4.9629320528765675e-06, 7.804649794707075e-05, 0.030910558998584747, 0.01207071915268898, 0.0009294208139181137, 2.917568281191052e-06, 0.021660199388861656, 2.9481854653568007e-05, 2.6763884307001717e-05, 3.993041445937706e-06, 5.1597591664176434e-05, 3.168834882671945e-05, 0.0005523097352124751, 0.00011237880971748382, 1.7310468365394627e-06, 0.11140410602092743, 4.023047040391248e-06, 3.3277898182859644e-05, 0.0009444820461794734, 0.45204415917396545, 6.649007445957977e-06, 1.1003464805980911e-06, 0.007491921074688435, 1.2632432117243297e-05, 0.0003601008793339133, 0.0017826772527769208, 0.00018695119069889188, 0.0005069487961009145, 8.08168806543108e-06, 3.792902498389594e-05, 0.0001527531276224181, 0.0001713820529403165, 6.203304110385943e-06, 0.00043578026816248894, 0.06341297924518585, 0.0016585411503911018, 0.0015730509767308831]"
0.9366031,This image shows the country Ireland,France,"[9.481731103733182e-05, 1.0967648904625094e-06, 1.681666253716685e-05, 0.033945124596357346, 0.00029059816733933985, 8.219330993597396e-06, 0.0002868184237740934, 4.528448698692955e-06, 0.0005136482650414109, 0.0007464107475243509, 0.0012083248002454638, 2.4380412924074335e-06, 0.0009414859814569354, 1.801905091269873e-05, 0.9366031289100647, 0.0009783185087144375, 3.164125155308284e-05, 0.0009160280460491776, 4.949623416905524e-06, 9.036941628437489e-05, 3.123779151792405e-06, 2.3173312001745217e-05, 0.00022622010146733373, 4.223194991936907e-05, 3.734257188625634e-05, 0.00017281033797189593, 0.0005323308287188411, 0.0019830921664834023, 1.4991722309787292e-05, 5.5707274441374466e-05, 5.070319093647413e-05, 4.007297320640646e-05, 0.002408152213320136, 3.13115342578385e-05, 0.0004673654621001333, 0.00013116835907567292, 2.590781878097914e-05, 3.299439049442299e-05, 3.3618780435062945e-05, 0.0002992462832480669, 0.000692712259478867, 1.7546440176374745e-06, 3.27483685396146e-05, 3.6150211144558853e-06, 5.065562800155021e-05, 1.3711465726373717e-05, 2.7684505766956136e-05, 1.2864592235928285e-06, 0.00030854580109007657, 2.7952398795605404e-07, 1.375269130221568e-05, 0.0016158227808773518, 0.00016445327491965145, 0.0001235149393323809, 1.016952182908426e-06, 0.00020757698803208768, 2.337720161449397e-06, 0.00015944130427669734, 4.3921063479501754e-05, 5.722650712414179e-06, 0.00026394997257739305, 4.820995854970533e-06, 5.7096251111943275e-05, 5.936606248724274e-05, 6.217046575329732e-06, 0.0004662827413994819, 0.00012441270519047976, 0.00170321820769459, 0.00011948322935495526, 5.452764980873326e-06, 0.00020373570441734046, 0.00011011217429768294, 0.007661094889044762, 7.319636642932892e-05, 1.0294240382791031e-05, 0.0009449364733882248, 1.8651877326192334e-05, 7.990145968506113e-05, 1.557228279125411e-05, 6.864447641419247e-05, 0.0008417787030339241, 2.005226633627899e-05, 6.846716132713482e-05, 3.2841739994182717e-06, 0.00016224864521063864, 0.00010317972191842273, 1.9820352463284507e-05]"
0.118035,This image shows the country Italy,France,"[0.007996536791324615, 0.0006385297165252268, 0.02476589009165764, 0.00573719060048461, 0.002071722876280546, 0.003234487259760499, 0.007557607721537352, 0.004909039009362459, 0.002182544209063053, 0.09927721321582794, 0.004973674193024635, 0.007848243229091167, 0.0052011930383741856, 7.715640094829723e-05, 0.0017579968553036451, 0.0008491961052641273, 0.003077017841860652, 0.0026501836255192757, 0.0012790102045983076, 0.01379894558340311, 0.0033672438003122807, 0.000690927729010582, 0.11803500354290009, 0.004066143650561571, 0.007364478427916765, 0.0003308733575977385, 0.0024614192079752684, 0.10757114738225937, 2.015570498770103e-05, 0.006848938297480345, 0.0008363048546016216, 0.0018151375697925687, 0.0066142939031124115, 0.073484867811203, 0.0019030425464734435, 0.013087799772620201, 0.00941108725965023, 0.037988871335983276, 0.0004717760602943599, 0.0007314931135624647, 0.007738662417978048, 3.409825512790121e-05, 7.65050936024636e-05, 0.00011912520130863413, 0.00043026547064073384, 0.007959832437336445, 0.006745816674083471, 0.004616746213287115, 0.00469732703641057, 0.0005944252479821444, 0.0003694687911774963, 0.006122357212007046, 0.0022783391177654266, 0.009790051728487015, 0.010539112612605095, 7.320468284888193e-05, 0.0007161922985687852, 0.001400047680363059, 0.01584569364786148, 0.0008300072513520718, 0.011443088762462139, 0.0013439957983791828, 0.05180315300822258, 0.0012067530769854784, 6.503928307211027e-05, 0.009987066499888897, 0.00010323476453777403, 0.016629982739686966, 0.0023841927759349346, 0.0006468703504651785, 0.006468743551522493, 0.00022471349802799523, 0.02243972010910511, 0.00031340622808784246, 0.010856770910322666, 0.0016993522876873612, 0.009128605015575886, 0.01232871226966381, 0.00031113994191400707, 0.00967555120587349, 0.0004602553090080619, 0.03710249066352844, 0.0076664830558001995, 0.0022796865087002516, 0.0014007501304149628, 0.07298339903354645, 0.031085198745131493]"
0.29211104,This image shows the country Norway,United Kingdom,"[0.005893218331038952, 0.006398138124495745, 0.003711988450959325, 0.06376857310533524, 0.00037136508035473526, 0.009536435827612877, 0.009449902921915054, 0.046885307878255844, 0.005912335589528084, 0.0008551743812859058, 0.001808913191780448, 0.01124224066734314, 0.010928656905889511, 5.04362142237369e-05, 0.01939478889107704, 2.710224907787051e-05, 0.012323400005698204, 0.0014280015602707863, 0.0006218601483851671, 0.005943156313151121, 0.0002172479871660471, 0.014889657497406006, 0.013247683644294739, 0.005457534454762936, 0.29211103916168213, 0.0003016828268300742, 0.004558271262794733, 0.008381864987313747, 0.00011341289791744202, 0.001149573945440352, 0.00011512915079947561, 0.008470160886645317, 0.007588823791593313, 0.018615853041410446, 0.004431641194969416, 0.006599739193916321, 0.017927397042512894, 0.006090003997087479, 0.0015831186901777983, 0.0004438346950337291, 0.006510991603136063, 6.815011875005439e-05, 0.0007118750363588333, 0.0002775958273559809, 0.0005700885667465627, 0.005914500914514065, 0.002290333854034543, 0.0018693410092964768, 0.0046383533626794815, 0.001239954843185842, 0.0005281757330521941, 0.028264230117201805, 0.009802309796214104, 0.005529001355171204, 0.0006789741455577314, 0.0007415188592858613, 0.0260801799595356, 0.0038574286736547947, 0.0007423028582707047, 5.534249794436619e-05, 0.022243870422244072, 0.0018448581686243415, 0.007717436645179987, 9.385371959069744e-05, 6.443923484766856e-05, 0.008403860032558441, 0.0003845173923764378, 0.027302511036396027, 0.004403473809361458, 0.03268636390566826, 0.012101858854293823, 0.00019521510694175959, 0.011934638023376465, 6.496309651993215e-05, 0.0007726726471446455, 0.06253255903720856, 0.0012903207680210471, 0.05693436786532402, 0.00012857309775426984, 0.0002570595243014395, 0.0006994642899371684, 0.004345958586782217, 0.0008332558209076524, 0.00715666962787509, 0.002929046517238021, 0.0016728787450119853, 0.0017900018719956279]"
0.22952375,This image shows the country Botswana,South Africa,"[0.09101292490959167, 0.00031376973493024707, 0.0002691232366487384, 0.0008576225372962654, 0.00039683360955677927, 0.00018941974849440157, 0.000825343478936702, 6.12783651376958e-06, 0.07585235685110092, 0.00337319471873343, 0.04502786323428154, 4.724473546957597e-05, 0.0020698262378573418, 0.22952374815940857, 0.00039329956052824855, 0.02253260649740696, 0.0008937070961110294, 0.03397390618920326, 0.0011446286225691438, 0.015635143965482712, 1.714396148599917e-06, 0.0037415283732116222, 0.0007119548390619457, 7.05433776602149e-05, 0.00016384692571591586, 0.0005583296879194677, 0.006477704271674156, 0.002771086059510708, 1.536473610030953e-05, 0.00042173158726654947, 0.0011894787894561887, 0.0037282926496118307, 0.07314670830965042, 0.00026037843781523407, 0.0017966334708034992, 0.0005314060254022479, 0.0013752059312537313, 0.020794745534658432, 0.0003952623519580811, 0.004902627319097519, 0.042640142142772675, 4.375080152385635e-06, 0.001308975974097848, 1.6615014828857966e-05, 0.00031318143010139465, 0.00011222213652217761, 0.0004228705365676433, 0.0003985600487794727, 0.0031641547102481127, 2.4530076188966632e-05, 0.00040991726564243436, 0.002083022380247712, 0.0048895347863435745, 0.059724628925323486, 1.6992282326100394e-05, 0.00022640889801550657, 0.007593815214931965, 0.005786432884633541, 0.0002780694339890033, 7.022923091426492e-05, 0.001158512313850224, 0.00017274750280193985, 0.0002891326730605215, 0.0003394122759345919, 0.0009607060928829014, 0.06999571621417999, 0.002603040775284171, 0.00027788602164946496, 0.09291533380746841, 0.005016123875975609, 0.0011091582709923387, 3.948198718717322e-05, 0.004805335775017738, 0.00036932347575202584, 0.0005963305593468249, 0.0009398306719958782, 0.00011823034583358094, 0.0010534682078287005, 0.0005068439058959484, 0.0037971739657223225, 0.023769598454236984, 0.0004184009740129113, 0.00039624288910999894, 1.1745461961254478e-05, 0.004081083461642265, 0.007254878059029579, 0.00012630477431230247]"
0.28071392,This image shows the country Germany,Germany,"[2.29727247642586e-05, 1.3360926459426992e-05, 0.007851065136492252, 0.03428007289767265, 2.6978283131029457e-05, 0.010474951937794685, 0.026071397587656975, 0.05758851394057274, 7.464402733603492e-05, 0.0008087806636467576, 0.00023783164215274155, 0.0015875468961894512, 0.004693148657679558, 1.036357772932206e-07, 0.006660012062638998, 2.4708264390937984e-05, 0.019788237288594246, 8.153739327099174e-05, 7.693372026551515e-06, 0.0001699381973594427, 0.006236629094928503, 1.5939349395921454e-05, 0.006907046306878328, 0.08657748252153397, 0.03492126986384392, 5.236199649516493e-05, 0.0004678631667047739, 0.036357976496219635, 0.0011369514977559447, 0.0028366472106426954, 0.000107029547507409, 2.8281303457333706e-05, 0.00035597430542111397, 0.012816616334021091, 0.003780780825763941, 0.030766699463129044, 0.0009859314886853099, 0.00024730389122851193, 8.570688078179955e-05, 2.585386755526997e-05, 0.0016834716079756618, 2.0964231225661933e-05, 7.129014193196781e-06, 0.00017792833386920393, 4.9305454012937844e-05, 0.05531318113207817, 0.010501799173653126, 0.00036408318555913866, 0.0007083122036419809, 8.30811677587917e-06, 1.2608546057890635e-05, 0.02693754993379116, 0.0009387210011482239, 9.160137415165082e-05, 0.0006047236383892596, 7.682949944864959e-05, 2.5147758151433663e-06, 0.00026379546034149826, 0.0013713232474401593, 2.710878470679745e-05, 0.28071391582489014, 7.593687041662633e-05, 0.0012584858341142535, 3.2537489460082725e-05, 6.400294296327047e-06, 0.0002836056228261441, 3.817122342297807e-05, 0.01948375441133976, 7.729008757451084e-06, 1.5916535630822182e-05, 0.03089630790054798, 5.9339803556213155e-05, 0.0012553236447274685, 7.807348447386175e-05, 0.001072151237167418, 0.0022476266603916883, 0.04371662065386772, 0.05463259667158127, 7.521077804995002e-06, 0.00026535731740295887, 0.00010801599273690954, 0.0059505789540708065, 0.033898863941431046, 0.028130872175097466, 0.00012835634697694331, 0.0007579842349514365, 0.0005428819567896426]"
0.25236353,This image shows the country France,Poland,"[2.175156623707153e-05, 1.8527123756939545e-05, 0.009316783398389816, 0.05024448409676552, 5.340823554433882e-05, 0.02905144914984703, 0.07288671284914017, 0.0028092009015381336, 5.022438199375756e-05, 0.0007581338286399841, 2.0409244825714268e-05, 0.0002880604879464954, 0.0018459735438227654, 1.125970470639004e-06, 0.021986057981848717, 0.000623233849182725, 0.017142726108431816, 0.00032282661413773894, 1.257240364793688e-05, 0.00011194360558874905, 0.0006160105695016682, 2.5853099941741675e-05, 0.006258333567529917, 0.011968144215643406, 0.02436756156384945, 1.1859349797305185e-05, 0.0006849821656942368, 0.25236353278160095, 5.256725671642926e-06, 0.006964452564716339, 0.00020669928926508874, 1.649871228437405e-05, 0.0006911516538821161, 0.0027336517814546824, 0.01613832265138626, 0.05245918780565262, 0.0015265904366970062, 0.0002854270569514483, 4.084849206265062e-05, 8.864184565027244e-06, 0.00046757367090322077, 2.4222643446591974e-07, 4.7458073822781444e-05, 2.8979554826946696e-06, 4.693389928434044e-05, 0.009015163406729698, 0.004960958380252123, 0.0002755022142082453, 0.0004212324565742165, 8.944221576712152e-07, 8.05027229944244e-05, 0.04069427400827408, 0.00038428197149187326, 0.00018759045633487403, 6.227772973943502e-05, 1.5885718312347308e-05, 1.7028226011461811e-06, 0.0003190448915120214, 0.0007509137503802776, 8.970964699983597e-06, 0.03344406932592392, 1.0523527635086793e-05, 0.00018573553825262934, 0.0001426712842658162, 3.4877959933510283e-06, 0.0009960179449990392, 7.636759983142838e-05, 0.10825943201780319, 1.191776118503185e-05, 1.417668227077229e-05, 0.07495836913585663, 1.9047907699132338e-05, 0.0007578692748211324, 0.00014538397954311222, 0.00021147435472812504, 0.005378889851272106, 0.007141681853681803, 0.0925494059920311, 7.699900743318722e-05, 0.00014528694737236947, 0.0001412384444847703, 0.0025398433208465576, 0.027491092681884766, 0.0015523293986916542, 9.363734716316685e-05, 0.0007888157851994038, 0.00018119090236723423]"
0.55472326,This image shows the country Philippines,Philippines,"[0.00015490413352381438, 0.0001042863295879215, 0.0008108937181532383, 0.0002303996152477339, 0.002814561827108264, 6.317364022834226e-05, 0.00021665022359229624, 0.0002790979924611747, 0.0013278878759592772, 0.0006282784161157906, 0.1374734342098236, 0.00047031024587340653, 0.0007897876785136759, 1.2145971595600713e-05, 0.00035399929038248956, 0.00043606816325336695, 0.0015115084825083613, 0.0002800733200274408, 0.0006279645022004843, 0.002371333073824644, 9.17480792850256e-05, 0.0005183863104321063, 0.00837752502411604, 0.00010498303890926763, 0.0002848340373020619, 0.010667259804904461, 0.5547232627868652, 0.0038727065548300743, 0.003975297324359417, 0.0005178645369596779, 0.017490992322564125, 0.02057376317679882, 0.007466318551450968, 0.005729387514293194, 5.253105337033048e-05, 0.00020170040079392493, 0.006815388798713684, 0.013296602293848991, 0.0013470277190208435, 0.00512092188000679, 0.017810067161917686, 0.0020537918899208307, 0.0015358150703832507, 0.0005484332796186209, 6.432300142478198e-05, 9.969269740395248e-05, 0.00017944737919606268, 0.0010399636812508106, 0.02527104876935482, 7.818271114956588e-05, 0.0010140474187210202, 0.00015841008280403912, 0.0026806325186043978, 0.038767289370298386, 0.0009815109660848975, 0.0001813754061004147, 1.0315881809219718e-05, 4.237768007442355e-05, 0.0014656806597486138, 0.0007745487382635474, 0.0003108471864834428, 0.011784316040575504, 0.019404906779527664, 0.0009024579776450992, 0.00024679783382453024, 0.014493408612906933, 9.235450852429494e-05, 0.00033152493415400386, 0.00023265398340299726, 0.001796190277673304, 0.00022035976871848106, 0.00023747672094032168, 0.0013313749805092812, 0.00011253287084400654, 0.0005737827159464359, 5.7400571677135304e-05, 0.00019280702690593898, 0.0002850829914677888, 0.0006800932460464537, 0.0038459859788417816, 0.029110385105013847, 0.0018722614040598273, 8.667202928336337e-05, 0.000387093226891011, 0.0013193144695833325, 0.0015151859261095524, 0.001634423853829503]"
