Probabilities,predicted labels,label
0.28783697,Brazil,Ghana
0.21644124,Costa Rica,Taiwan
0.09402677,Singapore,New Zealand
0.17792994,Denmark,Denmark
0.4823144,Australia,Botswana
0.38303706,Malta,Italy
0.28646946,Sweden,Sweden
0.060174104,Brazil,Brazil
0.8824611,United Kingdom,United Kingdom
0.7022602,France,France
0.13695732,France,Italy
0.23322228,Philippines,France
0.11726425,Serbia,Russia
0.58428276,France,France
0.24918136,Thailand,Russia
0.49163288,Finland,Sweden
0.2250663,Chile,Chile
0.22245948,Puerto Rico,Taiwan
0.5104449,United Kingdom,France
0.924062,Italy,Italy
0.11781252,Italy,Switzerland
0.16610773,Canada,United States
0.23667675,Colombia,Brazil
0.29910585,Botswana,South Africa
0.12010187,Argentina,Brazil
0.20089984,Argentina,Australia
0.64810985,Ireland,United Kingdom
0.2060354,Greece,Bolivia
0.3273662,United States,United States
0.30273116,South Africa,South Africa
0.30960816,Portugal,Spain
0.23086137,Italy,Portugal
0.4279034,France,France
0.18931948,Tunisia,Spain
0.3879012,Ireland,United Kingdom
0.19605191,Canada,Russia
0.22087756,Japan,Japan
0.6528605,Australia,Australia
0.31028762,Kyrgyzstan,Jordan
0.17092381,Canada,United States
0.5625881,Uganda,Uganda
0.122616075,Uruguay,Brazil
0.2967233,Botswana,South Africa
0.118710525,Spain,Spain
0.43999916,France,Belgium
0.2025053,Canada,Estonia
0.686855,Italy,Italy
0.14725633,Finland,France
0.6324091,Australia,Australia
0.115522794,Belgium,Spain
0.25680658,Denmark,Russia
0.49812517,New Zealand,United Kingdom
0.60881364,Philippines,Indonesia
0.4913361,Finland,Finland
0.845349,Japan,Japan
0.52571565,Singapore,Nigeria
0.77850634,Australia,Australia
0.19482848,Puerto Rico,Brazil
0.49868846,Thailand,Thailand
0.930478,United Kingdom,United Kingdom
0.8071201,Israel,Tunisia
0.22940795,Belgium,Denmark
0.34391788,Latvia,Finland
0.15535162,Denmark,Netherlands
0.35689095,Finland,Sweden
0.4276649,South Africa,Spain
0.20188917,Israel,Spain
0.21254386,Slovakia,Romania
0.22126725,Puerto Rico,Spain
0.1811899,Uruguay,Bolivia
0.13294107,Costa Rica,Japan
0.17148179,Estonia,Spain
0.38194668,Indonesia,Nigeria
0.1693177,Portugal,Spain
0.18464385,Chile,Spain
0.9348174,Japan,Japan
0.33217832,Thailand,Philippines
0.66791445,Japan,Japan
0.31271198,Chile,Jordan
0.31478435,Ireland,Belgium
0.20048946,Brazil,Thailand
0.7870328,Australia,Australia
0.15064488,United States,Israel
0.33825585,Kyrgyzstan,Tunisia
0.5506206,Puerto Rico,Guatemala
0.34925687,Spain,Turkey
0.6071781,New Zealand,Australia
0.8920791,Australia,Australia
0.3217283,South Africa,South Africa
0.38982767,Iceland,Canada
0.51087457,Puerto Rico,Brazil
0.256837,Sweden,Poland
0.8130776,France,France
0.3251323,United States,United States
0.15460746,Uganda,Indonesia
0.44694114,Japan,Japan
0.16411448,South Africa,South Africa
0.28180408,Latvia,Estonia
0.089220904,Uruguay,United States
0.1495075,Puerto Rico,Brazil
0.17262687,Australia,Brazil
0.10871311,Colombia,Japan
0.4121587,Finland,Finland
0.31757188,Sweden,Sweden
0.26940265,Australia,United States
0.33566445,Sweden,Norway
0.5282341,Belgium,Japan
0.14907272,South Africa,Russia
0.5446012,Germany,Germany
0.27654025,Iceland,South Africa
0.15863617,Argentina,Argentina
0.07952593,Bulgaria,Thailand
0.5993984,Mexico,Mexico
0.5045236,Finland,Finland
0.30872342,Norway,Finland
0.52310795,Uganda,Kenya
0.34266472,Russia,Russia
0.31123734,France,France
0.5698273,Australia,United States
0.35304546,Australia,Japan
0.34182104,Spain,Spain
0.48995587,Ireland,United Kingdom
0.24222697,United Kingdom,Russia
0.8822335,Ireland,Taiwan
0.11512427,Portugal,United States
0.18322612,United States,United States
0.42733857,Norway,Finland
0.56298864,Denmark,Norway
0.86124665,Ireland,Ireland
0.11094576,Russia,France
0.11823957,Belgium,United States
0.34768343,Ireland,France
0.37755165,Finland,Finland
0.18210162,Canada,Russia
0.6689265,New Zealand,New Zealand
0.21729732,France,France
0.36253133,United Kingdom,Sweden
0.18544045,Costa Rica,Brazil
0.19132666,Puerto Rico,Guatemala
0.53976357,Spain,Spain
0.7078074,France,France
0.43528324,Netherlands,Brazil
0.28294063,South Africa,Spain
0.20016044,Italy,Japan
0.95224965,Japan,Japan
0.983186,Japan,Japan
0.34709626,Switzerland,Italy
0.13863075,Taiwan,India
0.28295776,Belgium,Netherlands
0.19429941,Serbia,Switzerland
0.124332555,Estonia,Poland
0.17663038,Costa Rica,Japan
0.14590047,Ireland,United States
0.78322715,Australia,Australia
0.26818424,Mexico,United States
0.46075755,Russia,Russia
0.26320705,New Zealand,Italy
0.19260713,Puerto Rico,Japan
0.63231546,United Arab Emirates,Israel
0.15560895,Canada,United States
0.5906372,Canada,United States
0.18629968,Uganda,Brazil
0.30129305,Finland,Canada
0.43505576,United Kingdom,United Kingdom
0.35608622,United Arab Emirates,Hong Kong
0.5721856,United Kingdom,United Kingdom
0.21798648,Sweden,Russia
0.13004474,Portugal,South Korea
0.32927275,Latvia,Estonia
0.9034342,Australia,Australia
0.1980664,Eswatini,South Africa
0.18097733,Russia,Russia
0.084205486,Puerto Rico,Thailand
0.16032776,Argentina,Australia
