Probabilities,predicted labels,label
0.16390909,Uruguay,Brazil
0.32303736,Eswatini,South Africa
0.47220773,Norway,Norway
0.35556063,Sweden,Finland
0.3356163,United States,United States
0.17031689,Argentina,Uruguay
0.7979906,United Kingdom,United Kingdom
0.7669184,Japan,Japan
0.89287776,United Kingdom,United Kingdom
0.7027605,Japan,Japan
0.5208228,Italy,Poland
0.8819029,South Korea,South Korea
0.9054085,United Kingdom,United Kingdom
0.9825586,Japan,Japan
0.2564192,Puerto Rico,Japan
0.8416818,France,France
0.5421834,Ireland,France
0.24487287,Finland,Spain
0.44448915,Italy,Spain
0.85775465,Australia,Australia
0.35502225,United States,United States
0.15508369,Portugal,United States
0.2184185,Belgium,Estonia
0.1282603,South Africa,Colombia
0.3794398,Colombia,Bangladesh
0.39008674,United Kingdom,France
0.8567668,Ireland,United Kingdom
0.43159103,United States,United States
0.46459812,Costa Rica,Brazil
0.18666735,Mexico,Colombia
0.3392979,Japan,Japan
0.5546395,Singapore,Singapore
0.26012608,Latvia,Finland
0.76323205,Philippines,Philippines
0.26649028,Belgium,United Kingdom
0.69181806,Lesotho,South Africa
0.11263505,Canada,Kyrgyzstan
0.58444864,Netherlands,Australia
0.30647984,Uruguay,United States
0.32053113,Lesotho,Lesotho
0.4047939,Canada,United States
0.2533379,Philippines,Japan
0.3937893,Australia,Argentina
0.11530076,Philippines,Australia
0.41415742,United Kingdom,United Kingdom
0.61665636,Japan,Japan
0.3542414,Colombia,Colombia
0.08534826,Norway,Sweden
0.48549798,South Africa,South Africa
0.7226198,Finland,Sweden
0.22058354,Argentina,Uruguay
0.8179885,Australia,Australia
0.32023805,Austria,Switzerland
0.27256554,Spain,Israel
0.2515234,Denmark,Japan
0.34008953,Philippines,Singapore
0.14983891,Latvia,Finland
0.38671628,Canada,Romania
0.40473464,Japan,Japan
0.1421571,Puerto Rico,France
0.3236571,Puerto Rico,United States
0.285607,Puerto Rico,United States
0.73901016,Ireland,Denmark
0.1516982,France,France
0.2231206,Finland,Lithuania
0.09264867,Bulgaria,Italy
0.9761997,Japan,Japan
0.4649409,United Kingdom,Ireland
0.52000713,Norway,Sweden
0.24360403,Russia,Poland
0.49969846,Belgium,United States
0.14430448,Ireland,Japan
