Probabilities,Predicted labels,label,All-Probs
0.16551098,South Africa,Australia,"[0.02289509028196335, 0.008657041937112808, 0.012020991183817387, 0.002387632615864277, 0.0018662875518202782, 0.0017483460251241922, 0.002299371873959899, 1.2251568477950059e-05, 0.02426260896027088, 0.021060187369585037, 0.0016802875325083733, 0.0015499208820983768, 5.031124601373449e-05, 0.02034863829612732, 0.0024999373126775026, 0.003899950999766588, 0.008415086194872856, 0.013726099394261837, 0.0020956196822226048, 0.002991622081026435, 0.00014895461208652705, 0.02004363387823105, 0.003110510064288974, 2.586133632576093e-05, 2.2207585061551072e-05, 0.000412415130995214, 0.029606753960251808, 0.008254952728748322, 2.539999286454986e-06, 0.010714882984757423, 0.0008684589411132038, 0.003800072940066457, 0.09846008569002151, 0.004081800114363432, 0.0016967251431196928, 0.014244926162064075, 0.0006923984619788826, 0.007213045377284288, 0.002168386010453105, 0.0061866845935583115, 0.019742298871278763, 6.794988394176471e-07, 0.008282789029181004, 0.00012512960529420525, 0.003124638693407178, 0.0006074697012081742, 0.015391250140964985, 0.0038157901726663113, 0.00039885673322714865, 2.74664671451319e-05, 0.001978978980332613, 0.0016321510775014758, 0.008022673428058624, 0.012027918361127377, 0.00011061136319767684, 0.006527116522192955, 0.010921735316514969, 0.08382634073495865, 0.0009037264389917254, 0.004028709605336189, 0.0013590212911367416, 0.00033768886351026595, 8.2515281974338e-05, 0.0016527894185855985, 0.0008810220751911402, 0.11761540174484253, 0.001178175793029368, 0.0033146971836686134, 0.16551098227500916, 0.022026056423783302, 0.007445817347615957, 0.001749219954945147, 0.031207211315631866, 0.00029249407816678286, 0.003456634934991598, 0.00029813277069479227, 0.007800069637596607, 0.001119308522902429, 0.0025131467264145613, 0.006114175543189049, 0.059200555086135864, 0.005145981442183256, 0.0031248354353010654, 4.254105806467123e-05, 0.0023209182545542717, 0.005377474240958691, 0.0011141349095851183]"
0.39659882,United Kingdom,United Kingdom,"[0.0004635129007510841, 2.7566911739995703e-05, 0.0120534747838974, 0.39659881591796875, 0.0009446180192753673, 0.0008849762380123138, 0.003071996383368969, 0.0001367311633657664, 0.00034833309473469853, 0.01112139318138361, 2.854829108400736e-05, 0.0013888124376535416, 0.0007276672986336052, 0.00017634556570556015, 0.11110308766365051, 0.001028666039928794, 0.003712474601343274, 0.0018914688844233751, 0.00287977559491992, 0.0023726823274046183, 0.0011887982254847884, 0.0015088707441464067, 0.025186369195580482, 0.000658504490274936, 3.455153637332842e-05, 9.688166755950078e-05, 0.0008687684894539416, 0.10995939373970032, 3.3528874610055937e-06, 0.015874303877353668, 0.0001968478027265519, 0.00013783272879663855, 0.002913710428401828, 0.011361895129084587, 0.018364636227488518, 0.01641673967242241, 0.0001643527066335082, 0.0008578154956921935, 0.00012010821956209838, 0.0001474589080316946, 0.0011925044236704707, 6.067396611797449e-07, 0.00034619501093402505, 5.9745383623521775e-05, 0.0011593675008043647, 0.0010157959768548608, 0.023481562733650208, 0.0001457623584428802, 0.00036921779974363744, 1.5938780052238144e-05, 0.0005315843736752868, 0.007052917964756489, 0.000475757202366367, 0.00048647591029293835, 0.00020616805704776198, 0.0005394368199631572, 9.092909749597311e-06, 0.00420160498470068, 0.0010673791402950883, 0.0016905417433008552, 0.0112220523878932, 0.00018932545208372176, 7.374137203441933e-05, 0.0011995923705399036, 0.00020101378322578967, 0.0022498236503452063, 0.0002935945231001824, 0.07476771622896194, 0.0014908709563314915, 7.73070496506989e-05, 0.012884761206805706, 0.002502966206520796, 0.0048197004944086075, 0.0005720204208046198, 0.007063970901072025, 2.1830714103998616e-05, 0.021016962826251984, 0.003990264609456062, 0.0006061350577510893, 0.0020323293283581734, 0.0015786400763317943, 0.007683636154979467, 0.03394022211432457, 0.00046456794370897114, 0.0002644237829372287, 0.005179904866963625, 0.002542871981859207]"
0.18301217,Peru,Peru,"[0.00404581893235445, 0.0053878724575042725, 5.8536974393064156e-05, 0.000557178573217243, 0.0009423848823644221, 7.732262019999325e-05, 2.093819057336077e-05, 2.7841502969749854e-07, 0.00038658949779346585, 0.001175163546577096, 0.00045755045721307397, 0.00028875350835733116, 6.85063932905905e-05, 0.03522923216223717, 1.0603513146634214e-05, 0.01847340539097786, 0.0011335114249959588, 0.015558125451207161, 0.0017260134918615222, 0.006966948509216309, 1.537383695904282e-07, 0.18301217257976532, 0.0003077730943914503, 9.201168609251908e-07, 1.797617755983083e-06, 0.00018635540618561208, 0.0017325903754681349, 0.0005447118892334402, 7.268932478154966e-08, 0.00014648059732280672, 9.170561679638922e-05, 0.008385634049773216, 0.005475517362356186, 0.0003306101425550878, 0.0001344540505670011, 2.701645644265227e-05, 0.00010413552081445232, 0.06510258466005325, 0.00023772926942911, 0.00010138830839423463, 0.001892930711619556, 2.3013433292362606e-07, 0.002454484347254038, 2.405608211120125e-05, 0.0038456947077065706, 1.0250939794786973e-06, 4.295754115446471e-05, 0.004816980566829443, 0.0003286071587353945, 3.372908031451516e-05, 0.09812691062688828, 8.023963891901076e-05, 0.0030079511925578117, 0.174965500831604, 2.980138333441573e-06, 0.0004118467040825635, 0.009633469395339489, 0.0007449263357557356, 6.146870418888284e-06, 0.011618276126682758, 0.00016174325719475746, 0.00044929844443686306, 0.0001829267421271652, 0.025152187794446945, 0.07947802543640137, 0.04212062433362007, 0.0024813858326524496, 2.002395922318101e-05, 0.07447437942028046, 0.06819180399179459, 9.281563689000905e-05, 7.458771142410114e-05, 4.529421130428091e-05, 0.002642565406858921, 0.0025541444774717093, 7.362448286585277e-06, 5.672840416082181e-05, 0.000494089734274894, 0.0005447004223242402, 0.018275534734129906, 0.006420629099011421, 6.05576642556116e-05, 6.0767320974264294e-05, 8.495799761476519e-07, 0.0012049423530697823, 0.004083395469933748, 0.00014122978609520942]"
0.114341095,Ireland,United Kingdom,"[0.0012096916325390339, 0.0007065213285386562, 0.004086913075298071, 0.0976225808262825, 0.001503084204159677, 0.039855923503637314, 0.017910176888108253, 0.000429362989962101, 0.0010451989946886897, 0.008599331602454185, 0.00032723642652854323, 0.008681932464241982, 0.00029646861366927624, 0.0006142592174001038, 0.11434109508991241, 0.0006323608686216176, 0.031202170997858047, 0.001787842600606382, 0.0010900445049628615, 0.003354917047545314, 0.0021621924825012684, 0.0007394217536784708, 0.010438029654324055, 0.035281240940093994, 0.0011184021132066846, 0.0004412216367200017, 0.001148774172179401, 0.02667010761797428, 0.0004817147273570299, 0.0031031579710543156, 0.0001345036580460146, 0.0002803238166961819, 0.008767015300691128, 0.014780187048017979, 0.09045849740505219, 0.03067047707736492, 0.011416190303862095, 0.0015268474817276, 0.000204984491574578, 0.0005168350180611014, 0.001781470375135541, 5.6804889027262107e-05, 0.00017251813551411033, 0.0004650027258321643, 0.000361334445187822, 0.005472702439874411, 0.03171318396925926, 0.0009754988714121282, 0.004357372410595417, 4.125717168790288e-05, 0.0003564456128515303, 0.03037097118794918, 0.0013597506331279874, 0.0008231588872149587, 0.0005677707958966494, 0.0002809109864756465, 0.000589909846894443, 0.002292113145813346, 0.0002488780883140862, 0.0007562942337244749, 0.020897185429930687, 0.0023013828322291374, 2.7684967790264636e-05, 0.000384922546800226, 0.004900106694549322, 0.006813799496740103, 0.0009896405972540379, 0.09551770985126495, 0.0031292149797081947, 6.38689161860384e-05, 0.09422805905342102, 0.0008566814940422773, 0.009006042964756489, 0.0008362732478417456, 0.0014790332643315196, 0.0005063138669356704, 0.02881043218076229, 0.024986863136291504, 0.00013859313912689686, 0.003599231829866767, 0.0009351696935482323, 0.007232460658997297, 0.027729667723178864, 0.0012161671184003353, 0.0002567729097791016, 0.003182114101946354, 0.0012940181186422706]"
0.14568551,Argentina,United States,"[0.02758445404469967, 0.00024118351575452834, 0.00019483061623759568, 0.0020345153752714396, 0.002033541677519679, 0.0004758998693432659, 0.0011510381009429693, 2.3128952307160944e-05, 0.019119368866086006, 0.004689882509410381, 0.01666930876672268, 0.0004029925912618637, 0.0016906793462112546, 0.08223722875118256, 0.00013328554632607847, 0.02610214427113533, 0.006774433422833681, 0.025868602097034454, 0.017489690333604813, 0.051699940115213394, 7.376580470008776e-05, 0.005941210780292749, 0.0013163910480216146, 0.00034469980164431036, 1.2299401532800402e-05, 0.000693788577336818, 0.0010373416589573026, 0.005406161304563284, 0.000927290937397629, 0.0012745861895382404, 9.631009743316099e-05, 0.035463280975818634, 0.07414834201335907, 0.0012607224052771926, 0.0015560436295345426, 0.0008859552908688784, 0.020176520571112633, 0.058800775557756424, 4.032099241157994e-05, 0.005817769095301628, 0.024776680395007133, 0.00031918520107865334, 0.0023906880524009466, 0.00014770962297916412, 0.001501620514318347, 9.692041930975392e-05, 0.004083416424691677, 0.000720195472240448, 0.0021877556573599577, 0.00027629471151158214, 0.00018042272131424397, 0.0027785254642367363, 0.011206837370991707, 0.12011200189590454, 0.000674388196785003, 0.0003811939968727529, 0.0013271914795041084, 0.005117318127304316, 0.0011361211072653532, 0.002645735628902912, 0.001835232600569725, 0.0014470320893451571, 0.0001037083929986693, 0.00048421407700516284, 0.00133738131262362, 0.14568550884723663, 0.005831633694469929, 7.317988638533279e-05, 0.07788693159818649, 0.015265373513102531, 0.0005381015944294631, 0.00028755434323102236, 0.0007602950790897012, 0.0008876323117874563, 0.005682372022420168, 3.0701123705512146e-06, 0.0007523989770561457, 0.010005587711930275, 0.0005904346471652389, 0.00987386517226696, 0.02444588392972946, 0.0016823415644466877, 0.000779164198320359, 2.203430085501168e-05, 0.007023956626653671, 0.002358796540647745, 0.00040634890319779515]"
0.283864,United States,United States,"[0.005900799296796322, 0.0023670336231589317, 0.0005054550128988922, 0.010508524253964424, 0.004529118072241545, 0.002685220679268241, 0.0018311998574063182, 0.00015424506273120642, 0.0016923366347327828, 0.006850911770015955, 0.06434083729982376, 0.007029969710856676, 0.013016724959015846, 0.0018047604244202375, 0.0049942550249397755, 0.01599878817796707, 0.01183422189205885, 0.016959145665168762, 0.03279196098446846, 0.28386399149894714, 0.00015385575534310192, 0.0066197593696415424, 0.0012126819929108024, 0.0005824157269671559, 0.0006946952198632061, 0.0008974398951977491, 0.0027600869070738554, 0.010426507331430912, 2.1449193809530698e-05, 0.0005267703090794384, 5.5362928833346814e-05, 0.013986045494675636, 0.04707949981093407, 0.0028299225959926844, 0.0015410413034260273, 0.0016544554382562637, 0.07218804955482483, 0.027204059064388275, 5.6794859119690955e-05, 0.019594872370362282, 0.0026609369087964296, 1.925772630784195e-05, 0.0006502238684333861, 9.51130423345603e-05, 0.0005850762245245278, 0.00020876043708994985, 0.0022486925590783358, 0.0023695454001426697, 0.034291233867406845, 0.0004899145569652319, 0.0010627807350829244, 0.011762929148972034, 0.004275591112673283, 0.01305023580789566, 0.0018296323250979185, 0.0020015856716781855, 0.000924987718462944, 0.015876343473792076, 0.0006734449998475611, 0.012387830764055252, 0.0030306107364594936, 0.020281223580241203, 0.0005441717221401632, 0.0011635486735031009, 0.0016151099698618054, 0.029281601309776306, 0.020880047231912613, 0.0009418984409421682, 0.0036272734869271517, 0.003067867597565055, 0.004487575963139534, 4.092774179298431e-05, 0.011222082190215588, 0.0008151311194524169, 0.003724364098161459, 0.0009873600210994482, 0.003927070647478104, 0.017591115087270737, 0.0010070903226733208, 0.02013729326426983, 0.0240895114839077, 0.004057796206325293, 0.0014341706410050392, 7.76412125560455e-05, 0.011423834599554539, 0.0025563978124409914, 0.0007779178558848798]"
0.1407679,South Korea,Japan,"[0.008400999009609222, 0.002822023117914796, 0.006056670565158129, 0.003371610539034009, 0.00041541800601407886, 0.0008230400853790343, 0.00022807314235251397, 0.0003457962884567678, 0.005043548997491598, 0.0393279492855072, 0.022959182038903236, 0.00555060338228941, 5.8045523473992944e-05, 0.00013177497021388263, 0.0021771329920738935, 0.00021275992912705988, 0.0034812854137271643, 6.366584420902655e-05, 0.00022707566677127033, 0.002595122205093503, 0.006137351971119642, 0.0009266174747608602, 0.011724255979061127, 0.0018371311016380787, 0.0048011005856096745, 0.0836431011557579, 0.047935910522937775, 0.021273985505104065, 0.00017535804363433272, 0.0032574350479990244, 0.023681659251451492, 0.0026754483114928007, 0.0018133018165826797, 0.018730197101831436, 0.001675453851930797, 0.0028937985189259052, 0.0005139981512911618, 0.017323128879070282, 0.0028717389795929193, 0.02936764806509018, 0.016462543979287148, 0.00212896429002285, 0.0023531082551926374, 0.01273437775671482, 0.0007612282643094659, 0.0025867114309221506, 0.006725229788571596, 0.0010286676697432995, 0.00596079183742404, 0.0007894668960943818, 3.228410059818998e-05, 0.0007723137969151139, 0.00783755537122488, 0.004515423905104399, 0.01942627504467964, 0.007598389871418476, 0.01957031339406967, 0.004182676784694195, 0.00867832824587822, 0.0019270052434876561, 0.0034123954828828573, 0.140767902135849, 0.0009801079286262393, 0.0005603500176221132, 0.0002765966346487403, 0.0026668328791856766, 0.0007753262179903686, 0.0032647745683789253, 0.10725144296884537, 0.00212568580172956, 0.000630363414529711, 0.0005603361059911549, 0.06354643404483795, 0.0001271327491849661, 0.006461178418248892, 0.00030400167452171445, 0.03818235546350479, 0.004126605112105608, 0.012448239140212536, 0.009047990664839745, 0.056261345744132996, 0.0038983565755188465, 0.0007503247470594943, 0.0017206351039931178, 0.0019275749800726771, 0.02212819643318653, 0.0021754808258265257]"
0.43736476,Russia,Russia,"[0.00024345252313651145, 0.015529471449553967, 0.009450159966945648, 5.8974987041438e-05, 0.0008322666399180889, 0.020821912214159966, 0.007205198984593153, 1.678198532317765e-05, 1.3135802873875946e-05, 0.0007300661527551711, 5.807739216834307e-05, 0.012600014917552471, 1.882122887764126e-05, 3.3744559914339334e-05, 1.8919812646345235e-05, 0.0006434755050577223, 0.43736475706100464, 0.0004971018061041832, 0.000259758613537997, 9.505249909125268e-05, 0.00010395581921329722, 0.00020821255748160183, 0.0002882948028855026, 0.00023611218784935772, 0.00014963443391025066, 7.246911991387606e-05, 4.518656714935787e-05, 0.0006314365309663117, 4.000985427410342e-06, 0.08465887606143951, 1.8560702301329002e-05, 5.633844557451084e-05, 0.003833416849374771, 0.14298024773597717, 0.00016265915473923087, 0.06588928401470184, 0.0016552892047911882, 0.0015076122945174575, 9.06792683963431e-06, 1.4672168617835268e-05, 0.000711487140506506, 2.5951383577194065e-05, 3.830204514088109e-05, 2.036341538769193e-05, 2.7890402634511702e-05, 0.0008072868804447353, 0.007407901342958212, 0.01315146591514349, 0.0008000594098120928, 1.1571804861887358e-05, 0.00017889983428176492, 0.00045549854985438287, 0.0002594238903839141, 0.00022586174600291997, 0.001214688178151846, 2.0270643290132284e-05, 7.923715747892857e-05, 0.00027439900441095233, 0.00015512551181018353, 0.00042338902130723, 0.00046790315536782146, 0.005569849628955126, 0.00014797889161854982, 0.0003858863201458007, 6.051926902728155e-05, 0.0019611171446740627, 0.00021676339383702725, 0.00046578928595408797, 0.0002483214484527707, 0.0004920859937556088, 0.09903158992528915, 1.5910549336695112e-05, 8.927001545089297e-06, 4.021998029202223e-05, 0.00475406926125288, 0.0003088477533310652, 0.015777936205267906, 0.004590870812535286, 1.953767605300527e-05, 0.0010326873743906617, 3.1760780984768644e-05, 0.016318511217832565, 0.008738669566810131, 0.000131438544485718, 0.00010469884000485763, 0.00015256417100317776, 0.003619948634877801]"
0.3695733,Slovakia,Czech Republic,"[6.612842116737738e-05, 6.166619186842581e-06, 0.009689428843557835, 0.0021072053350508213, 3.280645250924863e-05, 0.006422867067158222, 0.012658385559916496, 0.02272535301744938, 1.7057736840797588e-05, 0.005340875592082739, 2.735971747824806e-06, 0.000490568985696882, 0.0003426821203902364, 2.210823822679231e-06, 0.00013859612226951867, 9.218147170031443e-06, 0.004555198363959789, 0.00010375044803367928, 0.0004693299124483019, 0.00016894988948479295, 0.03332560509443283, 8.896086910681333e-06, 0.0074918391183018684, 0.022386133670806885, 0.0010629072785377502, 2.5079455099330517e-06, 4.662977153202519e-05, 0.11049462854862213, 1.6249997543127392e-06, 0.000766496523283422, 5.55836595594883e-06, 5.154285190656083e-06, 1.5724894183222204e-05, 0.0025371541269123554, 0.0019198404625058174, 0.02958618476986885, 5.1837814680766314e-05, 5.935327862971462e-05, 3.2735740660427837e-06, 1.0556015695328824e-05, 0.0001997017825488001, 5.900699306948809e-08, 3.092572342211497e-06, 7.815315257175826e-06, 2.3006532501312904e-05, 0.030997008085250854, 0.07194453477859497, 1.670675010245759e-05, 0.00012050996883772314, 2.525574700484867e-06, 1.4353831829794217e-06, 0.028240220621228218, 3.2316380384145305e-05, 7.675916094740387e-06, 0.0013764831237494946, 6.672325980616733e-05, 3.316302127132076e-06, 0.0008205477497540414, 0.004918133839964867, 4.4827076635556296e-05, 0.0301884263753891, 1.0466997991898097e-05, 2.957282413262874e-05, 1.3512852092389949e-05, 2.6955126486427616e-06, 7.03458281350322e-05, 1.450655054213712e-05, 0.03333698585629463, 0.00012356536171864718, 3.774420292756986e-06, 0.02708112820982933, 1.6488654637214495e-06, 0.00010354306868975982, 5.327457984094508e-06, 0.0009286698768846691, 8.222284668590873e-05, 0.36957329511642456, 0.03430552035570145, 4.213660940877162e-05, 9.524782217340544e-05, 2.013136509049218e-05, 0.010156797245144844, 0.03939874842762947, 0.03979980945587158, 6.414373274310492e-06, 0.00029880143119953573, 0.00034863868495449424]"
0.13270524,Taiwan,Mexico,"[0.003907180856913328, 5.265867912385147e-06, 0.0005312713910825551, 0.002311601070687175, 0.0002020756364800036, 0.00032421507057733834, 8.230308594647795e-05, 0.00030878689722158015, 0.001573221175931394, 0.004736263304948807, 0.03596116602420807, 0.00048048398457467556, 8.406623237533495e-05, 2.6357980459579267e-05, 0.05540330335497856, 0.00015524736954830587, 0.00029747161897830665, 0.0007085818215273321, 9.93920475593768e-05, 0.0003865785547532141, 0.0008530287304893136, 0.0166348647326231, 0.06092143431305885, 0.0008502721320837736, 0.0001950546575244516, 0.13270524144172668, 0.08879532665014267, 0.007312060333788395, 0.0018069609068334103, 0.00027585503994487226, 0.004698330070823431, 0.10282595455646515, 0.003082909621298313, 0.0010111975716426969, 0.00027465802850201726, 0.0005336244939826429, 0.00015720506780780852, 0.008116933517158031, 0.009767631068825722, 0.09595481306314468, 0.022434838116168976, 0.0018244952661916614, 0.0009183329530060291, 0.01043850276619196, 0.00046369878691621125, 0.00017525855218991637, 0.00016440669423900545, 8.992550647235475e-06, 0.04335643723607063, 0.0004356370773166418, 4.86535245727282e-05, 0.00011709659884218127, 0.04003869369626045, 0.017486171796917915, 0.0010807219659909606, 0.00401371531188488, 7.394012936856598e-05, 0.002134796930477023, 0.00045242879423312843, 0.00023500321549363434, 0.0014968323521316051, 0.02392571233212948, 0.00013181705435272306, 4.742170131066814e-05, 8.480285760015249e-05, 0.010908120311796665, 0.0005612746463157237, 0.0006759542156942189, 0.0028035431168973446, 0.0011732938000932336, 0.00023795936431270093, 0.0017869689036160707, 0.03916225582361221, 0.0008895407663658261, 0.0008047559531405568, 2.0191755538689904e-05, 0.0016714304219931364, 0.0005327813560143113, 0.0008546198369003832, 0.0008931006886996329, 0.09452087432146072, 0.000492813647724688, 0.0007202800479717553, 0.0002653914561960846, 0.020487282425165176, 0.0023698611184954643, 0.0022211463656276464]"
