Probabilities,Predicted labels,label,All-Probs
0.31704956,Italy,France,"[0.00029637233819812536, 5.085167231300147e-06, 0.006199358496814966, 0.006011880002915859, 0.0007582075195387006, 0.0003161312488373369, 0.004156340844929218, 0.02106376178562641, 7.204265421023592e-05, 0.003505989909172058, 2.286206290591508e-05, 0.0007415766012854874, 0.0004028569092042744, 9.660615432949271e-06, 0.00801580585539341, 0.00010316091356799006, 0.0003184181114193052, 0.0005590863293036819, 0.0005444689304567873, 9.866032632999122e-05, 0.005558765027672052, 0.00013810039672534913, 0.3170495629310608, 0.21561352908611298, 0.00025132173323072493, 5.010363383917138e-05, 0.0003566426457837224, 0.25917136669158936, 2.4073366148513742e-05, 0.0018091540550813079, 2.1388050299719907e-05, 0.0003442060260567814, 9.230209980159998e-05, 0.008079012855887413, 0.0004985618288628757, 0.0018116333521902561, 0.0004481285868678242, 0.0007040215423330665, 1.0764294529508334e-05, 0.0001192617928609252, 0.00036193986306898296, 1.304279521718854e-05, 3.123353963019326e-05, 8.203174729715101e-06, 0.00040027956129051745, 0.004440964199602604, 0.002260565059259534, 1.0750137334980536e-05, 0.0002045797009486705, 9.65194558375515e-05, 8.546339813619852e-05, 0.0013022797647863626, 0.00016936460451688617, 0.0003740085812751204, 0.006003835704177618, 5.329903797246516e-05, 2.1628116883221082e-05, 0.0006788819446228445, 0.013067117892205715, 0.0021935151889920235, 0.03438441827893257, 0.00015241863729897887, 0.001015052548609674, 0.0005763651570305228, 0.00012540532043203712, 0.0003189846174791455, 1.266699837287888e-05, 0.01178708951920271, 0.00029002639348618686, 4.03377998736687e-05, 0.00036986987106502056, 4.722573794424534e-05, 0.00010018170723924413, 2.9542006814153865e-05, 0.009119274094700813, 5.247308763500769e-06, 0.004023633431643248, 0.004653637763112783, 4.2994106479454786e-05, 0.0016714524244889617, 0.00033525272738188505, 0.001586473430506885, 0.007829701527953148, 0.014176027849316597, 4.602909757522866e-05, 0.006514193955808878, 0.003615254070609808]"
0.18242307,France,Austria,"[0.00046918660518713295, 0.0002615459088701755, 0.02847273088991642, 0.016941018402576447, 0.0001748893701005727, 0.004425030667334795, 0.0010504798265174031, 0.04254165291786194, 0.0008946837042458355, 0.00995683204382658, 4.584265116136521e-05, 0.009960896335542202, 0.002200717106461525, 7.0153369051695336e-06, 0.000779497146140784, 0.0006720313685946167, 0.003730444936081767, 0.0007884660153649747, 0.00452182674780488, 0.0046557108871638775, 0.012728837318718433, 0.0005392780294641852, 0.07309406995773315, 0.018557973206043243, 0.0014938530512154102, 0.00023259715817403048, 0.0018712758319452405, 0.18242307007312775, 5.813486859551631e-05, 0.004528325516730547, 0.00017768888210412115, 0.0004602126427926123, 0.0004252116777934134, 0.03090750426054001, 0.010487205348908901, 0.012666377238929272, 0.005414850078523159, 0.05677023157477379, 0.00041126867290586233, 0.0004406952648423612, 0.0027237082831561565, 2.2895055735716596e-05, 4.886850365437567e-05, 8.926684677135199e-05, 0.0006331371259875596, 0.0018305060220882297, 0.015443932265043259, 0.003671251004561782, 0.007756859064102173, 0.0011009143199771643, 0.0003583907091524452, 0.00281290290877223, 0.0003120012697763741, 0.0003226176486350596, 0.005906027741730213, 7.415698928525671e-05, 8.566961332689971e-05, 0.0006008260534144938, 0.004551845137029886, 0.002232433296740055, 0.02114775776863098, 0.009397084824740887, 0.007647298742085695, 0.0012447850313037634, 0.0008328559342771769, 0.0023919788654893637, 0.0001261534634977579, 0.022290008142590523, 0.0012471186928451061, 0.0001923592499224469, 0.002735740737989545, 0.0005908852908760309, 0.02535727620124817, 0.00019323885499034077, 0.14785529673099518, 8.24744493002072e-05, 0.02541431598365307, 0.023029569536447525, 0.0002457441878505051, 0.007531941402703524, 0.00012054225953761488, 0.015787454321980476, 0.01430598646402359, 0.04934918135404587, 0.00029321774491108954, 0.007166468072682619, 0.01660596765577793]"
0.6278256,United Kingdom,United Kingdom,"[0.004667272325605154, 2.0526198568404652e-05, 0.0003341501287650317, 0.6278256177902222, 0.000581984466407448, 0.006972650997340679, 0.0017775552114471793, 0.000769291422329843, 0.00048644529306329787, 0.0030879222322255373, 0.0009177275351248682, 0.001840741140767932, 0.0013623895356431603, 9.362659329781309e-05, 0.033760927617549896, 0.00036232377169653773, 0.0031928173266351223, 0.005884307902306318, 0.009116297587752342, 0.00430024228990078, 0.0009501265594735742, 0.0005209303344599903, 0.0035815127193927765, 0.035070136189460754, 0.0005170406075194478, 0.003903268603608012, 0.0009097775327973068, 0.004636616911739111, 0.012486886233091354, 0.0004860830958932638, 0.0003262218669988215, 0.0006524135824292898, 0.0006966844666749239, 0.0022801461163908243, 0.005636993795633316, 0.00872987974435091, 0.001682331319898367, 0.00031788155320100486, 0.0003813051152974367, 0.0023532032500952482, 0.0015893412055447698, 0.004165593069046736, 0.00014264456694945693, 0.007269227411597967, 0.0005103389848954976, 0.0011825812980532646, 0.008574462495744228, 7.493392331525683e-05, 0.02095388062298298, 0.0005671685212291777, 3.327514059492387e-05, 0.016726965084671974, 0.002180300420150161, 0.00042893082718364894, 0.0012309713056311011, 0.004732044413685799, 3.963117706007324e-05, 0.021606620401144028, 0.0002245312643935904, 0.003088457975536585, 0.010729174129664898, 0.010023128241300583, 3.997283783974126e-05, 0.00012406121823005378, 0.0006160502671264112, 0.0006587293464690447, 0.004255220759660006, 0.004064993932843208, 0.0006453455425798893, 9.613707516109571e-05, 0.005014095455408096, 0.004432247020304203, 0.003009345382452011, 0.0014392472803592682, 0.0031138332560658455, 9.904550097417086e-05, 0.006346842274069786, 0.04038550332188606, 0.0006064865738153458, 0.0021924981847405434, 0.0003175688616465777, 0.003231636481359601, 0.005138045642524958, 0.000784482283052057, 0.0020481792744249105, 0.0005784994573332369, 0.0012134261196479201]"
0.37800798,Philippines,Dominican Republic,"[0.0001691934303380549, 1.3696599125978537e-05, 3.1483541533816606e-05, 0.00018207319953944534, 0.0008724049548618495, 2.7984420739812776e-05, 4.855131919612177e-06, 9.791487173060887e-06, 5.49399628653191e-05, 0.00026142538990825415, 0.1092175766825676, 0.000146724414662458, 4.085782711626962e-05, 2.5279007331846515e-06, 1.9640177924884483e-05, 5.016500654164702e-05, 0.00041039203642867506, 0.00011573916708584875, 9.082496399059892e-05, 0.0002224828931502998, 8.681232429808006e-06, 0.009617568925023079, 0.0013179468223825097, 9.222406333719846e-06, 1.165007779491134e-05, 0.0012360013788565993, 0.3780079782009125, 0.0005146635230630636, 3.92569309042301e-05, 6.392150680767372e-05, 0.0006472993991337717, 0.04222486913204193, 0.0011614258401095867, 0.0004064984095748514, 1.3762329217570368e-05, 1.0612231562845409e-05, 0.00016443076310679317, 0.02619917131960392, 0.0004967410932295024, 0.03915909677743912, 0.003054392524063587, 1.896690810099244e-05, 0.00017521601694170386, 0.00031507827225141227, 5.754497033194639e-05, 1.8552177607489284e-06, 6.264077910600463e-06, 2.226270953542553e-05, 0.0007086949772201478, 3.465654299361631e-05, 3.415518585825339e-05, 8.560917194699869e-06, 0.016714494675397873, 0.04703037068247795, 0.0003071443934459239, 0.00019992289890069515, 4.563419224723475e-06, 6.940268212929368e-05, 8.272010018117726e-05, 0.00015789132157806307, 5.340627831174061e-05, 0.001102217473089695, 0.0006014398531988263, 8.772099681664258e-05, 7.44295321055688e-05, 0.0033494343515485525, 9.52391346800141e-05, 5.134334514877992e-06, 0.00010176065552514046, 0.0027353924233466387, 1.9945622625527903e-05, 6.423043032555142e-06, 6.714509800076485e-05, 2.510359809093643e-05, 0.0009518088190816343, 4.120375251659425e-06, 9.896542906062678e-05, 0.00016615274944342673, 0.00014709343668073416, 0.0009288066648878157, 0.29758429527282715, 7.485806418117136e-05, 1.5260206055245362e-05, 1.8579843526822515e-05, 0.006891915574669838, 0.001748235197737813, 0.0007854285067878664]"
0.38485333,Latvia,Poland,"[3.37116071023047e-05, 0.002041483996436, 0.0005777676124125719, 0.001946805277839303, 7.816085599188227e-06, 0.24595589935779572, 0.060417503118515015, 7.668334001209587e-05, 3.1601302907802165e-05, 6.155641312943771e-05, 2.0866866634605685e-06, 0.0007106677512638271, 7.265468593686819e-05, 8.04764567874372e-06, 0.00020225500338710845, 2.5528468086122302e-06, 0.07190839946269989, 0.00026947061996906996, 0.00019765984325204045, 0.00017075880896300077, 0.0005459239473566413, 1.109316508518532e-05, 0.0002810985315591097, 0.0003036287962459028, 0.011680832132697105, 3.4606516692292644e-06, 8.088166214292869e-05, 0.0005850388552062213, 1.4106416301729041e-06, 0.00434332387521863, 1.0658328392310068e-05, 1.7822931113187224e-06, 7.370262028416619e-05, 0.0012200119672343135, 0.004883097019046545, 0.07470405101776123, 0.0017968846950680017, 5.228162626735866e-05, 1.0886179552471731e-05, 4.7967141654226e-06, 3.206113615306094e-05, 4.7185839235908134e-08, 4.264164817868732e-05, 1.3420886716630775e-05, 9.86524173640646e-06, 0.0024937898851931095, 0.0021452961955219507, 0.0004512576851993799, 4.942707528243773e-05, 3.2756699965830194e-06, 4.487526894081384e-06, 0.01682967320084572, 1.190479270007927e-05, 1.0852987543330528e-05, 3.414518141653389e-05, 9.865015272225719e-06, 1.62200813065283e-05, 0.00046537083107978106, 8.08295444585383e-05, 5.338964001566637e-06, 0.0019514597952365875, 1.4913510312908329e-05, 2.5515810193610378e-06, 1.8351727248955285e-06, 8.18790704215644e-06, 9.88132887869142e-05, 6.934963948879158e-06, 0.0009431352955289185, 2.7549323931452818e-05, 1.064430944097694e-05, 0.384853333234787, 6.750839929736685e-06, 4.322476888773963e-05, 3.15059560307418e-06, 0.0002876860962715, 0.00118532357737422, 0.025845704600214958, 0.05328196659684181, 1.4275809917307924e-05, 2.7818190574180335e-05, 1.713655910862144e-05, 0.001722781453281641, 0.02095193788409233, 0.0006173705332912505, 2.7799349027191056e-06, 4.4733260438079014e-05, 2.7932024750043638e-05]"
0.6960532,Finland,Finland,"[0.0001751226227497682, 0.007169022224843502, 0.0006975273718126118, 0.002959450474008918, 9.392030733579304e-06, 0.6960532069206238, 0.00812564231455326, 0.00011156743858009577, 0.0007692671497352421, 0.00010958831262541935, 8.45069644128671e-06, 0.000340757193043828, 4.931690637022257e-05, 3.409494456718676e-05, 0.0008387348498217762, 1.6298046830343083e-05, 0.023573577404022217, 0.0007129881414584816, 0.00016423658234998584, 0.0018372770864516497, 0.00022725402959622443, 6.28069246886298e-05, 0.0004288637137506157, 0.00016755286196712404, 0.04678214713931084, 9.149232027994003e-06, 0.0002586037735454738, 0.0022297173272818327, 1.3304070023423265e-07, 0.0018647013930603862, 2.283553476445377e-05, 9.987196790461894e-06, 3.307874794700183e-05, 0.0004157015064265579, 0.0007469116244465113, 0.011709766462445259, 0.0180672500282526, 0.0006157031166367233, 5.0164959247922525e-05, 3.6923358948115492e-06, 0.00017540778208058327, 1.977247165996232e-08, 0.00010371279495302588, 5.561199486692203e-06, 9.686678822617978e-05, 0.0010113869793713093, 0.0004163903067819774, 0.0007430523401126266, 0.00012182745558675379, 6.383652362274006e-05, 3.14231583615765e-05, 0.003957011271268129, 6.752492481609806e-05, 8.728863031137735e-05, 3.397458931431174e-05, 2.2728729163645767e-05, 0.0004181930562481284, 0.0007934622699394822, 0.00010212728375336155, 2.0059829694218934e-05, 0.003126786556094885, 2.2970300051383674e-05, 1.0437336641189177e-05, 1.1990890016022604e-05, 3.639085844042711e-05, 0.00069522944977507, 3.606209793360904e-05, 0.0010308412602171302, 0.0002683791390154511, 0.00025796235422603786, 0.015048892237246037, 4.7654750233050436e-05, 0.0015415369998663664, 0.00010957681661238894, 0.0005569590721279383, 0.00412172544747591, 0.013928201049566269, 0.11815938353538513, 8.441220415988937e-05, 0.0002507037715986371, 6.242224480956793e-05, 0.00015304387488868088, 0.0027637090533971786, 0.0010971406009048223, 3.767802627407946e-05, 0.0007817241712473333, 2.4764820409473032e-05]"
0.12809217,Dominican Republic,Malaysia,"[0.008837128058075905, 2.21818481804803e-05, 0.00022948997502680868, 0.015914523974061012, 0.0011073121568188071, 0.0028030218090862036, 0.0009233957971446216, 1.7408425264875405e-05, 0.05527753382921219, 0.011647224426269531, 0.018596170470118523, 0.00037425089976750314, 6.308333104243502e-05, 0.0015430822968482971, 0.009793627075850964, 0.0065485090017318726, 0.0013411850668489933, 0.0033721569925546646, 0.0002794047468341887, 0.0019062520004808903, 0.0001456044556107372, 0.0039570508524775505, 0.0048001110553741455, 0.0010546979028731585, 0.00021420377015601844, 0.0309938732534647, 0.08713362365961075, 0.01479367632418871, 0.0009842365980148315, 0.0012413945514708757, 0.018801746889948845, 0.0037966137751936913, 0.005409658420830965, 0.0008324049995280802, 0.004398868419229984, 0.003858395619317889, 0.0002700135810300708, 0.0038767193909734488, 0.02121085673570633, 0.05486629903316498, 0.014137349091470242, 8.206333586713299e-05, 0.046058814972639084, 0.0061778235249221325, 0.00194268929772079, 0.00017942888371180743, 0.0019020534818992019, 3.895253030350432e-05, 0.010980859398841858, 7.835797441657633e-05, 0.0005279565812088549, 0.0019609681330621243, 0.00706406170502305, 0.004696999676525593, 0.00010507177648833022, 0.08889556676149368, 0.0005622009048238397, 0.010523313656449318, 0.0003794620861299336, 0.003332406049594283, 0.0025833386462181807, 0.004070352762937546, 9.797615348361433e-05, 0.00040387213812209666, 0.0011035908246412873, 0.004012464080005884, 0.004971164744347334, 0.0022612186148762703, 0.055416036397218704, 0.0004307741182856262, 0.0019684291910380125, 0.016814090311527252, 0.12573449313640594, 0.001431558863259852, 0.0007145459530875087, 0.0001549700100440532, 0.0018218401819467545, 0.003915286157280207, 0.020469801500439644, 0.012145526707172394, 0.12809216976165771, 0.0005246269283816218, 0.001098447828553617, 6.59562210785225e-05, 0.0038803296629339457, 0.0026461146771907806, 0.00030752934981137514]"
0.20622174,Canada,Canada,"[0.008851584978401661, 0.0001068421988748014, 0.004322656895965338, 0.007998785004019737, 0.001772766700014472, 0.005952190607786179, 0.004436659626662731, 0.0007582328980788589, 0.010228085331618786, 0.012487998232245445, 0.004422600381076336, 0.00502065708860755, 0.0025295577943325043, 0.0026278067380189896, 0.0013467964017763734, 0.01679299958050251, 0.005008576903492212, 0.01690644770860672, 0.04923476278781891, 0.05993296205997467, 0.000977436313405633, 0.0021445322781801224, 0.013492963276803493, 0.008305070921778679, 9.68769018072635e-05, 0.0003054293047171086, 0.004701265599578619, 0.03196156024932861, 0.004043231718242168, 0.0029703208710998297, 0.00018638125038705766, 0.01614203304052353, 0.03212670609354973, 0.006020492408424616, 0.007650975603610277, 0.019935069605708122, 0.20622174441814423, 0.013760951347649097, 0.0006126260268501937, 0.003946016542613506, 0.014436132274568081, 9.1221445472911e-05, 0.004079920705407858, 0.0006992527050897479, 0.004859203938394785, 0.0005973945371806622, 0.015993548557162285, 0.0007226144662126899, 0.009163500741124153, 0.0001646304299356416, 0.0026820949278771877, 0.019753390923142433, 0.0045014494098722935, 0.020590918138623238, 0.00292592728510499, 0.003186506684869528, 5.753110599471256e-05, 0.03185432776808739, 0.0033736363984644413, 0.013676617294549942, 0.013377212919294834, 0.008918575942516327, 0.00032066862331703305, 0.0016975491307675838, 0.005412579048424959, 0.04624428227543831, 0.010498353280127048, 0.008319101296365261, 0.003292608540505171, 0.0031220323871821165, 0.006866862997412682, 0.005498454440385103, 0.004842734429985285, 0.001773859141394496, 0.022526318207383156, 4.437012194102863e-06, 0.004844082985073328, 0.0563296303153038, 0.0008840562659315765, 0.007968435995280743, 0.013204756192862988, 0.011837027966976166, 0.005675472319126129, 0.000662793405354023, 0.0017674490809440613, 0.0023243585601449013, 0.002035835525020957]"
0.2796351,Italy,Slovenia,"[0.0009062877506949008, 5.165300080989255e-06, 0.03743799403309822, 0.0011378501076251268, 3.449859286774881e-05, 0.001556627918034792, 0.001130053075030446, 0.02248820848762989, 0.00032354402355849743, 0.00783977098762989, 0.0005247532390058041, 0.0033596332650631666, 0.0009192174766212702, 4.5448009586834814e-06, 0.00032808419200591743, 4.2541367292869836e-05, 0.004084243904799223, 0.0003772050840780139, 0.00018739116785582155, 0.00016664214490447193, 0.11923442035913467, 0.0002215656277257949, 0.27963510155677795, 0.004283763002604246, 0.000798847759142518, 0.00321493879891932, 0.01075593288987875, 0.06298571079969406, 0.0006789827020838857, 0.003766919020563364, 0.0017230201046913862, 0.0008188970386981964, 0.00017622282030060887, 0.02005249634385109, 0.0013499706983566284, 0.013717352412641048, 7.829167589079589e-05, 0.003600752679631114, 0.004032521042972803, 0.006827973295003176, 0.020779913291335106, 7.751353405183181e-05, 7.505221583414823e-05, 0.00502848019823432, 0.00010879533510887995, 0.0033595243003219366, 0.0015255126636475325, 3.0419998438446783e-05, 0.004284956026822329, 7.550881855422631e-05, 8.471773981000297e-06, 0.0002874906058423221, 0.0011955630034208298, 0.00029503778205253184, 0.037159550935029984, 0.001208763336762786, 2.8799428037018515e-05, 0.001026884070597589, 0.019183559343218803, 0.00011135177192045376, 0.012078996747732162, 0.0037734340876340866, 0.0007275451207533479, 2.4251457944046706e-05, 4.7554916818626225e-05, 0.0012727599823847413, 0.00015677290502935648, 0.007969382219016552, 0.0023193862289190292, 0.00018894630193244666, 0.002824581926688552, 5.7995410315925255e-05, 0.0012617020402103662, 0.00010219011892331764, 0.014743177220225334, 5.4288291721604764e-05, 0.15331627428531647, 0.002940390957519412, 0.0002583643945399672, 0.0010133228497579694, 0.0026101148687303066, 0.00967393908649683, 0.014994754455983639, 0.033446673303842545, 0.0004470791609492153, 0.0037625962868332863, 0.01327440980821848]"
0.8688018,Japan,Japan,"[8.061916560109239e-06, 1.5848459042899776e-06, 1.357436531179701e-06, 0.0003522981714922935, 0.00031343972659669816, 0.0005764521192759275, 1.998489460675046e-05, 3.8622096326434985e-05, 0.00035759087768383324, 0.00018623078358359635, 0.00048556862748228014, 1.3147801837476436e-05, 0.00052084174240008, 3.0969744102549157e-07, 3.023520184797235e-05, 4.189031824353151e-05, 0.0003122760681435466, 0.0002460530959069729, 0.00033646097290329635, 0.0005034507485106587, 1.3274954653752502e-05, 5.1586055633379146e-05, 0.05420811474323273, 3.067661964450963e-05, 1.3121698430040851e-05, 0.014041506685316563, 0.022772103548049927, 0.004484213422983885, 0.00027383212000131607, 3.586111415643245e-05, 0.001121612498536706, 0.0001383854541927576, 3.620357529143803e-05, 6.56188785796985e-05, 2.9817078029736876e-05, 1.9653567505883984e-05, 0.00013850165123585612, 0.000439121708041057, 0.00049924710765481, 0.000239009692450054, 0.010300002060830593, 0.0001714267855277285, 5.729278200305998e-05, 0.00015192321734502912, 0.0002483985444996506, 1.5897913954177056e-06, 2.7249558115727268e-05, 2.9134724854884553e-07, 0.8688017725944519, 2.753821945589152e-06, 4.9393704102840275e-05, 3.557830859790556e-05, 5.374208922148682e-05, 0.0005885519785806537, 1.9714763766387478e-05, 2.3683316612732597e-05, 8.464485290460289e-08, 0.00010531385487411171, 6.781790580134839e-05, 5.703459828509949e-05, 0.0005277476739138365, 0.009975072927772999, 0.00043183990055695176, 7.179942258517258e-06, 2.190068698837422e-05, 0.0007709134370088577, 2.3597060135216452e-05, 5.277967647998594e-05, 1.8708691641222686e-05, 6.023341484251432e-05, 1.894331035146024e-05, 9.880624929792248e-06, 6.706194108119234e-05, 6.168545223772526e-05, 0.0008428464061580598, 9.001406397146638e-06, 4.3835749238496646e-05, 0.0004952022572979331, 8.623201574664563e-05, 0.001658679568208754, 0.00021498701244127005, 9.505584785074461e-06, 7.417800952680409e-05, 7.282019214471802e-05, 4.3721516703953966e-05, 0.0006253200699575245, 1.5064400031405967e-05]"
