Probabilities,Predicted labels,label,All-Probs
0.330173,United Kingdom,France,"[0.00661911815404892, 0.0008289491524919868, 0.004904652014374733, 0.33017298579216003, 0.0024567488580942154, 0.0023110604379326105, 0.0016515112947672606, 0.0001342614705208689, 0.0054701571352779865, 0.006435850635170937, 0.0009288979927077889, 0.002409529872238636, 0.0011069021420553327, 0.0018281713128089905, 0.04096522927284241, 0.009201889857649803, 0.010838940739631653, 0.006259615067392588, 0.002727060578763485, 0.005077648442238569, 0.00034444930497556925, 0.004832140635699034, 0.011116717010736465, 0.01796807162463665, 0.000365847023203969, 0.00024244094674941152, 0.007684289012104273, 0.14349687099456787, 2.5213032131432556e-05, 0.003975485451519489, 0.00034129584673792124, 0.0025808457285165787, 0.01105501689016819, 0.006093584932386875, 0.027817394584417343, 0.007501930929720402, 0.0015985455829650164, 0.04000772163271904, 0.0006776521913707256, 0.0014784862287342548, 0.009108485653996468, 3.394264922462753e-06, 0.0011054928181692958, 0.0002010418102145195, 0.001446233014576137, 0.0013016178272664547, 0.006610059179365635, 0.0015078883152455091, 0.0018654417945072055, 0.0001384797942591831, 0.0020777666941285133, 0.004933192394673824, 0.0046579125337302685, 0.004924909211695194, 0.00020898241200484335, 0.0011959042167291045, 0.00285166734829545, 0.0034078797325491905, 0.00043152147554792464, 0.0018147333757951856, 0.011374526657164097, 0.0032625196035951376, 0.00023393987794406712, 0.0014390813885256648, 0.002577205654233694, 0.02529452182352543, 0.003047988284379244, 0.03701288253068924, 0.0380854532122612, 0.001362177892588079, 0.00811814609915018, 0.0006146295927464962, 0.007757655810564756, 0.0036386598367244005, 0.005521710030734539, 0.0004808702215086669, 0.010150015354156494, 0.012421693652868271, 0.0011433205800130963, 0.006750801112502813, 0.009596031159162521, 0.007241502869874239, 0.008937953040003777, 0.0002856985083781183, 0.001201276551000774, 0.010288678109645844, 0.0008352802251465619]"
0.20990276,Italy,Italy,"[0.0034219033550471067, 0.0009571532136760652, 0.017617348581552505, 0.0029280928429216146, 0.05140632390975952, 0.0035234426613897085, 0.001853305846452713, 0.0006576015148311853, 0.0020904832053929567, 0.03251532092690468, 0.0017562818247824907, 0.05254915729165077, 0.0003018826828338206, 0.00039575310074724257, 0.004968111403286457, 0.0014668548246845603, 0.00795472227036953, 0.0013835737481713295, 0.006305691320449114, 0.0038569080643355846, 0.0061561670154333115, 0.005233168601989746, 0.20990276336669922, 0.0016826428472995758, 7.547851419076324e-05, 0.00015702686505392194, 0.0029996123630553484, 0.018156174570322037, 1.580946809554007e-05, 0.025720851495862007, 0.00022990611614659429, 0.0033865105360746384, 0.00334382732398808, 0.09751224517822266, 0.0009279135265387595, 0.014129634946584702, 0.0010518267517909408, 0.012219087220728397, 0.000294937432045117, 0.0007458355976268649, 0.0025127315893769264, 1.1002769497281406e-05, 0.0004176622605882585, 0.00010975505574606359, 0.0016596174100413918, 0.0017038905061781406, 0.026273664087057114, 0.004850239492952824, 0.0009262672392651439, 0.00021954246039967984, 0.0024627121165394783, 0.0005726706003770232, 0.0009603918879292905, 0.011759748682379723, 0.007763770408928394, 0.0003719195956364274, 0.0005350863211788237, 0.002310743322595954, 0.03613176941871643, 0.036847494542598724, 0.004496360197663307, 0.000886490975972265, 0.011169511824846268, 0.0042046718299388885, 0.0013525857357308269, 0.0067535447888076305, 0.00041454084566794336, 0.0017112414352595806, 0.00533229298889637, 0.00126256060320884, 0.005371532402932644, 0.0005247938679531217, 0.0021154603455215693, 0.00019937478646170348, 0.03399422764778137, 1.8107451978721656e-05, 0.02605503425002098, 0.0029708698857575655, 0.0005065786535851657, 0.028750108554959297, 0.004033287521451712, 0.024810345843434334, 0.007652929984033108, 0.0023028498981148005, 0.0005009251763112843, 0.02633426897227764, 0.0560234934091568]"
0.57978296,South Korea,South Korea,"[0.0023020091466605663, 0.0009628451080061495, 0.0003817600663751364, 0.007263893727213144, 0.000763523334171623, 9.944740304490551e-05, 2.3537404558737762e-05, 0.000364683975931257, 0.0004873666912317276, 0.005139860790222883, 0.0025891761761158705, 0.0016131728189066052, 0.00014521351840812713, 2.4821174520184286e-05, 0.06813252717256546, 4.4011503632646054e-05, 0.0019433912821114063, 0.0002159255527658388, 0.0005019711097702384, 0.0014833208406344056, 0.0004306627088226378, 0.001519904937595129, 0.005951559636741877, 0.0016899780603125691, 0.0012227301485836506, 0.029172826558351517, 0.009845721535384655, 0.005213666707277298, 6.551144178956747e-05, 0.0003635595494415611, 0.0008986283210106194, 0.0015867700567469, 0.0003477861755527556, 0.006109314970672131, 0.00011801969958469272, 0.000153689383296296, 0.0015152101404964924, 0.004630131646990776, 0.00022619139053858817, 0.0062045990489423275, 0.0012428265763446689, 0.0047724260948598385, 6.910576485097408e-05, 0.0007474655285477638, 0.00013357808347791433, 0.0002853170735761523, 0.0006860385765321553, 0.0003845950122922659, 0.11598026007413864, 0.00095656473422423, 2.3527483790530823e-05, 0.00010708926129154861, 0.001516609569080174, 0.0032678230199962854, 0.0038056212943047285, 0.00037534566945396364, 0.003220844315364957, 0.0005120083224028349, 0.0004495985631365329, 0.0013493378646671772, 0.0009840872371569276, 0.5797829627990723, 0.0007927644182927907, 0.00043616496259346604, 0.00030381581746041775, 0.000489767175167799, 0.0005668161320500076, 0.0005443028057925403, 0.037753019481897354, 0.00023152708308771253, 6.655794277321547e-05, 3.0689545383211225e-05, 0.037128884345293045, 0.0001260085846297443, 0.0037924768403172493, 0.00027005450101569295, 0.0059407176449894905, 0.0008734858711250126, 0.0005196330021135509, 0.0046184007078409195, 0.0031766484025865793, 0.002282326575368643, 0.00017041807586792856, 0.0007461081258952618, 0.0009479700238443911, 0.001467192079871893, 0.00432228110730648]"
0.30688015,Netherlands,Belgium,"[0.0006217494374141097, 2.0941799448337406e-05, 0.002046772977337241, 0.01466892845928669, 3.4534220958448714e-06, 0.030163342133164406, 0.01082727313041687, 0.0023066801950335503, 0.0002139498683391139, 0.00040004050242714584, 7.600916887895437e-06, 0.0003590415872167796, 0.0007555523770861328, 4.540422742138617e-05, 0.0013770796358585358, 0.00011921604163944721, 0.00305263907648623, 0.0023821501526981592, 0.0008597497944720089, 0.0012614036677405238, 0.0003940668539144099, 8.754048030823469e-05, 0.004121289122849703, 0.0133309131488204, 0.004941313061863184, 4.421868288773112e-05, 0.0007356986170634627, 0.04750204458832741, 6.67372478346806e-06, 0.00188660086132586, 9.375671652378514e-06, 3.50075242749881e-05, 0.0004706334148067981, 0.0010478526819497347, 0.3068801462650299, 0.041793785989284515, 0.0886068120598793, 0.0015757068758830428, 0.0003572729474399239, 0.00019868362869601697, 0.0009176669991575181, 1.0422395746445545e-07, 3.4696357033681124e-05, 2.352653245907277e-05, 0.000239540750044398, 0.000819856533780694, 0.0044265687465667725, 5.260727630229667e-05, 0.0014722261112183332, 1.8443517546984367e-05, 0.00011534160148585215, 0.021075407043099403, 0.00029837668989785016, 5.2220588258933276e-05, 4.1154718928737566e-05, 3.174971789121628e-05, 0.00023508735466748476, 0.0020221557933837175, 6.32627634331584e-05, 3.287683648522943e-05, 0.04324145242571831, 0.00012184499064460397, 2.064969521597959e-05, 7.749102223897353e-06, 0.00010744479368440807, 0.001737749669700861, 0.0002590922813396901, 0.15659381449222565, 0.001463714404962957, 3.821589416475035e-05, 0.03128383681178093, 0.0004161984834354371, 0.0039130402728915215, 0.0011091622291132808, 0.000738096481654793, 0.0006696402560919523, 0.008708675391972065, 0.10106832534074783, 3.314060086268e-05, 0.00026663998141884804, 0.00019873592827934772, 0.001729278708808124, 0.02616705745458603, 0.0017663210164755583, 0.00012035380495944992, 0.0006744946585968137, 5.3872903663432226e-05]"
0.111563906,Italy,Peru,"[0.02834790013730526, 0.0035802426282316446, 0.013102029450237751, 0.0021659836638718843, 0.00012138643069192767, 3.961111724493094e-05, 6.974954885663465e-06, 0.006033256184309721, 0.001406333758495748, 0.026312001049518585, 0.0011751792626455426, 0.011201374232769012, 0.0002024424320552498, 0.00024051779473666102, 0.0008389645954594016, 9.17524957912974e-05, 0.0037434196565300226, 0.00021092320093885064, 0.0020168828777968884, 0.0027328219730407, 0.0024438987020403147, 0.08621352165937424, 0.11156390607357025, 0.0010208887979388237, 0.0003320662071928382, 0.022015970200300217, 0.013707781210541725, 0.006281041074544191, 0.00010682912397896871, 0.0013684786390513182, 0.0031766658648848534, 0.008282249793410301, 0.00011290896509308368, 0.02627253346145153, 5.05400457768701e-05, 5.7760393247008324e-05, 0.0009978183079510927, 0.09064962714910507, 0.0013604421401396394, 0.0018582097254693508, 0.013520768843591213, 0.004880700726062059, 0.0005573848029598594, 0.0031479496974498034, 0.003212425857782364, 0.0001255113020306453, 0.005341948010027409, 0.006425516679883003, 0.014041366055607796, 0.02637043222784996, 0.0007339174044318497, 1.5434054148499854e-05, 0.014806275255978107, 0.027935247868299484, 0.03596767038106918, 0.0030622384510934353, 0.02965422160923481, 0.0033966111950576305, 0.000647498294711113, 0.0006839309935458004, 0.005121081136167049, 0.10596215724945068, 0.0020708488300442696, 0.0003604723315220326, 0.0021424118895083666, 0.011345481500029564, 0.00032368232496082783, 0.0003675672924146056, 0.07588259130716324, 0.01070309430360794, 1.289615101995878e-05, 0.0004875590675510466, 0.0037357022520154715, 0.0008313582511618733, 0.012879995629191399, 3.9785194530850276e-05, 0.004821327980607748, 0.00029773887945339084, 0.009918360970914364, 0.004026396200060844, 0.004324663896113634, 0.01173101644963026, 0.00011472442565718666, 0.0062590958550572395, 0.006327793002128601, 0.026107387617230415, 0.017834484577178955]"
0.10802962,Belgium,Switzerland,"[0.006586129777133465, 0.00012122308544348925, 0.009669790975749493, 0.06164012476801872, 0.0002688082749955356, 0.010693381540477276, 0.0062691327184438705, 0.000806072261184454, 0.0029974933713674545, 0.039575837552547455, 0.0020309151150286198, 0.007912254892289639, 0.00031593706808052957, 0.00040435721166431904, 0.0834173783659935, 0.002926604589447379, 0.00463959900662303, 0.006209203042089939, 0.0020703631453216076, 0.0034275702200829983, 0.011112784966826439, 0.0016730788629502058, 0.017479099333286285, 0.015118763782083988, 0.0001847462117439136, 0.003988446667790413, 0.007140631787478924, 0.083489328622818, 0.0015549900708720088, 0.0034425079356878996, 0.0033289524726569653, 0.009884821251034737, 0.0034662142861634493, 0.012455109506845474, 0.009106583893299103, 0.05221838876605034, 0.0009500407031737268, 0.0026528676971793175, 0.006594727281481028, 0.010098929516971111, 0.006588051561266184, 0.0001963472313946113, 0.006457264069467783, 0.007055017631500959, 0.0028468607924878597, 0.003433681558817625, 0.015693943947553635, 0.0002339178026886657, 0.013079509139060974, 0.0009434514213353395, 0.0001900991192087531, 0.004618981387466192, 0.012293812818825245, 0.004459161777049303, 0.0015598201425746083, 0.0224013514816761, 6.085942004574463e-05, 0.03925587609410286, 0.0013508673291653395, 0.0016678281826898456, 0.020769337192177773, 0.004743494559079409, 0.00021245511015877128, 0.0003810943162534386, 0.00011082652781624347, 0.006527750287204981, 0.003853294299915433, 0.10802961885929108, 0.0031786661129444838, 0.001075689448043704, 0.024081459268927574, 0.01573050580918789, 0.031194588169455528, 0.0029229673091322184, 0.0063927313312888145, 1.4863834621792194e-05, 0.02826874330639839, 0.00817033275961876, 0.02409064769744873, 0.001669731573201716, 0.0063764010556042194, 0.015612139366567135, 0.019853616133332253, 0.002537562046200037, 0.0021462608128786087, 0.0037514041177928448, 0.0059939487837255]"
0.14017124,Uganda,United States,"[0.013240042142570019, 0.00020036910427734256, 0.001018744776956737, 0.008264335803687572, 4.931740841129795e-05, 0.07509197294712067, 0.02580036222934723, 2.1813122657476924e-05, 0.009993288666009903, 0.009982220828533173, 0.0007986662676557899, 0.0008785430109128356, 0.01221445668488741, 0.0027359812520444393, 0.015707800164818764, 0.0018264506943523884, 0.014121047221124172, 0.031137149780988693, 0.06359907239675522, 0.08917154371738434, 0.00017614010721445084, 0.00010077526530949399, 0.004002565983682871, 0.0015859461855143309, 0.002584586152806878, 0.0008310852572321892, 0.0026301289908587933, 0.02585543878376484, 0.00018608929531183094, 0.0033987548667937517, 0.0002497598761692643, 0.0008758676121942699, 0.02873389609158039, 0.004453481640666723, 0.026317661628127098, 0.047531671822071075, 0.03816334903240204, 0.00709820631891489, 0.00031506316736340523, 0.002565196715295315, 0.011780272237956524, 1.630042061151471e-05, 0.0019399939337745309, 0.00037853288813494146, 0.0016052927821874619, 0.00024535367265343666, 0.0003348074678797275, 3.183381704729982e-05, 0.019046178087592125, 0.000522756134159863, 0.001853398629464209, 0.010628287680447102, 0.0017496958607807755, 0.002352022333070636, 0.0008345067617483437, 0.0018558040028437972, 0.0037247438449412584, 0.14017124474048615, 0.0005529910558834672, 0.005567154847085476, 0.02387172356247902, 0.020749490708112717, 0.00014613114763051271, 7.447196549037471e-05, 0.0013026216765865684, 0.023956747725605965, 0.004053943790495396, 0.012710160575807095, 0.02439856342971325, 0.0007830334943719208, 0.015371084213256836, 0.002829595934599638, 0.0030838483944535255, 0.004721386823803186, 0.015292683616280556, 3.579950498533435e-05, 0.0007417204906232655, 0.03777172416448593, 0.0005882708937861025, 0.011052703484892845, 0.002128806198015809, 0.0013804875779896975, 0.009572691284120083, 4.938386337016709e-05, 0.0005748963449150324, 0.003682810114696622, 0.00037525774678215384]"
0.46834314,Ireland,United Kingdom,"[0.00249530840665102, 9.046000923262909e-05, 0.0005052286433055997, 0.1690467745065689, 0.010301637463271618, 0.003058033064007759, 0.002147445920854807, 0.0007523032836616039, 0.00345588568598032, 0.034683942794799805, 0.004285099450498819, 0.001117466134019196, 0.001536365132778883, 0.0003857715055346489, 0.4683431386947632, 0.006194387096911669, 0.002907107351347804, 0.0038034471217542887, 0.010114358738064766, 0.0035154002252966166, 0.00023672590032219887, 0.0027701850049197674, 0.015916643664240837, 0.003938878886401653, 0.0010063955560326576, 0.004609568044543266, 0.001159244915470481, 0.02562824636697769, 0.00042993586976081133, 0.0011173575185239315, 0.00041727442294359207, 0.0014983012806624174, 0.009678120724856853, 0.0038478183560073376, 0.004988544620573521, 0.0031534931622445583, 0.001391473226249218, 0.0017213597893714905, 0.00022739105043001473, 0.003739826148375869, 0.0027651647105813026, 0.000990634085610509, 0.0005338466726243496, 0.0003547351807355881, 0.0017137954710051417, 0.00043143422226421535, 0.002936476143077016, 0.0006196179310791194, 0.01211516559123993, 0.0008749337866902351, 0.0005790166324004531, 0.013992640189826488, 0.0008668294176459312, 0.003214807016775012, 0.00060511683113873, 0.002622713102027774, 0.00017935626965481788, 0.010047159157693386, 0.00032546493457630277, 0.011426452547311783, 0.008488099090754986, 0.004337637219578028, 0.0010236272355541587, 0.00629786541685462, 0.0011042851256206632, 0.0014829739229753613, 0.0008452986949123442, 0.011463300324976444, 0.004205393139272928, 0.0004779751179739833, 0.002986327977851033, 0.005430580582469702, 0.029592376202344894, 0.00010258167458232492, 0.009376617148518562, 0.0005290904664434493, 0.0015892760129645467, 0.006497793365269899, 0.00041940726805478334, 0.005904280114918947, 0.0031276161316782236, 0.0007392033003270626, 0.003442071145400405, 0.0008559629204683006, 0.0011798293562605977, 0.0018609354738146067, 0.0032279558945447206]"
0.87274307,United Kingdom,United Kingdom,"[0.002317999256774783, 6.692318129353225e-05, 0.00019794372201431543, 0.8727430701255798, 0.00017247136565856636, 0.0007099800859577954, 0.00039406114956364036, 2.7265414246357977e-05, 0.00120884261559695, 0.0013030007248744369, 0.0004856862942688167, 0.0005811252049170434, 0.003968128003180027, 0.00016236849478445947, 0.015052533708512783, 0.0005788022535853088, 0.00503216776996851, 0.0021622246131300926, 0.011006075888872147, 0.0031672297045588493, 5.547756518353708e-05, 0.0005534167867153883, 0.0010891153942793608, 0.0008389938157051802, 5.485654401127249e-05, 6.006099283695221e-05, 0.0003299028903711587, 0.006143881939351559, 0.00023271104146260768, 0.00015211981371976435, 6.679871876258403e-05, 0.0001834953873185441, 0.0009424581076018512, 0.0004888518014922738, 0.001662678667344153, 0.0006594859296455979, 0.0006344125722534955, 0.00025753359659574926, 7.710954378126189e-05, 0.0002622675965540111, 0.0019187552388757467, 8.44768055685563e-06, 0.0002048417809419334, 0.0007138826767913997, 0.0005656466819345951, 0.00023197781410999596, 0.0005356292822398245, 4.5728349505225196e-05, 0.000776857603341341, 0.00011240556341363117, 6.606829265365377e-05, 0.0023422115482389927, 0.0027687628753483295, 0.00047496959450654685, 0.00010003127681557089, 0.002125426661223173, 6.106834189267829e-05, 0.020684706047177315, 7.221045234473422e-05, 0.00022452883422374725, 0.0049445792101323605, 0.0002180988813051954, 1.638961475691758e-05, 8.623440226074308e-05, 0.0002096332609653473, 0.0019036107696592808, 0.0028562007937580347, 0.005232247523963451, 0.0006190459826029837, 0.00025163503596559167, 0.0011912366608157754, 0.0004025317612104118, 0.0010930621065199375, 0.0023559487890452147, 0.0008485752041451633, 6.720984674757347e-05, 0.0008057451923377812, 0.0018568626837804914, 8.857235661707819e-05, 0.00023575345403514802, 0.0007739706779830158, 0.0009549827664159238, 0.001161011285148561, 6.097581717767753e-05, 0.0007483074441552162, 0.0008125202148221433, 8.729552064323798e-05]"
0.9079089,South Africa,South Africa,"[0.010103806853294373, 1.7873522665468045e-05, 4.8212118599622045e-06, 0.0005212431424297392, 6.172346184030175e-05, 8.02713111625053e-06, 1.818992677726783e-05, 4.333753622631775e-08, 0.0035273870453238487, 0.0009750333265401423, 1.4363889022206422e-05, 3.1204945116769522e-06, 2.850350711014471e-06, 0.04230453073978424, 0.00016796171257738024, 0.00036057422403246164, 3.377582834218629e-05, 0.003093960229307413, 5.6258835684275255e-05, 0.0002820759254973382, 1.2819185712942271e-07, 0.000329851231072098, 5.377991692512296e-05, 6.808757461840287e-06, 4.6595351932410267e-07, 1.2170261470600963e-05, 7.095957698766142e-05, 0.0003648168931249529, 5.1184422034111776e-08, 1.701422661426477e-05, 7.4476670306466985e-06, 3.592361099435948e-05, 0.0033686498645693064, 4.706693289335817e-05, 0.00015402541612274945, 4.9060938181355596e-05, 5.989792953187134e-06, 0.002843285445123911, 5.677168701367918e-06, 3.3372842153767124e-05, 0.0005289347609505057, 3.0470893364054064e-08, 4.7877936594886705e-05, 1.5086963003341225e-06, 5.6585344282211736e-05, 1.5600412552885246e-06, 4.4336647988529876e-05, 2.410963361398899e-06, 2.3042781322146766e-05, 3.280337637079356e-07, 9.769428288564086e-05, 4.519955473369919e-05, 7.681373972445726e-05, 0.00035369183751754463, 4.4433068069338333e-07, 9.476840205024928e-05, 0.013718640431761742, 0.00036507027107290924, 4.525370513874805e-06, 8.694961434230208e-05, 4.756310227094218e-05, 1.4749039110029116e-05, 2.6063262339448556e-06, 4.989754597772844e-05, 8.696786244399846e-05, 0.0028231181204319, 6.0636964917648584e-05, 3.7084526411490515e-05, 0.9079089164733887, 0.0001952251186594367, 3.478928192635067e-05, 9.044342732522637e-06, 0.0024227588437497616, 3.4252861951244995e-05, 5.017756120651029e-05, 3.013207106050686e-06, 4.156772774877027e-05, 4.978147626388818e-05, 1.2867113582615275e-05, 0.0006665581022389233, 0.00045031437184661627, 1.2847004654759075e-05, 4.38765600847546e-05, 1.2870339105575113e-07, 3.0411483749048784e-05, 0.00039253896102309227, 3.654558668131358e-06]"
