Probabilities,Predicted labels,label,All-Probs
0.14522201,Ghana,Ghana,"[0.01216744352132082, 0.00010979701619362459, 0.0006971037946641445, 0.0002872806799132377, 0.01622411608695984, 7.56293156882748e-05, 8.943937427829951e-05, 6.3058669184101745e-06, 0.00021266222756821662, 0.003879036521539092, 0.05977818742394447, 0.0004445740778464824, 0.00022779150458518416, 0.001030394108965993, 3.84988852601964e-05, 0.056845247745513916, 0.0029525188729166985, 0.03037557750940323, 0.0004719467833638191, 0.0002988118212670088, 1.1969400475209113e-05, 0.03696846589446068, 0.006225413177162409, 0.0002724659279920161, 1.4899745792718022e-06, 0.008996660821139812, 0.051490165293216705, 0.0030396252404898405, 0.0008163909078575671, 0.0009418852278031409, 0.0012293639592826366, 0.06027025356888771, 0.0067245266400277615, 0.002430149121209979, 4.767398058902472e-05, 0.0004991449532099068, 0.00010008694516727701, 0.014230664819478989, 0.012018534354865551, 0.01663949154317379, 0.051797688007354736, 0.0010064482921734452, 0.006637062877416611, 0.002463409211486578, 0.005885565187782049, 6.963565829209983e-05, 0.00025412559625692666, 0.00017820592620410025, 0.011673852801322937, 3.759013270610012e-05, 0.0020050921011716127, 4.8212215915555134e-05, 0.02589527703821659, 0.04236491397023201, 0.0002898670209106058, 0.006271487567573786, 8.069639443419874e-05, 0.02290102280676365, 0.00010729940549936146, 0.0032220599241554737, 0.0002803262323141098, 0.012583550065755844, 0.00021400826517492533, 0.0010862495983019471, 0.00044516631169244647, 0.015409044921398163, 0.145222008228302, 0.00011228335642954335, 0.01242919359356165, 0.0016233270289376378, 0.0002897620142903179, 0.006109452340751886, 2.6300518584321253e-05, 0.0745701789855957, 0.0034825089387595654, 1.9134097328787902e-06, 0.0006576120504178107, 0.00017025751003529876, 0.002485136967152357, 0.004276301711797714, 0.11217200756072998, 0.0019321584841236472, 0.0003716993087437004, 9.282195605919696e-06, 0.009271381422877312, 0.00048609840450808406, 0.0019265282899141312]"
0.23976037,Taiwan,Taiwan,"[0.002489741425961256, 3.063896201638272e-06, 4.070945578860119e-05, 0.006198133807629347, 2.1964327970636077e-05, 0.00026457541389390826, 5.933514330536127e-05, 3.712333273142576e-05, 0.0021214846055954695, 0.003957932814955711, 0.02274659089744091, 5.9940975916106254e-05, 9.266113920602947e-05, 9.553957170282956e-06, 0.003158309031277895, 2.8150920115876943e-05, 0.0001815341820474714, 0.0010851470287889242, 8.16705942270346e-05, 0.002228799508884549, 4.924716995446943e-05, 0.0028144693933427334, 0.0016860418254509568, 0.00040425272891297936, 0.00024614192079752684, 0.2397603690624237, 0.08737440407276154, 0.0020068122539669275, 0.0029031457379460335, 9.090721869142726e-05, 0.004942507017403841, 0.011708584614098072, 0.0036202941555529833, 0.00023201222938951105, 0.00014430470764636993, 0.00019935880845878273, 0.00036556663690134883, 0.002130417851731181, 0.005159017164260149, 0.13660353422164917, 0.012742486782371998, 0.011060796678066254, 0.001063438132405281, 0.01793845370411873, 0.0004886879469268024, 4.5323296944843605e-05, 8.669398812344298e-05, 1.2648049505514791e-06, 0.10671677440404892, 0.00017843296518549323, 3.128505341010168e-05, 0.0003012913803104311, 0.019960861653089523, 0.002446867758408189, 0.0002922444837167859, 0.047726329416036606, 0.00015015879762358963, 0.011171344667673111, 2.769086313492153e-05, 0.00013980756921228021, 0.0007446543895639479, 0.14606249332427979, 1.047713067237055e-05, 4.150467248109635e-06, 3.3106844057329e-05, 0.004294976592063904, 0.0008223477052524686, 0.0002792970626614988, 0.005565793253481388, 0.0005026182043366134, 0.00011445614654803649, 0.0013489453122019768, 0.02404192090034485, 0.0003068870573770255, 0.0001754670520313084, 2.1863481833861442e-06, 0.00029567975434474647, 0.0008909133030101657, 0.0015450785867869854, 0.000935276853851974, 0.01576843112707138, 9.673941531218588e-05, 0.00014812151493970305, 1.8444348825141788e-05, 0.015510881319642067, 0.00058226496912539, 2.03738654818153e-05]"
0.07630446,South Korea,New Zealand,"[0.06262606382369995, 0.0021014336962252855, 0.005256327800452709, 0.0039181774482131, 0.02160549722611904, 0.0011612348025664687, 0.0032377366442233324, 0.00020185954053886235, 0.0019307649927213788, 0.014276277273893356, 0.007437748834490776, 0.0080964844673872, 0.0003967599186580628, 0.025428136810660362, 0.0004531417216639966, 0.009309989400207996, 0.009087318554520607, 0.008798429742455482, 0.0015734598273411393, 0.0049389745108783245, 0.0007290533976629376, 0.006475538481026888, 0.005618109833449125, 0.018735840916633606, 7.669611659366637e-05, 0.05649414286017418, 0.0038882496301084757, 0.007316727191209793, 0.019489029422402382, 0.0013986316043883562, 0.0015051821246743202, 0.014570517465472221, 0.008813109248876572, 0.025481153279542923, 0.0008277677115984261, 0.005630822386592627, 0.006385172251611948, 0.0024169874377548695, 0.0014285475481301546, 0.003893073182553053, 0.007579022087156773, 0.018825644627213478, 0.06818993389606476, 0.024823985993862152, 0.003972765523940325, 0.008293326012790203, 0.010008317418396473, 0.0012891188962385058, 0.06227004528045654, 0.03153544291853905, 0.0003388470213394612, 0.007743275258690119, 0.019885778427124023, 0.01351364515721798, 0.004845099989324808, 0.06622103601694107, 0.01405920647084713, 0.012178187258541584, 0.0006035574479028583, 0.0012883789604529738, 0.0018716793274506927, 0.07630445808172226, 0.0001008753533824347, 0.0005296136951074004, 0.00038191923522390425, 0.006479381117969751, 0.020679831504821777, 0.0034359265118837357, 0.03368288651108742, 0.000406972219934687, 0.006694066803902388, 0.008793261833488941, 0.0006669097347185016, 0.0036541009321808815, 0.004100579768419266, 4.583445843309164e-06, 0.00835598073899746, 0.011739267967641354, 0.005079084075987339, 0.005761122331023216, 0.003127575619146228, 0.007556893862783909, 0.002131145680323243, 0.0001477200712542981, 0.015358274802565575, 0.0007418420282192528, 0.011739224195480347]"
0.11102517,Denmark,Denmark,"[0.001215011696331203, 0.001121556619182229, 0.014292007312178612, 0.04294925928115845, 0.0014598757261410356, 0.038199275732040405, 0.09351396560668945, 0.0029131886549293995, 0.0017602677689865232, 0.006149331573396921, 0.00044286035699769855, 0.0036551353987306356, 0.0002317174948984757, 0.0030678280163556337, 0.01820783130824566, 0.0007693987572565675, 0.012700934894382954, 0.001715049846097827, 0.000853547768201679, 0.005396523047238588, 0.004131427500396967, 0.0006226563127711415, 0.00595736363902688, 0.009728621691465378, 0.004150913562625647, 0.00045784999383613467, 0.0017796861939132214, 0.020048679783940315, 9.829143527895212e-05, 0.023233376443386078, 0.0005769932176917791, 0.000372857553884387, 0.003983505070209503, 0.012304745614528656, 0.04558541253209114, 0.08676236867904663, 0.01180950365960598, 0.0007497086771763861, 0.0004718578129541129, 0.0007057127659209073, 0.0013138712383806705, 2.4171480617951602e-05, 0.0013284817105159163, 0.00031588831916451454, 0.0024012147914618254, 0.004851105157285929, 0.04286962375044823, 0.0029654267709702253, 0.0025183672551065683, 0.00012210886052343994, 0.0005144427996128798, 0.11102516949176788, 0.0007795498822815716, 0.001301532262004912, 0.0021050095092505217, 0.0013964761747047305, 0.00017300339823123068, 0.021001821383833885, 0.0038470085710287094, 0.0019078903133049607, 0.018054252490401268, 0.0011357646435499191, 0.00015857616381254047, 0.00043092318810522556, 0.0012727094581350684, 0.00260765734128654, 0.0004710961366072297, 0.04782114923000336, 0.0023160981945693493, 0.0001868284452939406, 0.05371325463056564, 0.005329177249222994, 0.004862536210566759, 0.0007241797284223139, 0.002806148026138544, 0.0006100379978306592, 0.02620117738842964, 0.07587015628814697, 0.0007909837295301259, 0.002923168707638979, 0.0032698246650397778, 0.008338935673236847, 0.0431048609316349, 0.004552691243588924, 0.0003308082523290068, 0.002855268307030201, 0.0023535361979156733]"
0.579063,Australia,Botswana,"[0.0025948002003133297, 0.0008319431217387319, 0.00010786280472530052, 0.0020900052040815353, 0.0018013844965025783, 0.0006276338826864958, 8.325791714014485e-05, 7.20055652436713e-07, 0.5790629982948303, 0.003022516379132867, 0.0006365092704072595, 0.00046674098121002316, 3.288688822067343e-05, 0.029110992327332497, 0.0002781647490337491, 0.0011735098669305444, 0.0015060290461406112, 0.002116917632520199, 0.0008799246279522777, 0.008844648487865925, 2.887155687858467e-06, 0.0013534737518057227, 0.0009332794579677284, 5.312845132721122e-06, 3.5601344279712066e-05, 0.00014103722060099244, 0.0020626636687666178, 0.0026236949488520622, 2.0237695252944832e-07, 0.0004812933912035078, 0.00014549506886396557, 0.00039061540155671537, 0.012201134115457535, 0.0011505706934258342, 0.00023648318892810494, 0.0001834608701756224, 0.00010839552123798057, 0.04297765716910362, 7.92046994320117e-05, 0.00010634682257659733, 0.0027711952570825815, 2.898302113862883e-07, 0.00025431648828089237, 1.0551987543294672e-05, 0.0007970256265252829, 6.004165243211901e-06, 0.00022471365809906274, 0.0008187154307961464, 9.745336137712002e-05, 4.252128746884409e-06, 0.0031917684245854616, 0.0001331653620582074, 0.00044411953422240913, 0.008111260831356049, 1.5153358617681079e-05, 0.00010881043272092938, 0.004376824013888836, 0.0004118463839404285, 0.0005043180426582694, 0.0012082371395081282, 0.0003516855067573488, 7.132029713829979e-05, 0.0006602510111406446, 0.001112010795623064, 0.007002754602581263, 0.051322177052497864, 0.00010666882008081302, 6.0948474128963426e-05, 0.13624343276023865, 0.011413931846618652, 0.0001854843576438725, 1.8561520846560597e-05, 0.020206406712532043, 8.050371980061755e-05, 0.0028490915428847075, 9.708731522550806e-05, 0.0001703639718471095, 0.0004691409703809768, 5.951662387815304e-05, 0.019601687788963318, 0.005157237872481346, 0.00015391806664410979, 0.0002006597351282835, 7.977540917636361e-06, 0.00011712707782862708, 0.01821795664727688, 8.372163574676961e-05]"
0.44603002,Italy,Italy,"[0.00010599016241030768, 2.0683996808656957e-06, 0.0005736444727517664, 0.0007031710701994598, 0.14723441004753113, 0.0009164295042864978, 0.0018741931999102235, 0.0002387432032264769, 0.00014637010463047773, 0.20006147027015686, 0.00407668249681592, 0.0005849407170899212, 0.00029715869459323585, 7.81939615990268e-06, 0.000323007843689993, 0.0006465152255259454, 0.0016993428580462933, 0.00016976702318061143, 0.0006808689213357866, 0.00022224681742955, 0.0028890534304082394, 0.0006502115866169333, 0.44603002071380615, 0.004734756890684366, 5.392137245507911e-05, 1.4837077287666034e-05, 6.0319307522149757e-05, 0.02889280952513218, 1.2599847650562879e-05, 0.0003425884060561657, 2.888514700316591e-06, 0.0003258847864344716, 0.0022582262754440308, 0.0027076187543570995, 8.302999049192294e-05, 0.0018054837128147483, 1.7245929484488443e-05, 0.0013556923950091004, 3.270797378718271e-06, 3.877197377732955e-05, 0.006273323204368353, 1.5464711395907216e-05, 2.6899383556155954e-06, 9.713128747534938e-06, 0.00010917980398517102, 0.001064009964466095, 0.008862916380167007, 8.364042969333241e-07, 9.249318100046366e-05, 1.1232874612687738e-06, 0.00041194126242771745, 0.001026101759634912, 0.0004163322737440467, 0.0006756670190952718, 0.0037479307502508163, 0.00016118348867166787, 8.943427928898018e-06, 7.729421486146748e-05, 0.018658585846424103, 0.0017784147057682276, 0.0037229510489851236, 2.9264585464261472e-05, 0.0035458034835755825, 0.0023220395669341087, 0.0013733325758948922, 0.0032977040391415358, 7.078967610141262e-05, 0.0010848486563190818, 0.0016161331441253424, 0.0002802788803819567, 0.0023629607167094946, 1.3722386711378931e-06, 8.491809239785653e-06, 3.152518183924258e-05, 0.0019464526558294892, 2.698886783036869e-05, 0.017389988526701927, 0.004817626904696226, 6.531742201332236e-06, 0.006957405246794224, 0.0016424980713054538, 0.0025790934450924397, 0.0028770382050424814, 0.0027242470532655716, 0.00021859139087609947, 0.042053382843732834, 0.000774429994635284]"
0.24772139,Finland,Sweden,"[0.0004169989551883191, 0.001733678742311895, 0.0009252849849872291, 0.1945626586675644, 8.345850801561028e-05, 0.24772138893604279, 0.04238344728946686, 0.00017756239685695618, 0.0013109028805047274, 0.0009355226065963507, 0.0001711729128146544, 0.0009587039239704609, 5.953247091383673e-05, 0.00011372492735972628, 0.053998224437236786, 0.00010085640678880736, 0.01107193622738123, 0.000830073666293174, 0.00014129748160485178, 0.0012140206526964903, 0.00031404770561493933, 0.00023299171880353242, 0.0007472975412383676, 0.0020978436805307865, 0.03564928099513054, 9.201875946018845e-05, 0.0012642925139516592, 0.012929106131196022, 3.2708592243579915e-06, 0.0011314880102872849, 4.945422551827505e-05, 7.521591760450974e-05, 0.001643237192183733, 0.000473516876809299, 0.007423187606036663, 0.018521148711442947, 0.005837038159370422, 0.0004458132025320083, 4.592352706822567e-05, 0.00014886746066622436, 0.0003788535832427442, 1.0799941492223297e-06, 0.00034084354410879314, 3.828786066151224e-05, 0.00011447836004663259, 0.004448010120540857, 0.002138416050001979, 0.00026291669928468764, 0.0007162428228184581, 0.00010535403998801485, 2.066333945549559e-05, 0.04260292649269104, 0.0009364151628687978, 0.0001544408150948584, 8.632911340100691e-05, 0.0004591058532241732, 0.00017425394617021084, 0.003496007528156042, 0.00023282600159291178, 6.276331259869039e-05, 0.0027088732458651066, 5.979911293252371e-05, 5.833623617945705e-06, 5.954893640591763e-05, 7.387487130472437e-05, 0.0018760488601401448, 0.00010080486390506849, 0.011468566954135895, 0.00035863390075974166, 0.0002805703552439809, 0.04191731661558151, 0.0002872605691663921, 0.014441518113017082, 8.501842967234552e-05, 0.0002642570179887116, 0.01070293691009283, 0.011292464099824429, 0.1914578527212143, 0.00023649068316444755, 0.00021569756790995598, 0.0013976996997371316, 0.0004845038056373596, 0.0035929000005126, 0.0003166502865497023, 0.0005226828507147729, 0.0007982802344486117, 0.00018820296099875122]"
0.12160034,South Korea,Brazil,"[0.025120897218585014, 0.00039480518898926675, 0.013952313922345638, 0.03486813232302666, 0.001063555246219039, 0.003046911908313632, 0.0019173065666109324, 0.0006480620941147208, 0.0026162471622228622, 0.020771922543644905, 0.009239522740244865, 0.00958777591586113, 0.0004568217264022678, 0.0016727446345612407, 0.01128482073545456, 0.003626491641625762, 0.010212989524006844, 0.002211921848356724, 0.004118204116821289, 0.0017805119277909398, 0.0015280211810022593, 0.007330732420086861, 0.012059783563017845, 0.007264297921210527, 0.00033085886389017105, 0.025400100275874138, 0.028284670785069466, 0.01573069393634796, 0.007999054156243801, 0.012792158871889114, 0.008715411648154259, 0.04326879605650902, 0.006324297748506069, 0.03149586543440819, 0.006982277147471905, 0.012615809217095375, 0.0036365005653351545, 0.004989722743630409, 0.005390815902501345, 0.05518489331007004, 0.008201109245419502, 0.0131644606590271, 0.01767142117023468, 0.014025929383933544, 0.00397548358887434, 0.0031079372856765985, 0.012783695012331009, 0.0028548119589686394, 0.04742847755551338, 0.0031830966472625732, 0.0012854448286816478, 0.0035331989638507366, 0.013074427843093872, 0.010162990540266037, 0.0030668405815958977, 0.029469184577465057, 0.00040714271017350256, 0.029813315719366074, 0.001265670289285481, 0.007969752885401249, 0.008815152570605278, 0.12160033732652664, 0.00035545905120670795, 0.0011420667869970202, 0.0009981673210859299, 0.006360079627484083, 0.0028269877657294273, 0.00869477353990078, 0.011949717998504639, 0.0010062147630378604, 0.010129491798579693, 0.021906530484557152, 0.011928516440093517, 0.0003660974616650492, 0.011537943966686726, 4.939625068800524e-05, 0.01257576048374176, 0.007596731185913086, 0.008994967676699162, 0.005438176449388266, 0.01782170869410038, 0.022097008302807808, 0.009147497825324535, 0.0009197407052852213, 0.0036961138248443604, 0.0017738004680722952, 0.007910492829978466]"
0.9296955,United Kingdom,United Kingdom,"[0.0003622005751822144, 1.9402652469580062e-05, 0.00016926434182096273, 0.9296954870223999, 6.86547500663437e-05, 0.00012840823910664767, 6.535156717291102e-05, 0.000139172378112562, 0.00027862642309628427, 0.0008129602065309882, 6.646071415161714e-05, 8.650405652588233e-05, 0.006763768848031759, 1.557168798171915e-05, 0.006079609040170908, 7.499163621105254e-05, 0.0015058883000165224, 0.0015459808055311441, 0.0021425860468298197, 0.001660409034229815, 5.0149861635873094e-05, 0.0001652982464293018, 0.0015815715305507183, 0.00024049950297921896, 9.606937965145335e-05, 0.0001512199523858726, 0.000805418414529413, 0.004878323990851641, 0.0005430382443591952, 0.0004195985966362059, 0.00018290148000232875, 1.3698368093173485e-05, 0.00012374340440146625, 0.0005768485134467483, 0.0020252657122910023, 0.00047482227091677487, 0.0001737545826472342, 0.0006607700488530099, 0.00018079543951898813, 7.27885781088844e-05, 0.0015075176488608122, 8.423860708717257e-05, 3.014982030435931e-05, 0.0005204677581787109, 0.00033579798764549196, 3.7860008887946606e-05, 0.0002829882432706654, 1.8588907551020384e-05, 0.0020519080571830273, 3.4470682294340804e-05, 9.320354729425162e-05, 0.001449547242373228, 0.00023096584482118487, 3.874878166243434e-05, 7.990404265001416e-05, 0.0005995438550598919, 6.26475884928368e-05, 0.002650589682161808, 1.186331792268902e-05, 0.0003590348642319441, 0.0035458256024867296, 0.0020496004726737738, 3.477087011560798e-05, 5.12085207446944e-05, 0.0009715701453387737, 0.0002627469366416335, 0.0005832898896187544, 0.0013754985993728042, 0.0011904924176633358, 3.4755423257593066e-05, 0.0002454809146001935, 0.0002955194213427603, 0.004111613612622023, 0.0009137402521446347, 0.0018085174961015582, 9.699235670268536e-05, 0.0006403266452252865, 0.0012726112036034465, 7.790931704221293e-05, 0.0012719293590635061, 0.00011175970576005057, 0.00038230911013670266, 0.0020605206955224276, 0.00020167439652141184, 0.00011918095697183162, 0.0006250993465073407, 8.729690307518467e-05]"
0.56441414,France,France,"[8.802484080661088e-05, 2.3348431568592787e-05, 0.0002238082088297233, 0.0007200048421509564, 0.014102288521826267, 0.0016250242479145527, 0.0003364202566444874, 0.0003150769916828722, 0.005502044223248959, 0.05403104051947594, 0.002339249709621072, 0.00012912004604004323, 0.0003308465820737183, 0.00010369784286012873, 0.011342210695147514, 0.0017049576854333282, 0.0011925860308110714, 0.0005282044876366854, 0.0005460639949887991, 0.00027255163877271116, 0.00017006241250783205, 0.00014929754252079874, 0.21607284247875214, 0.0217970609664917, 9.59081226028502e-05, 0.0008634654222987592, 0.0009140700567513704, 0.5644141435623169, 0.0015456423861905932, 0.00014029220619704574, 4.653583800973138e-06, 0.0005510579794645309, 0.007657196838408709, 0.002132610185071826, 0.00036568750510923564, 0.00018723464745562524, 0.0005409316509030759, 0.010497876442968845, 4.219017500872724e-05, 0.000340228813001886, 0.0007043099030852318, 0.00010362864122726023, 3.338492024340667e-05, 1.0682363608793821e-05, 0.0003388455370441079, 0.0007319488795474172, 0.0008236526045948267, 9.649717867432628e-06, 0.004452182445675135, 7.74288855609484e-06, 0.0007600169628858566, 0.0022446410730481148, 0.00013952261360827833, 0.002451363019645214, 0.0015107911312952638, 1.0512145308894105e-05, 1.4875499800837133e-05, 0.0003265433479100466, 0.0014618226559832692, 0.002009555697441101, 0.0018079906003549695, 0.0001253457012353465, 0.001080420333892107, 0.0028083794750273228, 0.00021763474796898663, 0.010606073774397373, 0.00023826758842915297, 0.010876783169806004, 0.001836700364947319, 9.701608360046521e-05, 0.00047921971417963505, 0.00010130727605428547, 0.0037302325945347548, 0.00022841010650154203, 0.001978566637262702, 5.8628127590054646e-05, 0.0001826717925723642, 0.002014744561165571, 1.0424990250612609e-05, 0.0017605791799724102, 0.004952125251293182, 0.0001912741718115285, 0.0003541499318089336, 0.0009038535063154995, 0.0001524112740298733, 0.007899267598986626, 0.0032228706404566765]"
