Probabilities,predicted labels,label
0.65006095,Japan,Japan
0.18728253,Ireland,United Kingdom
0.2346844,Canada,Canada
0.86069137,United Kingdom,United Kingdom
0.23122321,Italy,Spain
0.6486345,Finland,Russia
0.809845,United Kingdom,Australia
0.20736434,Israel,Russia
0.6102706,Canada,Canada
0.97838473,Hong Kong,Hong Kong
0.4658733,Dominican Republic,Malaysia
0.19743659,Dominican Republic,United States
0.23459315,Lithuania,Latvia
0.13296002,Malaysia,Japan
0.12370082,Japan,Japan
0.81498516,Japan,Japan
0.83900595,France,France
0.07558252,Sweden,Germany
0.19033596,South Africa,Australia
0.25545648,Luxembourg,Portugal
0.1360124,Denmark,France
0.444272,Latvia,France
0.38305554,South Africa,Brazil
0.1489278,Finland,Russia
0.1563006,Mexico,United States
0.91621387,South Africa,Brazil
0.22480123,Latvia,United States
0.5474234,United Arab Emirates,Israel
0.15185145,Canada,Canada
0.12686795,Japan,United States
0.17411372,Singapore,Singapore
0.25624362,Japan,Taiwan
0.10437663,New Zealand,New Zealand
0.86473525,Netherlands,Netherlands
0.19704632,Finland,United States
0.42118582,Russia,Russia
0.1966697,Japan,Japan
0.36691067,Italy,Spain
0.21881093,South Africa,Bolivia
0.26133662,Austria,Switzerland
0.24603097,South Africa,Brazil
0.10658086,France,Bulgaria
0.15411924,Uganda,United States
0.22248225,Ireland,United Kingdom
0.2962462,Puerto Rico,Brazil
0.25688082,Japan,Japan
0.2954162,Belgium,France
0.2759859,South Africa,Australia
0.43937656,Philippines,Taiwan
0.845489,Japan,Japan
0.72213435,New Zealand,New Zealand
0.13502584,Slovakia,Serbia
0.32579488,Dominican Republic,Brazil
0.25943524,Dominican Republic,Mexico
0.55531985,Ireland,United Kingdom
0.8254367,Ireland,France
0.21151255,Japan,Japan
0.4818394,South Africa,Brazil
0.54425037,New Zealand,Chile
0.40080303,New Zealand,Finland
0.16969429,Dominican Republic,United States
0.15365721,Bulgaria,Russia
0.45773393,Luxembourg,France
0.39444667,Mexico,Mexico
0.31138647,United Kingdom,United Kingdom
0.1226041,Kyrgyz Republic,Thailand
0.6941862,Japan,Japan
0.2976947,Dominican Republic,Laos
0.10172399,Latvia,India
0.7431908,Australia,Australia
0.12896675,Canada,United States
0.12503096,Sri Lanka,Thailand
0.30314514,Chile,Chile
0.14630054,France,France
0.09155525,Slovakia,New Zealand
0.53898704,United Kingdom,France
0.10064222,Slovakia,United States
0.18500546,Slovakia,Argentina
0.67983675,Finland,Sweden
0.13728295,Taiwan,Japan
0.13970597,Australia,New Zealand
0.15897818,United Kingdom,Lithuania
0.8815436,Japan,Japan
0.13208078,South Korea,United States
0.095502,United States,United States
0.17655833,Philippines,Japan
0.25712427,Portugal,Spain
0.1770601,Lithuania,Poland
0.31241572,Finland,Finland
0.19180378,Italy,Mexico
0.6407137,South Korea,Taiwan
0.37163508,Ireland,France
0.20862679,Italy,Italy
0.14238265,Uruguay,Brazil
0.4254916,Botswana,Australia
0.14440271,Bulgaria,Turkey
0.88314897,Australia,Australia
0.15633115,Russia,Romania
0.21132064,South Africa,Brazil
0.15542711,Slovakia,Russia
0.709508,Finland,Finland
0.43757853,South Africa,United States
0.28489563,Philippines,Laos
0.39252362,Portugal,Spain
0.11591737,United States,United States
0.23270413,Mexico,Mexico
0.88435894,United Kingdom,United Kingdom
0.66241467,South Africa,South Africa
0.6286941,Mongolia,Mongolia
0.55225617,Philippines,Thailand
0.10093372,Mexico,Spain
0.096949145,United Kingdom,Slovakia
0.19676653,Italy,Italy
0.15919633,Russia,Russia
0.72470737,United Kingdom,United Kingdom
0.17502348,New Zealand,United States
0.22155005,Bangladesh,Singapore
0.808487,South Africa,South Africa
0.23920807,Luxembourg,Slovenia
0.30128404,New Zealand,France
0.49299026,New Zealand,Peru
0.6026959,Finland,Finland
0.31746486,Belgium,Latvia
0.16412483,Portugal,France
0.38779122,Argentina,United States
0.6372213,Finland,Finland
0.1505594,Hungary,Czechia
0.20163603,Canada,Canada
0.1916299,Latvia,Poland
