Probabilities,predicted labels,label
0.18092702,Japan,Brazil
0.8911371,Japan,Japan
0.5149829,Australia,Australia
0.3160572,France,France
0.19928642,Eswatini,Brazil
0.86358285,Ireland,United Kingdom
0.9465171,Philippines,Philippines
0.21176194,Finland,Austria
0.3134021,Palestine,Senegal
0.22277294,Latvia,Romania
0.95644337,United Kingdom,United Kingdom
0.20254198,Italy,Latvia
0.45268276,New Zealand,New Zealand
0.5089001,Canada,United States
0.582608,New Zealand,New Zealand
0.3816131,Finland,Finland
0.5448674,Canada,Canada
0.11530145,Latvia,Ukraine
0.24315713,Portugal,Peru
0.36717886,France,Sweden
0.3325087,Italy,Italy
0.15429157,Hungary,Russia
0.1849727,United States,United States
0.5381417,New Zealand,Peru
0.21674149,Mexico,United States
0.48989344,Finland,Finland
0.07352212,Chile,Russia
0.19895919,France,France
0.18742138,Mexico,India
0.90011364,Japan,Japan
0.9411507,Japan,Japan
0.4290018,France,France
0.1096906,United States,United States
0.49836397,Canada,Austria
0.76392007,United Kingdom,United Kingdom
0.23921798,Taiwan,Japan
0.39328918,Italy,Spain
0.7282582,Ireland,Ireland
0.285892,Mexico,Mexico
0.65439034,South Africa,Botswana
0.174167,Sweden,Finland
0.13472737,Romania,United States
0.14216438,Chile,Brazil
0.91678214,United Kingdom,United Kingdom
0.13961276,Malaysia,South Africa
0.34332266,Finland,Norway
0.5422231,Ireland,United Kingdom
0.16258545,Latvia,United States
0.30032748,Italy,Brazil
0.19687253,Cambodia,United States
0.2959994,Israel,Palestine
0.3756092,Dominican Republic,Brazil
0.2200872,Latvia,Canada
0.25957164,Chile,Japan
0.6746274,South Africa,South Africa
0.26721147,United Kingdom,United Kingdom
0.8380324,United Kingdom,United Kingdom
0.75658506,Ireland,United Kingdom
0.5510511,Japan,Japan
0.2135183,Lesotho,Lesotho
0.36427134,Latvia,Russia
0.75262624,South Korea,Japan
0.5459588,South Africa,South Africa
0.22201554,Canada,Canada
0.09835285,South Korea,South Korea
0.22624356,Palestine,Italy
0.6684065,Philippines,Taiwan
0.8346784,Japan,Japan
0.27854043,Finland,Latvia
0.43017638,Hungary,Hungary
0.16848543,United Kingdom,Malaysia
0.21748038,United Kingdom,United Kingdom
0.4163807,South Korea,Japan
0.42811146,Finland,Finland
0.1666531,Finland,Russia
0.3176945,South Korea,Japan
0.81308174,United Kingdom,United Kingdom
0.3697245,United States,United States
0.37279323,Belgium,Poland
0.3964835,United Kingdom,United Kingdom
0.12885103,Latvia,United States
0.08491386,Latvia,Bangladesh
0.13883571,Netherlands,Poland
0.37348202,South Africa,Brazil
0.6680254,United Kingdom,United Kingdom
0.26265708,Bangladesh,Nigeria
0.47944897,Hong Kong,Hong Kong
0.17079088,Latvia,United States
0.13193879,Finland,Australia
0.8716606,France,France
0.58632183,Spain,Spain
0.8018198,Japan,Japan
0.10354292,Finland,Belgium
0.13140273,United Kingdom,Australia
0.12636274,Canada,United States
0.4947177,Belgium,Netherlands
0.60070163,Ireland,Ireland
0.38500994,United Kingdom,United Kingdom
0.4410508,South Africa,Brazil
0.52477014,Malaysia,Malaysia
0.31388178,Finland,Norway
0.49661487,Ghana,Nigeria
0.31317917,Chile,Mexico
0.2093954,South Africa,United States
0.24401398,Finland,Canada
0.21566479,Belgium,Germany
0.17892766,New Zealand,United States
0.70602655,Finland,Finland
0.21349831,Belgium,United Kingdom
0.47549966,Canada,Canada
0.1279301,Luxembourg,Czechia
0.2986178,Canada,United States
0.16460742,Italy,Taiwan
0.12496106,United States,United States
0.110594265,Puerto Rico,Puerto Rico
0.23388527,United Kingdom,France
0.7290851,Japan,Japan
0.17530072,Mexico,Brazil
0.07379679,Mongolia,United States
0.5860309,Australia,Australia
0.55258584,Indonesia,Indonesia
0.47263783,Italy,Italy
0.10753743,France,Australia
0.10327657,Latvia,United States
0.25068885,New Zealand,Finland
0.24257953,Philippines,Colombia
0.25832704,United States,United States
0.120144375,Dominican Republic,United States
0.113099344,Chile,Botswana
0.10050649,Russia,France
0.15131845,South Korea,Brazil
0.23183799,Chile,Argentina
0.169406,Slovakia,Norway
0.32274875,New Zealand,Canada
0.10150764,Slovakia,Lithuania
0.2812573,France,Belgium
0.24893011,Lesotho,Bolivia
0.90495217,Japan,Japan
0.09045859,Latvia,Canada
0.2937703,Belgium,Belgium
0.55820644,France,France
0.09833506,Lithuania,Lithuania
0.18868417,South Africa,Russia
0.14756805,New Zealand,Greece
0.23862842,South Africa,South Africa
0.30667308,Japan,Taiwan
0.66136646,South Africa,Brazil
0.5711497,Japan,Japan
0.47989023,South Korea,Brazil
0.2742814,Chile,United States
0.14886017,Malta,Italy
0.1657392,Mexico,Japan
0.16799115,Bulgaria,Russia
0.15030053,Belgium,Russia
0.10641408,Russia,Argentina
0.08328122,France,United States
0.41138804,Philippines,Thailand
0.5824272,South Africa,Australia
0.26382908,Palestine,Thailand
0.32379264,Chile,Brazil
0.18851899,Australia,Argentina
0.4627628,South Africa,Argentina
0.677791,Australia,Australia
0.9176656,United Kingdom,United Kingdom
0.20830767,South Korea,Japan
0.2790125,Japan,Japan
0.14656037,Dominican Republic,Brazil
0.11536793,South Africa,United States
0.18630955,Russia,Russia
0.52240497,Sri Lanka,Sri Lanka
0.90146136,Australia,Australia
0.1226302,Bulgaria,France
0.7335195,South Korea,South Korea
0.17336291,Australia,Portugal
0.66076547,France,France
0.19657935,Mexico,Mexico
0.3776905,Belgium,Netherlands
0.81357807,Singapore,Singapore
0.5377577,United Kingdom,United Kingdom
0.2244856,Luxembourg,France
0.567629,Australia,Australia
0.412039,Chile,Mexico
0.25185093,United Kingdom,Russia
0.45862463,South Africa,Brazil
0.76693296,Ireland,Norway
0.28992152,Singapore,Brazil
0.35009325,Philippines,Indonesia
0.6253459,United Kingdom,United Kingdom
0.66018915,Malaysia,Malaysia
0.3425971,Puerto Rico,Brazil
0.24637547,Finland,United States
0.29237446,Ireland,Germany
0.16229935,Latvia,Lithuania
0.29726112,Slovakia,Lithuania
0.51246685,Ireland,United Kingdom
0.42884701,New Zealand,Australia
0.46839353,Netherlands,Netherlands
0.25472692,Australia,United States
0.17414348,Dominican Republic,Indonesia
0.11781071,South Korea,France
0.8007445,United Kingdom,United Kingdom
0.23523028,Mongolia,Turkey
0.70636696,Japan,Japan
0.31979886,New Zealand,Reunion
0.11827519,Italy,North Macedonia
0.74119425,South Africa,Australia
0.9326884,United Kingdom,United Kingdom
0.098385185,Poland,Russia
0.8677776,South Africa,South Africa
0.1891681,Russia,Kenya
0.6334831,United Kingdom,France
0.2077617,South Africa,Brazil
0.17147103,New Zealand,Italy
0.5393511,Australia,South Africa
0.6460791,South Africa,Malta
0.11228169,Latvia,Russia
0.17875308,South Korea,Greece
0.30030015,France,France
0.73940176,France,United Kingdom
